codigo_provincia,provincia,anio,variable,valor
04,Almería,2015,alquiler_mensual_total_eur_p25_vivienda_colectiva,291.666666666667
04,Almería,2015,alquiler_mensual_total_eur_p25_vivienda_unifamiliar,300.0
04,Almería,2015,alquiler_mensual_total_eur_p75_vivienda_colectiva,600.0
04,Almería,2015,alquiler_mensual_total_eur_p75_vivienda_unifamiliar,600.0
04,Almería,2015,observaciones_alquiler_vivienda_colectiva,8584.0
04,Almería,2015,observaciones_alquiler_vivienda_unifamiliar,1735.0
04,Almería,2015,superficie_m2_mediana_vivienda_colectiva,87.0
04,Almería,2015,superficie_m2_mediana_vivienda_unifamiliar,140.0
04,Almería,2015,superficie_m2_p25_vivienda_colectiva,71.0
04,Almería,2015,superficie_m2_p25_vivienda_unifamiliar,104.0
04,Almería,2015,superficie_m2_p75_vivienda_colectiva,104.0
04,Almería,2015,superficie_m2_p75_vivienda_unifamiliar,197.0
04,Almería,2016,alquiler_mensual_eur_m2_mediana_vivienda_colectiva,5.0
04,Almería,2016,alquiler_mensual_eur_m2_mediana_vivienda_unifamiliar,3.91216690042076
04,Almería,2016,alquiler_mensual_eur_m2_p25_vivienda_colectiva,3.59619081951454
04,Almería,2016,alquiler_mensual_eur_m2_p25_vivienda_unifamiliar,2.57935721208917
04,Almería,2016,alquiler_mensual_eur_m2_p75_vivienda_colectiva,7.64755342136855
04,Almería,2016,alquiler_mensual_eur_m2_p75_vivienda_unifamiliar,6.30630630630631
04,Almería,2016,alquiler_mensual_total_eur_mediana_vivienda_colectiva,400.0
04,Almería,2016,alquiler_mensual_total_eur_mediana_vivienda_unifamiliar,400.001666666667
04,Almería,2016,alquiler_mensual_total_eur_p25_vivienda_colectiva,300.0
04,Almería,2016,alquiler_mensual_total_eur_p25_vivienda_unifamiliar,300.0
04,Almería,2016,alquiler_mensual_total_eur_p75_vivienda_colectiva,600.0
04,Almería,2016,alquiler_mensual_total_eur_p75_vivienda_unifamiliar,680.0
04,Almería,2016,observaciones_alquiler_vivienda_colectiva,9798.0
04,Almería,2016,observaciones_alquiler_vivienda_unifamiliar,2013.0
04,Almería,2016,superficie_m2_mediana_vivienda_colectiva,86.0
04,Almería,2016,superficie_m2_mediana_vivienda_unifamiliar,140.0
04,Almería,2016,superficie_m2_p25_vivienda_colectiva,70.0
04,Almería,2016,superficie_m2_p25_vivienda_unifamiliar,105.0
04,Almería,2016,superficie_m2_p75_vivienda_colectiva,103.0
04,Almería,2016,superficie_m2_p75_vivienda_unifamiliar,198.0
04,Almería,2017,alquiler_mensual_eur_m2_mediana_vivienda_colectiva,5.06329113924051
04,Almería,2017,alquiler_mensual_eur_m2_mediana_vivienda_unifamiliar,3.81154156577885
04,Almería,2017,alquiler_mensual_eur_m2_p25_vivienda_colectiva,3.67836701112248
04,Almería,2017,alquiler_mensual_eur_m2_p25_vivienda_unifamiliar,2.56176305446378
04,Almería,2017,alquiler_mensual_eur_m2_p75_vivienda_colectiva,7.75193798449612
04,Almería,2017,alquiler_mensual_eur_m2_p75_vivienda_unifamiliar,6.12692445399212
04,Almería,2017,alquiler_mensual_total_eur_mediana_vivienda_colectiva,400.0
04,Almería,2017,alquiler_mensual_total_eur_mediana_vivienda_unifamiliar,400.0
04,Almería,2017,alquiler_mensual_total_eur_p25_vivienda_colectiva,300.0
04,Almería,2017,alquiler_mensual_total_eur_p25_vivienda_unifamiliar,300.0
04,Almería,2017,alquiler_mensual_total_eur_p75_vivienda_colectiva,600.0
04,Almería,2017,alquiler_mensual_total_eur_p75_vivienda_unifamiliar,650.0
04,Almería,2017,observaciones_alquiler_vivienda_colectiva,10894.0
04,Almería,2017,observaciones_alquiler_vivienda_unifamiliar,2195.0
04,Almería,2017,superficie_m2_mediana_vivienda_colectiva,85.0
04,Almería,2017,superficie_m2_mediana_vivienda_unifamiliar,141.0
04,Almería,2017,superficie_m2_p25_vivienda_colectiva,70.0
04,Almería,2017,superficie_m2_p25_vivienda_unifamiliar,104.0
04,Almería,2017,superficie_m2_p75_vivienda_colectiva,103.0
04,Almería,2017,superficie_m2_p75_vivienda_unifamiliar,199.0
04,Almería,2018,alquiler_mensual_eur_m2_mediana_vivienda_colectiva,5.20833333333333
04,Almería,2018,alquiler_mensual_eur_m2_mediana_vivienda_unifamiliar,3.90625
04,Almería,2018,alquiler_mensual_eur_m2_p25_vivienda_colectiva,3.8135593220339
04,Almería,2018,alquiler_mensual_eur_m2_p25_vivienda_unifamiliar,2.5974025974026
04,Almería,2018,alquiler_mensual_eur_m2_p75_vivienda_colectiva,8.0
04,Almería,2018,alquiler_mensual_eur_m2_p75_vivienda_unifamiliar,6.14837398373984
04,Almería,2018,alquiler_mensual_total_eur_mediana_vivienda_colectiva,400.0
04,Almería,2018,alquiler_mensual_total_eur_mediana_vivienda_unifamiliar,411.666666666667
04,Almería,2018,alquiler_mensual_total_eur_p25_vivienda_colectiva,300.0
04,Almería,2018,alquiler_mensual_total_eur_p25_vivienda_unifamiliar,300.0
04,Almería,2018,alquiler_mensual_total_eur_p75_vivienda_colectiva,640.0
04,Almería,2018,alquiler_mensual_total_eur_p75_vivienda_unifamiliar,699.520876112252
04,Almería,2018,observaciones_alquiler_vivienda_colectiva,11718.0
04,Almería,2018,observaciones_alquiler_vivienda_unifamiliar,2400.0
04,Almería,2018,superficie_m2_mediana_vivienda_colectiva,85.0
04,Almería,2018,superficie_m2_mediana_vivienda_unifamiliar,139.0
04,Almería,2018,superficie_m2_p25_vivienda_colectiva,70.0
04,Almería,2018,superficie_m2_p25_vivienda_unifamiliar,103.0
04,Almería,2018,superficie_m2_p75_vivienda_colectiva,102.0
04,Almería,2018,superficie_m2_p75_vivienda_unifamiliar,196.0
