provincia,anio,variable,valor
Cádiz,2015,renta_bruta_media_por_hogar_eur,27311
Cádiz,2015,renta_bruta_media_por_persona_eur,9841
Cádiz,2015,renta_media_por_unidad_consumo_eur,13052
Cádiz,2015,renta_mediana_por_unidad_consumo_eur,10850
Cádiz,2015,renta_neta_media_por_hogar_eur,23560
Cádiz,2015,renta_neta_media_por_persona_eur,8489
Cádiz,2016,renta_bruta_media_por_hogar_eur,27892
Cádiz,2016,renta_bruta_media_por_persona_eur,10088
Cádiz,2016,renta_media_por_unidad_consumo_eur,13360
Cádiz,2016,renta_mediana_por_unidad_consumo_eur,11550
Cádiz,2016,renta_neta_media_por_hogar_eur,24044
Cádiz,2016,renta_neta_media_por_persona_eur,8696
Cádiz,2017,renta_bruta_media_por_hogar_eur,28830
Cádiz,2017,renta_bruta_media_por_persona_eur,10505
Cádiz,2017,renta_media_por_unidad_consumo_eur,13846
Cádiz,2017,renta_mediana_por_unidad_consumo_eur,11550
Cádiz,2017,renta_neta_media_por_hogar_eur,24777
Cádiz,2017,renta_neta_media_por_persona_eur,9028
Cádiz,2018,renta_bruta_media_por_hogar_eur,30224
Cádiz,2018,renta_bruta_media_por_persona_eur,11094
Cádiz,2018,renta_media_por_unidad_consumo_eur,14561
Cádiz,2018,renta_mediana_por_unidad_consumo_eur,12250
Cádiz,2018,renta_neta_media_por_hogar_eur,25905
Cádiz,2018,renta_neta_media_por_persona_eur,9509
Cádiz,2019,renta_bruta_media_por_hogar_eur,31811
Cádiz,2019,renta_bruta_media_por_persona_eur,11741
Cádiz,2019,renta_media_por_unidad_consumo_eur,15345
Cádiz,2019,renta_mediana_por_unidad_consumo_eur,13650
Cádiz,2019,renta_neta_media_por_hogar_eur,27243
Cádiz,2019,renta_neta_media_por_persona_eur,10055
Cádiz,2020,renta_bruta_media_por_hogar_eur,31741
Cádiz,2020,renta_bruta_media_por_persona_eur,11811
Cádiz,2020,renta_media_por_unidad_consumo_eur,15363
Cádiz,2020,renta_mediana_por_unidad_consumo_eur,12950
Cádiz,2020,renta_neta_media_por_hogar_eur,27179
Cádiz,2020,renta_neta_media_por_persona_eur,10113
Cádiz,2021,renta_bruta_media_por_hogar_eur,33550
Cádiz,2021,renta_bruta_media_por_persona_eur,12609
Cádiz,2021,renta_media_por_unidad_consumo_eur,16250
Cádiz,2021,renta_mediana_por_unidad_consumo_eur,14350
Cádiz,2021,renta_neta_media_por_hogar_eur,28501
Cádiz,2021,renta_neta_media_por_persona_eur,10712
Cádiz,2022,renta_bruta_media_por_hogar_eur,35541
Cádiz,2022,renta_bruta_media_por_persona_eur,13476
Cádiz,2022,renta_media_por_unidad_consumo_eur,17235
Cádiz,2022,renta_mediana_por_unidad_consumo_eur,15050
Cádiz,2022,renta_neta_media_por_hogar_eur,30055
Cádiz,2022,renta_neta_media_por_persona_eur,11396
Cádiz,2023,renta_bruta_media_por_hogar_eur,38309
Cádiz,2023,renta_bruta_media_por_persona_eur,14619
Cádiz,2023,renta_media_por_unidad_consumo_eur,18414
Cádiz,2023,renta_mediana_por_unidad_consumo_eur,15750
Cádiz,2023,renta_neta_media_por_hogar_eur,32323
Cádiz,2023,renta_neta_media_por_persona_eur,12335
Córdoba,2015,renta_bruta_media_por_hogar_eur,26424
Córdoba,2015,renta_bruta_media_por_persona_eur,9948
Córdoba,2015,renta_media_por_unidad_consumo_eur,13039
Córdoba,2015,renta_mediana_por_unidad_consumo_eur,10850
Córdoba,2015,renta_neta_media_por_hogar_eur,22879
Córdoba,2015,renta_neta_media_por_persona_eur,8614
Córdoba,2016,renta_bruta_media_por_hogar_eur,27270
Córdoba,2016,renta_bruta_media_por_persona_eur,10300
Córdoba,2016,renta_media_por_unidad_consumo_eur,13436
Córdoba,2016,renta_mediana_por_unidad_consumo_eur,11550
Córdoba,2016,renta_neta_media_por_hogar_eur,23541
Córdoba,2016,renta_neta_media_por_persona_eur,8892
Córdoba,2017,renta_bruta_media_por_hogar_eur,28347
Córdoba,2017,renta_bruta_media_por_persona_eur,10802
Córdoba,2017,renta_media_por_unidad_consumo_eur,14022
Córdoba,2017,renta_mediana_por_unidad_consumo_eur,12250
Córdoba,2017,renta_neta_media_por_hogar_eur,24379
Córdoba,2017,renta_neta_media_por_persona_eur,9290
Córdoba,2018,renta_bruta_media_por_hogar_eur,29424
Córdoba,2018,renta_bruta_media_por_persona_eur,11317
Córdoba,2018,renta_media_por_unidad_consumo_eur,14635
Córdoba,2018,renta_mediana_por_unidad_consumo_eur,12250
Córdoba,2018,renta_neta_media_por_hogar_eur,25246
Córdoba,2018,renta_neta_media_por_persona_eur,9710
Córdoba,2019,renta_bruta_media_por_hogar_eur,30671
Córdoba,2019,renta_bruta_media_por_persona_eur,11874
Córdoba,2019,renta_media_por_unidad_consumo_eur,15318
Córdoba,2019,renta_mediana_por_unidad_consumo_eur,12950
Córdoba,2019,renta_neta_media_por_hogar_eur,26299
Córdoba,2019,renta_neta_media_por_persona_eur,10182
Córdoba,2020,renta_bruta_media_por_hogar_eur,30839
Córdoba,2020,renta_bruta_media_por_persona_eur,12019
Córdoba,2020,renta_media_por_unidad_consumo_eur,15458
Córdoba,2020,renta_mediana_por_unidad_consumo_eur,12950
Córdoba,2020,renta_neta_media_por_hogar_eur,26462
Córdoba,2020,renta_neta_media_por_persona_eur,10314
Córdoba,2021,renta_bruta_media_por_hogar_eur,32782
Córdoba,2021,renta_bruta_media_por_persona_eur,12895
Córdoba,2021,renta_media_por_unidad_consumo_eur,16439
Córdoba,2021,renta_mediana_por_unidad_consumo_eur,14350
Córdoba,2021,renta_neta_media_por_hogar_eur,27909
Córdoba,2021,renta_neta_media_por_persona_eur,10979
Córdoba,2022,renta_bruta_media_por_hogar_eur,34316
Córdoba,2022,renta_bruta_media_por_persona_eur,13652
Córdoba,2022,renta_media_por_unidad_consumo_eur,17269
Córdoba,2022,renta_mediana_por_unidad_consumo_eur,15050
Córdoba,2022,renta_neta_media_por_hogar_eur,29082
Córdoba,2022,renta_neta_media_por_persona_eur,11569
Córdoba,2023,renta_bruta_media_por_hogar_eur,36646
Córdoba,2023,renta_bruta_media_por_persona_eur,14682
Córdoba,2023,renta_media_por_unidad_consumo_eur,18384
Córdoba,2023,renta_mediana_por_unidad_consumo_eur,15750
Córdoba,2023,renta_neta_media_por_hogar_eur,30917
Córdoba,2023,renta_neta_media_por_persona_eur,12386
Gipuzkoa,2015,renta_bruta_media_por_hogar_eur,
Gipuzkoa,2015,renta_bruta_media_por_persona_eur,
Gipuzkoa,2015,renta_media_por_unidad_consumo_eur,
Gipuzkoa,2015,renta_mediana_por_unidad_consumo_eur,
Gipuzkoa,2015,renta_neta_media_por_hogar_eur,
Gipuzkoa,2015,renta_neta_media_por_persona_eur,
Gipuzkoa,2016,renta_bruta_media_por_hogar_eur,42457
Gipuzkoa,2016,renta_bruta_media_por_persona_eur,17920
Gipuzkoa,2016,renta_media_por_unidad_consumo_eur,21973
Gipuzkoa,2016,renta_mediana_por_unidad_consumo_eur,19950
Gipuzkoa,2016,renta_neta_media_por_hogar_eur,35751
Gipuzkoa,2016,renta_neta_media_por_persona_eur,15090
Gipuzkoa,2017,renta_bruta_media_por_hogar_eur,43744
Gipuzkoa,2017,renta_bruta_media_por_persona_eur,18380
Gipuzkoa,2017,renta_media_por_unidad_consumo_eur,22478
Gipuzkoa,2017,renta_mediana_por_unidad_consumo_eur,19950
Gipuzkoa,2017,renta_neta_media_por_hogar_eur,36586
Gipuzkoa,2017,renta_neta_media_por_persona_eur,15372
Gipuzkoa,2018,renta_bruta_media_por_hogar_eur,45288
Gipuzkoa,2018,renta_bruta_media_por_persona_eur,19041
Gipuzkoa,2018,renta_media_por_unidad_consumo_eur,23223
Gipuzkoa,2018,renta_mediana_por_unidad_consumo_eur,20650
Gipuzkoa,2018,renta_neta_media_por_hogar_eur,37797
Gipuzkoa,2018,renta_neta_media_por_persona_eur,15891
Gipuzkoa,2019,renta_bruta_media_por_hogar_eur,47211
Gipuzkoa,2019,renta_bruta_media_por_persona_eur,19785
Gipuzkoa,2019,renta_media_por_unidad_consumo_eur,24028
Gipuzkoa,2019,renta_mediana_por_unidad_consumo_eur,21350
Gipuzkoa,2019,renta_neta_media_por_hogar_eur,39283
Gipuzkoa,2019,renta_neta_media_por_persona_eur,16463
Gipuzkoa,2020,renta_bruta_media_por_hogar_eur,46852
Gipuzkoa,2020,renta_bruta_media_por_persona_eur,19689
Gipuzkoa,2020,renta_media_por_unidad_consumo_eur,23923
Gipuzkoa,2020,renta_mediana_por_unidad_consumo_eur,21350
Gipuzkoa,2020,renta_neta_media_por_hogar_eur,39023
Gipuzkoa,2020,renta_neta_media_por_persona_eur,16399
Gipuzkoa,2021,renta_bruta_media_por_hogar_eur,48263
Gipuzkoa,2021,renta_bruta_media_por_persona_eur,20381
Gipuzkoa,2021,renta_media_por_unidad_consumo_eur,24593
Gipuzkoa,2021,renta_mediana_por_unidad_consumo_eur,22050
Gipuzkoa,2021,renta_neta_media_por_hogar_eur,39988
Gipuzkoa,2021,renta_neta_media_por_persona_eur,16887
Gipuzkoa,2022,renta_bruta_media_por_hogar_eur,52066
Gipuzkoa,2022,renta_bruta_media_por_persona_eur,21988
Gipuzkoa,2022,renta_media_por_unidad_consumo_eur,26642
Gipuzkoa,2022,renta_mediana_por_unidad_consumo_eur,24150
Gipuzkoa,2022,renta_neta_media_por_hogar_eur,43392
Gipuzkoa,2022,renta_neta_media_por_persona_eur,18325
Gipuzkoa,2023,renta_bruta_media_por_hogar_eur,55995
Gipuzkoa,2023,renta_bruta_media_por_persona_eur,23614
Gipuzkoa,2023,renta_media_por_unidad_consumo_eur,28434
Gipuzkoa,2023,renta_mediana_por_unidad_consumo_eur,26250
Gipuzkoa,2023,renta_neta_media_por_hogar_eur,46514
Gipuzkoa,2023,renta_neta_media_por_persona_eur,19616
Girona,2015,renta_bruta_media_por_hogar_eur,35373
Girona,2015,renta_bruta_media_por_persona_eur,13298
Girona,2015,renta_media_por_unidad_consumo_eur,16870
Girona,2015,renta_mediana_por_unidad_consumo_eur,15050
Girona,2015,renta_neta_media_por_hogar_eur,29514
Girona,2015,renta_neta_media_por_persona_eur,11095
Girona,2016,renta_bruta_media_por_hogar_eur,36691
Girona,2016,renta_bruta_media_por_persona_eur,13708
Girona,2016,renta_media_por_unidad_consumo_eur,17359
Girona,2016,renta_mediana_por_unidad_consumo_eur,15050
Girona,2016,renta_neta_media_por_hogar_eur,30536
Girona,2016,renta_neta_media_por_persona_eur,11409
Girona,2017,renta_bruta_media_por_hogar_eur,38111
Girona,2017,renta_bruta_media_por_persona_eur,14310
Girona,2017,renta_media_por_unidad_consumo_eur,18005
Girona,2017,renta_mediana_por_unidad_consumo_eur,15750
Girona,2017,renta_neta_media_por_hogar_eur,31537
Girona,2017,renta_neta_media_por_persona_eur,11841
Girona,2018,renta_bruta_media_por_hogar_eur,39910
Girona,2018,renta_bruta_media_por_persona_eur,14968
Girona,2018,renta_media_por_unidad_consumo_eur,18795
Girona,2018,renta_mediana_por_unidad_consumo_eur,16450
Girona,2018,renta_neta_media_por_hogar_eur,32943
Girona,2018,renta_neta_media_por_persona_eur,12355
Girona,2019,renta_bruta_media_por_hogar_eur,41630
Girona,2019,renta_bruta_media_por_persona_eur,15587
Girona,2019,renta_media_por_unidad_consumo_eur,19505
Girona,2019,renta_mediana_por_unidad_consumo_eur,17150
Girona,2019,renta_neta_media_por_hogar_eur,34301
Girona,2019,renta_neta_media_por_persona_eur,12843
Girona,2020,renta_bruta_media_por_hogar_eur,41546
Girona,2020,renta_bruta_media_por_persona_eur,15623
Girona,2020,renta_media_por_unidad_consumo_eur,19483
Girona,2020,renta_mediana_por_unidad_consumo_eur,17150
Girona,2020,renta_neta_media_por_hogar_eur,34212
Girona,2020,renta_neta_media_por_persona_eur,12865
Girona,2021,renta_bruta_media_por_hogar_eur,43738
Girona,2021,renta_bruta_media_por_persona_eur,16574
Girona,2021,renta_media_por_unidad_consumo_eur,20429
Girona,2021,renta_mediana_por_unidad_consumo_eur,17850
Girona,2021,renta_neta_media_por_hogar_eur,35585
Girona,2021,renta_neta_media_por_persona_eur,13485
Girona,2022,renta_bruta_media_por_hogar_eur,46303
Girona,2022,renta_bruta_media_por_persona_eur,17529
Girona,2022,renta_media_por_unidad_consumo_eur,21457
Girona,2022,renta_mediana_por_unidad_consumo_eur,18550
Girona,2022,renta_neta_media_por_hogar_eur,37444
Girona,2022,renta_neta_media_por_persona_eur,14176
Girona,2023,renta_bruta_media_por_hogar_eur,49742
Girona,2023,renta_bruta_media_por_persona_eur,18765
Girona,2023,renta_media_por_unidad_consumo_eur,22590
Girona,2023,renta_mediana_por_unidad_consumo_eur,19950
Girona,2023,renta_neta_media_por_hogar_eur,40105
Girona,2023,renta_neta_media_por_persona_eur,15130
Granada,2015,renta_bruta_media_por_hogar_eur,26719
Granada,2015,renta_bruta_media_por_persona_eur,10305
Granada,2015,renta_media_por_unidad_consumo_eur,13354
Granada,2015,renta_mediana_por_unidad_consumo_eur,11550
Granada,2015,renta_neta_media_por_hogar_eur,23018
Granada,2015,renta_neta_media_por_persona_eur,8877
Granada,2016,renta_bruta_media_por_hogar_eur,27364
Granada,2016,renta_bruta_media_por_persona_eur,10566
Granada,2016,renta_media_por_unidad_consumo_eur,13666
Granada,2016,renta_mediana_por_unidad_consumo_eur,11550
Granada,2016,renta_neta_media_por_hogar_eur,23542
Granada,2016,renta_neta_media_por_persona_eur,9090
Granada,2017,renta_bruta_media_por_hogar_eur,28252
Granada,2017,renta_bruta_media_por_persona_eur,11013
Granada,2017,renta_media_por_unidad_consumo_eur,14166
Granada,2017,renta_mediana_por_unidad_consumo_eur,12250
Granada,2017,renta_neta_media_por_hogar_eur,24216
Granada,2017,renta_neta_media_por_persona_eur,9440
Granada,2018,renta_bruta_media_por_hogar_eur,29444
Granada,2018,renta_bruta_media_por_persona_eur,11555
Granada,2018,renta_media_por_unidad_consumo_eur,14828
Granada,2018,renta_mediana_por_unidad_consumo_eur,12250
Granada,2018,renta_neta_media_por_hogar_eur,25190
Granada,2018,renta_neta_media_por_persona_eur,9885
Granada,2019,renta_bruta_media_por_hogar_eur,30878
Granada,2019,renta_bruta_media_por_persona_eur,12168
Granada,2019,renta_media_por_unidad_consumo_eur,15537
Granada,2019,renta_mediana_por_unidad_consumo_eur,12950
Granada,2019,renta_neta_media_por_hogar_eur,26342
Granada,2019,renta_neta_media_por_persona_eur,10380
Granada,2020,renta_bruta_media_por_hogar_eur,30938
Granada,2020,renta_bruta_media_por_persona_eur,12274
Granada,2020,renta_media_por_unidad_consumo_eur,15608
Granada,2020,renta_mediana_por_unidad_consumo_eur,12950
Granada,2020,renta_neta_media_por_hogar_eur,26373
Granada,2020,renta_neta_media_por_persona_eur,10463
Granada,2021,renta_bruta_media_por_hogar_eur,32809
Granada,2021,renta_bruta_media_por_persona_eur,13124
Granada,2021,renta_media_por_unidad_consumo_eur,16547
Granada,2021,renta_mediana_por_unidad_consumo_eur,14350
Granada,2021,renta_neta_media_por_hogar_eur,27748
Granada,2021,renta_neta_media_por_persona_eur,11100
Granada,2022,renta_bruta_media_por_hogar_eur,34534
Granada,2022,renta_bruta_media_por_persona_eur,13943
Granada,2022,renta_media_por_unidad_consumo_eur,17473
Granada,2022,renta_mediana_por_unidad_consumo_eur,15050
Granada,2022,renta_neta_media_por_hogar_eur,29113
Granada,2022,renta_neta_media_por_persona_eur,11754
Granada,2023,renta_bruta_media_por_hogar_eur,37261
Granada,2023,renta_bruta_media_por_persona_eur,15122
Granada,2023,renta_media_por_unidad_consumo_eur,18642
Granada,2023,renta_mediana_por_unidad_consumo_eur,15750
Granada,2023,renta_neta_media_por_hogar_eur,31314
Granada,2023,renta_neta_media_por_persona_eur,12709
Guadalajara,2015,renta_bruta_media_por_hogar_eur,33717
Guadalajara,2015,renta_bruta_media_por_persona_eur,13080
Guadalajara,2015,renta_media_por_unidad_consumo_eur,16646
Guadalajara,2015,renta_mediana_por_unidad_consumo_eur,15050
Guadalajara,2015,renta_neta_media_por_hogar_eur,28449
Guadalajara,2015,renta_neta_media_por_persona_eur,11036
Guadalajara,2016,renta_bruta_media_por_hogar_eur,34566
Guadalajara,2016,renta_bruta_media_por_persona_eur,13327
Guadalajara,2016,renta_media_por_unidad_consumo_eur,16941
Guadalajara,2016,renta_mediana_por_unidad_consumo_eur,15050
Guadalajara,2016,renta_neta_media_por_hogar_eur,29080
Guadalajara,2016,renta_neta_media_por_persona_eur,11212
Guadalajara,2017,renta_bruta_media_por_hogar_eur,35551
Guadalajara,2017,renta_bruta_media_por_persona_eur,13811
Guadalajara,2017,renta_media_por_unidad_consumo_eur,17496
Guadalajara,2017,renta_mediana_por_unidad_consumo_eur,15750
Guadalajara,2017,renta_neta_media_por_hogar_eur,29862
Guadalajara,2017,renta_neta_media_por_persona_eur,11600
Guadalajara,2018,renta_bruta_media_por_hogar_eur,37083
Guadalajara,2018,renta_bruta_media_por_persona_eur,14415
Guadalajara,2018,renta_media_por_unidad_consumo_eur,18202
Guadalajara,2018,renta_mediana_por_unidad_consumo_eur,16450
Guadalajara,2018,renta_neta_media_por_hogar_eur,31083
Guadalajara,2018,renta_neta_media_por_persona_eur,12083
Guadalajara,2019,renta_bruta_media_por_hogar_eur,38620
Guadalajara,2019,renta_bruta_media_por_persona_eur,14958
Guadalajara,2019,renta_media_por_unidad_consumo_eur,18842
Guadalajara,2019,renta_mediana_por_unidad_consumo_eur,17150
Guadalajara,2019,renta_neta_media_por_hogar_eur,32329
Guadalajara,2019,renta_neta_media_por_persona_eur,12521
Guadalajara,2020,renta_bruta_media_por_hogar_eur,38782
Guadalajara,2020,renta_bruta_media_por_persona_eur,15096
Guadalajara,2020,renta_media_por_unidad_consumo_eur,18914
Guadalajara,2020,renta_mediana_por_unidad_consumo_eur,17150
Guadalajara,2020,renta_neta_media_por_hogar_eur,32431
Guadalajara,2020,renta_neta_media_por_persona_eur,12624
Guadalajara,2021,renta_bruta_media_por_hogar_eur,40445
Guadalajara,2021,renta_bruta_media_por_persona_eur,15823
Guadalajara,2021,renta_media_por_unidad_consumo_eur,19701
Guadalajara,2021,renta_mediana_por_unidad_consumo_eur,17850
Guadalajara,2021,renta_neta_media_por_hogar_eur,33609
Guadalajara,2021,renta_neta_media_por_persona_eur,13149
Guadalajara,2022,renta_bruta_media_por_hogar_eur,42995
Guadalajara,2022,renta_bruta_media_por_persona_eur,16744
Guadalajara,2022,renta_media_por_unidad_consumo_eur,20702
Guadalajara,2022,renta_mediana_por_unidad_consumo_eur,18550
Guadalajara,2022,renta_neta_media_por_hogar_eur,35509
Guadalajara,2022,renta_neta_media_por_persona_eur,13829
Guadalajara,2023,renta_bruta_media_por_hogar_eur,45961
Guadalajara,2023,renta_bruta_media_por_persona_eur,17859
Guadalajara,2023,renta_media_por_unidad_consumo_eur,21795
Guadalajara,2023,renta_mediana_por_unidad_consumo_eur,19950
Guadalajara,2023,renta_neta_media_por_hogar_eur,37803
Guadalajara,2023,renta_neta_media_por_persona_eur,14689
Huelva,2015,renta_bruta_media_por_hogar_eur,26066
Huelva,2015,renta_bruta_media_por_persona_eur,9692
Huelva,2015,renta_media_por_unidad_consumo_eur,12777
Huelva,2015,renta_mediana_por_unidad_consumo_eur,10850
Huelva,2015,renta_neta_media_por_hogar_eur,22595
Huelva,2015,renta_neta_media_por_persona_eur,8401
Huelva,2016,renta_bruta_media_por_hogar_eur,26753
Huelva,2016,renta_bruta_media_por_persona_eur,9912
Huelva,2016,renta_media_por_unidad_consumo_eur,13059
Huelva,2016,renta_mediana_por_unidad_consumo_eur,11550
Huelva,2016,renta_neta_media_por_hogar_eur,23173
Huelva,2016,renta_neta_media_por_persona_eur,8585
Huelva,2017,renta_bruta_media_por_hogar_eur,27703
Huelva,2017,renta_bruta_media_por_persona_eur,10357
Huelva,2017,renta_media_por_unidad_consumo_eur,13589
Huelva,2017,renta_mediana_por_unidad_consumo_eur,11550
Huelva,2017,renta_neta_media_por_hogar_eur,23936
Huelva,2017,renta_neta_media_por_persona_eur,8948
Huelva,2018,renta_bruta_media_por_hogar_eur,29108
Huelva,2018,renta_bruta_media_por_persona_eur,10927
Huelva,2018,renta_media_por_unidad_consumo_eur,14288
Huelva,2018,renta_mediana_por_unidad_consumo_eur,12250
Huelva,2018,renta_neta_media_por_hogar_eur,25082
Huelva,2018,renta_neta_media_por_persona_eur,9416
Huelva,2019,renta_bruta_media_por_hogar_eur,30647
Huelva,2019,renta_bruta_media_por_persona_eur,11560
Huelva,2019,renta_media_por_unidad_consumo_eur,15083
Huelva,2019,renta_mediana_por_unidad_consumo_eur,12950
Huelva,2019,renta_neta_media_por_hogar_eur,26398
Huelva,2019,renta_neta_media_por_persona_eur,9958
Huelva,2020,renta_bruta_media_por_hogar_eur,30887
Huelva,2020,renta_bruta_media_por_persona_eur,11767
Huelva,2020,renta_media_por_unidad_consumo_eur,15239
Huelva,2020,renta_mediana_por_unidad_consumo_eur,12950
Huelva,2020,renta_neta_media_por_hogar_eur,26542
Huelva,2020,renta_neta_media_por_persona_eur,10112
Huelva,2021,renta_bruta_media_por_hogar_eur,32506
Huelva,2021,renta_bruta_media_por_persona_eur,12418
Huelva,2021,renta_media_por_unidad_consumo_eur,15993
Huelva,2021,renta_mediana_por_unidad_consumo_eur,14350
Huelva,2021,renta_neta_media_por_hogar_eur,27770
Huelva,2021,renta_neta_media_por_persona_eur,10609
Huelva,2022,renta_bruta_media_por_hogar_eur,34212
Huelva,2022,renta_bruta_media_por_persona_eur,13152
Huelva,2022,renta_media_por_unidad_consumo_eur,16835
Huelva,2022,renta_mediana_por_unidad_consumo_eur,15050
Huelva,2022,renta_neta_media_por_hogar_eur,29133
Huelva,2022,renta_neta_media_por_persona_eur,11199
Huelva,2023,renta_bruta_media_por_hogar_eur,36602
Huelva,2023,renta_bruta_media_por_persona_eur,14148
Huelva,2023,renta_media_por_unidad_consumo_eur,17893
Huelva,2023,renta_mediana_por_unidad_consumo_eur,15750
Huelva,2023,renta_neta_media_por_hogar_eur,31066
Huelva,2023,renta_neta_media_por_persona_eur,12008
Huesca,2015,renta_bruta_media_por_hogar_eur,33471
Huesca,2015,renta_bruta_media_por_persona_eur,13334
Huesca,2015,renta_media_por_unidad_consumo_eur,16809
Huesca,2015,renta_mediana_por_unidad_consumo_eur,15050
Huesca,2015,renta_neta_media_por_hogar_eur,28357
Huesca,2015,renta_neta_media_por_persona_eur,11297
Huesca,2016,renta_bruta_media_por_hogar_eur,34257
Huesca,2016,renta_bruta_media_por_persona_eur,13580
Huesca,2016,renta_media_por_unidad_consumo_eur,17061
Huesca,2016,renta_mediana_por_unidad_consumo_eur,15050
Huesca,2016,renta_neta_media_por_hogar_eur,28955
Huesca,2016,renta_neta_media_por_persona_eur,11478
Huesca,2017,renta_bruta_media_por_hogar_eur,35488
Huesca,2017,renta_bruta_media_por_persona_eur,14239
Huesca,2017,renta_media_por_unidad_consumo_eur,17783
Huesca,2017,renta_mediana_por_unidad_consumo_eur,15750
Huesca,2017,renta_neta_media_por_hogar_eur,29793
Huesca,2017,renta_neta_media_por_persona_eur,11954
Huesca,2018,renta_bruta_media_por_hogar_eur,37066
Huesca,2018,renta_bruta_media_por_persona_eur,14920
Huesca,2018,renta_media_por_unidad_consumo_eur,18568
Huesca,2018,renta_mediana_por_unidad_consumo_eur,16450
Huesca,2018,renta_neta_media_por_hogar_eur,31084
Huesca,2018,renta_neta_media_por_persona_eur,12513
Huesca,2019,renta_bruta_media_por_hogar_eur,38439
Huesca,2019,renta_bruta_media_por_persona_eur,15469
Huesca,2019,renta_media_por_unidad_consumo_eur,19177
Huesca,2019,renta_mediana_por_unidad_consumo_eur,17150
Huesca,2019,renta_neta_media_por_hogar_eur,32176
Huesca,2019,renta_neta_media_por_persona_eur,12949
Huesca,2020,renta_bruta_media_por_hogar_eur,38974
Huesca,2020,renta_bruta_media_por_persona_eur,15769
Huesca,2020,renta_media_por_unidad_consumo_eur,19449
Huesca,2020,renta_mediana_por_unidad_consumo_eur,17150
Huesca,2020,renta_neta_media_por_hogar_eur,32521
Huesca,2020,renta_neta_media_por_persona_eur,13158
Huesca,2021,renta_bruta_media_por_hogar_eur,40617
Huesca,2021,renta_bruta_media_por_persona_eur,16534
Huesca,2021,renta_media_por_unidad_consumo_eur,20187
Huesca,2021,renta_mediana_por_unidad_consumo_eur,18550
Huesca,2021,renta_neta_media_por_hogar_eur,33603
Huesca,2021,renta_neta_media_por_persona_eur,13679
Huesca,2022,renta_bruta_media_por_hogar_eur,42395
Huesca,2022,renta_bruta_media_por_persona_eur,17312
Huesca,2022,renta_media_por_unidad_consumo_eur,21013
Huesca,2022,renta_mediana_por_unidad_consumo_eur,19250
Huesca,2022,renta_neta_media_por_hogar_eur,34901
Huesca,2022,renta_neta_media_por_persona_eur,14252
Huesca,2023,renta_bruta_media_por_hogar_eur,45024
Huesca,2023,renta_bruta_media_por_persona_eur,18419
Huesca,2023,renta_media_por_unidad_consumo_eur,22156
Huesca,2023,renta_mediana_por_unidad_consumo_eur,19950
Huesca,2023,renta_neta_media_por_hogar_eur,37009
Huesca,2023,renta_neta_media_por_persona_eur,15140
Jaén,2015,renta_bruta_media_por_hogar_eur,24838
Jaén,2015,renta_bruta_media_por_persona_eur,9482
Jaén,2015,renta_media_por_unidad_consumo_eur,12511
Jaén,2015,renta_mediana_por_unidad_consumo_eur,10850
Jaén,2015,renta_neta_media_por_hogar_eur,21789
Jaén,2015,renta_neta_media_por_persona_eur,8318
Jaén,2016,renta_bruta_media_por_hogar_eur,26065
Jaén,2016,renta_bruta_media_por_persona_eur,10020
Jaén,2016,renta_media_por_unidad_consumo_eur,13134
Jaén,2016,renta_mediana_por_unidad_consumo_eur,11550
Jaén,2016,renta_neta_media_por_hogar_eur,22752
Jaén,2016,renta_neta_media_por_persona_eur,8747
Jaén,2017,renta_bruta_media_por_hogar_eur,26881
Jaén,2017,renta_bruta_media_por_persona_eur,10385
Jaén,2017,renta_media_por_unidad_consumo_eur,13575
Jaén,2017,renta_mediana_por_unidad_consumo_eur,11550
Jaén,2017,renta_neta_media_por_hogar_eur,23408
Jaén,2017,renta_neta_media_por_persona_eur,9044
Jaén,2018,renta_bruta_media_por_hogar_eur,27785
Jaén,2018,renta_bruta_media_por_persona_eur,10830
Jaén,2018,renta_media_por_unidad_consumo_eur,14114
Jaén,2018,renta_mediana_por_unidad_consumo_eur,12250
Jaén,2018,renta_neta_media_por_hogar_eur,24160
Jaén,2018,renta_neta_media_por_persona_eur,9417
Jaén,2019,renta_bruta_media_por_hogar_eur,28743
Jaén,2019,renta_bruta_media_por_persona_eur,11280
Jaén,2019,renta_media_por_unidad_consumo_eur,14656
Jaén,2019,renta_mediana_por_unidad_consumo_eur,12950
Jaén,2019,renta_neta_media_por_hogar_eur,24865
Jaén,2019,renta_neta_media_por_persona_eur,9758
Jaén,2020,renta_bruta_media_por_hogar_eur,28953
Jaén,2020,renta_bruta_media_por_persona_eur,11468
Jaén,2020,renta_media_por_unidad_consumo_eur,14825
Jaén,2020,renta_mediana_por_unidad_consumo_eur,12950
Jaén,2020,renta_neta_media_por_hogar_eur,25141
Jaén,2020,renta_neta_media_por_persona_eur,9958
Jaén,2021,renta_bruta_media_por_hogar_eur,31120
Jaén,2021,renta_bruta_media_por_persona_eur,12408
Jaén,2021,renta_media_por_unidad_consumo_eur,15902
Jaén,2021,renta_mediana_por_unidad_consumo_eur,13650
Jaén,2021,renta_neta_media_por_hogar_eur,26808
Jaén,2021,renta_neta_media_por_persona_eur,10689
Jaén,2022,renta_bruta_media_por_hogar_eur,31877
Jaén,2022,renta_bruta_media_por_persona_eur,12870
Jaén,2022,renta_media_por_unidad_consumo_eur,16414
