comunidad_autonoma,provincia,indicador,anio,valor,variable,unidad
"Navarra, Comunidad Foral de",Navarra,Edad media de la población,2020,42.9,edad_media,años
"Navarra, Comunidad Foral de",Navarra,Porcentaje de población de 65 y más años,2020,19.7,pct_65_mas,porcentaje
"Navarra, Comunidad Foral de",Navarra,Porcentaje de hogares unipersonales,2020,28.2,pct_hogares_unipersonales,porcentaje
"Navarra, Comunidad Foral de",Navarra,Porcentaje de población menor de 18 años,2020,18.4,pct_menor_18,porcentaje
"Navarra, Comunidad Foral de",Navarra,Porcentaje de población española,2020,89.2,pct_poblacion_espanola,porcentaje
"Navarra, Comunidad Foral de",Navarra,Población,2020,653.417,poblacion,personas
"Navarra, Comunidad Foral de",Navarra,Tamaño medio del hogar,2020,2.6,tamano_medio_hogar,personas_por_hogar
"Navarra, Comunidad Foral de",Navarra,Edad media de la población,2021,43.1,edad_media,años
"Navarra, Comunidad Foral de",Navarra,Porcentaje de población de 65 y más años,2021,20.0,pct_65_mas,porcentaje
"Navarra, Comunidad Foral de",Navarra,Porcentaje de hogares unipersonales,2021,28.6,pct_hogares_unipersonales,porcentaje
"Navarra, Comunidad Foral de",Navarra,Porcentaje de población menor de 18 años,2021,18.2,pct_menor_18,porcentaje
"Navarra, Comunidad Foral de",Navarra,Porcentaje de población española,2021,88.9,pct_poblacion_espanola,porcentaje
"Navarra, Comunidad Foral de",Navarra,Población,2021,656.116,poblacion,personas
"Navarra, Comunidad Foral de",Navarra,Tamaño medio del hogar,2021,2.6,tamano_medio_hogar,personas_por_hogar
"Navarra, Comunidad Foral de",Navarra,Edad media de la población,2022,43.2,edad_media,años
"Navarra, Comunidad Foral de",Navarra,Porcentaje de población de 65 y más años,2022,20.2,pct_65_mas,porcentaje
"Navarra, Comunidad Foral de",Navarra,Porcentaje de hogares unipersonales,2022,28.7,pct_hogares_unipersonales,porcentaje
"Navarra, Comunidad Foral de",Navarra,Porcentaje de población menor de 18 años,2022,18.0,pct_menor_18,porcentaje
"Navarra, Comunidad Foral de",Navarra,Porcentaje de población española,2022,88.2,pct_poblacion_espanola,porcentaje
"Navarra, Comunidad Foral de",Navarra,Población,2022,664.091,poblacion,personas
"Navarra, Comunidad Foral de",Navarra,Tamaño medio del hogar,2022,2.6,tamano_medio_hogar,personas_por_hogar
"Navarra, Comunidad Foral de",Navarra,Edad media de la población,2023,43.5,edad_media,años
"Navarra, Comunidad Foral de",Navarra,Porcentaje de población de 65 y más años,2023,20.5,pct_65_mas,porcentaje
"Navarra, Comunidad Foral de",Navarra,Porcentaje de hogares unipersonales,2023,28.9,pct_hogares_unipersonales,porcentaje
"Navarra, Comunidad Foral de",Navarra,Porcentaje de población menor de 18 años,2023,17.7,pct_menor_18,porcentaje
"Navarra, Comunidad Foral de",Navarra,Porcentaje de población española,2023,87.6,pct_poblacion_espanola,porcentaje
"Navarra, Comunidad Foral de",Navarra,Población,2023,669.875,poblacion,personas
"Navarra, Comunidad Foral de",Navarra,Tamaño medio del hogar,2023,2.6,tamano_medio_hogar,personas_por_hogar
Galicia,Ourense,Edad media de la población,2015,49.2,edad_media,años
Galicia,Ourense,Porcentaje de población de 65 y más años,2015,30.1,pct_65_mas,porcentaje
Galicia,Ourense,Porcentaje de hogares unipersonales,2015,33.8,pct_hogares_unipersonales,porcentaje
Galicia,Ourense,Porcentaje de población menor de 18 años,2015,11.9,pct_menor_18,porcentaje
Galicia,Ourense,Porcentaje de población española,2015,95.9,pct_poblacion_espanola,porcentaje
Galicia,Ourense,Población,2015,311.552,poblacion,personas
Galicia,Ourense,Tamaño medio del hogar,2015,2.3,tamano_medio_hogar,personas_por_hogar
Galicia,Ourense,Edad media de la población,2016,49.4,edad_media,años
Galicia,Ourense,Porcentaje de población de 65 y más años,2016,30.3,pct_65_mas,porcentaje
Galicia,Ourense,Porcentaje de hogares unipersonales,2016,34.1,pct_hogares_unipersonales,porcentaje
Galicia,Ourense,Porcentaje de población menor de 18 años,2016,12.0,pct_menor_18,porcentaje
Galicia,Ourense,Porcentaje de población española,2016,95.9,pct_poblacion_espanola,porcentaje
Galicia,Ourense,Población,2016,308.308,poblacion,personas
Galicia,Ourense,Tamaño medio del hogar,2016,2.3,tamano_medio_hogar,personas_por_hogar
Galicia,Ourense,Edad media de la población,2017,49.6,edad_media,años
Galicia,Ourense,Porcentaje de población de 65 y más años,2017,30.6,pct_65_mas,porcentaje
Galicia,Ourense,Porcentaje de hogares unipersonales,2017,34.3,pct_hogares_unipersonales,porcentaje
Galicia,Ourense,Porcentaje de población menor de 18 años,2017,12.0,pct_menor_18,porcentaje
Galicia,Ourense,Porcentaje de población española,2017,95.7,pct_poblacion_espanola,porcentaje
Galicia,Ourense,Población,2017,305.774,poblacion,personas
Galicia,Ourense,Tamaño medio del hogar,2017,2.3,tamano_medio_hogar,personas_por_hogar
Galicia,Ourense,Edad media de la población,2018,49.8,edad_media,años
Galicia,Ourense,Porcentaje de población de 65 y más años,2018,30.7,pct_65_mas,porcentaje
Galicia,Ourense,Porcentaje de hogares unipersonales,2018,34.9,pct_hogares_unipersonales,porcentaje
Galicia,Ourense,Porcentaje de población menor de 18 años,2018,12.0,pct_menor_18,porcentaje
Galicia,Ourense,Porcentaje de población española,2018,95.4,pct_poblacion_espanola,porcentaje
Galicia,Ourense,Población,2018,303.295,poblacion,personas
Galicia,Ourense,Tamaño medio del hogar,2018,2.3,tamano_medio_hogar,personas_por_hogar
Galicia,Ourense,Edad media de la población,2019,50.0,edad_media,años
Galicia,Ourense,Porcentaje de población de 65 y más años,2019,30.9,pct_65_mas,porcentaje
Galicia,Ourense,Porcentaje de hogares unipersonales,2019,35.0,pct_hogares_unipersonales,porcentaje
Galicia,Ourense,Porcentaje de población menor de 18 años,2019,12.0,pct_menor_18,porcentaje
Galicia,Ourense,Porcentaje de población española,2019,94.9,pct_poblacion_espanola,porcentaje
Galicia,Ourense,Población,2019,301.936,poblacion,personas
Galicia,Ourense,Tamaño medio del hogar,2019,2.3,tamano_medio_hogar,personas_por_hogar
Galicia,Ourense,Edad media de la población,2020,50.1,edad_media,años
Galicia,Ourense,Porcentaje de población de 65 y más años,2020,31.0,pct_65_mas,porcentaje
Galicia,Ourense,Porcentaje de hogares unipersonales,2020,35.4,pct_hogares_unipersonales,porcentaje
Galicia,Ourense,Porcentaje de población menor de 18 años,2020,12.0,pct_menor_18,porcentaje
Galicia,Ourense,Porcentaje de población española,2020,94.7,pct_poblacion_espanola,porcentaje
Galicia,Ourense,Población,2020,300.764,poblacion,personas
Galicia,Ourense,Tamaño medio del hogar,2020,2.2,tamano_medio_hogar,personas_por_hogar
Galicia,Ourense,Edad media de la población,2021,50.4,edad_media,años
Galicia,Ourense,Porcentaje de población de 65 y más años,2021,31.2,pct_65_mas,porcentaje
Galicia,Ourense,Porcentaje de hogares unipersonales,2021,36.0,pct_hogares_unipersonales,porcentaje
Galicia,Ourense,Porcentaje de población menor de 18 años,2021,11.9,pct_menor_18,porcentaje
Galicia,Ourense,Porcentaje de población española,2021,94.6,pct_poblacion_espanola,porcentaje
Galicia,Ourense,Población,2021,299.183,poblacion,personas
Galicia,Ourense,Tamaño medio del hogar,2021,2.2,tamano_medio_hogar,personas_por_hogar
Galicia,Ourense,Edad media de la población,2022,50.4,edad_media,años
Galicia,Ourense,Porcentaje de población de 65 y más años,2022,31.3,pct_65_mas,porcentaje
Galicia,Ourense,Porcentaje de hogares unipersonales,2022,36.3,pct_hogares_unipersonales,porcentaje
Galicia,Ourense,Porcentaje de población menor de 18 años,2022,11.9,pct_menor_18,porcentaje
Galicia,Ourense,Porcentaje de población española,2022,93.7,pct_poblacion_espanola,porcentaje
Galicia,Ourense,Población,2022,299.586,poblacion,personas
Galicia,Ourense,Tamaño medio del hogar,2022,2.2,tamano_medio_hogar,personas_por_hogar
Galicia,Ourense,Edad media de la población,2023,50.5,edad_media,años
Galicia,Ourense,Porcentaje de población de 65 y más años,2023,31.4,pct_65_mas,porcentaje
Galicia,Ourense,Porcentaje de hogares unipersonales,2023,36.8,pct_hogares_unipersonales,porcentaje
Galicia,Ourense,Porcentaje de población menor de 18 años,2023,11.9,pct_menor_18,porcentaje
Galicia,Ourense,Porcentaje de población española,2023,93.0,pct_poblacion_espanola,porcentaje
Galicia,Ourense,Población,2023,299.182,poblacion,personas
Galicia,Ourense,Tamaño medio del hogar,2023,2.2,tamano_medio_hogar,personas_por_hogar
Castilla y León,Palencia,Edad media de la población,2015,46.5,edad_media,años
Castilla y León,Palencia,Porcentaje de población de 65 y más años,2015,23.7,pct_65_mas,porcentaje
Castilla y León,Palencia,Porcentaje de hogares unipersonales,2015,32.3,pct_hogares_unipersonales,porcentaje
Castilla y León,Palencia,Porcentaje de población menor de 18 años,2015,13.8,pct_menor_18,porcentaje
Castilla y León,Palencia,Porcentaje de población española,2015,96.2,pct_poblacion_espanola,porcentaje
Castilla y León,Palencia,Población,2015,162.613,poblacion,personas
Castilla y León,Palencia,Tamaño medio del hogar,2015,2.4,tamano_medio_hogar,personas_por_hogar
Castilla y León,Palencia,Edad media de la población,2016,46.7,edad_media,años
Castilla y León,Palencia,Porcentaje de población de 65 y más años,2016,24.0,pct_65_mas,porcentaje
Castilla y León,Palencia,Porcentaje de hogares unipersonales,2016,32.6,pct_hogares_unipersonales,porcentaje
Castilla y León,Palencia,Porcentaje de población menor de 18 años,2016,13.8,pct_menor_18,porcentaje
Castilla y León,Palencia,Porcentaje de población española,2016,96.3,pct_poblacion_espanola,porcentaje
Castilla y León,Palencia,Población,2016,161.456,poblacion,personas
Castilla y León,Palencia,Tamaño medio del hogar,2016,2.3,tamano_medio_hogar,personas_por_hogar
Castilla y León,Palencia,Edad media de la población,2017,47.0,edad_media,años
Castilla y León,Palencia,Porcentaje de población de 65 y más años,2017,24.4,pct_65_mas,porcentaje
Castilla y León,Palencia,Porcentaje de hogares unipersonales,2017,33.1,pct_hogares_unipersonales,porcentaje
Castilla y León,Palencia,Porcentaje de población menor de 18 años,2017,13.8,pct_menor_18,porcentaje
Castilla y León,Palencia,Porcentaje de población española,2017,96.1,pct_poblacion_espanola,porcentaje
Castilla y León,Palencia,Población,2017,160.1,poblacion,personas
Castilla y León,Palencia,Tamaño medio del hogar,2017,2.3,tamano_medio_hogar,personas_por_hogar
Castilla y León,Palencia,Edad media de la población,2018,47.2,edad_media,años
Castilla y León,Palencia,Porcentaje de población de 65 y más años,2018,24.8,pct_65_mas,porcentaje
Castilla y León,Palencia,Porcentaje de hogares unipersonales,2018,33.7,pct_hogares_unipersonales,porcentaje
Castilla y León,Palencia,Porcentaje de población menor de 18 años,2018,13.8,pct_menor_18,porcentaje
Castilla y León,Palencia,Porcentaje de población española,2018,95.9,pct_poblacion_espanola,porcentaje
Castilla y León,Palencia,Población,2018,158.741,poblacion,personas
Castilla y León,Palencia,Tamaño medio del hogar,2018,2.3,tamano_medio_hogar,personas_por_hogar
Castilla y León,Palencia,Edad media de la población,2019,47.5,edad_media,años
Castilla y León,Palencia,Porcentaje de población de 65 y más años,2019,25.2,pct_65_mas,porcentaje
Castilla y León,Palencia,Porcentaje de hogares unipersonales,2019,33.8,pct_hogares_unipersonales,porcentaje
Castilla y León,Palencia,Porcentaje de población menor de 18 años,2019,13.7,pct_menor_18,porcentaje
Castilla y León,Palencia,Porcentaje de población española,2019,95.5,pct_poblacion_espanola,porcentaje
Castilla y León,Palencia,Población,2019,157.993,poblacion,personas
Castilla y León,Palencia,Tamaño medio del hogar,2019,2.3,tamano_medio_hogar,personas_por_hogar
Castilla y León,Palencia,Edad media de la población,2020,47.7,edad_media,años
Castilla y León,Palencia,Porcentaje de población de 65 y más años,2020,25.6,pct_65_mas,porcentaje
Castilla y León,Palencia,Porcentaje de hogares unipersonales,2020,34.2,pct_hogares_unipersonales,porcentaje
Castilla y León,Palencia,Porcentaje de población menor de 18 años,2020,13.6,pct_menor_18,porcentaje
Castilla y León,Palencia,Porcentaje de población española,2020,95.4,pct_poblacion_espanola,porcentaje
Castilla y León,Palencia,Población,2020,157.145,poblacion,personas
Castilla y León,Palencia,Tamaño medio del hogar,2020,2.3,tamano_medio_hogar,personas_por_hogar
Castilla y León,Palencia,Edad media de la población,2021,47.9,edad_media,años
Castilla y León,Palencia,Porcentaje de población de 65 y más años,2021,26.3,pct_65_mas,porcentaje
Castilla y León,Palencia,Porcentaje de hogares unipersonales,2021,34.8,pct_hogares_unipersonales,porcentaje
Castilla y León,Palencia,Porcentaje de población menor de 18 años,2021,13.5,pct_menor_18,porcentaje
Castilla y León,Palencia,Porcentaje de población española,2021,95.3,pct_poblacion_espanola,porcentaje
Castilla y León,Palencia,Población,2021,156.021,poblacion,personas
Castilla y León,Palencia,Tamaño medio del hogar,2021,2.3,tamano_medio_hogar,personas_por_hogar
Castilla y León,Palencia,Edad media de la población,2022,48.1,edad_media,años
Castilla y León,Palencia,Porcentaje de población de 65 y más años,2022,26.8,pct_65_mas,porcentaje
Castilla y León,Palencia,Porcentaje de hogares unipersonales,2022,35.4,pct_hogares_unipersonales,porcentaje
Castilla y León,Palencia,Porcentaje de población menor de 18 años,2022,13.5,pct_menor_18,porcentaje
Castilla y León,Palencia,Porcentaje de población española,2022,94.7,pct_poblacion_espanola,porcentaje
Castilla y León,Palencia,Población,2022,155.771,poblacion,personas
Castilla y León,Palencia,Tamaño medio del hogar,2022,2.2,tamano_medio_hogar,personas_por_hogar
Castilla y León,Palencia,Edad media de la población,2023,48.3,edad_media,años
Castilla y León,Palencia,Porcentaje de población de 65 y más años,2023,27.4,pct_65_mas,porcentaje
Castilla y León,Palencia,Porcentaje de hogares unipersonales,2023,35.7,pct_hogares_unipersonales,porcentaje
Castilla y León,Palencia,Porcentaje de población menor de 18 años,2023,13.4,pct_menor_18,porcentaje
Castilla y León,Palencia,Porcentaje de población española,2023,94.0,pct_poblacion_espanola,porcentaje
Castilla y León,Palencia,Población,2023,156.078,poblacion,personas
Castilla y León,Palencia,Tamaño medio del hogar,2023,2.2,tamano_medio_hogar,personas_por_hogar
Canarias,"Palmas, Las",Edad media de la población,2015,40.3,edad_media,años
Canarias,"Palmas, Las",Porcentaje de población de 65 y más años,2015,13.9,pct_65_mas,porcentaje
Canarias,"Palmas, Las",Porcentaje de hogares unipersonales,2015,27.3,pct_hogares_unipersonales,porcentaje
Canarias,"Palmas, Las",Porcentaje de población menor de 18 años,2015,17.5,pct_menor_18,porcentaje
Canarias,"Palmas, Las",Porcentaje de población española,2015,88.5,pct_poblacion_espanola,porcentaje
Canarias,"Palmas, Las",Tamaño medio del hogar,2015,2.7,tamano_medio_hogar,personas_por_hogar
Canarias,"Palmas, Las",Edad media de la población,2016,40.7,edad_media,años
Canarias,"Palmas, Las",Porcentaje de población de 65 y más años,2016,14.3,pct_65_mas,porcentaje
Canarias,"Palmas, Las",Porcentaje de hogares unipersonales,2016,27.3,pct_hogares_unipersonales,porcentaje
Canarias,"Palmas, Las",Porcentaje de población menor de 18 años,2016,17.3,pct_menor_18,porcentaje
Canarias,"Palmas, Las",Porcentaje de población española,2016,88.6,pct_poblacion_espanola,porcentaje
Canarias,"Palmas, Las",Tamaño medio del hogar,2016,2.7,tamano_medio_hogar,personas_por_hogar
Canarias,"Palmas, Las",Edad media de la población,2017,40.9,edad_media,años
Canarias,"Palmas, Las",Porcentaje de población de 65 y más años,2017,14.6,pct_65_mas,porcentaje
Canarias,"Palmas, Las",Porcentaje de hogares unipersonales,2017,27.2,pct_hogares_unipersonales,porcentaje
Canarias,"Palmas, Las",Porcentaje de población menor de 18 años,2017,17.1,pct_menor_18,porcentaje
Canarias,"Palmas, Las",Porcentaje de población española,2017,88.2,pct_poblacion_espanola,porcentaje
Canarias,"Palmas, Las",Tamaño medio del hogar,2017,2.7,tamano_medio_hogar,personas_por_hogar
Canarias,"Palmas, Las",Edad media de la población,2018,41.3,edad_media,años
Canarias,"Palmas, Las",Porcentaje de población de 65 y más años,2018,14.9,pct_65_mas,porcentaje
Canarias,"Palmas, Las",Porcentaje de hogares unipersonales,2018,27.3,pct_hogares_unipersonales,porcentaje
Canarias,"Palmas, Las",Porcentaje de población menor de 18 años,2018,16.7,pct_menor_18,porcentaje
Canarias,"Palmas, Las",Porcentaje de población española,2018,87.6,pct_poblacion_espanola,porcentaje
Canarias,"Palmas, Las",Tamaño medio del hogar,2018,2.7,tamano_medio_hogar,personas_por_hogar
Canarias,"Palmas, Las",Edad media de la población,2019,41.7,edad_media,años
Canarias,"Palmas, Las",Porcentaje de población de 65 y más años,2019,15.3,pct_65_mas,porcentaje
Canarias,"Palmas, Las",Porcentaje de hogares unipersonales,2019,27.4,pct_hogares_unipersonales,porcentaje
