codigo_provincia,provincia,sexo,anio,edad_original,edad,poblacion
20,Gipuzkoa,Mujeres,2015,78 años,78,3384
20,Gipuzkoa,Mujeres,2015,79 años,79,3272
20,Gipuzkoa,Mujeres,2015,8 años,8,3586
20,Gipuzkoa,Mujeres,2015,80 años,80,3306
20,Gipuzkoa,Mujeres,2015,81 años,81,3174
20,Gipuzkoa,Mujeres,2015,82 años,82,3159
20,Gipuzkoa,Mujeres,2015,83 años,83,2785
20,Gipuzkoa,Mujeres,2015,84 años,84,2702
20,Gipuzkoa,Mujeres,2015,85 años,85,2479
20,Gipuzkoa,Mujeres,2015,85 y más años,85,16188
20,Gipuzkoa,Mujeres,2015,86 años,86,2345
20,Gipuzkoa,Mujeres,2015,87 años,87,1979
20,Gipuzkoa,Mujeres,2015,88 años,88,1851
20,Gipuzkoa,Mujeres,2015,89 años,89,1510
20,Gipuzkoa,Mujeres,2015,9 años,9,3424
20,Gipuzkoa,Mujeres,2015,90 años,90,1403
20,Gipuzkoa,Mujeres,2015,91 años,91,1144
20,Gipuzkoa,Mujeres,2015,92 años,92,872
20,Gipuzkoa,Mujeres,2015,93 años,93,735
20,Gipuzkoa,Mujeres,2015,94 años,94,566
20,Gipuzkoa,Mujeres,2015,95 años,95,372
20,Gipuzkoa,Mujeres,2015,96 años,96,308
20,Gipuzkoa,Mujeres,2015,97 años,97,228
20,Gipuzkoa,Mujeres,2015,98 años,98,139
20,Gipuzkoa,Mujeres,2015,99 años,99,110
20,Gipuzkoa,Mujeres,2015,Todas las edades,,363008
20,Gipuzkoa,Total,2015,0 años,0,6326
20,Gipuzkoa,Total,2015,1 año,1,6302
20,Gipuzkoa,Total,2015,10 años,10,7141
20,Gipuzkoa,Total,2015,100 y más años,100,170
20,Gipuzkoa,Total,2015,11 años,11,7069
20,Gipuzkoa,Total,2015,12 años,12,6642
20,Gipuzkoa,Total,2015,13 años,13,6605
20,Gipuzkoa,Total,2015,14 años,14,6511
20,Gipuzkoa,Total,2015,15 años,15,6414
20,Gipuzkoa,Total,2015,16 años,16,6156
20,Gipuzkoa,Total,2015,17 años,17,6272
20,Gipuzkoa,Total,2015,18 años,18,6104
20,Gipuzkoa,Total,2015,19 años,19,5875
20,Gipuzkoa,Total,2015,2 años,2,6931
20,Gipuzkoa,Total,2015,20 años,20,5784
20,Gipuzkoa,Total,2015,21 años,21,5980
20,Gipuzkoa,Total,2015,22 años,22,6031
20,Gipuzkoa,Total,2015,23 años,23,6015
20,Gipuzkoa,Total,2015,24 años,24,6153
20,Gipuzkoa,Total,2015,25 años,25,6331
20,Gipuzkoa,Total,2015,26 años,26,6542
20,Gipuzkoa,Total,2015,27 años,27,6628
20,Gipuzkoa,Total,2015,28 años,28,7131
20,Gipuzkoa,Total,2015,29 años,29,7377
20,Gipuzkoa,Total,2015,3 años,3,7085
20,Gipuzkoa,Total,2015,30 años,30,7600
20,Gipuzkoa,Total,2015,31 años,31,8110
20,Gipuzkoa,Total,2015,32 años,32,8743
20,Gipuzkoa,Total,2015,33 años,33,9176
20,Gipuzkoa,Total,2015,34 años,34,9506
20,Gipuzkoa,Total,2015,35 años,35,10241
20,Gipuzkoa,Total,2015,36 años,36,10995
20,Gipuzkoa,Total,2015,37 años,37,11646
20,Gipuzkoa,Total,2015,38 años,38,11997
20,Gipuzkoa,Total,2015,39 años,39,11810
20,Gipuzkoa,Total,2015,4 años,4,7325
20,Gipuzkoa,Total,2015,40 años,40,12047
20,Gipuzkoa,Total,2015,41 años,41,11691
20,Gipuzkoa,Total,2015,42 años,42,11778
20,Gipuzkoa,Total,2015,43 años,43,11433
20,Gipuzkoa,Total,2015,44 años,44,11255
20,Gipuzkoa,Total,2015,45 años,45,11155
20,Gipuzkoa,Total,2015,46 años,46,11063
20,Gipuzkoa,Total,2015,47 años,47,11155
20,Gipuzkoa,Total,2015,48 años,48,11129
20,Gipuzkoa,Total,2015,49 años,49,11128
20,Gipuzkoa,Total,2015,5 años,5,7304
20,Gipuzkoa,Total,2015,50 años,50,11350
20,Gipuzkoa,Total,2015,51 años,51,10884
20,Gipuzkoa,Total,2015,52 años,52,10466
20,Gipuzkoa,Total,2015,53 años,53,10448
20,Gipuzkoa,Total,2015,54 años,54,10447
20,Gipuzkoa,Total,2015,55 años,55,10539
20,Gipuzkoa,Total,2015,56 años,56,10155
20,Gipuzkoa,Total,2015,57 años,57,9831
20,Gipuzkoa,Total,2015,58 años,58,9673
20,Gipuzkoa,Total,2015,59 años,59,9213
20,Gipuzkoa,Total,2015,6 años,6,7397
20,Gipuzkoa,Total,2015,60 años,60,8824
20,Gipuzkoa,Total,2015,61 años,61,8946
20,Gipuzkoa,Total,2015,62 años,62,8827
20,Gipuzkoa,Total,2015,63 años,63,8507
20,Gipuzkoa,Total,2015,64 años,64,8453
20,Gipuzkoa,Total,2015,65 años,65,8701
20,Gipuzkoa,Total,2015,66 años,66,9016
20,Gipuzkoa,Total,2015,67 años,67,8344
20,Gipuzkoa,Total,2015,68 años,68,8285
20,Gipuzkoa,Total,2015,69 años,69,8370
20,Gipuzkoa,Total,2015,7 años,7,7382
20,Gipuzkoa,Total,2015,70 años,70,7643
20,Gipuzkoa,Total,2015,71 años,71,7380
20,Gipuzkoa,Total,2015,72 años,72,6086
20,Gipuzkoa,Total,2015,73 años,73,5809
20,Gipuzkoa,Total,2015,74 años,74,6278
20,Gipuzkoa,Total,2015,75 años,75,4737
20,Gipuzkoa,Total,2015,76 años,76,4985
20,Gipuzkoa,Total,2015,77 años,77,5382
20,Gipuzkoa,Total,2015,78 años,78,5873
20,Gipuzkoa,Total,2015,79 años,79,5599
20,Gipuzkoa,Total,2015,8 años,8,7310
20,Gipuzkoa,Total,2015,80 años,80,5533
20,Gipuzkoa,Total,2015,81 años,81,5301
20,Gipuzkoa,Total,2015,82 años,82,5173
20,Gipuzkoa,Total,2015,83 años,83,4599
20,Gipuzkoa,Total,2015,84 años,84,4249
20,Gipuzkoa,Total,2015,85 años,85,3841
20,Gipuzkoa,Total,2015,85 y más años,85,22997
20,Gipuzkoa,Total,2015,86 años,86,3539
20,Gipuzkoa,Total,2015,87 años,87,2908
20,Gipuzkoa,Total,2015,88 años,88,2681
20,Gipuzkoa,Total,2015,89 años,89,2143
20,Gipuzkoa,Total,2015,9 años,9,7082
20,Gipuzkoa,Total,2015,90 años,90,1917
20,Gipuzkoa,Total,2015,91 años,91,1535
20,Gipuzkoa,Total,2015,92 años,92,1182
20,Gipuzkoa,Total,2015,93 años,93,968
20,Gipuzkoa,Total,2015,94 años,94,709
20,Gipuzkoa,Total,2015,95 años,95,458
20,Gipuzkoa,Total,2015,96 años,96,373
20,Gipuzkoa,Total,2015,97 años,97,276
20,Gipuzkoa,Total,2015,98 años,98,174
20,Gipuzkoa,Total,2015,99 años,99,123
20,Gipuzkoa,Total,2015,Todas las edades,,709766
20,Gipuzkoa,Hombres,2016,0 años,0,3176
20,Gipuzkoa,Hombres,2016,1 año,1,3234
20,Gipuzkoa,Hombres,2016,10 años,10,3674
20,Gipuzkoa,Hombres,2016,100 y más años,100,13
20,Gipuzkoa,Hombres,2016,11 años,11,3638
20,Gipuzkoa,Hombres,2016,12 años,12,3679
20,Gipuzkoa,Hombres,2016,13 años,13,3347
20,Gipuzkoa,Hombres,2016,14 años,14,3413
20,Gipuzkoa,Hombres,2016,15 años,15,3389
20,Gipuzkoa,Hombres,2016,16 años,16,3299
20,Gipuzkoa,Hombres,2016,17 años,17,3223
20,Gipuzkoa,Hombres,2016,18 años,18,3361
20,Gipuzkoa,Hombres,2016,19 años,19,3193
20,Gipuzkoa,Hombres,2016,2 años,2,3238
20,Gipuzkoa,Hombres,2016,20 años,20,3073
20,Gipuzkoa,Hombres,2016,21 años,21,3038
20,Gipuzkoa,Hombres,2016,22 años,22,3097
20,Gipuzkoa,Hombres,2016,23 años,23,3150
20,Gipuzkoa,Hombres,2016,24 años,24,3124
20,Gipuzkoa,Hombres,2016,25 años,25,3079
20,Gipuzkoa,Hombres,2016,26 años,26,3188
20,Gipuzkoa,Hombres,2016,27 años,27,3324
20,Gipuzkoa,Hombres,2016,28 años,28,3375
20,Gipuzkoa,Hombres,2016,29 años,29,3610
20,Gipuzkoa,Hombres,2016,3 años,3,3681
20,Gipuzkoa,Hombres,2016,30 años,30,3785
20,Gipuzkoa,Hombres,2016,31 años,31,3831
20,Gipuzkoa,Hombres,2016,32 años,32,4094
20,Gipuzkoa,Hombres,2016,33 años,33,4473
20,Gipuzkoa,Hombres,2016,34 años,34,4605
20,Gipuzkoa,Hombres,2016,35 años,35,4813
20,Gipuzkoa,Hombres,2016,36 años,36,5131
20,Gipuzkoa,Hombres,2016,37 años,37,5564
20,Gipuzkoa,Hombres,2016,38 años,38,5924
20,Gipuzkoa,Hombres,2016,39 años,39,6187
20,Gipuzkoa,Hombres,2016,4 años,4,3653
20,Gipuzkoa,Hombres,2016,40 años,40,6108
20,Gipuzkoa,Hombres,2016,41 años,41,6190
20,Gipuzkoa,Hombres,2016,42 años,42,6046
20,Gipuzkoa,Hombres,2016,43 años,43,6106
20,Gipuzkoa,Hombres,2016,44 años,44,5871
20,Gipuzkoa,Hombres,2016,45 años,45,5783
20,Gipuzkoa,Hombres,2016,46 años,46,5628
20,Gipuzkoa,Hombres,2016,47 años,47,5657
20,Gipuzkoa,Hombres,2016,48 años,48,5686
20,Gipuzkoa,Hombres,2016,49 años,49,5587
20,Gipuzkoa,Hombres,2016,5 años,5,3695
20,Gipuzkoa,Hombres,2016,50 años,50,5563
20,Gipuzkoa,Hombres,2016,51 años,51,5602
20,Gipuzkoa,Hombres,2016,52 años,52,5413
20,Gipuzkoa,Hombres,2016,53 años,53,5099
20,Gipuzkoa,Hombres,2016,54 años,54,5186
20,Gipuzkoa,Hombres,2016,55 años,55,5103
20,Gipuzkoa,Hombres,2016,56 años,56,5178
20,Gipuzkoa,Hombres,2016,57 años,57,4978
20,Gipuzkoa,Hombres,2016,58 años,58,4851
20,Gipuzkoa,Hombres,2016,59 años,59,4814
20,Gipuzkoa,Hombres,2016,6 años,6,3829
20,Gipuzkoa,Hombres,2016,60 años,60,4448
20,Gipuzkoa,Hombres,2016,61 años,61,4228
20,Gipuzkoa,Hombres,2016,62 años,62,4353
20,Gipuzkoa,Hombres,2016,63 años,63,4247
20,Gipuzkoa,Hombres,2016,64 años,64,4043
20,Gipuzkoa,Hombres,2016,65 años,65,4047
20,Gipuzkoa,Hombres,2016,66 años,66,4174
20,Gipuzkoa,Hombres,2016,67 años,67,4324
20,Gipuzkoa,Hombres,2016,68 años,68,3903
20,Gipuzkoa,Hombres,2016,69 años,69,3902
20,Gipuzkoa,Hombres,2016,7 años,7,3848
20,Gipuzkoa,Hombres,2016,70 años,70,3840
20,Gipuzkoa,Hombres,2016,71 años,71,3506
20,Gipuzkoa,Hombres,2016,72 años,72,3340
20,Gipuzkoa,Hombres,2016,73 años,73,2767
20,Gipuzkoa,Hombres,2016,74 años,74,2583
20,Gipuzkoa,Hombres,2016,75 años,75,2795
20,Gipuzkoa,Hombres,2016,76 años,76,2071
20,Gipuzkoa,Hombres,2016,77 años,77,2184
20,Gipuzkoa,Hombres,2016,78 años,78,2224
20,Gipuzkoa,Hombres,2016,79 años,79,2359
20,Gipuzkoa,Hombres,2016,8 años,8,3738
20,Gipuzkoa,Hombres,2016,80 años,80,2222
20,Gipuzkoa,Hombres,2016,81 años,81,2112
20,Gipuzkoa,Hombres,2016,82 años,82,1983
20,Gipuzkoa,Hombres,2016,83 años,83,1867
20,Gipuzkoa,Hombres,2016,84 años,84,1675
20,Gipuzkoa,Hombres,2016,85 años,85,1409
20,Gipuzkoa,Hombres,2016,85 y más años,85,7115
20,Gipuzkoa,Hombres,2016,86 años,86,1208
20,Gipuzkoa,Hombres,2016,87 años,87,1045
20,Gipuzkoa,Hombres,2016,88 años,88,818
20,Gipuzkoa,Hombres,2016,89 años,89,686
20,Gipuzkoa,Hombres,2016,9 años,9,3761
20,Gipuzkoa,Hombres,2016,90 años,90,530
20,Gipuzkoa,Hombres,2016,91 años,91,405
20,Gipuzkoa,Hombres,2016,92 años,92,308
20,Gipuzkoa,Hombres,2016,93 años,93,235
20,Gipuzkoa,Hombres,2016,94 años,94,180
20,Gipuzkoa,Hombres,2016,95 años,95,114
20,Gipuzkoa,Hombres,2016,96 años,96,65
20,Gipuzkoa,Hombres,2016,97 años,97,42
20,Gipuzkoa,Hombres,2016,98 años,98,35
20,Gipuzkoa,Hombres,2016,99 años,99,22
20,Gipuzkoa,Hombres,2016,Todas las edades,,347295
20,Gipuzkoa,Mujeres,2016,0 años,0,3164
20,Gipuzkoa,Mujeres,2016,1 año,1,3143
20,Gipuzkoa,Mujeres,2016,10 años,10,3432
20,Gipuzkoa,Mujeres,2016,100 y más años,100,165
20,Gipuzkoa,Mujeres,2016,11 años,11,3523
20,Gipuzkoa,Mujeres,2016,12 años,12,3424
20,Gipuzkoa,Mujeres,2016,13 años,13,3349
20,Gipuzkoa,Mujeres,2016,14 años,14,3218
20,Gipuzkoa,Mujeres,2016,15 años,15,3180
20,Gipuzkoa,Mujeres,2016,16 años,16,3150
20,Gipuzkoa,Mujeres,2016,17 años,17,2981
20,Gipuzkoa,Mujeres,2016,18 años,18,2973
20,Gipuzkoa,Mujeres,2016,19 años,19,3015
20,Gipuzkoa,Mujeres,2016,2 años,2,3114
20,Gipuzkoa,Mujeres,2016,20 años,20,2882
20,Gipuzkoa,Mujeres,2016,21 años,21,2837
20,Gipuzkoa,Mujeres,2016,22 años,22,2949
20,Gipuzkoa,Mujeres,2016,23 años,23,2973
20,Gipuzkoa,Mujeres,2016,24 años,24,2993
20,Gipuzkoa,Mujeres,2016,25 años,25,3130
20,Gipuzkoa,Mujeres,2016,26 años,26,3164
20,Gipuzkoa,Mujeres,2016,27 años,27,3276
20,Gipuzkoa,Mujeres,2016,28 años,28,3284
20,Gipuzkoa,Mujeres,2016,29 años,29,3591
20,Gipuzkoa,Mujeres,2016,3 años,3,3281
20,Gipuzkoa,Mujeres,2016,30 años,30,3627
20,Gipuzkoa,Mujeres,2016,31 años,31,3815
20,Gipuzkoa,Mujeres,2016,32 años,32,4066
20,Gipuzkoa,Mujeres,2016,33 años,33,4306
20,Gipuzkoa,Mujeres,2016,34 años,34,4621
20,Gipuzkoa,Mujeres,2016,35 años,35,4701
20,Gipuzkoa,Mujeres,2016,36 años,36,5131
20,Gipuzkoa,Mujeres,2016,37 años,37,5482
20,Gipuzkoa,Mujeres,2016,38 años,38,5754
20,Gipuzkoa,Mujeres,2016,39 años,39,5832
20,Gipuzkoa,Mujeres,2016,4 años,4,3478
20,Gipuzkoa,Mujeres,2016,40 años,40,5721
20,Gipuzkoa,Mujeres,2016,41 años,41,5908
20,Gipuzkoa,Mujeres,2016,42 años,42,5667
20,Gipuzkoa,Mujeres,2016,43 años,43,5678
20,Gipuzkoa,Mujeres,2016,44 años,44,5544
20,Gipuzkoa,Mujeres,2016,45 años,45,5486
20,Gipuzkoa,Mujeres,2016,46 años,46,5489
20,Gipuzkoa,Mujeres,2016,47 años,47,5376
20,Gipuzkoa,Mujeres,2016,48 años,48,5477
20,Gipuzkoa,Mujeres,2016,49 años,49,5513
20,Gipuzkoa,Mujeres,2016,5 años,5,3677
20,Gipuzkoa,Mujeres,2016,50 años,50,5562
20,Gipuzkoa,Mujeres,2016,51 años,51,5722
20,Gipuzkoa,Mujeres,2016,52 años,52,5442
20,Gipuzkoa,Mujeres,2016,53 años,53,5336
20,Gipuzkoa,Mujeres,2016,54 años,54,5244
20,Gipuzkoa,Mujeres,2016,55 años,55,5333
20,Gipuzkoa,Mujeres,2016,56 años,56,5325
20,Gipuzkoa,Mujeres,2016,57 años,57,5133
20,Gipuzkoa,Mujeres,2016,58 años,58,4933
20,Gipuzkoa,Mujeres,2016,59 años,59,4809
20,Gipuzkoa,Mujeres,2016,6 años,6,3510
20,Gipuzkoa,Mujeres,2016,60 años,60,4686
20,Gipuzkoa,Mujeres,2016,61 años,61,4547
20,Gipuzkoa,Mujeres,2016,62 años,62,4532
20,Gipuzkoa,Mujeres,2016,63 años,63,4509
20,Gipuzkoa,Mujeres,2016,64 años,64,4411
20,Gipuzkoa,Mujeres,2016,65 años,65,4335
20,Gipuzkoa,Mujeres,2016,66 años,66,4471
20,Gipuzkoa,Mujeres,2016,67 años,67,4579
20,Gipuzkoa,Mujeres,2016,68 años,68,4352
20,Gipuzkoa,Mujeres,2016,69 años,69,4305
20,Gipuzkoa,Mujeres,2016,7 años,7,3572
20,Gipuzkoa,Mujeres,2016,70 años,70,4414
20,Gipuzkoa,Mujeres,2016,71 años,71,4033
20,Gipuzkoa,Mujeres,2016,72 años,72,3961
20,Gipuzkoa,Mujeres,2016,73 años,73,3233
20,Gipuzkoa,Mujeres,2016,74 años,74,3143
20,Gipuzkoa,Mujeres,2016,75 años,75,3362
20,Gipuzkoa,Mujeres,2016,76 años,76,2588
20,Gipuzkoa,Mujeres,2016,77 años,77,2675
20,Gipuzkoa,Mujeres,2016,78 años,78,3016
20,Gipuzkoa,Mujeres,2016,79 años,79,3323
20,Gipuzkoa,Mujeres,2016,8 años,8,3654
20,Gipuzkoa,Mujeres,2016,80 años,80,3185
20,Gipuzkoa,Mujeres,2016,81 años,81,3221
20,Gipuzkoa,Mujeres,2016,82 años,82,3074
20,Gipuzkoa,Mujeres,2016,83 años,83,3055
20,Gipuzkoa,Mujeres,2016,84 años,84,2665
20,Gipuzkoa,Mujeres,2016,85 años,85,2548
20,Gipuzkoa,Mujeres,2016,85 y más años,85,16753
20,Gipuzkoa,Mujeres,2016,86 años,86,2303
20,Gipuzkoa,Mujeres,2016,87 años,87,2166
20,Gipuzkoa,Mujeres,2016,88 años,88,1802
20,Gipuzkoa,Mujeres,2016,89 años,89,1677
20,Gipuzkoa,Mujeres,2016,9 años,9,3588
20,Gipuzkoa,Mujeres,2016,90 años,90,1329
20,Gipuzkoa,Mujeres,2016,91 años,91,1227
20,Gipuzkoa,Mujeres,2016,92 años,92,974
20,Gipuzkoa,Mujeres,2016,93 años,93,725
20,Gipuzkoa,Mujeres,2016,94 años,94,592
20,Gipuzkoa,Mujeres,2016,95 años,95,445
20,Gipuzkoa,Mujeres,2016,96 años,96,301
20,Gipuzkoa,Mujeres,2016,97 años,97,234
20,Gipuzkoa,Mujeres,2016,98 años,98,168
20,Gipuzkoa,Mujeres,2016,99 años,99,97
20,Gipuzkoa,Mujeres,2016,Todas las edades,,363966
20,Gipuzkoa,Total,2016,0 años,0,6340
20,Gipuzkoa,Total,2016,1 año,1,6377
20,Gipuzkoa,Total,2016,10 años,10,7106
20,Gipuzkoa,Total,2016,100 y más años,100,178
20,Gipuzkoa,Total,2016,11 años,11,7161
20,Gipuzkoa,Total,2016,12 años,12,7103
20,Gipuzkoa,Total,2016,13 años,13,6696
20,Gipuzkoa,Total,2016,14 años,14,6631
20,Gipuzkoa,Total,2016,15 años,15,6569
20,Gipuzkoa,Total,2016,16 años,16,6449
20,Gipuzkoa,Total,2016,17 años,17,6204
20,Gipuzkoa,Total,2016,18 años,18,6334
20,Gipuzkoa,Total,2016,19 años,19,6208
20,Gipuzkoa,Total,2016,2 años,2,6352
20,Gipuzkoa,Total,2016,20 años,20,5955
20,Gipuzkoa,Total,2016,21 años,21,5875
20,Gipuzkoa,Total,2016,22 años,22,6046
20,Gipuzkoa,Total,2016,23 años,23,6123
20,Gipuzkoa,Total,2016,24 años,24,6117
20,Gipuzkoa,Total,2016,25 años,25,6209
20,Gipuzkoa,Total,2016,26 años,26,6352
20,Gipuzkoa,Total,2016,27 años,27,6600
20,Gipuzkoa,Total,2016,28 años,28,6659
20,Gipuzkoa,Total,2016,29 años,29,7201
20,Gipuzkoa,Total,2016,3 años,3,6962
20,Gipuzkoa,Total,2016,30 años,30,7412
20,Gipuzkoa,Total,2016,31 años,31,7646
20,Gipuzkoa,Total,2016,32 años,32,8160
20,Gipuzkoa,Total,2016,33 años,33,8779
20,Gipuzkoa,Total,2016,34 años,34,9226
20,Gipuzkoa,Total,2016,35 años,35,9514
20,Gipuzkoa,Total,2016,36 años,36,10262
20,Gipuzkoa,Total,2016,37 años,37,11046
20,Gipuzkoa,Total,2016,38 años,38,11678
20,Gipuzkoa,Total,2016,39 años,39,12019
20,Gipuzkoa,Total,2016,4 años,4,7131
20,Gipuzkoa,Total,2016,40 años,40,11829
20,Gipuzkoa,Total,2016,41 años,41,12098
20,Gipuzkoa,Total,2016,42 años,42,11713
20,Gipuzkoa,Total,2016,43 años,43,11784
20,Gipuzkoa,Total,2016,44 años,44,11415
20,Gipuzkoa,Total,2016,45 años,45,11269
20,Gipuzkoa,Total,2016,46 años,46,11117
20,Gipuzkoa,Total,2016,47 años,47,11033
20,Gipuzkoa,Total,2016,48 años,48,11163
20,Gipuzkoa,Total,2016,49 años,49,11100
20,Gipuzkoa,Total,2016,5 años,5,7372
20,Gipuzkoa,Total,2016,50 años,50,11125
20,Gipuzkoa,Total,2016,51 años,51,11324
20,Gipuzkoa,Total,2016,52 años,52,10855
20,Gipuzkoa,Total,2016,53 años,53,10435
20,Gipuzkoa,Total,2016,54 años,54,10430
20,Gipuzkoa,Total,2016,55 años,55,10436
20,Gipuzkoa,Total,2016,56 años,56,10503
20,Gipuzkoa,Total,2016,57 años,57,10111
20,Gipuzkoa,Total,2016,58 años,58,9784
20,Gipuzkoa,Total,2016,59 años,59,9623
20,Gipuzkoa,Total,2016,6 años,6,7339
20,Gipuzkoa,Total,2016,60 años,60,9134
20,Gipuzkoa,Total,2016,61 años,61,8775
20,Gipuzkoa,Total,2016,62 años,62,8885
20,Gipuzkoa,Total,2016,63 años,63,8756
20,Gipuzkoa,Total,2016,64 años,64,8454
20,Gipuzkoa,Total,2016,65 años,65,8382
20,Gipuzkoa,Total,2016,66 años,66,8645
20,Gipuzkoa,Total,2016,67 años,67,8903
20,Gipuzkoa,Total,2016,68 años,68,8255
20,Gipuzkoa,Total,2016,69 años,69,8207
20,Gipuzkoa,Total,2016,7 años,7,7420
20,Gipuzkoa,Total,2016,70 años,70,8254
20,Gipuzkoa,Total,2016,71 años,71,7539
20,Gipuzkoa,Total,2016,72 años,72,7301
20,Gipuzkoa,Total,2016,73 años,73,6000
20,Gipuzkoa,Total,2016,74 años,74,5726
20,Gipuzkoa,Total,2016,75 años,75,6157
20,Gipuzkoa,Total,2016,76 años,76,4659
20,Gipuzkoa,Total,2016,77 años,77,4859
20,Gipuzkoa,Total,2016,78 años,78,5240
20,Gipuzkoa,Total,2016,79 años,79,5682
20,Gipuzkoa,Total,2016,8 años,8,7392
20,Gipuzkoa,Total,2016,80 años,80,5407
20,Gipuzkoa,Total,2016,81 años,81,5333
20,Gipuzkoa,Total,2016,82 años,82,5057
20,Gipuzkoa,Total,2016,83 años,83,4922
20,Gipuzkoa,Total,2016,84 años,84,4340
20,Gipuzkoa,Total,2016,85 años,85,3957
20,Gipuzkoa,Total,2016,85 y más años,85,23868
20,Gipuzkoa,Total,2016,86 años,86,3511
20,Gipuzkoa,Total,2016,87 años,87,3211
20,Gipuzkoa,Total,2016,88 años,88,2620
20,Gipuzkoa,Total,2016,89 años,89,2363
20,Gipuzkoa,Total,2016,9 años,9,7349
20,Gipuzkoa,Total,2016,90 años,90,1859
20,Gipuzkoa,Total,2016,91 años,91,1632
20,Gipuzkoa,Total,2016,92 años,92,1282
20,Gipuzkoa,Total,2016,93 años,93,960
20,Gipuzkoa,Total,2016,94 años,94,772
20,Gipuzkoa,Total,2016,95 años,95,559
20,Gipuzkoa,Total,2016,96 años,96,366
20,Gipuzkoa,Total,2016,97 años,97,276
20,Gipuzkoa,Total,2016,98 años,98,203
20,Gipuzkoa,Total,2016,99 años,99,119
20,Gipuzkoa,Total,2016,Todas las edades,,711261
20,Gipuzkoa,Hombres,2017,0 años,0,3072
20,Gipuzkoa,Hombres,2017,1 año,1,3193
20,Gipuzkoa,Hombres,2017,10 años,10,3800
20,Gipuzkoa,Hombres,2017,100 y más años,100,16
20,Gipuzkoa,Hombres,2017,11 años,11,3703
20,Gipuzkoa,Hombres,2017,12 años,12,3637
20,Gipuzkoa,Hombres,2017,13 años,13,3690
20,Gipuzkoa,Hombres,2017,14 años,14,3374
20,Gipuzkoa,Hombres,2017,15 años,15,3434
20,Gipuzkoa,Hombres,2017,16 años,16,3406
20,Gipuzkoa,Hombres,2017,17 años,17,3331
20,Gipuzkoa,Hombres,2017,18 años,18,3248
20,Gipuzkoa,Hombres,2017,19 años,19,3399
20,Gipuzkoa,Hombres,2017,2 años,2,3249
20,Gipuzkoa,Hombres,2017,20 años,20,3219
20,Gipuzkoa,Hombres,2017,21 años,21,3109
20,Gipuzkoa,Hombres,2017,22 años,22,3075
20,Gipuzkoa,Hombres,2017,23 años,23,3138
20,Gipuzkoa,Hombres,2017,24 años,24,3202
20,Gipuzkoa,Hombres,2017,25 años,25,3183
20,Gipuzkoa,Hombres,2017,26 años,26,3085
20,Gipuzkoa,Hombres,2017,27 años,27,3229
20,Gipuzkoa,Hombres,2017,28 años,28,3360
20,Gipuzkoa,Hombres,2017,29 años,29,3395
20,Gipuzkoa,Hombres,2017,3 años,3,3250
20,Gipuzkoa,Hombres,2017,30 años,30,3642
20,Gipuzkoa,Hombres,2017,31 años,31,3816
20,Gipuzkoa,Hombres,2017,32 años,32,3850
20,Gipuzkoa,Hombres,2017,33 años,33,4103
20,Gipuzkoa,Hombres,2017,34 años,34,4496
20,Gipuzkoa,Hombres,2017,35 años,35,4585
20,Gipuzkoa,Hombres,2017,36 años,36,4833
20,Gipuzkoa,Hombres,2017,37 años,37,5157
20,Gipuzkoa,Hombres,2017,38 años,38,5560
20,Gipuzkoa,Hombres,2017,39 años,39,5916
20,Gipuzkoa,Hombres,2017,4 años,4,3701
20,Gipuzkoa,Hombres,2017,40 años,40,6187
20,Gipuzkoa,Hombres,2017,41 años,41,6115
20,Gipuzkoa,Hombres,2017,42 años,42,6175
20,Gipuzkoa,Hombres,2017,43 años,43,6029
20,Gipuzkoa,Hombres,2017,44 años,44,6118
20,Gipuzkoa,Hombres,2017,45 años,45,5871
20,Gipuzkoa,Hombres,2017,46 años,46,5770
20,Gipuzkoa,Hombres,2017,47 años,47,5603
20,Gipuzkoa,Hombres,2017,48 años,48,5643
20,Gipuzkoa,Hombres,2017,49 años,49,5691
20,Gipuzkoa,Hombres,2017,5 años,5,3668
20,Gipuzkoa,Hombres,2017,50 años,50,5571
20,Gipuzkoa,Hombres,2017,51 años,51,5540
20,Gipuzkoa,Hombres,2017,52 años,52,5598
20,Gipuzkoa,Hombres,2017,53 años,53,5399
20,Gipuzkoa,Hombres,2017,54 años,54,5085
20,Gipuzkoa,Hombres,2017,55 años,55,5158
20,Gipuzkoa,Hombres,2017,56 años,56,5089
20,Gipuzkoa,Hombres,2017,57 años,57,5149
20,Gipuzkoa,Hombres,2017,58 años,58,4947
20,Gipuzkoa,Hombres,2017,59 años,59,4818
20,Gipuzkoa,Hombres,2017,6 años,6,3728
20,Gipuzkoa,Hombres,2017,60 años,60,4780
20,Gipuzkoa,Hombres,2017,61 años,61,4403
20,Gipuzkoa,Hombres,2017,62 años,62,4187
20,Gipuzkoa,Hombres,2017,63 años,63,4307
20,Gipuzkoa,Hombres,2017,64 años,64,4200
20,Gipuzkoa,Hombres,2017,65 años,65,3996
20,Gipuzkoa,Hombres,2017,66 años,66,3993
20,Gipuzkoa,Hombres,2017,67 años,67,4112
20,Gipuzkoa,Hombres,2017,68 años,68,4246
20,Gipuzkoa,Hombres,2017,69 años,69,3822
20,Gipuzkoa,Hombres,2017,7 años,7,3850
20,Gipuzkoa,Hombres,2017,70 años,70,3835
20,Gipuzkoa,Hombres,2017,71 años,71,3768
