fecha,anio,mes,ambito,grupo,variable,valor,unidad,frecuencia,agregacion_anual,alias_serie,codigo_serie,descripcion
2021-04-01,2021,4,Total nacional,oferta,visados_obra_nueva,9175.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2021-05-01,2021,5,Total nacional,oferta,visados_obra_nueva,8976.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2021-06-01,2021,6,Total nacional,oferta,visados_obra_nueva,8837.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2021-07-01,2021,7,Total nacional,oferta,visados_obra_nueva,10280.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2021-08-01,2021,8,Total nacional,oferta,visados_obra_nueva,6253.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2021-09-01,2021,9,Total nacional,oferta,visados_obra_nueva,11517.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2021-10-01,2021,10,Total nacional,oferta,visados_obra_nueva,10037.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2021-11-01,2021,11,Total nacional,oferta,visados_obra_nueva,10336.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2021-12-01,2021,12,Total nacional,oferta,visados_obra_nueva,9124.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2022-01-01,2022,1,Total nacional,oferta,visados_obra_nueva,8900.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2022-02-01,2022,2,Total nacional,oferta,visados_obra_nueva,8366.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2022-03-01,2022,3,Total nacional,oferta,visados_obra_nueva,11065.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2022-04-01,2022,4,Total nacional,oferta,visados_obra_nueva,6604.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2022-05-01,2022,5,Total nacional,oferta,visados_obra_nueva,7647.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2022-06-01,2022,6,Total nacional,oferta,visados_obra_nueva,9785.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2022-07-01,2022,7,Total nacional,oferta,visados_obra_nueva,8933.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2022-08-01,2022,8,Total nacional,oferta,visados_obra_nueva,6312.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2022-09-01,2022,9,Total nacional,oferta,visados_obra_nueva,10675.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2022-10-01,2022,10,Total nacional,oferta,visados_obra_nueva,11064.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2022-11-01,2022,11,Total nacional,oferta,visados_obra_nueva,11464.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2022-12-01,2022,12,Total nacional,oferta,visados_obra_nueva,8108.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2023-01-01,2023,1,Total nacional,oferta,visados_obra_nueva,8443.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2023-02-01,2023,2,Total nacional,oferta,visados_obra_nueva,9359.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2023-03-01,2023,3,Total nacional,oferta,visados_obra_nueva,10687.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2023-04-01,2023,4,Total nacional,oferta,visados_obra_nueva,7973.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2023-05-01,2023,5,Total nacional,oferta,visados_obra_nueva,9541.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2023-06-01,2023,6,Total nacional,oferta,visados_obra_nueva,9497.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2023-07-01,2023,7,Total nacional,oferta,visados_obra_nueva,10629.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2023-08-01,2023,8,Total nacional,oferta,visados_obra_nueva,5969.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2023-09-01,2023,9,Total nacional,oferta,visados_obra_nueva,9129.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2023-10-01,2023,10,Total nacional,oferta,visados_obra_nueva,10722.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2023-11-01,2023,11,Total nacional,oferta,visados_obra_nueva,9328.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2023-12-01,2023,12,Total nacional,oferta,visados_obra_nueva,8206.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2024-01-01,2024,1,Total nacional,oferta,visados_obra_nueva,11321.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2024-02-01,2024,2,Total nacional,oferta,visados_obra_nueva,9818.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2024-03-01,2024,3,Total nacional,oferta,visados_obra_nueva,9109.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2024-04-01,2024,4,Total nacional,oferta,visados_obra_nueva,11448.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2024-05-01,2024,5,Total nacional,oferta,visados_obra_nueva,11109.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2024-06-01,2024,6,Total nacional,oferta,visados_obra_nueva,10440.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2024-07-01,2024,7,Total nacional,oferta,visados_obra_nueva,12569.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2024-08-01,2024,8,Total nacional,oferta,visados_obra_nueva,8090.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2024-09-01,2024,9,Total nacional,oferta,visados_obra_nueva,11104.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2024-10-01,2024,10,Total nacional,oferta,visados_obra_nueva,12090.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2024-11-01,2024,11,Total nacional,oferta,visados_obra_nueva,11457.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2024-12-01,2024,12,Total nacional,oferta,visados_obra_nueva,9166.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2025-01-01,2025,1,Total nacional,oferta,visados_obra_nueva,11355.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2025-02-01,2025,2,Total nacional,oferta,visados_obra_nueva,11517.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2025-03-01,2025,3,Total nacional,oferta,visados_obra_nueva,13230.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2025-04-01,2025,4,Total nacional,oferta,visados_obra_nueva,9178.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2025-05-01,2025,5,Total nacional,oferta,visados_obra_nueva,11512.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2025-06-01,2025,6,Total nacional,oferta,visados_obra_nueva,13280.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2025-07-01,2025,7,Total nacional,oferta,visados_obra_nueva,13989.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2025-08-01,2025,8,Total nacional,oferta,visados_obra_nueva,6189.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2025-09-01,2025,9,Total nacional,oferta,visados_obra_nueva,10077.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2025-10-01,2025,10,Total nacional,oferta,visados_obra_nueva,14952.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2025-11-01,2025,11,Total nacional,oferta,visados_obra_nueva,12089.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2025-12-01,2025,12,Total nacional,oferta,visados_obra_nueva,11648.0,Viviendas,MENSUAL,suma,SI_1_5.16,D_1KB52212,Estadísticas generales. Edificación y vivienda. Visados obra nueva. Viviendas
2006-01-01,2006,1,Total nacional,oferta,viviendas_iniciadas_libres,52048.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2006-02-01,2006,2,Total nacional,oferta,viviendas_iniciadas_libres,53103.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2006-03-01,2006,3,Total nacional,oferta,viviendas_iniciadas_libres,50605.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2006-04-01,2006,4,Total nacional,oferta,viviendas_iniciadas_libres,54736.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2006-05-01,2006,5,Total nacional,oferta,viviendas_iniciadas_libres,51235.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2006-06-01,2006,6,Total nacional,oferta,viviendas_iniciadas_libres,59238.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2006-07-01,2006,7,Total nacional,oferta,viviendas_iniciadas_libres,44399.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2006-08-01,2006,8,Total nacional,oferta,viviendas_iniciadas_libres,58437.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2006-09-01,2006,9,Total nacional,oferta,viviendas_iniciadas_libres,63420.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2006-10-01,2006,10,Total nacional,oferta,viviendas_iniciadas_libres,72208.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2006-11-01,2006,11,Total nacional,oferta,viviendas_iniciadas_libres,46232.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2006-12-01,2006,12,Total nacional,oferta,viviendas_iniciadas_libres,59263.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2007-01-01,2007,1,Total nacional,oferta,viviendas_iniciadas_libres,55502.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2007-02-01,2007,2,Total nacional,oferta,viviendas_iniciadas_libres,46662.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2007-03-01,2007,3,Total nacional,oferta,viviendas_iniciadas_libres,44590.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2007-04-01,2007,4,Total nacional,oferta,viviendas_iniciadas_libres,46417.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2007-05-01,2007,5,Total nacional,oferta,viviendas_iniciadas_libres,45848.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2007-06-01,2007,6,Total nacional,oferta,viviendas_iniciadas_libres,52308.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2007-07-01,2007,7,Total nacional,oferta,viviendas_iniciadas_libres,43661.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2007-08-01,2007,8,Total nacional,oferta,viviendas_iniciadas_libres,46470.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2007-09-01,2007,9,Total nacional,oferta,viviendas_iniciadas_libres,43387.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2007-10-01,2007,10,Total nacional,oferta,viviendas_iniciadas_libres,41626.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2007-11-01,2007,11,Total nacional,oferta,viviendas_iniciadas_libres,30777.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2007-12-01,2007,12,Total nacional,oferta,viviendas_iniciadas_libres,34869.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2008-01-01,2008,1,Total nacional,oferta,viviendas_iniciadas_libres,31829.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2008-02-01,2008,2,Total nacional,oferta,viviendas_iniciadas_libres,27887.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2008-03-01,2008,3,Total nacional,oferta,viviendas_iniciadas_libres,23149.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2008-04-01,2008,4,Total nacional,oferta,viviendas_iniciadas_libres,25565.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2008-05-01,2008,5,Total nacional,oferta,viviendas_iniciadas_libres,26362.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2008-06-01,2008,6,Total nacional,oferta,viviendas_iniciadas_libres,20234.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2008-07-01,2008,7,Total nacional,oferta,viviendas_iniciadas_libres,16294.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2008-08-01,2008,8,Total nacional,oferta,viviendas_iniciadas_libres,13216.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2008-09-01,2008,9,Total nacional,oferta,viviendas_iniciadas_libres,13056.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2008-10-01,2008,10,Total nacional,oferta,viviendas_iniciadas_libres,19984.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2008-11-01,2008,11,Total nacional,oferta,viviendas_iniciadas_libres,9501.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2008-12-01,2008,12,Total nacional,oferta,viviendas_iniciadas_libres,10882.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2009-01-01,2009,1,Total nacional,oferta,viviendas_iniciadas_libres,8451.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2009-02-01,2009,2,Total nacional,oferta,viviendas_iniciadas_libres,6830.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2009-03-01,2009,3,Total nacional,oferta,viviendas_iniciadas_libres,7547.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2009-04-01,2009,4,Total nacional,oferta,viviendas_iniciadas_libres,6765.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2009-05-01,2009,5,Total nacional,oferta,viviendas_iniciadas_libres,5973.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2009-06-01,2009,6,Total nacional,oferta,viviendas_iniciadas_libres,7912.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2009-07-01,2009,7,Total nacional,oferta,viviendas_iniciadas_libres,6716.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2009-08-01,2009,8,Total nacional,oferta,viviendas_iniciadas_libres,4884.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2009-09-01,2009,9,Total nacional,oferta,viviendas_iniciadas_libres,5074.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2009-10-01,2009,10,Total nacional,oferta,viviendas_iniciadas_libres,8720.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2009-11-01,2009,11,Total nacional,oferta,viviendas_iniciadas_libres,4198.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2009-12-01,2009,12,Total nacional,oferta,viviendas_iniciadas_libres,7160.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2010-01-01,2010,1,Total nacional,oferta,viviendas_iniciadas_libres,8699.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2010-02-01,2010,2,Total nacional,oferta,viviendas_iniciadas_libres,4710.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2010-03-01,2010,3,Total nacional,oferta,viviendas_iniciadas_libres,4452.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2010-04-01,2010,4,Total nacional,oferta,viviendas_iniciadas_libres,5138.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2010-05-01,2010,5,Total nacional,oferta,viviendas_iniciadas_libres,6341.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2010-06-01,2010,6,Total nacional,oferta,viviendas_iniciadas_libres,6510.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2010-07-01,2010,7,Total nacional,oferta,viviendas_iniciadas_libres,4329.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2010-08-01,2010,8,Total nacional,oferta,viviendas_iniciadas_libres,4357.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2010-09-01,2010,9,Total nacional,oferta,viviendas_iniciadas_libres,4705.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2010-10-01,2010,10,Total nacional,oferta,viviendas_iniciadas_libres,6966.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2010-11-01,2010,11,Total nacional,oferta,viviendas_iniciadas_libres,2585.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2010-12-01,2010,12,Total nacional,oferta,viviendas_iniciadas_libres,4298.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2011-01-01,2011,1,Total nacional,oferta,viviendas_iniciadas_libres,4721.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2011-02-01,2011,2,Total nacional,oferta,viviendas_iniciadas_libres,5633.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2011-03-01,2011,3,Total nacional,oferta,viviendas_iniciadas_libres,5142.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2011-04-01,2011,4,Total nacional,oferta,viviendas_iniciadas_libres,4382.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2011-05-01,2011,5,Total nacional,oferta,viviendas_iniciadas_libres,3987.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2011-06-01,2011,6,Total nacional,oferta,viviendas_iniciadas_libres,5510.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2011-07-01,2011,7,Total nacional,oferta,viviendas_iniciadas_libres,3656.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2011-08-01,2011,8,Total nacional,oferta,viviendas_iniciadas_libres,4467.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2011-09-01,2011,9,Total nacional,oferta,viviendas_iniciadas_libres,4172.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2011-10-01,2011,10,Total nacional,oferta,viviendas_iniciadas_libres,4419.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2011-11-01,2011,11,Total nacional,oferta,viviendas_iniciadas_libres,2922.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2011-12-01,2011,12,Total nacional,oferta,viviendas_iniciadas_libres,2945.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2012-01-01,2012,1,Total nacional,oferta,viviendas_iniciadas_libres,3926.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
2012-02-01,2012,2,Total nacional,oferta,viviendas_iniciadas_libres,3347.0,Viviendas,MENSUAL,suma,SI_1_5.18,D_1KB02100,Estadísticas generales. Edificación y vivienda. Viviendas iniciadas. Libres
