anio,variable,grupo,unidad,frecuencia,agregacion_anual,observaciones_disponibles,primera_fecha,ultima_fecha,observaciones_esperadas,cobertura_completa
2023,relacion_prestamo_valor_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2023-03-01,2023-12-01,4,True
2023,tipo_interes_hipotecas_pct,accesibilidad,Porcentaje,MENSUAL,media,12,2023-01-01,2023-12-01,12,True
2023,visados_obra_nueva,oferta,Viviendas,MENSUAL,suma,12,2023-01-01,2023-12-01,12,True
2023,viviendas_iniciadas_libres,oferta,Viviendas,MENSUAL,suma,12,2023-01-01,2023-12-01,12,True
2023,viviendas_iniciadas_protegidas,oferta,Viviendas,MENSUAL,suma,12,2023-01-01,2023-12-01,12,True
2023,viviendas_iniciadas_total,oferta,Viviendas,MENSUAL,suma,12,2023-01-01,2023-12-01,12,True
2024,compraventas_totales,demanda_efectiva,Viviendas,MENSUAL,suma,12,2024-01-01,2024-12-01,12,True
2024,compraventas_vivienda_nueva,demanda_efectiva,Viviendas,MENSUAL,suma,12,2024-01-01,2024-12-01,12,True
2024,compraventas_vivienda_usada,demanda_efectiva,Viviendas,MENSUAL,suma,12,2024-01-01,2024-12-01,12,True
2024,credito_hipotecario_hogares_pct_pib,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,credito_hipotecario_hogares_tasa_interanual_pct,credito_financiacion,Porcentaje,MENSUAL,media,12,2024-01-01,2024-12-01,12,True
2024,creditos_dudosos_vivienda_pct,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,esfuerzo_teorico_anual_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,ipv_general,precios,Porcentaje,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,ipv_vivienda_nueva,precios,Porcentaje,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,ipv_vivienda_usada,precios,Porcentaje,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,numero_hogares_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,ocupados_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,plazo_medio_hipotecas_meses,accesibilidad,Meses,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,poblacion_25_mas_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,precio_m2_fotocasa,precios,Euros por metro cuadrado,MENSUAL,media,12,2024-01-01,2024-12-01,12,True
2024,precio_m2_idealista,precios,Euros por metro cuadrado,MENSUAL,media,12,2024-01-01,2024-12-01,12,True
2024,precio_m2_vivienda_libre_nacional,precios,Euros por metro cuadrado,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,precio_vivienda_renta_hogar_anios,accesibilidad,Años,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,prestamos_inmobiliarios_nuevos_miles_euros,credito_financiacion,Miles de euros,MENSUAL,suma,12,2024-01-01,2024-12-01,12,True
2024,prestamos_rpv_superior_80_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,relacion_prestamo_valor_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2024-03-01,2024-12-01,4,True
2024,tipo_interes_hipotecas_pct,accesibilidad,Porcentaje,MENSUAL,media,12,2024-01-01,2024-12-01,12,True
2024,visados_obra_nueva,oferta,Viviendas,MENSUAL,suma,12,2024-01-01,2024-12-01,12,True
2024,viviendas_iniciadas_libres,oferta,Viviendas,MENSUAL,suma,12,2024-01-01,2024-12-01,12,True
2024,viviendas_iniciadas_protegidas,oferta,Viviendas,MENSUAL,suma,12,2024-01-01,2024-12-01,12,True
2024,viviendas_iniciadas_total,oferta,Viviendas,MENSUAL,suma,12,2024-01-01,2024-12-01,12,True
2025,compraventas_totales,demanda_efectiva,Viviendas,MENSUAL,suma,12,2025-01-01,2025-12-01,12,True
2025,compraventas_vivienda_nueva,demanda_efectiva,Viviendas,MENSUAL,suma,12,2025-01-01,2025-12-01,12,True
2025,compraventas_vivienda_usada,demanda_efectiva,Viviendas,MENSUAL,suma,12,2025-01-01,2025-12-01,12,True
2025,credito_hipotecario_hogares_pct_pib,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,credito_hipotecario_hogares_tasa_interanual_pct,credito_financiacion,Porcentaje,MENSUAL,media,12,2025-01-01,2025-12-01,12,True
2025,creditos_dudosos_vivienda_pct,credito_financiacion,Porcentaje,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,esfuerzo_teorico_anual_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,ipv_general,precios,Porcentaje,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,ipv_vivienda_nueva,precios,Porcentaje,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,ipv_vivienda_usada,precios,Porcentaje,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,numero_hogares_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,ocupados_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,plazo_medio_hipotecas_meses,accesibilidad,Meses,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,poblacion_25_mas_miles,demografia_hogares,Miles de personas,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,precio_m2_fotocasa,precios,Euros por metro cuadrado,MENSUAL,media,12,2025-01-01,2025-12-01,12,True
2025,precio_m2_idealista,precios,Euros por metro cuadrado,MENSUAL,media,12,2025-01-01,2025-12-01,12,True
2025,precio_m2_vivienda_libre_nacional,precios,Euros por metro cuadrado,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,precio_vivienda_renta_hogar_anios,accesibilidad,Años,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,prestamos_inmobiliarios_nuevos_miles_euros,credito_financiacion,Miles de euros,MENSUAL,suma,12,2025-01-01,2025-12-01,12,True
2025,prestamos_rpv_superior_80_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,relacion_prestamo_valor_pct,accesibilidad,Porcentaje,TRIMESTRAL,media,4,2025-03-01,2025-12-01,4,True
2025,tipo_interes_hipotecas_pct,accesibilidad,Porcentaje,MENSUAL,media,12,2025-01-01,2025-12-01,12,True
2025,visados_obra_nueva,oferta,Viviendas,MENSUAL,suma,12,2025-01-01,2025-12-01,12,True
2025,viviendas_iniciadas_libres,oferta,Viviendas,MENSUAL,suma,12,2025-01-01,2025-12-01,12,True
2025,viviendas_iniciadas_protegidas,oferta,Viviendas,MENSUAL,suma,12,2025-01-01,2025-12-01,12,True
2025,viviendas_iniciadas_total,oferta,Viviendas,MENSUAL,suma,12,2025-01-01,2025-12-01,12,True
