codigo_provincia,provincia,anio,mes,periodo,residencia,variable,valor
25,Lleida,2015,4,2015M04,total,viajeros,44591
25,Lleida,2015,5,2015M05,residentes_espana,pernoctaciones,63554
25,Lleida,2015,5,2015M05,residentes_espana,viajeros,34040
25,Lleida,2015,5,2015M05,residentes_extranjero,pernoctaciones,16170
25,Lleida,2015,5,2015M05,residentes_extranjero,viajeros,9295
25,Lleida,2015,5,2015M05,total,pernoctaciones,79724
25,Lleida,2015,5,2015M05,total,viajeros,43335
25,Lleida,2015,6,2015M06,residentes_espana,pernoctaciones,83969
25,Lleida,2015,6,2015M06,residentes_espana,viajeros,43420
25,Lleida,2015,6,2015M06,residentes_extranjero,pernoctaciones,20721
25,Lleida,2015,6,2015M06,residentes_extranjero,viajeros,10866
25,Lleida,2015,6,2015M06,total,pernoctaciones,104691
25,Lleida,2015,6,2015M06,total,viajeros,54286
25,Lleida,2015,7,2015M07,residentes_espana,pernoctaciones,144345
25,Lleida,2015,7,2015M07,residentes_espana,viajeros,60892
25,Lleida,2015,7,2015M07,residentes_extranjero,pernoctaciones,26042
25,Lleida,2015,7,2015M07,residentes_extranjero,viajeros,13068
25,Lleida,2015,7,2015M07,total,pernoctaciones,170387
25,Lleida,2015,7,2015M07,total,viajeros,73960
25,Lleida,2015,8,2015M08,residentes_espana,pernoctaciones,237701
25,Lleida,2015,8,2015M08,residentes_espana,viajeros,88872
25,Lleida,2015,8,2015M08,residentes_extranjero,pernoctaciones,30141
25,Lleida,2015,8,2015M08,residentes_extranjero,viajeros,16094
25,Lleida,2015,8,2015M08,total,pernoctaciones,267842
25,Lleida,2015,8,2015M08,total,viajeros,104966
25,Lleida,2015,9,2015M09,residentes_espana,pernoctaciones,100915
25,Lleida,2015,9,2015M09,residentes_espana,viajeros,52084
25,Lleida,2015,9,2015M09,residentes_extranjero,pernoctaciones,22705
25,Lleida,2015,9,2015M09,residentes_extranjero,viajeros,14147
25,Lleida,2015,9,2015M09,total,pernoctaciones,123620
25,Lleida,2015,9,2015M09,total,viajeros,66231
25,Lleida,2015,10,2015M10,residentes_espana,pernoctaciones,89144
25,Lleida,2015,10,2015M10,residentes_espana,viajeros,47647
25,Lleida,2015,10,2015M10,residentes_extranjero,pernoctaciones,16117
25,Lleida,2015,10,2015M10,residentes_extranjero,viajeros,10586
25,Lleida,2015,10,2015M10,total,pernoctaciones,105261
25,Lleida,2015,10,2015M10,total,viajeros,58232
25,Lleida,2015,11,2015M11,residentes_espana,pernoctaciones,51068
25,Lleida,2015,11,2015M11,residentes_espana,viajeros,31213
25,Lleida,2015,11,2015M11,residentes_extranjero,pernoctaciones,7417
25,Lleida,2015,11,2015M11,residentes_extranjero,viajeros,4838
25,Lleida,2015,11,2015M11,total,pernoctaciones,58485
25,Lleida,2015,11,2015M11,total,viajeros,36051
25,Lleida,2015,12,2015M12,residentes_espana,pernoctaciones,133629
25,Lleida,2015,12,2015M12,residentes_espana,viajeros,57962
25,Lleida,2015,12,2015M12,residentes_extranjero,pernoctaciones,15962
25,Lleida,2015,12,2015M12,residentes_extranjero,viajeros,6802
25,Lleida,2015,12,2015M12,total,pernoctaciones,149591
25,Lleida,2015,12,2015M12,total,viajeros,64764
25,Lleida,2016,1,2016M01,residentes_espana,pernoctaciones,131854
25,Lleida,2016,1,2016M01,residentes_espana,viajeros,52315
25,Lleida,2016,1,2016M01,residentes_extranjero,pernoctaciones,26876
25,Lleida,2016,1,2016M01,residentes_extranjero,viajeros,11138
25,Lleida,2016,1,2016M01,total,pernoctaciones,158730
25,Lleida,2016,1,2016M01,total,viajeros,63453
25,Lleida,2016,2,2016M02,residentes_espana,pernoctaciones,144346
25,Lleida,2016,2,2016M02,residentes_espana,viajeros,60489
25,Lleida,2016,2,2016M02,residentes_extranjero,pernoctaciones,48670
25,Lleida,2016,2,2016M02,residentes_extranjero,viajeros,15214
25,Lleida,2016,2,2016M02,total,pernoctaciones,193015
25,Lleida,2016,2,2016M02,total,viajeros,75703
25,Lleida,2016,3,2016M03,residentes_espana,pernoctaciones,177128
25,Lleida,2016,3,2016M03,residentes_espana,viajeros,72507
25,Lleida,2016,3,2016M03,residentes_extranjero,pernoctaciones,42696
25,Lleida,2016,3,2016M03,residentes_extranjero,viajeros,15449
25,Lleida,2016,3,2016M03,total,pernoctaciones,219823
25,Lleida,2016,3,2016M03,total,viajeros,87956
25,Lleida,2016,4,2016M04,residentes_espana,pernoctaciones,53145
25,Lleida,2016,4,2016M04,residentes_espana,viajeros,30915
25,Lleida,2016,4,2016M04,residentes_extranjero,pernoctaciones,11761
25,Lleida,2016,4,2016M04,residentes_extranjero,viajeros,6456
25,Lleida,2016,4,2016M04,total,pernoctaciones,64906
25,Lleida,2016,4,2016M04,total,viajeros,37371
25,Lleida,2016,5,2016M05,residentes_espana,pernoctaciones,65210
25,Lleida,2016,5,2016M05,residentes_espana,viajeros,39638
25,Lleida,2016,5,2016M05,residentes_extranjero,pernoctaciones,16147
25,Lleida,2016,5,2016M05,residentes_extranjero,viajeros,9081
25,Lleida,2016,5,2016M05,total,pernoctaciones,81357
25,Lleida,2016,5,2016M05,total,viajeros,48719
25,Lleida,2016,6,2016M06,residentes_espana,pernoctaciones,88554
25,Lleida,2016,6,2016M06,residentes_espana,viajeros,49325
25,Lleida,2016,6,2016M06,residentes_extranjero,pernoctaciones,26296
25,Lleida,2016,6,2016M06,residentes_extranjero,viajeros,13487
25,Lleida,2016,6,2016M06,total,pernoctaciones,114851
25,Lleida,2016,6,2016M06,total,viajeros,62812
25,Lleida,2016,7,2016M07,residentes_espana,pernoctaciones,154819
25,Lleida,2016,7,2016M07,residentes_espana,viajeros,72911
25,Lleida,2016,7,2016M07,residentes_extranjero,pernoctaciones,32212
25,Lleida,2016,7,2016M07,residentes_extranjero,viajeros,17184
25,Lleida,2016,7,2016M07,total,pernoctaciones,187032
25,Lleida,2016,7,2016M07,total,viajeros,90095
25,Lleida,2016,8,2016M08,residentes_espana,pernoctaciones,260131
25,Lleida,2016,8,2016M08,residentes_espana,viajeros,94626
25,Lleida,2016,8,2016M08,residentes_extranjero,pernoctaciones,31011
25,Lleida,2016,8,2016M08,residentes_extranjero,viajeros,14847
25,Lleida,2016,8,2016M08,total,pernoctaciones,291143
25,Lleida,2016,8,2016M08,total,viajeros,109473
25,Lleida,2016,9,2016M09,residentes_espana,pernoctaciones,100787
25,Lleida,2016,9,2016M09,residentes_espana,viajeros,52599
25,Lleida,2016,9,2016M09,residentes_extranjero,pernoctaciones,27309
25,Lleida,2016,9,2016M09,residentes_extranjero,viajeros,13266
25,Lleida,2016,9,2016M09,total,pernoctaciones,128096
25,Lleida,2016,9,2016M09,total,viajeros,65866
25,Lleida,2016,10,2016M10,residentes_espana,pernoctaciones,90943
25,Lleida,2016,10,2016M10,residentes_espana,viajeros,51495
25,Lleida,2016,10,2016M10,residentes_extranjero,pernoctaciones,17011
25,Lleida,2016,10,2016M10,residentes_extranjero,viajeros,9569
25,Lleida,2016,10,2016M10,total,pernoctaciones,107953
25,Lleida,2016,10,2016M10,total,viajeros,61064
25,Lleida,2016,11,2016M11,residentes_espana,pernoctaciones,49760
25,Lleida,2016,11,2016M11,residentes_espana,viajeros,30475
25,Lleida,2016,11,2016M11,residentes_extranjero,pernoctaciones,7191
25,Lleida,2016,11,2016M11,residentes_extranjero,viajeros,4065
25,Lleida,2016,11,2016M11,total,pernoctaciones,56951
25,Lleida,2016,11,2016M11,total,viajeros,34541
25,Lleida,2016,12,2016M12,residentes_espana,pernoctaciones,118293
25,Lleida,2016,12,2016M12,residentes_espana,viajeros,52985
25,Lleida,2016,12,2016M12,residentes_extranjero,pernoctaciones,15845
25,Lleida,2016,12,2016M12,residentes_extranjero,viajeros,6605
25,Lleida,2016,12,2016M12,total,pernoctaciones,134138
25,Lleida,2016,12,2016M12,total,viajeros,59590
25,Lleida,2017,1,2017M01,residentes_espana,pernoctaciones,124186
25,Lleida,2017,1,2017M01,residentes_espana,viajeros,50490
25,Lleida,2017,1,2017M01,residentes_extranjero,pernoctaciones,24904
25,Lleida,2017,1,2017M01,residentes_extranjero,viajeros,10258
25,Lleida,2017,1,2017M01,total,pernoctaciones,149090
25,Lleida,2017,1,2017M01,total,viajeros,60748
25,Lleida,2017,2,2017M02,residentes_espana,pernoctaciones,149859
25,Lleida,2017,2,2017M02,residentes_espana,viajeros,67100
25,Lleida,2017,2,2017M02,residentes_extranjero,pernoctaciones,62638
25,Lleida,2017,2,2017M02,residentes_extranjero,viajeros,17112
25,Lleida,2017,2,2017M02,total,pernoctaciones,212497
25,Lleida,2017,2,2017M02,total,viajeros,84212
25,Lleida,2017,3,2017M03,residentes_espana,pernoctaciones,126578
25,Lleida,2017,3,2017M03,residentes_espana,viajeros,62876
25,Lleida,2017,3,2017M03,residentes_extranjero,pernoctaciones,37845
25,Lleida,2017,3,2017M03,residentes_extranjero,viajeros,13212
25,Lleida,2017,3,2017M03,total,pernoctaciones,164423
25,Lleida,2017,3,2017M03,total,viajeros,76088
25,Lleida,2017,4,2017M04,residentes_espana,pernoctaciones,124918
25,Lleida,2017,4,2017M04,residentes_espana,viajeros,58207
25,Lleida,2017,4,2017M04,residentes_extranjero,pernoctaciones,17322
25,Lleida,2017,4,2017M04,residentes_extranjero,viajeros,9109
25,Lleida,2017,4,2017M04,total,pernoctaciones,142239
25,Lleida,2017,4,2017M04,total,viajeros,67316
25,Lleida,2017,5,2017M05,residentes_espana,pernoctaciones,67403
25,Lleida,2017,5,2017M05,residentes_espana,viajeros,39868
25,Lleida,2017,5,2017M05,residentes_extranjero,pernoctaciones,19337
25,Lleida,2017,5,2017M05,residentes_extranjero,viajeros,11084
25,Lleida,2017,5,2017M05,total,pernoctaciones,86740
25,Lleida,2017,5,2017M05,total,viajeros,50951
25,Lleida,2017,6,2017M06,residentes_espana,pernoctaciones,95793
25,Lleida,2017,6,2017M06,residentes_espana,viajeros,54656
25,Lleida,2017,6,2017M06,residentes_extranjero,pernoctaciones,21085
25,Lleida,2017,6,2017M06,residentes_extranjero,viajeros,12569
25,Lleida,2017,6,2017M06,total,pernoctaciones,116877
25,Lleida,2017,6,2017M06,total,viajeros,67225
25,Lleida,2017,7,2017M07,residentes_espana,pernoctaciones,168153
25,Lleida,2017,7,2017M07,residentes_espana,viajeros,75602
25,Lleida,2017,7,2017M07,residentes_extranjero,pernoctaciones,28143
25,Lleida,2017,7,2017M07,residentes_extranjero,viajeros,16027
25,Lleida,2017,7,2017M07,total,pernoctaciones,196296
25,Lleida,2017,7,2017M07,total,viajeros,91629
25,Lleida,2017,8,2017M08,residentes_espana,pernoctaciones,268144
25,Lleida,2017,8,2017M08,residentes_espana,viajeros,102707
25,Lleida,2017,8,2017M08,residentes_extranjero,pernoctaciones,34555
25,Lleida,2017,8,2017M08,residentes_extranjero,viajeros,19410
25,Lleida,2017,8,2017M08,total,pernoctaciones,302699
25,Lleida,2017,8,2017M08,total,viajeros,122117
25,Lleida,2017,9,2017M09,residentes_espana,pernoctaciones,106749
25,Lleida,2017,9,2017M09,residentes_espana,viajeros,56820
25,Lleida,2017,9,2017M09,residentes_extranjero,pernoctaciones,28072
25,Lleida,2017,9,2017M09,residentes_extranjero,viajeros,16580
25,Lleida,2017,9,2017M09,total,pernoctaciones,134821
25,Lleida,2017,9,2017M09,total,viajeros,73400
25,Lleida,2017,10,2017M10,residentes_espana,pernoctaciones,91578
25,Lleida,2017,10,2017M10,residentes_espana,viajeros,49886
25,Lleida,2017,10,2017M10,residentes_extranjero,pernoctaciones,15025
25,Lleida,2017,10,2017M10,residentes_extranjero,viajeros,9851
25,Lleida,2017,10,2017M10,total,pernoctaciones,106602
25,Lleida,2017,10,2017M10,total,viajeros,59737
25,Lleida,2017,11,2017M11,residentes_espana,pernoctaciones,49064
25,Lleida,2017,11,2017M11,residentes_espana,viajeros,30197
25,Lleida,2017,11,2017M11,residentes_extranjero,pernoctaciones,7245
25,Lleida,2017,11,2017M11,residentes_extranjero,viajeros,4355
25,Lleida,2017,11,2017M11,total,pernoctaciones,56309
25,Lleida,2017,11,2017M11,total,viajeros,34552
25,Lleida,2017,12,2017M12,residentes_espana,pernoctaciones,159431
25,Lleida,2017,12,2017M12,residentes_espana,viajeros,66168
25,Lleida,2017,12,2017M12,residentes_extranjero,pernoctaciones,17415
25,Lleida,2017,12,2017M12,residentes_extranjero,viajeros,7971
25,Lleida,2017,12,2017M12,total,pernoctaciones,176846
25,Lleida,2017,12,2017M12,total,viajeros,74139
25,Lleida,2018,1,2018M01,residentes_espana,pernoctaciones,146572
25,Lleida,2018,1,2018M01,residentes_espana,viajeros,63133
25,Lleida,2018,1,2018M01,residentes_extranjero,pernoctaciones,34819
25,Lleida,2018,1,2018M01,residentes_extranjero,viajeros,14075
25,Lleida,2018,1,2018M01,total,pernoctaciones,181392
25,Lleida,2018,1,2018M01,total,viajeros,77208
25,Lleida,2018,2,2018M02,residentes_espana,pernoctaciones,142343
25,Lleida,2018,2,2018M02,residentes_espana,viajeros,66325
25,Lleida,2018,2,2018M02,residentes_extranjero,pernoctaciones,63961
25,Lleida,2018,2,2018M02,residentes_extranjero,viajeros,20661
25,Lleida,2018,2,2018M02,total,pernoctaciones,206303
25,Lleida,2018,2,2018M02,total,viajeros,86986
25,Lleida,2018,3,2018M03,residentes_espana,pernoctaciones,182038
25,Lleida,2018,3,2018M03,residentes_espana,viajeros,83286
25,Lleida,2018,3,2018M03,residentes_extranjero,pernoctaciones,41718
25,Lleida,2018,3,2018M03,residentes_extranjero,viajeros,17258
25,Lleida,2018,3,2018M03,total,pernoctaciones,223756
25,Lleida,2018,3,2018M03,total,viajeros,100544
25,Lleida,2018,4,2018M04,residentes_espana,pernoctaciones,80038
25,Lleida,2018,4,2018M04,residentes_espana,viajeros,44776
25,Lleida,2018,4,2018M04,residentes_extranjero,pernoctaciones,19980
25,Lleida,2018,4,2018M04,residentes_extranjero,viajeros,9228
25,Lleida,2018,4,2018M04,total,pernoctaciones,100018
25,Lleida,2018,4,2018M04,total,viajeros,54005
25,Lleida,2018,5,2018M05,residentes_espana,pernoctaciones,69224
25,Lleida,2018,5,2018M05,residentes_espana,viajeros,41103
25,Lleida,2018,5,2018M05,residentes_extranjero,pernoctaciones,18097
25,Lleida,2018,5,2018M05,residentes_extranjero,viajeros,11274
25,Lleida,2018,5,2018M05,total,pernoctaciones,87321
25,Lleida,2018,5,2018M05,total,viajeros,52376
25,Lleida,2018,6,2018M06,residentes_espana,pernoctaciones,95228
25,Lleida,2018,6,2018M06,residentes_espana,viajeros,55459
25,Lleida,2018,6,2018M06,residentes_extranjero,pernoctaciones,22918
25,Lleida,2018,6,2018M06,residentes_extranjero,viajeros,14727
25,Lleida,2018,6,2018M06,total,pernoctaciones,118146
25,Lleida,2018,6,2018M06,total,viajeros,70186
25,Lleida,2018,7,2018M07,residentes_espana,pernoctaciones,169502
25,Lleida,2018,7,2018M07,residentes_espana,viajeros,75142
25,Lleida,2018,7,2018M07,residentes_extranjero,pernoctaciones,30755
25,Lleida,2018,7,2018M07,residentes_extranjero,viajeros,16947
25,Lleida,2018,7,2018M07,total,pernoctaciones,200257
25,Lleida,2018,7,2018M07,total,viajeros,92089
25,Lleida,2018,8,2018M08,residentes_espana,pernoctaciones,259626
25,Lleida,2018,8,2018M08,residentes_espana,viajeros,99503
25,Lleida,2018,8,2018M08,residentes_extranjero,pernoctaciones,36556
25,Lleida,2018,8,2018M08,residentes_extranjero,viajeros,19428
25,Lleida,2018,8,2018M08,total,pernoctaciones,296182
25,Lleida,2018,8,2018M08,total,viajeros,118930
25,Lleida,2018,9,2018M09,residentes_espana,pernoctaciones,110761
25,Lleida,2018,9,2018M09,residentes_espana,viajeros,59863
25,Lleida,2018,9,2018M09,residentes_extranjero,pernoctaciones,35681
25,Lleida,2018,9,2018M09,residentes_extranjero,viajeros,20350
25,Lleida,2018,9,2018M09,total,pernoctaciones,146442
25,Lleida,2018,9,2018M09,total,viajeros,80214
25,Lleida,2018,10,2018M10,residentes_espana,pernoctaciones,98800
25,Lleida,2018,10,2018M10,residentes_espana,viajeros,56768
25,Lleida,2018,10,2018M10,residentes_extranjero,pernoctaciones,16016
25,Lleida,2018,10,2018M10,residentes_extranjero,viajeros,9387
25,Lleida,2018,10,2018M10,total,pernoctaciones,114817
25,Lleida,2018,10,2018M10,total,viajeros,66155
25,Lleida,2018,11,2018M11,residentes_espana,pernoctaciones,63620
25,Lleida,2018,11,2018M11,residentes_espana,viajeros,36925
25,Lleida,2018,11,2018M11,residentes_extranjero,pernoctaciones,10755
25,Lleida,2018,11,2018M11,residentes_extranjero,viajeros,6601
25,Lleida,2018,11,2018M11,total,pernoctaciones,74375
25,Lleida,2018,11,2018M11,total,viajeros,43526
25,Lleida,2018,12,2018M12,residentes_espana,pernoctaciones,147180
25,Lleida,2018,12,2018M12,residentes_espana,viajeros,65857
25,Lleida,2018,12,2018M12,residentes_extranjero,pernoctaciones,21067
25,Lleida,2018,12,2018M12,residentes_extranjero,viajeros,9478
25,Lleida,2018,12,2018M12,total,pernoctaciones,168247
25,Lleida,2018,12,2018M12,total,viajeros,75335
25,Lleida,2019,1,2019M01,residentes_espana,pernoctaciones,124596
25,Lleida,2019,1,2019M01,residentes_espana,viajeros,50534
25,Lleida,2019,1,2019M01,residentes_extranjero,pernoctaciones,31839
25,Lleida,2019,1,2019M01,residentes_extranjero,viajeros,12660
25,Lleida,2019,1,2019M01,total,pernoctaciones,156435
25,Lleida,2019,1,2019M01,total,viajeros,63194
25,Lleida,2019,2,2019M02,residentes_espana,pernoctaciones,141797
25,Lleida,2019,2,2019M02,residentes_espana,viajeros,65587
25,Lleida,2019,2,2019M02,residentes_extranjero,pernoctaciones,61993
25,Lleida,2019,2,2019M02,residentes_extranjero,viajeros,19056
25,Lleida,2019,2,2019M02,total,pernoctaciones,203790
25,Lleida,2019,2,2019M02,total,viajeros,84644
25,Lleida,2019,3,2019M03,residentes_espana,pernoctaciones,142570
25,Lleida,2019,3,2019M03,residentes_espana,viajeros,68546
25,Lleida,2019,3,2019M03,residentes_extranjero,pernoctaciones,59000
25,Lleida,2019,3,2019M03,residentes_extranjero,viajeros,20176
25,Lleida,2019,3,2019M03,total,pernoctaciones,201570
25,Lleida,2019,3,2019M03,total,viajeros,88722
25,Lleida,2019,4,2019M04,residentes_espana,pernoctaciones,112069
25,Lleida,2019,4,2019M04,residentes_espana,viajeros,56990
25,Lleida,2019,4,2019M04,residentes_extranjero,pernoctaciones,18507
25,Lleida,2019,4,2019M04,residentes_extranjero,viajeros,8871
25,Lleida,2019,4,2019M04,total,pernoctaciones,130576
25,Lleida,2019,4,2019M04,total,viajeros,65860
25,Lleida,2019,5,2019M05,residentes_espana,pernoctaciones,81796
25,Lleida,2019,5,2019M05,residentes_espana,viajeros,49712
25,Lleida,2019,5,2019M05,residentes_extranjero,pernoctaciones,20101
25,Lleida,2019,5,2019M05,residentes_extranjero,viajeros,12015
25,Lleida,2019,5,2019M05,total,pernoctaciones,101897
25,Lleida,2019,5,2019M05,total,viajeros,61726
25,Lleida,2019,6,2019M06,residentes_espana,pernoctaciones,121356
25,Lleida,2019,6,2019M06,residentes_espana,viajeros,69613
25,Lleida,2019,6,2019M06,residentes_extranjero,pernoctaciones,25536
25,Lleida,2019,6,2019M06,residentes_extranjero,viajeros,16131
25,Lleida,2019,6,2019M06,total,pernoctaciones,146891
25,Lleida,2019,6,2019M06,total,viajeros,85744
25,Lleida,2019,7,2019M07,residentes_espana,pernoctaciones,171518
25,Lleida,2019,7,2019M07,residentes_espana,viajeros,78416
25,Lleida,2019,7,2019M07,residentes_extranjero,pernoctaciones,36287
25,Lleida,2019,7,2019M07,residentes_extranjero,viajeros,17458
25,Lleida,2019,7,2019M07,total,pernoctaciones,207805
25,Lleida,2019,7,2019M07,total,viajeros,95874
25,Lleida,2019,8,2019M08,residentes_espana,pernoctaciones,276149
25,Lleida,2019,8,2019M08,residentes_espana,viajeros,109351
25,Lleida,2019,8,2019M08,residentes_extranjero,pernoctaciones,39853
25,Lleida,2019,8,2019M08,residentes_extranjero,viajeros,20229
25,Lleida,2019,8,2019M08,total,pernoctaciones,316002
25,Lleida,2019,8,2019M08,total,viajeros,129580
25,Lleida,2019,9,2019M09,residentes_espana,pernoctaciones,108665
25,Lleida,2019,9,2019M09,residentes_espana,viajeros,61044
25,Lleida,2019,9,2019M09,residentes_extranjero,pernoctaciones,33907
25,Lleida,2019,9,2019M09,residentes_extranjero,viajeros,17006
25,Lleida,2019,9,2019M09,total,pernoctaciones,142572
25,Lleida,2019,9,2019M09,total,viajeros,78050
25,Lleida,2019,10,2019M10,residentes_espana,pernoctaciones,92653
25,Lleida,2019,10,2019M10,residentes_espana,viajeros,56807
25,Lleida,2019,10,2019M10,residentes_extranjero,pernoctaciones,21703
25,Lleida,2019,10,2019M10,residentes_extranjero,viajeros,11910
25,Lleida,2019,10,2019M10,total,pernoctaciones,114356
25,Lleida,2019,10,2019M10,total,viajeros,68717
25,Lleida,2019,11,2019M11,residentes_espana,pernoctaciones,65508
25,Lleida,2019,11,2019M11,residentes_espana,viajeros,38503
25,Lleida,2019,11,2019M11,residentes_extranjero,pernoctaciones,11335
25,Lleida,2019,11,2019M11,residentes_extranjero,viajeros,6314
25,Lleida,2019,11,2019M11,total,pernoctaciones,76843
25,Lleida,2019,11,2019M11,total,viajeros,44817
25,Lleida,2019,12,2019M12,residentes_espana,pernoctaciones,163125
25,Lleida,2019,12,2019M12,residentes_espana,viajeros,74676
25,Lleida,2019,12,2019M12,residentes_extranjero,pernoctaciones,22629
25,Lleida,2019,12,2019M12,residentes_extranjero,viajeros,10735
25,Lleida,2019,12,2019M12,total,pernoctaciones,185753
25,Lleida,2019,12,2019M12,total,viajeros,85411
25,Lleida,2020,1,2020M01,residentes_espana,pernoctaciones,148307
25,Lleida,2020,1,2020M01,residentes_espana,viajeros,62594
25,Lleida,2020,1,2020M01,residentes_extranjero,pernoctaciones,31602
25,Lleida,2020,1,2020M01,residentes_extranjero,viajeros,13340
25,Lleida,2020,1,2020M01,total,pernoctaciones,179909
25,Lleida,2020,1,2020M01,total,viajeros,75934
25,Lleida,2020,2,2020M02,residentes_espana,pernoctaciones,154805
25,Lleida,2020,2,2020M02,residentes_espana,viajeros,72485
25,Lleida,2020,2,2020M02,residentes_extranjero,pernoctaciones,67198
25,Lleida,2020,2,2020M02,residentes_extranjero,viajeros,20383
25,Lleida,2020,2,2020M02,total,pernoctaciones,222004
25,Lleida,2020,2,2020M02,total,viajeros,92868
25,Lleida,2020,3,2020M03,residentes_espana,pernoctaciones,80193
25,Lleida,2020,3,2020M03,residentes_espana,viajeros,33110
25,Lleida,2020,3,2020M03,residentes_extranjero,pernoctaciones,22663
25,Lleida,2020,3,2020M03,residentes_extranjero,viajeros,8107
25,Lleida,2020,3,2020M03,total,pernoctaciones,102856
25,Lleida,2020,3,2020M03,total,viajeros,41217
25,Lleida,2020,4,2020M04,residentes_espana,pernoctaciones,0
25,Lleida,2020,4,2020M04,residentes_espana,viajeros,0
25,Lleida,2020,4,2020M04,residentes_extranjero,pernoctaciones,0
25,Lleida,2020,4,2020M04,residentes_extranjero,viajeros,0
25,Lleida,2020,4,2020M04,total,pernoctaciones,0
25,Lleida,2020,4,2020M04,total,viajeros,0
25,Lleida,2020,5,2020M05,residentes_espana,pernoctaciones,1860
25,Lleida,2020,5,2020M05,residentes_espana,viajeros,638
25,Lleida,2020,5,2020M05,residentes_extranjero,pernoctaciones,24
25,Lleida,2020,5,2020M05,residentes_extranjero,viajeros,14
25,Lleida,2020,5,2020M05,total,pernoctaciones,1884
25,Lleida,2020,5,2020M05,total,viajeros,651
25,Lleida,2020,6,2020M06,residentes_espana,pernoctaciones,22859
25,Lleida,2020,6,2020M06,residentes_espana,viajeros,11124
25,Lleida,2020,6,2020M06,residentes_extranjero,pernoctaciones,1638
25,Lleida,2020,6,2020M06,residentes_extranjero,viajeros,1031
25,Lleida,2020,6,2020M06,total,pernoctaciones,24497
25,Lleida,2020,6,2020M06,total,viajeros,12155
25,Lleida,2020,7,2020M07,residentes_espana,pernoctaciones,113944
25,Lleida,2020,7,2020M07,residentes_espana,viajeros,48149
25,Lleida,2020,7,2020M07,residentes_extranjero,pernoctaciones,11852
25,Lleida,2020,7,2020M07,residentes_extranjero,viajeros,5840
25,Lleida,2020,7,2020M07,total,pernoctaciones,125796
25,Lleida,2020,7,2020M07,total,viajeros,53989
25,Lleida,2020,8,2020M08,residentes_espana,pernoctaciones,246084
25,Lleida,2020,8,2020M08,residentes_espana,viajeros,92226
25,Lleida,2020,8,2020M08,residentes_extranjero,pernoctaciones,10217
25,Lleida,2020,8,2020M08,residentes_extranjero,viajeros,5138
25,Lleida,2020,8,2020M08,total,pernoctaciones,256300
25,Lleida,2020,8,2020M08,total,viajeros,97364
25,Lleida,2020,9,2020M09,residentes_espana,pernoctaciones,104481
25,Lleida,2020,9,2020M09,residentes_espana,viajeros,51398
25,Lleida,2020,9,2020M09,residentes_extranjero,pernoctaciones,7204
25,Lleida,2020,9,2020M09,residentes_extranjero,viajeros,4024
25,Lleida,2020,9,2020M09,total,pernoctaciones,111685
25,Lleida,2020,9,2020M09,total,viajeros,55422
25,Lleida,2020,10,2020M10,residentes_espana,pernoctaciones,52765
25,Lleida,2020,10,2020M10,residentes_espana,viajeros,28866
25,Lleida,2020,10,2020M10,residentes_extranjero,pernoctaciones,4807
25,Lleida,2020,10,2020M10,residentes_extranjero,viajeros,2557
25,Lleida,2020,10,2020M10,total,pernoctaciones,57572
25,Lleida,2020,10,2020M10,total,viajeros,31423
25,Lleida,2020,11,2020M11,residentes_espana,pernoctaciones,17519
25,Lleida,2020,11,2020M11,residentes_espana,viajeros,8316
25,Lleida,2020,11,2020M11,residentes_extranjero,pernoctaciones,1512
25,Lleida,2020,11,2020M11,residentes_extranjero,viajeros,613
25,Lleida,2020,11,2020M11,total,pernoctaciones,19032
25,Lleida,2020,11,2020M11,total,viajeros,8929
25,Lleida,2020,12,2020M12,residentes_espana,pernoctaciones,45442
25,Lleida,2020,12,2020M12,residentes_espana,viajeros,22484
25,Lleida,2020,12,2020M12,residentes_extranjero,pernoctaciones,4618
25,Lleida,2020,12,2020M12,residentes_extranjero,viajeros,1965
25,Lleida,2020,12,2020M12,total,pernoctaciones,50060
25,Lleida,2020,12,2020M12,total,viajeros,24449
25,Lleida,2021,1,2021M01,residentes_espana,pernoctaciones,44019
25,Lleida,2021,1,2021M01,residentes_espana,viajeros,19559
25,Lleida,2021,1,2021M01,residentes_extranjero,pernoctaciones,7035
25,Lleida,2021,1,2021M01,residentes_extranjero,viajeros,2486
25,Lleida,2021,1,2021M01,total,pernoctaciones,51054
25,Lleida,2021,1,2021M01,total,viajeros,22045
25,Lleida,2021,2,2021M02,residentes_espana,pernoctaciones,22275
25,Lleida,2021,2,2021M02,residentes_espana,viajeros,10768
25,Lleida,2021,2,2021M02,residentes_extranjero,pernoctaciones,3643
25,Lleida,2021,2,2021M02,residentes_extranjero,viajeros,1389
25,Lleida,2021,2,2021M02,total,pernoctaciones,25919
25,Lleida,2021,2,2021M02,total,viajeros,12157
25,Lleida,2021,3,2021M03,residentes_espana,pernoctaciones,48744
25,Lleida,2021,3,2021M03,residentes_espana,viajeros,26637
25,Lleida,2021,3,2021M03,residentes_extranjero,pernoctaciones,5261
25,Lleida,2021,3,2021M03,residentes_extranjero,viajeros,2374
25,Lleida,2021,3,2021M03,total,pernoctaciones,54005
25,Lleida,2021,3,2021M03,total,viajeros,29011
25,Lleida,2021,4,2021M04,residentes_espana,pernoctaciones,49412
25,Lleida,2021,4,2021M04,residentes_espana,viajeros,23235
25,Lleida,2021,4,2021M04,residentes_extranjero,pernoctaciones,3598
