codigo_provincia,provincia,anio,establecimientos_abiertos_estimados,grado_ocupacion_habitaciones_pct,grado_ocupacion_plazas_fin_semana_pct,grado_ocupacion_plazas_pct,habitaciones_estimadas,personal_empleado,plazas_estimadas
24,León,2015,249.16666666666666,36.75083333333333,42.440000000000005,32.053333333333335,5746.416666666667,1018.4166666666666,10437.5
24,León,2016,281.8333333333333,37.8825,42.277499999999996,33.098333333333336,5933.5,1023.9166666666666,10712.25
24,León,2017,273.0833333333333,38.33166666666667,41.549166666666665,33.61416666666667,5818.333333333333,1017.4166666666666,10519.25
24,León,2018,253.91666666666666,37.00666666666667,39.218333333333334,31.814999999999998,5417.166666666667,852.4166666666666,9784.0
24,León,2019,265.0833333333333,40.16833333333333,42.92249999999999,34.134166666666665,5451.5,883.5833333333334,9871.0
24,León,2021,214.16666666666666,35.30583333333333,33.36083333333333,28.766666666666666,4308.083333333333,671.1666666666666,7854.0
24,León,2022,261.8333333333333,43.718333333333334,44.5325,37.30083333333334,5114.666666666667,862.3333333333334,9415.083333333334
24,León,2023,247.33333333333334,44.895833333333336,45.29666666666666,38.276666666666664,5166.166666666667,896.5833333333334,9545.416666666666
24,León,2024,259.0833333333333,45.67333333333334,46.57916666666667,39.015,5293.833333333333,846.0,9724.333333333334
24,León,2025,264.5,48.78333333333333,48.3725,40.21333333333333,5205.166666666667,987.8333333333334,9701.25
25,Lleida,2015,282.6666666666667,33.36083333333333,39.035833333333336,30.353333333333335,6948.5,1438.4166666666667,14308.416666666666
25,Lleida,2016,286.5833333333333,34.66166666666667,40.9425,30.7225,7045.416666666667,1516.25,14625.333333333334
25,Lleida,2017,289.6666666666667,35.505,43.24416666666667,32.40083333333333,7103.75,1507.9166666666667,14928.166666666666
25,Lleida,2018,281.4166666666667,37.6175,44.74916666666667,34.05416666666667,6923.25,1555.0,14741.666666666666
25,Lleida,2019,282.75,40.083333333333336,46.142500000000005,35.310833333333335,6961.5,1580.5,14848.333333333334
25,Lleida,2020,194.0,27.499166666666667,27.296666666666667,23.94333333333333,4644.083333333333,966.3333333333334,9904.166666666666
25,Lleida,2021,227.0,35.04916666666667,36.604166666666664,29.320000000000004,5341.166666666667,1076.0,11329.5
25,Lleida,2022,270.5833333333333,42.35166666666667,46.330000000000005,37.02583333333333,6664.916666666667,1499.9166666666667,14333.833333333334
25,Lleida,2023,266.5833333333333,42.574999999999996,46.84833333333333,37.240833333333335,6686.416666666667,1514.25,14448.75
25,Lleida,2024,265.0833333333333,43.66583333333333,47.155833333333334,37.8025,6756.25,1530.8333333333333,14688.75
25,Lleida,2025,274.8333333333333,45.490833333333335,47.48083333333333,37.98,7026.416666666667,1595.6666666666667,15404.583333333334
26,"Rioja, La",2015,141.0,51.07750000000001,59.333333333333336,44.885,3147.0,818.8333333333334,5960.833333333333
26,"Rioja, La",2016,148.25,52.087500000000006,61.530833333333334,45.324999999999996,3186.0833333333335,839.25,6041.416666666667
26,"Rioja, La",2017,148.33333333333334,52.071666666666665,60.18083333333333,44.72833333333333,3252.3333333333335,821.9166666666666,6235.416666666667
26,"Rioja, La",2018,147.91666666666666,50.67583333333334,57.05166666666667,43.0975,3268.5833333333335,813.0,6268.666666666667
26,"Rioja, La",2019,147.5,50.7775,56.815,43.1625,3220.25,783.3333333333334,6214.25
26,"Rioja, La",2020,90.5,24.905833333333334,22.790000000000003,19.5725,2034.5833333333333,422.75,3941.0833333333335
26,"Rioja, La",2021,118.91666666666667,36.0225,36.53416666666667,29.670833333333334,2634.0833333333335,536.0,5105.5
26,"Rioja, La",2022,148.33333333333334,47.31166666666667,53.585,40.08583333333333,3150.1666666666665,732.3333333333334,6113.083333333333
26,"Rioja, La",2023,143.16666666666666,50.6225,53.97416666666667,42.04666666666667,3200.9166666666665,798.25,6300.916666666667
26,"Rioja, La",2024,150.41666666666666,49.5425,53.4075,41.399166666666666,3376.0833333333335,835.1666666666666,6665.333333333333
26,"Rioja, La",2025,143.58333333333334,53.88916666666666,60.56583333333334,45.3775,3460.4166666666665,862.4166666666666,6813.916666666667
27,Lugo,2015,300.3333333333333,31.97,32.098333333333336,27.6725,4836.0,864.9166666666666,9580.0
27,Lugo,2016,293.8333333333333,34.41833333333333,34.354166666666664,30.060833333333335,4727.75,862.9166666666666,9192.666666666666
27,Lugo,2017,300.0833333333333,35.15833333333333,35.10583333333333,30.854166666666668,4711.166666666667,879.6666666666666,9136.333333333334
27,Lugo,2018,275.4166666666667,35.901666666666664,37.0,32.3175,4630.25,938.6666666666666,8562.333333333334
27,Lugo,2019,283.6666666666667,38.02916666666667,38.31583333333334,33.53916666666667,4787.25,978.75,8883.916666666666
27,Lugo,2020,186.33333333333334,19.12,16.156666666666666,15.518333333333333,3151.25,548.5833333333334,5826.166666666667
27,Lugo,2021,245.33333333333334,30.5275,28.623333333333335,26.295,4072.1666666666665,681.5833333333334,7555.916666666667
27,Lugo,2022,268.6666666666667,38.47666666666667,38.07,33.27,4517.333333333333,897.5833333333334,8467.916666666666
27,Lugo,2023,287.9166666666667,39.01083333333333,38.950833333333335,33.73333333333333,4753.75,986.0833333333334,8927.083333333334
27,Lugo,2024,289.6666666666667,41.61833333333333,40.291666666666664,35.8025,4821.333333333333,1003.0833333333334,9128.583333333334
27,Lugo,2025,297.8333333333333,44.11333333333334,42.70583333333334,37.6475,4951.916666666667,1032.0,9460.916666666666
28,Madrid,2015,1098.3333333333333,66.34166666666667,64.21,55.844166666666666,54340.5,13229.25,105469.08333333333
28,Madrid,2016,1077.9166666666667,68.35416666666667,64.83166666666666,57.00333333333333,54243.166666666664,13634.25,105522.0
28,Madrid,2017,1097.0833333333333,72.30666666666666,67.80833333333334,60.48083333333333,55219.25,14217.333333333334,107545.16666666667
28,Madrid,2018,1084.5833333333333,72.99833333333333,67.92999999999999,59.92083333333333,56712.833333333336,14080.916666666666,111002.25
28,Madrid,2019,1176.6666666666667,73.845,69.05916666666667,60.8325,58646.666666666664,14735.416666666666,114330.33333333333
28,Madrid,2020,706.5833333333334,34.160000000000004,28.885833333333334,26.715,31428.25,5906.75,61068.75
28,Madrid,2021,880.5,44.78,44.22333333333333,35.9575,46197.666666666664,8729.916666666666,90980.08333333333
28,Madrid,2022,1066.75,64.93416666666667,62.185833333333335,53.26916666666667,57109.75,13463.75,113077.41666666667
28,Madrid,2023,1139.4166666666667,71.085,65.37833333333333,57.774166666666666,59861.75,14799.083333333334,118496.91666666667
28,Madrid,2024,1195.6666666666667,72.465,65.90666666666667,58.74583333333334,62026.583333333336,15668.916666666666,123182.41666666667
28,Madrid,2025,1172.1666666666667,73.36916666666667,67.3,60.2475,62132.166666666664,16738.25,123865.83333333333
29,Málaga,2015,561.25,66.515,63.3025,58.63666666666666,37254.333333333336,11441.333333333334,81549.66666666667
29,Málaga,2016,569.1666666666666,70.80833333333334,65.6825,61.24333333333333,37827.833333333336,12231.75,83445.58333333333
29,Málaga,2017,554.9166666666666,71.54916666666666,65.97666666666667,61.362500000000004,37659.333333333336,12933.75,83343.58333333333
29,Málaga,2018,545.8333333333334,70.23916666666666,65.0975,60.04749999999999,38182.5,13275.916666666666,84973.83333333333
29,Málaga,2019,548.4166666666666,71.39166666666667,66.30916666666667,61.00416666666666,38791.166666666664,14068.166666666666,85966.58333333333
29,Málaga,2020,301.9166666666667,29.878333333333334,28.189999999999998,24.8925,19672.5,5402.166666666667,43210.5
29,Málaga,2021,401.0,44.36666666666667,43.9175,38.065,27065.333333333332,8547.75,59870.25
29,Málaga,2022,553.25,67.71666666666667,63.605,58.02,38112.583333333336,13871.0,84409.16666666667
29,Málaga,2023,634.8333333333334,72.21333333333334,66.1875,61.24166666666667,40145.666666666664,14976.666666666666,89797.16666666667
29,Málaga,2024,620.1666666666666,73.44583333333334,65.66,61.92083333333333,41153.416666666664,15527.333333333334,91843.25
29,Málaga,2025,603.0,72.65666666666667,66.2575,60.778333333333336,41698.583333333336,16544.5,93811.16666666667
30,Murcia,2015,162.25,48.92416666666667,53.6575,44.88916666666666,8467.916666666666,2015.3333333333333,16096.083333333334
30,Murcia,2016,163.66666666666666,53.50666666666667,57.965,47.74916666666667,8613.25,2039.75,16664.5
30,Murcia,2017,164.66666666666666,54.385,58.428333333333335,48.1325,8820.916666666666,2092.25,17151.916666666668
30,Murcia,2018,159.58333333333334,56.81,59.30833333333334,49.43083333333333,8974.0,2108.3333333333335,17474.416666666668
30,Murcia,2019,161.75,55.26083333333333,58.69833333333333,48.4025,9129.583333333334,2198.9166666666665,17797.5
30,Murcia,2020,107.58333333333333,30.002499999999998,27.3,24.6825,5338.25,1088.3333333333333,10208.5
30,Murcia,2021,129.25,42.79666666666666,45.03916666666667,36.29416666666666,6594.25,1351.75,12705.666666666666
30,Murcia,2022,158.66666666666666,53.73083333333333,58.153333333333336,46.455000000000005,8418.583333333334,1885.0833333333333,16486.5
30,Murcia,2023,164.75,55.95083333333333,57.83833333333333,47.62916666666666,8874.75,2089.6666666666665,17636.166666666668
30,Murcia,2024,173.0,57.038333333333334,58.41833333333333,47.785,9348.833333333334,2244.5833333333335,18854.916666666668
30,Murcia,2025,174.0,58.73,59.166666666666664,48.153333333333336,9538.333333333334,2194.1666666666665,19433.583333333332
31,Navarra,2015,255.08333333333334,45.01333333333333,44.600833333333334,38.6325,6065.166666666667,1282.4166666666667,11686.916666666666
31,Navarra,2016,251.0,49.35166666666667,48.48166666666666,42.07666666666666,6012.166666666667,1384.5,11495.5
31,Navarra,2017,244.0,52.6675,52.413333333333334,44.82083333333333,5808.416666666667,1429.9166666666667,11182.916666666666
31,Navarra,2018,260.75,52.46666666666667,51.56166666666667,44.025,6037.833333333333,1522.8333333333333,11663.333333333334
31,Navarra,2019,273.0833333333333,53.41416666666667,51.6875,44.32,6157.25,1472.9166666666667,11882.083333333334
31,Navarra,2020,181.91666666666666,27.503333333333334,22.4725,21.231666666666666,4116.5,830.0833333333334,8026.083333333333
31,Navarra,2021,235.75,41.30916666666666,38.095,32.755,5312.916666666667,1068.8333333333333,10456.083333333334
31,Navarra,2022,262.9166666666667,51.78333333333333,49.776666666666664,42.0525,5831.75,1372.0833333333333,11464.75
31,Navarra,2023,268.25,54.00333333333333,52.1875,44.125,5849.583333333333,1370.5833333333333,11548.0
31,Navarra,2024,264.75,54.95583333333334,52.26416666666666,44.81166666666667,5939.75,1409.1666666666667,11802.0
31,Navarra,2025,280.1666666666667,57.80083333333334,55.22083333333333,46.705000000000005,6115.5,1516.1666666666667,12243.666666666666
32,Ourense,2015,180.58333333333334,28.88416666666667,28.368333333333336,24.353333333333335,3252.8333333333335,588.6666666666666,6030.083333333333
32,Ourense,2016,187.0,31.463333333333335,30.926666666666666,26.2925,3378.0833333333335,620.0833333333334,6250.5
32,Ourense,2017,174.33333333333334,33.3275,33.15,27.690833333333334,3250.25,627.6666666666666,6043.416666666667
32,Ourense,2018,168.83333333333334,33.8525,35.55833333333333,28.954166666666666,3265.9166666666665,640.5,5955.583333333333
32,Ourense,2019,166.08333333333334,36.38,36.9175,30.63416666666667,3264.1666666666665,648.6666666666666,5963.5
32,Ourense,2020,120.41666666666667,22.870833333333334,18.14166666666667,17.940833333333334,2350.6666666666665,417.25,4338.25
32,Ourense,2021,143.08333333333334,30.059166666666666,28.2775,24.80333333333333,2844.1666666666665,488.75,5227.25
32,Ourense,2022,157.0,36.8525,37.7825,30.924999999999997,3106.75,601.25,5761.25
32,Ourense,2023,157.08333333333334,38.54333333333333,38.18,32.494166666666665,3075.25,576.0833333333334,5704.5
32,Ourense,2024,163.0,38.2225,37.9375,32.635,3083.5833333333335,590.0833333333334,5724.583333333333
32,Ourense,2025,160.33333333333334,36.805,37.29916666666667,31.109166666666667,3036.8333333333335,598.1666666666666,5710.083333333333
33,Asturias,2015,540.75,40.36166666666667,45.094166666666666,35.875,12213.916666666666,2635.25,23567.583333333332
33,Asturias,2016,531.75,42.94583333333333,46.35916666666666,37.343333333333334,12230.75,2764.0,23642.833333333332
33,Asturias,2017,547.6666666666666,42.82416666666666,46.84,37.788333333333334,12507.916666666666,2802.4166666666665,24158.916666666668
33,Asturias,2018,551.8333333333334,42.325833333333335,47.18333333333334,37.58833333333333,12598.333333333334,2826.3333333333335,24482.5
33,Asturias,2019,548.6666666666666,44.208333333333336,49.72416666666667,39.37333333333333,12466.75,2766.75,24186.0
33,Asturias,2020,333.1666666666667,27.99416666666667,27.508333333333336,24.037499999999998,7714.416666666667,1483.6666666666667,14988.5
33,Asturias,2021,410.8333333333333,37.775,37.16166666666667,32.4675,9690.0,1942.1666666666667,18873.583333333332
33,Asturias,2022,507.5,46.18083333333333,48.98,40.33083333333333,11806.416666666666,2560.0,22981.25
33,Asturias,2023,522.75,49.4675,51.093333333333334,42.895833333333336,12262.083333333334,2768.1666666666665,23857.5
33,Asturias,2024,511.3333333333333,50.843333333333334,53.01,43.65083333333333,12240.5,2807.9166666666665,23903.666666666668
33,Asturias,2025,477.5833333333333,51.314166666666665,53.875,43.73666666666667,11534.333333333334,2838.9166666666665,22685.083333333332
34,Palencia,2015,80.66666666666667,35.96583333333333,34.61333333333334,29.617500000000003,1574.1666666666667,281.5,2883.1666666666665
34,Palencia,2016,79.66666666666667,38.975,35.94083333333334,32.0525,1604.5,282.5,2940.25
34,Palencia,2017,72.83333333333333,38.29,39.638333333333335,32.57833333333333,1531.25,272.5833333333333,2787.5
34,Palencia,2018,69.16666666666667,39.07333333333333,38.718333333333334,33.86,1515.8333333333333,280.5833333333333,2762.5
34,Palencia,2019,69.58333333333333,40.339166666666664,41.416666666666664,34.574999999999996,1516.0,284.25,2764.6666666666665
34,Palencia,2021,56.166666666666664,36.733333333333334,32.064166666666665,29.514166666666668,1159.25,214.33333333333334,2140.5833333333335
34,Palencia,2022,63.333333333333336,44.51166666666666,42.2825,37.236666666666665,1378.9166666666667,248.25,2504.3333333333335
34,Palencia,2023,62.666666666666664,48.23,45.35,40.12083333333333,1411.9166666666667,271.5833333333333,2606.9166666666665
34,Palencia,2024,65.5,49.19166666666666,42.30083333333334,39.60666666666667,1485.9166666666667,292.75,2767.6666666666665
34,Palencia,2025,69.16666666666667,52.56666666666666,43.031666666666666,40.24583333333333,1529.9166666666667,297.8333333333333,2860.8333333333335
35,"Palmas, Las",2015,272.0,82.63666666666667,74.50333333333333,74.82583333333334,62293.333333333336,23894.666666666668,140075.41666666666
35,"Palmas, Las",2016,273.4166666666667,86.89833333333333,78.63583333333334,78.64583333333333,63857.416666666664,25757.75,145120.91666666666
35,"Palmas, Las",2017,283.1666666666667,86.60583333333334,78.76416666666667,78.38666666666667,65491.083333333336,27297.833333333332,149693.75
35,"Palmas, Las",2018,283.6666666666667,83.88583333333334,76.19916666666667,75.57333333333334,65379.583333333336,27694.916666666668,149860.5
35,"Palmas, Las",2019,288.3333333333333,79.80166666666666,72.10166666666667,71.27083333333333,65673.75,27263.5,151602.33333333334
35,"Palmas, Las",2020,145.66666666666666,42.11333333333334,35.303333333333335,34.5325,30816.833333333332,11606.916666666666,71164.66666666667
35,"Palmas, Las",2021,207.0,49.498333333333335,45.634166666666665,42.7775,42722.083333333336,15378.5,98458.25
35,"Palmas, Las",2022,312.6666666666667,77.14416666666666,68.71083333333333,67.42999999999999,66932.41666666667,27857.833333333332,154779.58333333334
35,"Palmas, Las",2023,327.9166666666667,82.14416666666666,73.00166666666667,71.79833333333333,68936.16666666667,31423.833333333332,159829.33333333334
35,"Palmas, Las",2024,330.0833333333333,84.3125,74.77833333333334,74.02083333333333,70237.33333333333,34266.083333333336,162899.08333333334
35,"Palmas, Las",2025,329.6666666666667,84.9525,75.90166666666667,74.73083333333334,69221.08333333333,35728.333333333336,161141.33333333334
36,Pontevedra,2015,386.6666666666667,35.300000000000004,38.74333333333333,31.944166666666664,10977.416666666666,2354.1666666666665,20665.0
36,Pontevedra,2016,404.0833333333333,39.00666666666667,41.845,35.17416666666667,11190.25,2373.9166666666665,20952.666666666668
36,Pontevedra,2017,393.9166666666667,43.23583333333334,46.9925,39.5775,11203.833333333334,2489.9166666666665,20934.5
36,Pontevedra,2018,377.3333333333333,44.73833333333334,49.42166666666666,40.513333333333335,10846.666666666666,2467.3333333333335,20270.083333333332
36,Pontevedra,2019,393.1666666666667,46.020833333333336,50.596666666666664,41.76583333333333,11056.416666666666,2606.6666666666665,20666.25
36,Pontevedra,2020,274.75,25.000833333333333,24.423333333333332,21.260833333333334,7204.0,1473.3333333333333,13477.083333333334
36,Pontevedra,2021,350.75,36.81166666666667,37.685,32.43083333333333,9136.75,1917.5,17108.083333333332
36,Pontevedra,2022,396.0833333333333,45.54833333333334,48.843333333333334,40.939166666666665,10858.083333333334,2484.0,20393.583333333332
36,Pontevedra,2023,402.8333333333333,46.056666666666665,49.064166666666665,41.59083333333333,11094.0,2569.3333333333335,20988.083333333332
36,Pontevedra,2024,419.4166666666667,46.96666666666667,50.35583333333333,42.44916666666666,11567.916666666666,2741.5833333333335,22016.833333333332
36,Pontevedra,2025,410.0,48.192499999999995,50.085,42.88583333333333,11011.083333333334,2836.6666666666665,21162.916666666668
37,Salamanca,2015,196.58333333333334,44.767500000000005,56.669999999999995,41.62416666666667,5555.75,1084.9166666666667,10681.083333333334
37,Salamanca,2016,193.33333333333334,46.9,56.36833333333333,43.520833333333336,5299.583333333333,1088.6666666666667,10235.166666666666
37,Salamanca,2017,190.25,47.28333333333333,56.071666666666665,43.84583333333333,5356.916666666667,1132.5833333333333,10367.333333333334
37,Salamanca,2018,197.0,49.26583333333334,55.24666666666667,44.19833333333333,5532.583333333333,1178.0833333333333,10708.916666666666
37,Salamanca,2019,197.25,51.056666666666665,57.04749999999999,45.340833333333336,5554.083333333333,1181.4166666666667,10833.666666666666
37,Salamanca,2020,126.66666666666667,24.795,24.573333333333334,20.52,3158.0,550.6666666666666,6115.25
37,Salamanca,2021,141.91666666666666,38.36,41.233333333333334,32.61833333333333,3882.8333333333335,699.0833333333334,7569.25
37,Salamanca,2022,172.08333333333334,47.54416666666666,54.655833333333334,42.05833333333333,5189.25,988.25,10137.666666666666
37,Salamanca,2023,172.33333333333334,53.22833333333333,57.18333333333334,46.69166666666666,5232.5,1048.3333333333333,10214.75
37,Salamanca,2024,172.16666666666666,52.291666666666664,57.96416666666667,46.18333333333334,5231.166666666667,1073.9166666666667,10277.416666666666
37,Salamanca,2025,180.91666666666666,52.024166666666666,58.987500000000004,45.6825,5344.666666666667,1122.3333333333333,10607.583333333334
38,Santa Cruz de Tenerife,2015,246.91666666666666,78.935,74.88833333333334,73.4975,40799.333333333336,16400.75,89563.58333333333
38,Santa Cruz de Tenerife,2016,247.66666666666666,84.735,79.92,78.70916666666666,41081.583333333336,17700.25,90192.08333333333
38,Santa Cruz de Tenerife,2017,248.41666666666666,83.31666666666666,79.49083333333333,78.17166666666667,41561.25,18848.416666666668,91487.5
38,Santa Cruz de Tenerife,2018,251.16666666666666,81.16666666666667,76.82333333333334,75.16583333333334,42349.833333333336,19686.583333333332,94423.25
38,Santa Cruz de Tenerife,2019,252.91666666666666,80.36,75.5525,73.30166666666666,43549.416666666664,20588.666666666668,98464.5
38,Santa Cruz de Tenerife,2020,124.5,37.166666666666664,34.95083333333333,32.23166666666667,19082.333333333332,8571.25,43345.166666666664
38,Santa Cruz de Tenerife,2021,163.66666666666666,48.995,48.28666666666666,43.86000000000001,26066.666666666668,11051.916666666666,58873.083333333336
38,Santa Cruz de Tenerife,2022,248.41666666666666,76.57833333333333,71.15083333333334,68.47333333333334,43066.916666666664,20009.333333333332,99136.5
38,Santa Cruz de Tenerife,2023,247.66666666666666,82.77833333333334,76.36,73.72833333333334,42566.916666666664,21436.083333333332,97893.5
38,Santa Cruz de Tenerife,2024,257.3333333333333,82.51,76.59583333333333,73.99916666666667,43748.666666666664,23356.166666666668,100730.33333333333
38,Santa Cruz de Tenerife,2025,251.41666666666666,82.47,75.85083333333334,74.11666666666666,43440.833333333336,23812.583333333332,100625.33333333333
39,Cantabria,2015,307.5,44.005,48.369166666666665,40.10916666666667,7786.833333333333,1889.1666666666667,15160.916666666666
39,Cantabria,2016,308.8333333333333,47.645,51.23916666666667,43.935,7809.166666666667,1938.6666666666667,15071.0
39,Cantabria,2017,309.3333333333333,48.83416666666667,53.53333333333333,45.12916666666666,7887.083333333333,2037.75,15338.916666666666
39,Cantabria,2018,324.1666666666667,49.754999999999995,53.821666666666665,45.70416666666667,8057.333333333333,2101.1666666666665,15694.25
39,Cantabria,2019,328.5833333333333,50.13166666666667,55.01666666666667,45.509166666666665,8165.833333333333,2135.0833333333335,15950.666666666666
39,Cantabria,2020,196.58333333333334,29.891666666666666,30.839166666666667,26.189999999999998,4933.583333333333,1204.6666666666667,9703.666666666666
39,Cantabria,2021,253.33333333333334,40.87166666666667,43.55833333333334,36.34166666666667,6149.0,1546.0833333333333,12176.416666666666
39,Cantabria,2022,331.5,50.68833333333333,54.45666666666667,45.66583333333333,7961.75,2120.1666666666665,15828.666666666666
39,Cantabria,2023,351.0,49.32333333333333,54.498333333333335,44.501666666666665,8173.333333333333,2171.8333333333335,16251.5
39,Cantabria,2024,344.9166666666667,50.41416666666667,54.165,44.346666666666664,8358.666666666666,2240.0833333333335,16716.583333333332
39,Cantabria,2025,332.25,50.86166666666667,54.845,44.60583333333333,8224.0,2282.4166666666665,16549.333333333332
40,Segovia,2015,123.33333333333333,36.1425,47.7225,33.65833333333333,2915.6666666666665,572.0,5490.666666666667
40,Segovia,2016,127.58333333333333,38.7875,49.12166666666667,35.46666666666667,3005.6666666666665,592.0833333333334,5685.166666666667
40,Segovia,2017,119.75,42.4625,52.24416666666667,39.28666666666667,2929.8333333333335,579.6666666666666,5557.5
40,Segovia,2018,122.16666666666667,42.38333333333333,50.82416666666666,38.108333333333334,3026.5,583.25,5783.333333333333
40,Segovia,2019,123.83333333333333,44.73583333333334,53.945,40.395833333333336,3036.0833333333335,579.8333333333334,5802.5
40,Segovia,2021,92.25,33.5625,37.4525,28.689166666666665,2379.8333333333335,410.1666666666667,4589.833333333333
40,Segovia,2022,109.33333333333333,44.30416666666667,52.65416666666667,38.943333333333335,2945.1666666666665,583.4166666666666,5716.083333333333
40,Segovia,2023,109.75,50.785,55.28666666666667,43.240833333333335,2853.4166666666665,613.6666666666666,5572.75
40,Segovia,2024,118.75,53.9125,55.36083333333334,44.245,2997.6666666666665,665.25,5910.0
40,Segovia,2025,123.25,53.159166666666664,58.25,44.096666666666664,3121.0,657.75,6212.333333333333
41,Sevilla,2015,350.25,59.095,63.1225,52.971666666666664,14465.916666666666,3987.4166666666665,28597.0
41,Sevilla,2016,372.1666666666667,62.6575,64.80833333333334,55.42416666666667,14916.75,4095.4166666666665,29705.083333333332
41,Sevilla,2017,365.75,65.77166666666666,67.13166666666667,58.57416666666666,14886.583333333334,4233.0,29805.333333333332
41,Sevilla,2018,367.0,68.26166666666667,69.61749999999999,60.66416666666667,15147.5,4496.583333333333,30593.666666666668
41,Sevilla,2019,384.6666666666667,70.35666666666667,69.83333333333333,62.26166666666666,15611.083333333334,4718.916666666667,31646.083333333332
41,Sevilla,2020,197.0,32.67333333333333,31.251666666666665,26.989166666666666,8576.333333333334,1901.5,17315.833333333332
41,Sevilla,2021,250.0,43.160833333333336,46.74583333333334,36.972500000000004,11693.416666666666,2441.0,23494.333333333332
41,Sevilla,2022,367.25,62.535,64.88833333333334,55.865,16050.916666666666,4152.083333333333,32080.666666666668
41,Sevilla,2023,385.0833333333333,67.09,66.70916666666666,59.67666666666667,16856.583333333332,4757.75,33839.333333333336
41,Sevilla,2024,414.8333333333333,68.61916666666666,68.27166666666666,61.068333333333335,17322.916666666668,5190.75,34998.0
41,Sevilla,2025,431.0833333333333,67.23333333333333,65.52166666666666,58.84,17746.0,5203.916666666667,36008.75
42,Soria,2015,115.58333333333333,30.67833333333333,39.11833333333333,27.526666666666667,1926.4166666666667,422.8333333333333,3596.8333333333335
42,Soria,2016,104.16666666666667,35.80166666666667,42.55916666666666,31.742500000000003,1884.8333333333333,421.0,3515.6666666666665
42,Soria,2017,102.25,36.83,44.0275,32.410833333333336,1907.1666666666667,402.0,3593.9166666666665
42,Soria,2018,103.91666666666667,37.693333333333335,44.395833333333336,32.55916666666667,1907.0833333333333,399.6666666666667,3597.25
42,Soria,2019,99.33333333333333,40.6725,45.59583333333333,33.885,1851.25,393.1666666666667,3495.0
42,Soria,2020,69.83333333333333,26.775000000000002,23.273333333333337,20.2775,1291.5833333333333,248.91666666666666,2431.5
42,Soria,2021,86.58333333333333,36.071666666666665,33.22083333333333,28.255,1559.1666666666667,305.25,2924.0
42,Soria,2022,93.16666666666667,41.55916666666667,42.935,34.26583333333333,1734.0,373.3333333333333,3267.3333333333335
42,Soria,2023,95.33333333333333,43.53,45.7525,36.2725,1822.8333333333333,392.6666666666667,3438.1666666666665
42,Soria,2024,95.0,40.568333333333335,45.77916666666667,35.83583333333333,1840.75,410.5833333333333,3499.8333333333335
42,Soria,2025,99.33333333333333,38.87166666666666,43.73166666666666,34.0425,1928.3333333333333,442.9166666666667,3709.75
43,Tarragona,2015,260.1666666666667,50.764166666666675,52.64083333333334,44.344166666666666,18520.0,4035.9166666666665,45056.0
43,Tarragona,2016,263.0833333333333,55.567499999999995,55.751666666666665,48.45583333333334,18648.75,4234.75,43809.083333333336
43,Tarragona,2017,258.3333333333333,59.0325,61.665,53.064166666666665,18361.916666666668,4408.333333333333,42495.833333333336
43,Tarragona,2018,259.25,56.5,58.8425,50.95583333333334,18422.083333333332,4365.75,42382.75
43,Tarragona,2019,250.25,57.3225,60.785,50.91583333333333,18001.666666666668,4522.583333333333,41559.416666666664
43,Tarragona,2020,142.25,27.948333333333334,26.602500000000003,22.71166666666667,6873.5,1372.8333333333333,15583.5
43,Tarragona,2021,186.91666666666666,37.800000000000004,41.37833333333333,32.4425,11768.25,2546.5,27890.25
43,Tarragona,2022,233.83333333333334,55.482499999999995,56.90083333333333,48.1575,17126.333333333332,4235.916666666667,40907.916666666664
43,Tarragona,2023,233.16666666666666,60.45416666666667,58.839166666666664,51.36666666666667,17577.083333333332,4849.583333333333,43123.166666666664
43,Tarragona,2024,229.83333333333334,60.67416666666667,57.2075,50.846666666666664,18323.916666666668,5436.916666666667,45404.166666666664
43,Tarragona,2025,227.58333333333334,60.37083333333334,58.55166666666667,51.22166666666667,18026.583333333332,5722.333333333333,44489.5
44,Teruel,2015,219.08333333333334,26.298333333333332,36.068333333333335,24.1675,3657.0833333333335,713.0833333333334,7167.083333333333
44,Teruel,2016,222.83333333333334,28.724166666666665,38.598333333333336,25.906666666666666,3698.8333333333335,758.0,7314.25
44,Teruel,2017,220.08333333333334,33.20583333333334,43.49,29.584999999999997,3642.5,725.5833333333334,7298.166666666667
44,Teruel,2018,220.16666666666666,32.09583333333333,42.95416666666667,29.162499999999998,3661.75,720.25,7384.416666666667
44,Teruel,2019,231.08333333333334,33.485,41.98083333333333,29.66416666666667,3730.1666666666665,764.8333333333334,7557.833333333333
44,Teruel,2020,144.0,22.5675,23.6875,18.32166666666667,2327.1666666666665,451.1666666666667,4728.5
44,Teruel,2021,176.0,29.5975,32.11666666666667,24.728333333333335,2884.75,588.75,5850.416666666667
44,Teruel,2022,198.66666666666666,37.089166666666664,43.91583333333333,31.598333333333333,3411.5833333333335,752.0,6989.25
44,Teruel,2023,195.0,38.651666666666664,43.405,31.939999999999998,3433.6666666666665,818.3333333333334,7076.333333333333
44,Teruel,2024,187.16666666666666,40.906666666666666,45.18833333333333,33.86333333333334,3292.8333333333335,798.75,6854.833333333333
44,Teruel,2025,203.66666666666666,42.66166666666667,45.11833333333333,34.82,3517.6666666666665,893.25,7280.0
45,Toledo,2015,197.41666666666666,36.104166666666664,44.93833333333333,32.634166666666665,5023.833333333333,816.4166666666666,9574.75
