codigo_provincia,provincia,anio,residencia,variable,valor
26,"Rioja, La",2023,residentes_extranjero,pernoctaciones,207237
26,"Rioja, La",2023,residentes_extranjero,viajeros,121625
26,"Rioja, La",2023,total,pernoctaciones,988794
26,"Rioja, La",2023,total,viajeros,560513
26,"Rioja, La",2024,residentes_espana,pernoctaciones,794119
26,"Rioja, La",2024,residentes_espana,viajeros,459166
26,"Rioja, La",2024,residentes_extranjero,pernoctaciones,232536
26,"Rioja, La",2024,residentes_extranjero,viajeros,139268
26,"Rioja, La",2024,total,pernoctaciones,1026652
26,"Rioja, La",2024,total,viajeros,598434
26,"Rioja, La",2025,residentes_espana,pernoctaciones,892235
26,"Rioja, La",2025,residentes_espana,viajeros,517982
26,"Rioja, La",2025,residentes_extranjero,pernoctaciones,262587
26,"Rioja, La",2025,residentes_extranjero,viajeros,155123
26,"Rioja, La",2025,total,pernoctaciones,1154823
26,"Rioja, La",2025,total,viajeros,673107
27,Lugo,2015,residentes_espana,pernoctaciones,793859
27,Lugo,2015,residentes_espana,viajeros,507096
27,Lugo,2015,residentes_extranjero,pernoctaciones,233211
27,Lugo,2015,residentes_extranjero,viajeros,203595
27,Lugo,2015,total,pernoctaciones,1027073
27,Lugo,2015,total,viajeros,710693
27,Lugo,2016,residentes_espana,pernoctaciones,834742
27,Lugo,2016,residentes_espana,viajeros,478197
27,Lugo,2016,residentes_extranjero,pernoctaciones,236019
27,Lugo,2016,residentes_extranjero,viajeros,205384
27,Lugo,2016,total,pernoctaciones,1070761
27,Lugo,2016,total,viajeros,683582
27,Lugo,2017,residentes_espana,pernoctaciones,852391
27,Lugo,2017,residentes_espana,viajeros,472952
27,Lugo,2017,residentes_extranjero,pernoctaciones,237425
27,Lugo,2017,residentes_extranjero,viajeros,203623
27,Lugo,2017,total,pernoctaciones,1089815
27,Lugo,2017,total,viajeros,676573
27,Lugo,2018,residentes_espana,pernoctaciones,869091
27,Lugo,2018,residentes_espana,viajeros,450398
27,Lugo,2018,residentes_extranjero,pernoctaciones,179865
27,Lugo,2018,residentes_extranjero,viajeros,137621
27,Lugo,2018,total,pernoctaciones,1048956
27,Lugo,2018,total,viajeros,588019
27,Lugo,2019,residentes_espana,pernoctaciones,908739
27,Lugo,2019,residentes_espana,viajeros,478802
27,Lugo,2019,residentes_extranjero,pernoctaciones,225921
27,Lugo,2019,residentes_extranjero,viajeros,169678
27,Lugo,2019,total,pernoctaciones,1134657
27,Lugo,2019,total,viajeros,648479
27,Lugo,2020,residentes_espana,pernoctaciones,374572
27,Lugo,2020,residentes_espana,viajeros,209904
27,Lugo,2020,residentes_extranjero,pernoctaciones,30802
27,Lugo,2020,residentes_extranjero,viajeros,16074
27,Lugo,2020,total,pernoctaciones,405375
27,Lugo,2020,total,viajeros,225977
27,Lugo,2021,residentes_espana,pernoctaciones,743220
27,Lugo,2021,residentes_espana,viajeros,434338
27,Lugo,2021,residentes_extranjero,pernoctaciones,80721
27,Lugo,2021,residentes_extranjero,viajeros,59258
27,Lugo,2021,total,pernoctaciones,823941
27,Lugo,2021,total,viajeros,493593
27,Lugo,2022,residentes_espana,pernoctaciones,884987
27,Lugo,2022,residentes_espana,viajeros,522721
27,Lugo,2022,residentes_extranjero,pernoctaciones,209900
27,Lugo,2022,residentes_extranjero,viajeros,165457
27,Lugo,2022,total,pernoctaciones,1094889
27,Lugo,2022,total,viajeros,688181
27,Lugo,2023,residentes_espana,pernoctaciones,911210
27,Lugo,2023,residentes_espana,viajeros,504805
27,Lugo,2023,residentes_extranjero,pernoctaciones,256236
27,Lugo,2023,residentes_extranjero,viajeros,202243
27,Lugo,2023,total,pernoctaciones,1167445
27,Lugo,2023,total,viajeros,707047
27,Lugo,2024,residentes_espana,pernoctaciones,972713
27,Lugo,2024,residentes_espana,viajeros,539234
27,Lugo,2024,residentes_extranjero,pernoctaciones,291443
27,Lugo,2024,residentes_extranjero,viajeros,226359
27,Lugo,2024,total,pernoctaciones,1264157
27,Lugo,2024,total,viajeros,765592
27,Lugo,2025,residentes_espana,pernoctaciones,1067311
27,Lugo,2025,residentes_espana,viajeros,606256
27,Lugo,2025,residentes_extranjero,pernoctaciones,313478
27,Lugo,2025,residentes_extranjero,viajeros,250707
27,Lugo,2025,total,pernoctaciones,1380790
27,Lugo,2025,total,viajeros,856963
28,Madrid,2015,residentes_espana,pernoctaciones,10651265
28,Madrid,2015,residentes_espana,viajeros,6216163
28,Madrid,2015,residentes_extranjero,pernoctaciones,11043863
28,Madrid,2015,residentes_extranjero,viajeros,4946225
28,Madrid,2015,total,pernoctaciones,21695127
28,Madrid,2015,total,viajeros,11162386
28,Madrid,2016,residentes_espana,pernoctaciones,10515326
28,Madrid,2016,residentes_espana,viajeros,6244268
28,Madrid,2016,residentes_extranjero,pernoctaciones,11721167
28,Madrid,2016,residentes_extranjero,viajeros,5245045
28,Madrid,2016,total,pernoctaciones,22236492
28,Madrid,2016,total,viajeros,11489311
28,Madrid,2017,residentes_espana,pernoctaciones,10841520
28,Madrid,2017,residentes_espana,viajeros,6338497
28,Madrid,2017,residentes_extranjero,pernoctaciones,13163098
28,Madrid,2017,residentes_extranjero,viajeros,5728096
28,Madrid,2017,total,pernoctaciones,24004619
28,Madrid,2017,total,viajeros,12066592
28,Madrid,2018,residentes_espana,pernoctaciones,11189881
28,Madrid,2018,residentes_espana,viajeros,6560441
28,Madrid,2018,residentes_extranjero,pernoctaciones,13343918
28,Madrid,2018,residentes_extranjero,viajeros,5875818
28,Madrid,2018,total,pernoctaciones,24533802
28,Madrid,2018,total,viajeros,12436260
28,Madrid,2019,residentes_espana,pernoctaciones,11182197
28,Madrid,2019,residentes_espana,viajeros,6503832
28,Madrid,2019,residentes_extranjero,pernoctaciones,14473431
28,Madrid,2019,residentes_extranjero,viajeros,6180481
28,Madrid,2019,total,pernoctaciones,25655626
28,Madrid,2019,total,viajeros,12684312
28,Madrid,2020,residentes_espana,pernoctaciones,4245948
28,Madrid,2020,residentes_espana,viajeros,2379828
28,Madrid,2020,residentes_extranjero,pernoctaciones,3185878
28,Madrid,2020,residentes_extranjero,viajeros,1206856
28,Madrid,2020,total,pernoctaciones,7431827
28,Madrid,2020,total,viajeros,3586687
28,Madrid,2021,residentes_espana,pernoctaciones,7796139
28,Madrid,2021,residentes_espana,viajeros,4348368
28,Madrid,2021,residentes_extranjero,pernoctaciones,4826799
28,Madrid,2021,residentes_extranjero,viajeros,1917138
28,Madrid,2021,total,pernoctaciones,12622936
28,Madrid,2021,total,viajeros,6265506
28,Madrid,2022,residentes_espana,pernoctaciones,10982122
28,Madrid,2022,residentes_espana,viajeros,6332887
28,Madrid,2022,residentes_extranjero,pernoctaciones,11223254
28,Madrid,2022,residentes_extranjero,viajeros,4727512
28,Madrid,2022,total,pernoctaciones,22205378
28,Madrid,2022,total,viajeros,11060399
28,Madrid,2023,residentes_espana,pernoctaciones,11706680
28,Madrid,2023,residentes_espana,viajeros,6711292
28,Madrid,2023,residentes_extranjero,pernoctaciones,13563111
28,Madrid,2023,residentes_extranjero,viajeros,5978674
28,Madrid,2023,total,pernoctaciones,25269790
28,Madrid,2023,total,viajeros,12689967
28,Madrid,2024,residentes_espana,pernoctaciones,11743531
28,Madrid,2024,residentes_espana,viajeros,6655038
28,Madrid,2024,residentes_extranjero,pernoctaciones,15037416
28,Madrid,2024,residentes_extranjero,viajeros,6636293
28,Madrid,2024,total,pernoctaciones,26780945
28,Madrid,2024,total,viajeros,13291332
28,Madrid,2025,residentes_espana,pernoctaciones,11438632
28,Madrid,2025,residentes_espana,viajeros,6376575
28,Madrid,2025,residentes_extranjero,pernoctaciones,16120088
28,Madrid,2025,residentes_extranjero,viajeros,6986612
28,Madrid,2025,total,pernoctaciones,27558718
28,Madrid,2025,total,viajeros,13363186
29,Málaga,2015,residentes_espana,pernoctaciones,5835743
29,Málaga,2015,residentes_espana,viajeros,2090319
29,Málaga,2015,residentes_extranjero,pernoctaciones,12892401
29,Málaga,2015,residentes_extranjero,viajeros,2908381
29,Málaga,2015,total,pernoctaciones,18728142
29,Málaga,2015,total,viajeros,4998698
29,Málaga,2016,residentes_espana,pernoctaciones,5590424
29,Málaga,2016,residentes_espana,viajeros,2016733
29,Málaga,2016,residentes_extranjero,pernoctaciones,14436533
29,Málaga,2016,residentes_extranjero,viajeros,3249766
29,Málaga,2016,total,pernoctaciones,20026956
29,Málaga,2016,total,viajeros,5266498
29,Málaga,2017,residentes_espana,pernoctaciones,5053770
29,Málaga,2017,residentes_espana,viajeros,1942479
29,Málaga,2017,residentes_extranjero,pernoctaciones,14888372
29,Málaga,2017,residentes_extranjero,viajeros,3467745
29,Málaga,2017,total,pernoctaciones,19942144
29,Málaga,2017,total,viajeros,5410226
29,Málaga,2018,residentes_espana,pernoctaciones,5243671
29,Málaga,2018,residentes_espana,viajeros,1985481
29,Málaga,2018,residentes_extranjero,pernoctaciones,14587281
29,Málaga,2018,residentes_extranjero,viajeros,3477930
29,Málaga,2018,total,pernoctaciones,19830952
29,Málaga,2018,total,viajeros,5463414
29,Málaga,2019,residentes_espana,pernoctaciones,5818805
29,Málaga,2019,residentes_espana,viajeros,2227277
29,Málaga,2019,residentes_extranjero,pernoctaciones,14554864
29,Málaga,2019,residentes_extranjero,viajeros,3594081
29,Málaga,2019,total,pernoctaciones,20373670
29,Málaga,2019,total,viajeros,5821358
29,Málaga,2020,residentes_espana,pernoctaciones,2622073
29,Málaga,2020,residentes_espana,viajeros,1094094
29,Málaga,2020,residentes_extranjero,pernoctaciones,2762554
29,Málaga,2020,residentes_extranjero,viajeros,761677
29,Málaga,2020,total,pernoctaciones,5384627
29,Málaga,2020,total,viajeros,1855772
29,Málaga,2021,residentes_espana,pernoctaciones,5482224
29,Málaga,2021,residentes_espana,viajeros,2054160
29,Málaga,2021,residentes_extranjero,pernoctaciones,5266419
29,Málaga,2021,residentes_extranjero,viajeros,1339732
29,Málaga,2021,total,pernoctaciones,10748639
29,Málaga,2021,total,viajeros,3393894
29,Málaga,2022,residentes_espana,pernoctaciones,6247942
29,Málaga,2022,residentes_espana,viajeros,2479339
29,Málaga,2022,residentes_extranjero,pernoctaciones,13182646
29,Málaga,2022,residentes_extranjero,viajeros,3193762
29,Málaga,2022,total,pernoctaciones,19430591
29,Málaga,2022,total,viajeros,5673103
29,Málaga,2023,residentes_espana,pernoctaciones,5814897
29,Málaga,2023,residentes_espana,viajeros,2425242
29,Málaga,2023,residentes_extranjero,pernoctaciones,15623198
29,Málaga,2023,residentes_extranjero,viajeros,3838665
29,Málaga,2023,total,pernoctaciones,21438094
29,Málaga,2023,total,viajeros,6263908
29,Málaga,2024,residentes_espana,pernoctaciones,5442280
29,Málaga,2024,residentes_espana,viajeros,2260474
29,Málaga,2024,residentes_extranjero,pernoctaciones,16606983
29,Málaga,2024,residentes_extranjero,viajeros,4040032
29,Málaga,2024,total,pernoctaciones,22049260
29,Málaga,2024,total,viajeros,6300504
29,Málaga,2025,residentes_espana,pernoctaciones,5219183
29,Málaga,2025,residentes_espana,viajeros,2137418
29,Málaga,2025,residentes_extranjero,pernoctaciones,17003467
29,Málaga,2025,residentes_extranjero,viajeros,4168305
29,Málaga,2025,total,pernoctaciones,22222651
29,Málaga,2025,total,viajeros,6305723
30,Murcia,2015,residentes_espana,pernoctaciones,2076669
30,Murcia,2015,residentes_espana,viajeros,872766
30,Murcia,2015,residentes_extranjero,pernoctaciones,677317
30,Murcia,2015,residentes_extranjero,viajeros,227603
30,Murcia,2015,total,pernoctaciones,2753986
30,Murcia,2015,total,viajeros,1100370
30,Murcia,2016,residentes_espana,pernoctaciones,2239094
30,Murcia,2016,residentes_espana,viajeros,956616
30,Murcia,2016,residentes_extranjero,pernoctaciones,797204
30,Murcia,2016,residentes_extranjero,viajeros,262665
30,Murcia,2016,total,pernoctaciones,3036301
30,Murcia,2016,total,viajeros,1219282
30,Murcia,2017,residentes_espana,pernoctaciones,2333112
30,Murcia,2017,residentes_espana,viajeros,1008696
30,Murcia,2017,residentes_extranjero,pernoctaciones,810143
30,Murcia,2017,residentes_extranjero,viajeros,284342
30,Murcia,2017,total,pernoctaciones,3143255
30,Murcia,2017,total,viajeros,1293038
30,Murcia,2018,residentes_espana,pernoctaciones,2395110
30,Murcia,2018,residentes_espana,viajeros,1018769
30,Murcia,2018,residentes_extranjero,pernoctaciones,875774
30,Murcia,2018,residentes_extranjero,viajeros,296863
30,Murcia,2018,total,pernoctaciones,3270883
30,Murcia,2018,total,viajeros,1315630
30,Murcia,2019,residentes_espana,pernoctaciones,2395696
30,Murcia,2019,residentes_espana,viajeros,1052776
30,Murcia,2019,residentes_extranjero,pernoctaciones,875909
30,Murcia,2019,residentes_extranjero,viajeros,304166
30,Murcia,2019,total,pernoctaciones,3271602
30,Murcia,2019,total,viajeros,1356942
30,Murcia,2020,residentes_espana,pernoctaciones,902297
30,Murcia,2020,residentes_espana,viajeros,461764
30,Murcia,2020,residentes_extranjero,pernoctaciones,215598
30,Murcia,2020,residentes_extranjero,viajeros,86228
30,Murcia,2020,total,pernoctaciones,1117896
30,Murcia,2020,total,viajeros,547990
30,Murcia,2021,residentes_espana,pernoctaciones,1527154
30,Murcia,2021,residentes_espana,viajeros,746743
30,Murcia,2021,residentes_extranjero,pernoctaciones,361539
30,Murcia,2021,residentes_extranjero,viajeros,150581
30,Murcia,2021,total,pernoctaciones,1888691
30,Murcia,2021,total,viajeros,897321
30,Murcia,2022,residentes_espana,pernoctaciones,2187763
30,Murcia,2022,residentes_espana,viajeros,1013030
30,Murcia,2022,residentes_extranjero,pernoctaciones,767778
30,Murcia,2022,residentes_extranjero,viajeros,294850
30,Murcia,2022,total,pernoctaciones,2955540
30,Murcia,2022,total,viajeros,1307879
30,Murcia,2023,residentes_espana,pernoctaciones,2362067
30,Murcia,2023,residentes_espana,viajeros,1093002
30,Murcia,2023,residentes_extranjero,pernoctaciones,835286
30,Murcia,2023,residentes_extranjero,viajeros,310239
30,Murcia,2023,total,pernoctaciones,3197354
30,Murcia,2023,total,viajeros,1403241
30,Murcia,2024,residentes_espana,pernoctaciones,2542468
30,Murcia,2024,residentes_espana,viajeros,1157323
30,Murcia,2024,residentes_extranjero,pernoctaciones,898459
30,Murcia,2024,residentes_extranjero,viajeros,337935
30,Murcia,2024,total,pernoctaciones,3440926
30,Murcia,2024,total,viajeros,1495254
30,Murcia,2025,residentes_espana,pernoctaciones,2605179
30,Murcia,2025,residentes_espana,viajeros,1179314
30,Murcia,2025,residentes_extranjero,pernoctaciones,951430
30,Murcia,2025,residentes_extranjero,viajeros,362719
30,Murcia,2025,total,pernoctaciones,3556609
30,Murcia,2025,total,viajeros,1542035
31,Navarra,2015,residentes_espana,pernoctaciones,1287897
31,Navarra,2015,residentes_espana,viajeros,660138
31,Navarra,2015,residentes_extranjero,pernoctaciones,411725
31,Navarra,2015,residentes_extranjero,viajeros,263117
31,Navarra,2015,total,pernoctaciones,1699620
31,Navarra,2015,total,viajeros,923257
31,Navarra,2016,residentes_espana,pernoctaciones,1398229
31,Navarra,2016,residentes_espana,viajeros,721712
31,Navarra,2016,residentes_extranjero,pernoctaciones,440331
31,Navarra,2016,residentes_extranjero,viajeros,275704
31,Navarra,2016,total,pernoctaciones,1838559
31,Navarra,2016,total,viajeros,997418
31,Navarra,2017,residentes_espana,pernoctaciones,1451086
31,Navarra,2017,residentes_espana,viajeros,742972
31,Navarra,2017,residentes_extranjero,pernoctaciones,450597
31,Navarra,2017,residentes_extranjero,viajeros,278159
31,Navarra,2017,total,pernoctaciones,1901684
31,Navarra,2017,total,viajeros,1021133
31,Navarra,2018,residentes_espana,pernoctaciones,1476875
31,Navarra,2018,residentes_espana,viajeros,751295
31,Navarra,2018,residentes_extranjero,pernoctaciones,464829
31,Navarra,2018,residentes_extranjero,viajeros,283541
31,Navarra,2018,total,pernoctaciones,1941702
31,Navarra,2018,total,viajeros,1034833
31,Navarra,2019,residentes_espana,pernoctaciones,1546250
31,Navarra,2019,residentes_espana,viajeros,787033
31,Navarra,2019,residentes_extranjero,pernoctaciones,454054
31,Navarra,2019,residentes_extranjero,viajeros,282357
31,Navarra,2019,total,pernoctaciones,2000305
31,Navarra,2019,total,viajeros,1069394
31,Navarra,2020,residentes_espana,pernoctaciones,618233
31,Navarra,2020,residentes_espana,viajeros,336423
31,Navarra,2020,residentes_extranjero,pernoctaciones,118941
31,Navarra,2020,residentes_extranjero,viajeros,64349
31,Navarra,2020,total,pernoctaciones,737173
31,Navarra,2020,total,viajeros,400771
31,Navarra,2021,residentes_espana,pernoctaciones,1101695
31,Navarra,2021,residentes_espana,viajeros,583077
31,Navarra,2021,residentes_extranjero,pernoctaciones,223678
31,Navarra,2021,residentes_extranjero,viajeros,126352
31,Navarra,2021,total,pernoctaciones,1325376
31,Navarra,2021,total,viajeros,709429
31,Navarra,2022,residentes_espana,pernoctaciones,1381339
31,Navarra,2022,residentes_espana,viajeros,724770
31,Navarra,2022,residentes_extranjero,pernoctaciones,440497
31,Navarra,2022,residentes_extranjero,viajeros,276290
31,Navarra,2022,total,pernoctaciones,1821840
31,Navarra,2022,total,viajeros,1001058
31,Navarra,2023,residentes_espana,pernoctaciones,1433255
31,Navarra,2023,residentes_espana,viajeros,748990
31,Navarra,2023,residentes_extranjero,pernoctaciones,490572
31,Navarra,2023,residentes_extranjero,viajeros,301224
31,Navarra,2023,total,pernoctaciones,1923825
31,Navarra,2023,total,viajeros,1050214
31,Navarra,2024,residentes_espana,pernoctaciones,1464913
31,Navarra,2024,residentes_espana,viajeros,749646
31,Navarra,2024,residentes_extranjero,pernoctaciones,529761
31,Navarra,2024,residentes_extranjero,viajeros,315571
31,Navarra,2024,total,pernoctaciones,1994675
31,Navarra,2024,total,viajeros,1065219
31,Navarra,2025,residentes_espana,pernoctaciones,1591721
31,Navarra,2025,residentes_espana,viajeros,792188
31,Navarra,2025,residentes_extranjero,pernoctaciones,573843
31,Navarra,2025,residentes_extranjero,viajeros,327093
31,Navarra,2025,total,pernoctaciones,2165564
31,Navarra,2025,total,viajeros,1119283
32,Ourense,2015,residentes_espana,pernoctaciones,486508
32,Ourense,2015,residentes_espana,viajeros,261203
32,Ourense,2015,residentes_extranjero,pernoctaciones,58287
32,Ourense,2015,residentes_extranjero,viajeros,28076
32,Ourense,2015,total,pernoctaciones,544799
32,Ourense,2015,total,viajeros,289277
32,Ourense,2016,residentes_espana,pernoctaciones,538672
32,Ourense,2016,residentes_espana,viajeros,279303
32,Ourense,2016,residentes_extranjero,pernoctaciones,71565
32,Ourense,2016,residentes_extranjero,viajeros,33237
32,Ourense,2016,total,pernoctaciones,610238
32,Ourense,2016,total,viajeros,312542
32,Ourense,2017,residentes_espana,pernoctaciones,545991
32,Ourense,2017,residentes_espana,viajeros,282251
32,Ourense,2017,residentes_extranjero,pernoctaciones,74514
32,Ourense,2017,residentes_extranjero,viajeros,34769
32,Ourense,2017,total,pernoctaciones,620507
32,Ourense,2017,total,viajeros,317019
32,Ourense,2018,residentes_espana,pernoctaciones,554279
32,Ourense,2018,residentes_espana,viajeros,297864
32,Ourense,2018,residentes_extranjero,pernoctaciones,83978
32,Ourense,2018,residentes_extranjero,viajeros,43973
32,Ourense,2018,total,pernoctaciones,638258
32,Ourense,2018,total,viajeros,341840
32,Ourense,2019,residentes_espana,pernoctaciones,588071
32,Ourense,2019,residentes_espana,viajeros,317832
32,Ourense,2019,residentes_extranjero,pernoctaciones,90377
32,Ourense,2019,residentes_extranjero,viajeros,42073
32,Ourense,2019,total,pernoctaciones,678444
32,Ourense,2019,total,viajeros,359905
32,Ourense,2020,residentes_espana,pernoctaciones,294449
32,Ourense,2020,residentes_espana,viajeros,157968
32,Ourense,2020,residentes_extranjero,pernoctaciones,33386
32,Ourense,2020,residentes_extranjero,viajeros,13739
32,Ourense,2020,total,pernoctaciones,327836
32,Ourense,2020,total,viajeros,171707
32,Ourense,2021,residentes_espana,pernoctaciones,457796
32,Ourense,2021,residentes_espana,viajeros,243046
32,Ourense,2021,residentes_extranjero,pernoctaciones,33588
32,Ourense,2021,residentes_extranjero,viajeros,21132
32,Ourense,2021,total,pernoctaciones,491385
32,Ourense,2021,total,viajeros,264173
32,Ourense,2022,residentes_espana,pernoctaciones,587186
32,Ourense,2022,residentes_espana,viajeros,304381
32,Ourense,2022,residentes_extranjero,pernoctaciones,74879
32,Ourense,2022,residentes_extranjero,viajeros,36356
32,Ourense,2022,total,pernoctaciones,662067
32,Ourense,2022,total,viajeros,340738
32,Ourense,2023,residentes_espana,pernoctaciones,604194
32,Ourense,2023,residentes_espana,viajeros,308319
32,Ourense,2023,residentes_extranjero,pernoctaciones,82649
32,Ourense,2023,residentes_extranjero,viajeros,40832
32,Ourense,2023,total,pernoctaciones,686842
32,Ourense,2023,total,viajeros,349152
32,Ourense,2024,residentes_espana,pernoctaciones,593455
32,Ourense,2024,residentes_espana,viajeros,305421
32,Ourense,2024,residentes_extranjero,pernoctaciones,101957
32,Ourense,2024,residentes_extranjero,viajeros,50786
32,Ourense,2024,total,pernoctaciones,695413
32,Ourense,2024,total,viajeros,356206
32,Ourense,2025,residentes_espana,pernoctaciones,561311
32,Ourense,2025,residentes_espana,viajeros,286754
32,Ourense,2025,residentes_extranjero,pernoctaciones,97413
32,Ourense,2025,residentes_extranjero,viajeros,53637
32,Ourense,2025,total,pernoctaciones,658725
32,Ourense,2025,total,viajeros,340391
33,Asturias,2015,residentes_espana,pernoctaciones,2867345
33,Asturias,2015,residentes_espana,viajeros,1413205
33,Asturias,2015,residentes_extranjero,pernoctaciones,450907
33,Asturias,2015,residentes_extranjero,viajeros,252117
33,Asturias,2015,total,pernoctaciones,3318251
33,Asturias,2015,total,viajeros,1665321
33,Asturias,2016,residentes_espana,pernoctaciones,2922497
33,Asturias,2016,residentes_espana,viajeros,1428278
33,Asturias,2016,residentes_extranjero,pernoctaciones,527012
33,Asturias,2016,residentes_extranjero,viajeros,272877
33,Asturias,2016,total,pernoctaciones,3449509
33,Asturias,2016,total,viajeros,1701154
33,Asturias,2017,residentes_espana,pernoctaciones,3043734
33,Asturias,2017,residentes_espana,viajeros,1477007
33,Asturias,2017,residentes_extranjero,pernoctaciones,533651
33,Asturias,2017,residentes_extranjero,viajeros,282663
33,Asturias,2017,total,pernoctaciones,3577385
33,Asturias,2017,total,viajeros,1759668
33,Asturias,2018,residentes_espana,pernoctaciones,3024197
33,Asturias,2018,residentes_espana,viajeros,1460007
33,Asturias,2018,residentes_extranjero,pernoctaciones,560724
33,Asturias,2018,residentes_extranjero,viajeros,302922
33,Asturias,2018,total,pernoctaciones,3584921
33,Asturias,2018,total,viajeros,1762928
33,Asturias,2019,residentes_espana,pernoctaciones,3132129
33,Asturias,2019,residentes_espana,viajeros,1461717
33,Asturias,2019,residentes_extranjero,pernoctaciones,613253
33,Asturias,2019,residentes_extranjero,viajeros,319918
33,Asturias,2019,total,pernoctaciones,3745385
33,Asturias,2019,total,viajeros,1781634
33,Asturias,2020,residentes_espana,pernoctaciones,1724031
33,Asturias,2020,residentes_espana,viajeros,790282
33,Asturias,2020,residentes_extranjero,pernoctaciones,129450
33,Asturias,2020,residentes_extranjero,viajeros,55771
33,Asturias,2020,total,pernoctaciones,1853480
33,Asturias,2020,total,viajeros,846055
33,Asturias,2021,residentes_espana,pernoctaciones,2522439
33,Asturias,2021,residentes_espana,viajeros,1143504
33,Asturias,2021,residentes_extranjero,pernoctaciones,279602
33,Asturias,2021,residentes_extranjero,viajeros,132682
33,Asturias,2021,total,pernoctaciones,2802042
33,Asturias,2021,total,viajeros,1276186
33,Asturias,2022,residentes_espana,pernoctaciones,3065813
33,Asturias,2022,residentes_espana,viajeros,1436162
33,Asturias,2022,residentes_extranjero,pernoctaciones,608493
33,Asturias,2022,residentes_extranjero,viajeros,294319
33,Asturias,2022,total,pernoctaciones,3674307
33,Asturias,2022,total,viajeros,1730480
33,Asturias,2023,residentes_espana,pernoctaciones,3262839
33,Asturias,2023,residentes_espana,viajeros,1565059
33,Asturias,2023,residentes_extranjero,pernoctaciones,745156
33,Asturias,2023,residentes_extranjero,viajeros,382380
33,Asturias,2023,total,pernoctaciones,4007994
33,Asturias,2023,total,viajeros,1947438
33,Asturias,2024,residentes_espana,pernoctaciones,3302084
33,Asturias,2024,residentes_espana,viajeros,1608350
33,Asturias,2024,residentes_extranjero,pernoctaciones,754555
33,Asturias,2024,residentes_extranjero,viajeros,396141
33,Asturias,2024,total,pernoctaciones,4056639
33,Asturias,2024,total,viajeros,2004490
33,Asturias,2025,residentes_espana,pernoctaciones,3095003
33,Asturias,2025,residentes_espana,viajeros,1559109
33,Asturias,2025,residentes_extranjero,pernoctaciones,754031
33,Asturias,2025,residentes_extranjero,viajeros,409792
33,Asturias,2025,total,pernoctaciones,3849033
33,Asturias,2025,total,viajeros,1968902
34,Palencia,2015,residentes_espana,pernoctaciones,254309
34,Palencia,2015,residentes_espana,viajeros,134700
34,Palencia,2015,residentes_extranjero,pernoctaciones,66062
34,Palencia,2015,residentes_extranjero,viajeros,44409
34,Palencia,2015,total,pernoctaciones,320371
34,Palencia,2015,total,viajeros,179111
34,Palencia,2016,residentes_espana,pernoctaciones,279686
34,Palencia,2016,residentes_espana,viajeros,143862
34,Palencia,2016,residentes_extranjero,pernoctaciones,74626
34,Palencia,2016,residentes_extranjero,viajeros,50525
34,Palencia,2016,total,pernoctaciones,354314
34,Palencia,2016,total,viajeros,194386
34,Palencia,2017,residentes_espana,pernoctaciones,263469
34,Palencia,2017,residentes_espana,viajeros,138676
34,Palencia,2017,residentes_extranjero,pernoctaciones,76177
34,Palencia,2017,residentes_extranjero,viajeros,52903
34,Palencia,2017,total,pernoctaciones,339646
34,Palencia,2017,total,viajeros,191576
34,Palencia,2018,residentes_espana,pernoctaciones,277355
34,Palencia,2018,residentes_espana,viajeros,150079
34,Palencia,2018,residentes_extranjero,pernoctaciones,75152
34,Palencia,2018,residentes_extranjero,viajeros,49697
34,Palencia,2018,total,pernoctaciones,352508
34,Palencia,2018,total,viajeros,199774
34,Palencia,2019,residentes_espana,pernoctaciones,281039
34,Palencia,2019,residentes_espana,viajeros,149602
34,Palencia,2019,residentes_extranjero,pernoctaciones,76856
34,Palencia,2019,residentes_extranjero,viajeros,49479
34,Palencia,2019,total,pernoctaciones,357895
34,Palencia,2019,total,viajeros,199080
34,Palencia,2021,residentes_espana,pernoctaciones,223589
34,Palencia,2021,residentes_espana,viajeros,110394
34,Palencia,2021,residentes_extranjero,pernoctaciones,31600
34,Palencia,2021,residentes_extranjero,viajeros,19190
34,Palencia,2021,total,pernoctaciones,255184
34,Palencia,2021,total,viajeros,129584
34,Palencia,2022,residentes_espana,pernoctaciones,287717
34,Palencia,2022,residentes_espana,viajeros,155121
34,Palencia,2022,residentes_extranjero,pernoctaciones,65563
34,Palencia,2022,residentes_extranjero,viajeros,47258
34,Palencia,2022,total,pernoctaciones,353283
34,Palencia,2022,total,viajeros,202377
34,Palencia,2023,residentes_espana,pernoctaciones,322019
34,Palencia,2023,residentes_espana,viajeros,171221
34,Palencia,2023,residentes_extranjero,pernoctaciones,72154
34,Palencia,2023,residentes_extranjero,viajeros,49818
34,Palencia,2023,total,pernoctaciones,394176
34,Palencia,2023,total,viajeros,221040
34,Palencia,2024,residentes_espana,pernoctaciones,335046
34,Palencia,2024,residentes_espana,viajeros,166740
34,Palencia,2024,residentes_extranjero,pernoctaciones,78067
34,Palencia,2024,residentes_extranjero,viajeros,55631
34,Palencia,2024,total,pernoctaciones,413113
34,Palencia,2024,total,viajeros,222372
34,Palencia,2025,residentes_espana,pernoctaciones,348569
34,Palencia,2025,residentes_espana,viajeros,170585
34,Palencia,2025,residentes_extranjero,pernoctaciones,81901
34,Palencia,2025,residentes_extranjero,viajeros,52124
