codigo_provincia,provincia,anio,mes,periodo,pernoctaciones_residentes_espana,viajeros_residentes_espana,pernoctaciones_residentes_extranjero,viajeros_residentes_extranjero,pernoctaciones_total,viajeros_total,estancia_media_total,estancia_media_residentes_espana,estancia_media_residentes_extranjero
44,Teruel,2025,12,2025M12,50074,27132,9938,2717,60012,29849,2.010519615397501,1.8455698068701165,3.6577107103422892
45,Toledo,2015,1,2015M01,55493,34838,17110,10105,72603,44942,1.6154821770281695,1.592887077329353,1.6932211776348343
45,Toledo,2015,2,2015M02,61895,39461,13223,10170,75117,49631,1.5135097015977916,1.5685106814323002,1.300196656833825
45,Toledo,2015,3,2015M03,72986,47242,18772,13127,91758,60369,1.5199522933956169,1.5449388256212693,1.430029709758513
45,Toledo,2015,4,2015M04,78703,49868,24488,17066,103191,66934,1.5416828517644248,1.5782265180075399,1.4348998007734677
45,Toledo,2015,5,2015M05,70296,46012,35262,23633,105558,69645,1.5156579797544691,1.527775362948796,1.4920661786484999
45,Toledo,2015,6,2015M06,70774,47406,30711,19880,101486,67287,1.5082556808893248,1.4929333839598362,1.5448189134808854
45,Toledo,2015,7,2015M07,57312,41073,34797,22225,92109,63297,1.455187449642163,1.3953692206559054,1.5656692913385826
45,Toledo,2015,8,2015M08,87008,54592,29320,20830,116328,75421,1.542382095172432,1.5937866354044548,1.4075852136341815
45,Toledo,2015,9,2015M09,68118,48840,43750,24796,111868,73636,1.519202563963279,1.3947174447174446,1.764397483465075
45,Toledo,2015,10,2015M10,82278,54040,34124,24218,116402,78258,1.4874134273812263,1.522538860103627,1.4090346023618796
45,Toledo,2015,11,2015M11,64870,43517,18100,12311,82971,55828,1.4861897255857275,1.49068180251396,1.4702298757209
45,Toledo,2015,12,2015M12,72420,44820,15656,10260,88076,55080,1.5990559186637618,1.6157965194109773,1.525925925925926
45,Toledo,2016,1,2016M01,62303,39902,15322,9831,77626,49732,1.560886350840505,1.5614004310560874,1.5585393144135897
45,Toledo,2016,2,2016M02,71493,43292,14933,10862,86426,54154,1.5959301251985079,1.6514136561027442,1.374792855827656
45,Toledo,2016,3,2016M03,89218,51459,20758,13835,109976,65294,1.6843201519282016,1.7337686313375698,1.5003975424647633
45,Toledo,2016,4,2016M04,73802,45559,29218,20640,103020,66199,1.5562168612818925,1.6199214205755175,1.4156007751937985
45,Toledo,2016,5,2016M05,73497,45214,43461,28245,116958,73459,1.5921534461400237,1.6255363383022958,1.5387148167817313
45,Toledo,2016,6,2016M06,80581,48652,32143,21724,112724,70376,1.60173922928271,1.6562731234070542,1.4796078070336955
45,Toledo,2016,7,2016M07,70482,46434,31624,20855,102105,67289,1.5174099778567076,1.5178963690399276,1.5163749700311675
45,Toledo,2016,8,2016M08,89289,56937,34672,22852,123961,79789,1.553610146762085,1.5682069655935507,1.5172413793103448
45,Toledo,2016,9,2016M09,77004,51692,39260,24397,116264,76089,1.5280001051400334,1.4896695813665557,1.6092142476534
45,Toledo,2016,10,2016M10,91992,57685,33386,22594,125379,80279,1.5617907547428345,1.5947299991332236,1.477648933345136
45,Toledo,2016,11,2016M11,74028,46085,22382,15229,96410,61314,1.5723978210522882,1.6063361180427471,1.4696959747849498
45,Toledo,2016,12,2016M12,73087,47659,17534,11716,90620,59375,1.5262315789473684,1.5335403596382635,1.4965858654831001
45,Toledo,2017,1,2017M01,59246,37142,22206,14162,81452,51304,1.5876344924372368,1.5951214258790587,1.5679988702160712
45,Toledo,2017,2,2017M02,70803,43499,15915,11819,86718,55318,1.5676271737951482,1.6276925906342674,1.3465606227261189
45,Toledo,2017,3,2017M03,77198,47724,23071,15570,100269,63294,1.5841785951275003,1.6175928254127903,1.4817597944765575
45,Toledo,2017,4,2017M04,89126,53041,34283,22630,123409,75671,1.630862549721822,1.68032276917856,1.5149359257622625
45,Toledo,2017,5,2017M05,73082,45472,43041,27862,116123,73334,1.5834810592630977,1.6071868402533427,1.5447921900796784
45,Toledo,2017,6,2017M06,68484,46917,35887,24941,104371,71858,1.4524617996604414,1.4596841230257689,1.4388757467623592
45,Toledo,2017,7,2017M07,64174,44050,34365,24463,98539,68513,1.4382525943981435,1.456844494892168,1.4047745574949924
45,Toledo,2017,8,2017M08,86922,55730,35585,23904,122506,79634,1.5383630107742925,1.5596985465637896,1.488662985274431
45,Toledo,2017,9,2017M09,83591,54992,39751,26895,123342,81886,1.506264807170945,1.5200574629036951,1.478007064510132
45,Toledo,2017,10,2017M10,89226,55055,37721,26651,126947,81706,1.5537047462854625,1.620670238852057,1.4153690293047165
45,Toledo,2017,11,2017M11,77988,45753,22962,16151,100950,61904,1.6307508400103385,1.7045439643302078,1.4217076342022166
45,Toledo,2017,12,2017M12,79272,49867,17885,12382,97156,62249,1.5607640283378046,1.5896685182585677,1.4444354708447746
45,Toledo,2018,1,2018M01,63063,38174,19845,12139,82908,50313,1.6478444934708723,1.651988264263635,1.6348134113188895
45,Toledo,2018,2,2018M02,68548,42220,20680,13507,89228,55728,1.6011340798162503,1.6235907153008053,1.5310579699415119
45,Toledo,2018,3,2018M03,81152,47057,27579,17068,108732,64125,1.695625730994152,1.724546826189515,1.615830794469182
45,Toledo,2018,4,2018M04,91478,53194,34603,22490,126081,75684,1.6658871095608054,1.7197052299131481,1.5385949310804803
45,Toledo,2018,5,2018M05,76792,44737,42764,27025,119556,71761,1.6660302950070371,1.7165210005141158,1.5823866790009251
45,Toledo,2018,6,2018M06,80530,49956,37747,23844,118277,73800,1.602669376693767,1.6120185763471855,1.583081697701728
45,Toledo,2018,7,2018M07,66881,44732,32370,23264,99251,67996,1.4596593917289253,1.4951488867030314,1.391420220082531
45,Toledo,2018,8,2018M08,87997,53772,38031,25169,126028,78940,1.5965036736762097,1.6364836717994495,1.511025467837419
45,Toledo,2018,9,2018M09,80525,52845,39790,27653,120315,80498,1.4946334070411686,1.5237960071908412,1.438903554768018
45,Toledo,2018,10,2018M10,82503,51833,42984,28201,125486,80035,1.567889048541263,1.5917079852603553,1.5242012694585299
45,Toledo,2018,11,2018M11,77394,46900,28156,18249,105550,65149,1.620132312084606,1.6501918976545842,1.5428790618664037
45,Toledo,2018,12,2018M12,73173,45758,21050,14251,94223,60009,1.5701478111616591,1.599130206739805,1.4770893270647674
45,Toledo,2019,1,2019M01,56695,34984,24055,13691,80750,48674,1.6589965895549985,1.6205979876514978,1.7569936454605215
45,Toledo,2019,2,2019M02,68318,43536,21178,13884,89495,57420,1.5586032741205156,1.5692300624770306,1.5253529242293287
45,Toledo,2019,3,2019M03,81261,50372,25610,17885,106870,68256,1.5657231598687296,1.613217660605098,1.4319261951355884
45,Toledo,2019,4,2019M04,82919,49167,35937,24117,118856,73284,1.6218547022542438,1.6864767018528688,1.4901107102873492
45,Toledo,2019,5,2019M05,76374,45945,46581,29841,122955,75787,1.622375869212398,1.6622918707149854,1.5609731577360009
45,Toledo,2019,6,2019M06,79746,49437,41852,26520,121598,75957,1.600879444949116,1.61308331816251,1.578129713423831
45,Toledo,2019,7,2019M07,69207,46959,37181,24818,106388,71777,1.4822018195243603,1.4737749952085861,1.4981465065678137
45,Toledo,2019,8,2019M08,89508,55927,41979,26444,131487,82371,1.5962778162217286,1.6004434351923043,1.587467856602632
45,Toledo,2019,9,2019M09,74652,52362,48435,28655,123087,81017,1.5192737326733896,1.4256903861579007,1.690280928284767
45,Toledo,2019,10,2019M10,81227,53007,44857,29541,126084,82548,1.527402238697485,1.5323825155168185,1.5184658610067363
45,Toledo,2019,11,2019M11,76014,46961,26362,18773,102376,65734,1.557428423646819,1.61866229424416,1.4042507857028712
45,Toledo,2019,12,2019M12,76751,49272,16860,11739,93611,61011,1.5343298749405845,1.557700113654814,1.436238180424227
45,Toledo,2020,1,2020M01,54570,35225,27816,17249,82386,52474,1.5700346838434271,1.5491838183108588,1.6126152240709606
45,Toledo,2020,2,2020M02,73593,47373,20617,12964,94210,60338,1.561370943683914,1.5534798302830726,1.5903270595495218
45,Toledo,2020,3,2020M03,29970,17534,7460,4147,37430,21682,1.7263167604464533,1.709250598836546,1.7988907644080059
45,Toledo,2020,4,2020M04,0,0,0,0,0,0,,,
45,Toledo,2020,5,2020M05,2077,946,98,37,2176,983,2.2136317395727367,2.1955602536997887,2.6486486486486487
45,Toledo,2020,6,2020M06,11111,6215,1629,605,12740,6821,1.8677613253188683,1.7877715205148834,2.6925619834710743
45,Toledo,2020,7,2020M07,42690,26026,6564,4246,49254,30272,1.6270480972515857,1.640282794128948,1.54592557701366
45,Toledo,2020,8,2020M08,59770,37099,7125,4712,66895,41810,1.5999760822769673,1.611094638669506,1.5120967741935485
45,Toledo,2020,9,2020M09,38276,23873,5733,2776,44009,26649,1.651431573417389,1.6033175553973107,2.065201729106628
45,Toledo,2020,10,2020M10,34031,20834,5650,2437,39681,23271,1.7051695243006317,1.6334357300566382,2.318424292162495
45,Toledo,2020,11,2020M11,19901,10883,2710,825,22611,11709,1.9310786574429926,1.8286318110815032,3.2848484848484847
45,Toledo,2020,12,2020M12,18517,11504,2068,867,20585,12371,1.6639721930320912,1.6096140472879,2.3852364475201844
45,Toledo,2021,1,2021M01,15810,8541,2488,935,18297,9475,1.9310817941952507,1.8510713031260977,2.66096256684492
45,Toledo,2021,2,2021M02,19124,11136,3160,1026,22284,12162,1.8322644301924025,1.7173132183908046,3.0799220272904484
45,Toledo,2021,3,2021M03,26932,15820,4354,1272,31285,17092,1.8303884858413293,1.702402022756005,3.4229559748427674
45,Toledo,2021,4,2021M04,29014,17204,3469,1547,32482,18751,1.7322809450162657,1.686468263194606,2.24240465416936
45,Toledo,2021,5,2021M05,46702,30671,6977,3345,53678,34016,1.57802210724365,1.522676143588406,2.0857997010463376
45,Toledo,2021,6,2021M06,66092,42385,10244,5528,76336,47913,1.5932210464800785,1.5593252329833667,1.8531114327062228
45,Toledo,2021,7,2021M07,80482,50867,14613,9149,95095,60016,1.5844941348973607,1.582204572709222,1.5972237402994862
45,Toledo,2021,8,2021M08,106890,66187,18188,11271,125078,77458,1.6147847865940252,1.6149697070421685,1.6136988732144442
45,Toledo,2021,9,2021M09,88054,55526,18552,10665,106607,66191,1.6105966067894426,1.5858156539278896,1.739521800281294
45,Toledo,2021,10,2021M10,100984,62256,17681,11100,118665,73357,1.6176370353204192,1.6220765869956308,1.592882882882883
45,Toledo,2021,11,2021M11,74004,45443,14401,8436,88404,53879,1.6407876909370998,1.6285016394164118,1.7070886676149835
45,Toledo,2021,12,2021M12,75029,43891,13058,7797,88086,51688,1.7041866584120104,1.7094392927935111,1.6747466974477363
45,Toledo,2022,1,2022M01,52678,33217,11789,6088,64467,39305,1.640173005978883,1.5858747027124664,1.9364323258869909
45,Toledo,2022,2,2022M02,66692,41121,13570,7452,80262,48573,1.6523994811932554,1.6218477177111452,1.8209876543209877
45,Toledo,2022,3,2022M03,63940,39493,23048,11126,86988,50619,1.7184851537960055,1.6190210923454789,2.071544130864641
45,Toledo,2022,4,2022M04,97353,59140,28581,14508,125934,73648,1.7099446013469477,1.64614474129185,1.9700165425971878
45,Toledo,2022,5,2022M05,91333,58488,32930,16296,124263,74784,1.6616254813863929,1.5615681849268226,2.0207412862052037
45,Toledo,2022,6,2022M06,92389,59470,29282,15968,121671,75438,1.6128608923884515,1.5535395997982175,1.8337925851703407
45,Toledo,2022,7,2022M07,82626,54438,29666,17222,112292,71660,1.5670108847334636,1.5178000661302766,1.7225641621182208
45,Toledo,2022,8,2022M08,101798,62622,34766,20135,136564,82757,1.6501806493710502,1.625594838874517,1.7266451452694314
45,Toledo,2022,9,2022M09,100635,63058,34235,18323,134870,81380,1.6572868026542147,1.5959117003393701,1.8684167439829722
45,Toledo,2022,10,2022M10,104085,65061,37666,19040,141751,84101,1.6854853093304478,1.5998063355927514,1.9782563025210085
45,Toledo,2022,11,2022M11,73561,46495,25574,12790,99135,59285,1.672176773214135,1.582127110441983,1.9995308835027366
45,Toledo,2022,12,2022M12,77369,47920,22925,12283,100294,60203,1.665930269255685,1.6145450751252086,1.8664007164373524
45,Toledo,2023,1,2023M01,62138,38598,20709,11333,82848,49931,1.6592497646752518,1.6098761593864968,1.827318450542663
45,Toledo,2023,2,2023M02,66546,40958,20039,11153,86585,52111,1.6615493849667058,1.6247375360125007,1.796736304133417
45,Toledo,2023,3,2023M03,80589,48639,25822,13368,106411,62007,1.7161126969535698,1.6568802812557824,1.9316277678037104
45,Toledo,2023,4,2023M04,106470,63929,31666,17292,138136,81221,1.700742418832568,1.665441348996543,1.8312514457552624
45,Toledo,2023,5,2023M05,80647,56266,53613,22931,134260,79197,1.6952662348321275,1.4333167454590694,2.338014042126379
45,Toledo,2023,6,2023M06,94825,61055,33016,18620,127841,79675,1.6045309068089113,1.5531078535746459,1.7731471535982815
45,Toledo,2023,7,2023M07,77549,48896,32227,20635,109776,69530,1.5788292823241765,1.5859988547120418,1.5617639932154108
45,Toledo,2023,8,2023M08,103110,61278,33020,21599,136130,82876,1.6425744485737728,1.682659355723098,1.5287744803000138
45,Toledo,2023,9,2023M09,105383,67419,36896,21805,142280,89225,1.594620341832446,1.563105356056898,1.6920889704196285
45,Toledo,2023,10,2023M10,106803,66658,35789,22629,142592,89287,1.5970074030933954,1.6022532929280806,1.5815546422731892
45,Toledo,2023,11,2023M11,79093,46856,26901,15549,105994,62406,1.6984584815562607,1.6880015366228445,1.7300791047655797
45,Toledo,2023,12,2023M12,85448,51953,19571,11895,105019,63848,1.6448283423129935,1.6447173406733009,1.6453131567885666
45,Toledo,2024,1,2024M01,61209,35834,21405,12454,82614,48288,1.7108598409542743,1.7081263604398058,1.7187249076601896
45,Toledo,2024,2,2024M02,66982,39471,21393,12783,88375,52255,1.6912257200267917,1.6969927288388944,1.6735508096690919
45,Toledo,2024,3,2024M03,89957,53749,28888,17987,118846,71736,1.6567135050741608,1.6736497423207874,1.606048813031634
45,Toledo,2024,4,2024M04,104315,65330,31964,19632,136278,84962,1.6039876650737976,1.5967396295729375,1.628158109209454
45,Toledo,2024,5,2024M05,115838,73828,38611,24183,154449,98011,1.5758333248308862,1.5690253020534215,1.596617458545259
45,Toledo,2024,6,2024M06,102156,66155,31603,19661,133759,85816,1.5586720425095553,1.5441916710755046,1.607395351202889
45,Toledo,2024,7,2024M07,82727,52594,30474,19122,113200,71716,1.5784483239444476,1.57293607635852,1.5936617508628805
45,Toledo,2024,8,2024M08,96399,59497,31605,20949,128004,80446,1.5911791760932799,1.620232952921996,1.5086638980380924
45,Toledo,2024,9,2024M09,106130,67538,35845,22057,141974,89595,1.584619677437357,1.5714116497379254,1.6251076755678469
45,Toledo,2024,10,2024M10,117857,74055,38344,24085,156201,98139,1.5916302387430075,1.5914793059212746,1.5920282333402533
45,Toledo,2024,11,2024M11,86095,51254,27222,17509,113317,68763,1.6479356630746187,1.6797713349202013,1.5547432748872008
45,Toledo,2024,12,2024M12,86923,51614,17824,11945,104747,63559,1.6480278166742712,1.684097337931569,1.4921724570950188
45,Toledo,2025,1,2025M01,57172,35483,19736,12007,76908,47490,1.619456727732154,1.6112504579657865,1.643707837095028
45,Toledo,2025,2,2025M02,62745,39123,20165,12257,82910,51380,1.6136629038536396,1.6037880530634154,1.6451823447825733
45,Toledo,2025,3,2025M03,79268,49656,25275,15106,104542,64761,1.6142740229459087,1.5963428387304657,1.6731762213689925
45,Toledo,2025,4,2025M04,119154,73742,38182,21253,157337,94995,1.6562661192694352,1.615822733313444,1.7965463699242459
45,Toledo,2025,5,2025M05,120058,74468,42390,22639,162447,97107,1.6728660137786153,1.6122092710963098,1.8724325279385132
45,Toledo,2025,6,2025M06,110036,68867,36687,19664,146723,88531,1.6573064802159696,1.5978044636763618,1.865693653376729
45,Toledo,2025,7,2025M07,87986,54948,36570,20375,124556,75323,1.6536250547641491,1.601259372497634,1.7948466257668712
45,Toledo,2025,8,2025M08,104753,62711,35998,20242,140751,82953,1.696755994358251,1.6704087002280301,1.7783815828475447
45,Toledo,2025,9,2025M09,124900,75653,39821,20791,164720,96443,1.707951847205085,1.6509589837812115,1.9152998893752105
45,Toledo,2025,10,2025M10,130373,80872,42146,22847,172519,103718,1.6633467671956652,1.6120907112474032,1.844706088326695
45,Toledo,2025,11,2025M11,86336,53141,28910,15184,115246,68325,1.6867325283571166,1.624658926252799,1.9039778714436248
45,Toledo,2025,12,2025M12,93277,57098,25033,13037,118310,70136,1.6868655184213528,1.6336298994710847,1.9201503413361969
46,Valencia/València,2015,1,2015M01,149453,85482,113626,57352,263078,142834,1.841844378789364,1.7483563791207506,1.9812037941135445
46,Valencia/València,2015,2,2015M02,205510,116458,143916,68920,349426,185378,1.8849378027597665,1.7646705249961359,2.088160185722577
46,Valencia/València,2015,3,2015M03,311984,151987,169933,79365,481917,231351,2.0830556167900722,2.0527018758183266,2.141157941157941
46,Valencia/València,2015,4,2015M04,336564,148843,202008,94599,538572,243442,2.2123216207556626,2.261201400133026,2.1354136935908414
46,Valencia/València,2015,5,2015M05,326286,157627,233740,105678,560026,263306,2.126901779678397,2.0699880096683945,2.211813244005375
46,Valencia/València,2015,6,2015M06,381558,170037,235637,106426,617195,276463,2.2324687209500005,2.243970429965243,2.2140924210249375
46,Valencia/València,2015,7,2015M07,462457,183604,283463,122115,745919,305719,2.4398843382321673,2.518774100782118,2.3212791221389675
46,Valencia/València,2015,8,2015M08,526451,192898,369379,142379,895830,335277,2.671910092252078,2.7291677466847766,2.594336243406682
46,Valencia/València,2015,9,2015M09,351263,148877,285760,116009,637023,264887,2.404885856988074,2.3594175057262037,2.4632571610823297
46,Valencia/València,2015,10,2015M10,286559,143607,235189,101981,521748,245589,2.12447625911584,1.995438940998698,2.3062040968415687
46,Valencia/València,2015,11,2015M11,222042,122249,186180,85162,408222,207411,1.968179122611626,1.8163093358636881,2.186186327235152
46,Valencia/València,2015,12,2015M12,212975,117412,130539,65874,343515,183286,1.8742020667154065,1.8139116955677443,1.9816467802167774
46,Valencia/València,2016,1,2016M01,172365,92201,146777,66413,319142,158615,2.012054345427608,1.869448270626132,2.2100642946411093
46,Valencia/València,2016,2,2016M02,222692,118830,178198,79843,400890,198672,2.0178485141338487,1.8740385424556087,2.231855015467856
46,Valencia/València,2016,3,2016M03,339579,162411,217991,88710,557570,251121,2.220324066884092,2.0908620721502853,2.457344155112163
46,Valencia/València,2016,4,2016M04,262515,136788,271708,108145,534222,244933,2.181094421739823,1.919137643652952,2.5124416292940035
46,Valencia/València,2016,5,2016M05,296679,151554,284733,119292,581412,270847,2.146643677057527,1.9575794766221941,2.386857459008148
46,Valencia/València,2016,6,2016M06,349332,169354,258569,110535,607901,279889,2.1719360174926488,2.062732501151434,2.339250011308635
46,Valencia/València,2016,7,2016M07,510255,194643,331155,129869,841411,324513,2.5928421973850044,2.6214916539510797,2.549915684266453
46,Valencia/València,2016,8,2016M08,539951,185785,390339,140772,930290,326557,2.848782907731269,2.9063218236133164,2.772845452220612
46,Valencia/València,2016,9,2016M09,385810,162219,334287,133320,720098,295539,2.436558288415404,2.3783280626806973,2.5074032403240323
46,Valencia/València,2016,10,2016M10,287306,147516,302244,124618,589550,272134,2.166395966692879,1.9476260202283142,2.425363912115425
46,Valencia/València,2016,11,2016M11,243989,128838,216333,92155,460323,220993,2.0829754788613215,1.8937658144336298,2.347490640768271
46,Valencia/València,2016,12,2016M12,196183,106461,152606,72181,348789,178641,1.952457722471325,1.8427687134255737,2.1142128815062136
46,Valencia/València,2017,1,2017M01,161548,92346,139895,63065,301443,155411,1.9396503465005694,1.7493773417365126,2.2182668675176407
46,Valencia/València,2017,2,2017M02,207130,119494,178052,77007,385182,196501,1.9602037648663366,1.7333924715885316,2.3121534405963096
46,Valencia/València,2017,3,2017M03,322875,154701,214658,90197,537533,244898,2.194926050845658,2.087090581185642,2.37987959688238
46,Valencia/València,2017,4,2017M04,383251,168033,270394,108105,653645,276139,2.367086865672723,2.2808079365362754,2.5012164099717866
46,Valencia/València,2017,5,2017M05,327894,159837,287359,122851,615254,282687,2.1764495714341305,2.0514273916552486,2.339085558929109
46,Valencia/València,2017,6,2017M06,421397,178121,289461,121676,710858,299797,2.3711311320660315,2.365790670386984,2.378949012130576
46,Valencia/València,2017,7,2017M07,521420,194681,359997,137592,881417,332273,2.652689204359066,2.6783301914413835,2.616409384266527
46,Valencia/València,2017,8,2017M08,547496,192748,388524,147898,936020,340646,2.7477792194829824,2.840475646958723,2.626972643308226
46,Valencia/València,2017,9,2017M09,396734,157052,344664,132918,741398,289970,2.5568093251025967,2.5261314723785753,2.593057373719135
46,Valencia/València,2017,10,2017M10,288632,143188,300931,127920,589564,271107,2.1746542877904296,2.015755510238288,2.352493746091307
46,Valencia/València,2017,11,2017M11,247793,132318,233576,96245,481369,228563,2.106067036221961,1.8727081727353798,2.426889708556289
46,Valencia/València,2017,12,2017M12,223360,116578,155688,71273,379047,187851,2.017806665921395,1.9159704232359451,2.184389600549998
46,Valencia/València,2018,1,2018M01,165283,91056,188273,83811,353556,174867,2.0218566110243787,1.8151796696538394,2.246399637279116
46,Valencia/València,2018,2,2018M02,234780,127512,224480,92817,459260,220329,2.0844282867893016,1.8412384716732544,2.418522468944267
46,Valencia/València,2018,3,2018M03,369352,172764,259993,111151,629345,283915,2.2166669601817444,2.1378990993494016,2.3390972640821945
46,Valencia/València,2018,4,2018M04,361983,164020,317074,129502,679056,293522,2.313475650888179,2.206944275088404,2.448410063165048
46,Valencia/València,2018,5,2018M05,330598,162052,335896,136143,666494,298195,2.235094485152333,2.0400735566361416,2.467229310357492
46,Valencia/València,2018,6,2018M06,431857,191110,320684,134516,752541,325626,2.3110593134454867,2.2597299984302235,2.3839840613755983
46,Valencia/València,2018,7,2018M07,507312,183869,378654,146709,885966,330578,2.6800513040795213,2.7590947903126684,2.5809868515224017
46,Valencia/València,2018,8,2018M08,546735,190038,418517,157440,965252,347479,2.7778714684916213,2.876977236131721,2.6582634654471544
46,Valencia/València,2018,9,2018M09,409330,166285,355995,140627,765325,306912,2.4936300959232613,2.4616171031662506,2.5314839966720473
46,Valencia/València,2018,10,2018M10,296649,147256,332104,138280,628753,285536,2.202009553961672,2.0145121421198455,2.401677755279144
46,Valencia/València,2018,11,2018M11,255412,133540,265007,113458,520419,246998,2.106976574709107,1.912625430582597,2.335727758289411
46,Valencia/València,2018,12,2018M12,235288,124990,200453,87052,435741,212043,2.054965266478969,1.8824545963677095,2.3026811560906126
46,Valencia/València,2019,1,2019M01,190345,106393,212176,91809,402521,198202,2.0308624534565745,1.7890744691850027,2.311058828655143
46,Valencia/València,2019,2,2019M02,228366,130200,219243,96118,447610,226318,1.9777923099355774,1.753963133640553,2.2809775484300547
46,Valencia/València,2019,3,2019M03,360241,171480,280848,117357,641089,288836,2.2195605810909997,2.1007756006531375,2.393108208287533
46,Valencia/València,2019,4,2019M04,362240,161708,341233,143282,703473,304990,2.306544476868094,2.2400870705221756,2.3815482754288744
46,Valencia/València,2019,5,2019M05,385288,180784,344279,149454,729567,330238,2.209215777711832,2.1312063014426057,2.3035783585584864
46,Valencia/València,2019,6,2019M06,472731,202987,344171,146670,816902,349657,2.3362952836637048,2.328873277599058,2.3465671234744665
46,Valencia/València,2019,7,2019M07,521465,192539,398139,157018,919604,349558,2.6307622769325834,2.7083603841299686,2.5356264886828264
46,Valencia/València,2019,8,2019M08,534628,182230,450612,167257,985240,349487,2.819103428739839,2.933808922789881,2.6941293936875588
46,Valencia/València,2019,9,2019M09,377985,152626,376375,149584,754360,302210,2.496145064690116,2.476543970227877,2.516144774842229
46,Valencia/València,2019,10,2019M10,294473,147401,356455,144989,650928,292391,2.2262244733935037,1.9977679934328805,2.458496851485285
46,Valencia/València,2019,11,2019M11,273164,146636,271947,119067,545111,265703,2.051580147758964,1.862871327641234,2.283982967572879
46,Valencia/València,2019,12,2019M12,229526,126829,199656,89551,429182,216380,1.9834642758110732,1.8097280590401248,2.229522841732644
46,Valencia/València,2020,1,2020M01,191506,109227,210292,99192,401798,208418,1.9278469230104884,1.7532844443223745,2.120050004032583
46,Valencia/València,2020,2,2020M02,234391,137049,240559,100291,474951,237339,2.00115025343496,1.710271508730454,2.39861004476972
46,Valencia/València,2020,3,2020M03,98167,46360,76970,29262,175137,75622,2.3159530295416677,2.1174935289042276,2.630373863714032
46,Valencia/València,2020,4,2020M04,0,0,0,0,0,0,,,
46,Valencia/València,2020,5,2020M05,12269,5950,1539,650,13809,6600,2.0922727272727273,2.062016806722689,2.3676923076923075
46,Valencia/València,2020,6,2020M06,70783,35476,11333,5552,82116,41028,2.001462415911085,1.9952362160333748,2.0412463976945245
46,Valencia/València,2020,7,2020M07,258944,115693,90241,39567,349185,155260,2.249033878655159,2.238199372477159,2.2807137260848687
46,Valencia/València,2020,8,2020M08,343180,149356,107041,44211,450222,193567,2.3259233237070367,2.297731594311578,2.42113953540974
46,Valencia/València,2020,9,2020M09,214262,98927,48455,22395,262717,121322,2.1654522675194934,2.165859674305296,2.163652601027015
46,Valencia/València,2020,10,2020M10,153219,86312,47025,20095,200244,106407,1.8818686740533987,1.7751761052924275,2.3401343617815376
46,Valencia/València,2020,11,2020M11,98527,56524,36086,12827,134613,69351,1.9410390621620452,1.7431002759889604,2.8132844780541046
46,Valencia/València,2020,12,2020M12,97680,58247,23396,10886,121076,69133,1.7513488493194278,1.6769962401497074,2.1491824361565315
46,Valencia/València,2021,1,2021M01,68510,38843,21584,9394,90095,48238,1.8677183962850865,1.7637669592976855,2.297636789440068
46,Valencia/València,2021,2,2021M02,69806,42170,18208,8136,88014,50306,1.7495726155925735,1.6553474033673228,2.2379547689282204
46,Valencia/València,2021,3,2021M03,104122,64460,26502,12506,130625,76967,1.6971559239674145,1.6152963077877753,2.1191428114505038
46,Valencia/València,2021,4,2021M04,126153,74992,33567,14785,159720,89777,1.779074818717489,1.682219436739919,2.2703415623943184
46,Valencia/València,2021,5,2021M05,207470,119752,59463,26848,266933,146600,1.8208253751705321,1.7324971607989845,2.2148018474374256
46,Valencia/València,2021,6,2021M06,353686,164909,107126,43793,460812,208702,2.207990340293816,2.144734368651802,2.4461900303701505
46,Valencia/València,2021,7,2021M07,485379,199856,221464,87770,706843,287626,2.4575073185317042,2.4286436234088544,2.523231172382363
46,Valencia/València,2021,8,2021M08,579497,218372,307465,110061,886962,328433,2.7005873344030595,2.6537147619658197,2.793587192556855
46,Valencia/València,2021,9,2021M09,402885,171396,250028,94206,652914,265602,2.458242031310005,2.3506091157319893,2.6540560049253763
46,Valencia/València,2021,10,2021M10,314150,159452,266537,100288,580688,259740,2.2356510356510357,1.9701853849434312,2.657715778557754
46,Valencia/València,2021,11,2021M11,237299,124807,206967,80484,444266,205291,2.164079282579363,1.9013276498914324,2.571529745042493
46,Valencia/València,2021,12,2021M12,214668,116542,151598,62649,366266,179192,2.043986338675834,1.8419797154673851,2.4197991987102747
46,Valencia/València,2022,1,2022M01,167843,98146,126261,49897,294104,148043,1.986611997865485,1.710135919955984,2.530432691344169
46,Valencia/València,2022,2,2022M02,230834,134112,162717,67378,393551,201491,1.953193939183388,1.721203173466953,2.4149870877734574
46,Valencia/València,2022,3,2022M03,300837,158121,223419,88282,524256,246403,2.1276364329979747,1.9025746105830346,2.5307423936929387
46,Valencia/València,2022,4,2022M04,405591,187588,313053,117070,718645,304658,2.358858129443507,2.1621372369234706,2.674066797642436
46,Valencia/València,2022,5,2022M05,397184,185418,362273,135221,759457,320639,2.368573380031749,2.1421005511870477,2.6791178884936513
46,Valencia/València,2022,6,2022M06,459584,208777,334960,126241,794544,335018,2.371645702618964,2.2013152789818804,2.653337663675034
46,Valencia/València,2022,7,2022M07,543356,216352,405103,155496,948459,371848,2.550663174200211,2.511444312971454,2.6052310027267582
46,Valencia/València,2022,8,2022M08,559409,199207,469110,167917,1028520,367124,2.801560235778647,2.8081794314456823,2.7937016502200493
