codigo_provincia,provincia,anio,poblacion_hombres,poblacion_mujeres,poblacion_total,poblacion_0_17,poblacion_18_34,poblacion_35_64,poblacion_65_mas,suma_poblacion_edades,edad_media_aprox,pct_0_17,pct_18_34,pct_35_64,pct_65_mas,indice_envejecimiento,tasa_dependencia,pct_mujeres,razon_masculinidad,diferencia_total_edades
51,Ceuta,2015,43049,41512,84561,21063.0,20148.0,34075.0,10224.0,85510,36.399017658753365,24.908645829637777,23.826586724376487,40.29635411123331,12.090680100755668,48.540094003703175,57.70060675359165,49.091188609406224,103.70254384274426,-949
51,Ceuta,2016,42979,41579,84558,21074.0,19603.0,34450.0,10469.0,85596,36.69687835880181,24.922538376025923,23.18290404219589,40.74126634972445,12.380851013505524,49.677327512574735,58.35568793591475,49.17216585065872,103.36708434546286,-1038
51,Ceuta,2017,43186,41819,85005,21178.0,19423.0,34856.0,10656.0,86113,36.923298456679014,24.913828598317746,22.84924416210811,41.00464678548321,12.535733192165166,50.31636604023043,58.64883288196172,49.19592965119699,103.26884908773523,-1108
51,Ceuta,2018,43328,41999,85327,21103.0,19407.0,35067.0,10895.0,86472,37.14367656582478,24.73191369671968,22.74426617600525,41.09719080713022,12.768525789023403,51.627730654409326,58.73994933362705,49.22123126325782,103.16436105621563,-1145
51,Ceuta,2019,43151,41936,85087,20791.0,19226.0,35136.0,11122.0,86275,37.46546508258476,24.434990068988213,22.59569616980267,41.29420475513298,13.071326994723048,53.494300418450294,58.70460983775431,49.286024892169195,102.89727203357498,-1188
51,Ceuta,2020,42740,41762,84502,20364.0,18959.0,35029.0,11384.0,85736,37.85086778016236,24.098837897327876,22.43615535726965,41.4534567229178,13.471870488272467,55.90257316833628,58.805660517151956,49.42131547182315,102.34184186581102,-1234
51,Ceuta,2021,42536,41535,84071,19976.0,18729.0,35041.0,11581.0,85327,38.16367621034374,23.760868789475563,22.277598696339997,41.68024645835068,13.775261386209275,57.97456948338006,58.68885995908499,49.40466986237823,102.41001564945226,-1256
51,Ceuta,2022,41908,41143,83051,19257.0,18745.0,34671.0,11673.0,84346,38.48318829582909,23.186957411710875,22.570468748118625,41.74663760821664,14.055219082250666,60.616918523134444,57.90399880185712,49.53943962143743,101.85936854385922,-1295
51,Ceuta,2023,41897,41155,83052,18707.0,19023.0,34685.0,11895.0,84310,38.747704898588545,22.524442517940567,22.904927033665654,41.76299186052112,14.322352261233926,63.585823488533705,56.97847620466225,49.553291913499976,101.80294010448306,-1258
13,Ciudad Real,2015,255412,258740,514152,90830.0,109994.0,214503.0,115653.0,530980,43.42534935402463,17.665982044220385,21.393284476186032,41.71976380525604,22.493931755589788,127.32907629637785,63.631713082093206,50.323639701878044,98.71376671562186,-16828
13,Ciudad Real,2016,252399,256230,508629,89336.0,105420.0,215294.0,115936.0,525986,43.77732677295593,17.56407912250383,20.72630542104363,42.328298229161135,22.793824182262515,129.77523059013163,64.00468953647174,50.37660062638977,98.50485891581782,-17357
13,Ciudad Real,2017,249943,254460,504403,88014.0,101639.0,216037.0,116678.0,522368,44.159257458343546,17.44914284807981,20.15035596536896,42.83023693356304,23.131900484334945,132.56754607221578,64.43420340220854,50.447757051405326,98.22486834865991,-17965
13,Ciudad Real,2018,247163,252005,499168,86485.0,98273.0,215193.0,117682.0,517633,44.51969445533805,17.325830181421885,19.68735976665171,43.110335598435796,23.575629848067184,136.07215124009943,65.13210364122425,50.48500705173409,98.07860955139779,-18465
13,Ciudad Real,2019,245314,250372,495686,85074.0,95592.0,214957.0,119215.0,514838,44.907602002960154,17.162881340203274,19.284789160880074,43.3655580347236,24.05050778113564,140.13094482450572,65.78317753398015,50.510202023054916,97.97980604859968,-19152
13,Ciudad Real,2020,244993,249824,494817,84115.0,94267.0,215853.0,119973.0,514208,45.171566758976915,16.999213850777156,19.05088143697569,43.62279388137433,24.245933345054837,142.62973310348926,65.80936411711596,50.48816026935211,98.06623863199692,-19391
13,Ciudad Real,2021,244112,248788,492900,83148.0,93540.0,216271.0,118845.0,511804,45.27426514837711,16.869141813755327,18.97748021911138,43.87725705011159,24.111381618989654,142.93188050223696,65.19878248351414,50.47433556502333,98.12048812643697,-18904
13,Ciudad Real,2022,243274,247676,490950,81970.0,92156.0,215859.0,120066.0,510051,45.562194760916064,16.696201242489053,18.770954272329156,43.967613809960284,24.45585090131378,146.47553983164573,65.59290943622875,50.44831449231083,98.22267801482582,-19101
13,Ciudad Real,2023,243873,248054,491927,81246.0,91547.0,216233.0,121968.0,510994,45.774762521673445,16.515865158854872,18.609875042435156,43.95631872208681,24.793922675518928,150.12185215272137,66.02573266619014,50.42496142720363,98.31447991163215,-19067
15,"Coruña, A",2015,542371,585225,1127596,162507.0,197419.0,504804.0,303027.0,1167757,46.77577184294335,14.411810613020975,17.507954976782464,44.76816164654717,26.873720729764916,186.47012128708303,66.29432530691817,51.900237319039796,92.67734631979154,-40161
15,"Coruña, A",2016,539747,583268,1123015,162434.0,188445.0,506448.0,307697.0,1165024,47.112959046337245,14.46409887668464,16.780274528835324,45.09717145363152,27.39918879088881,189.42893729145376,67.65516417635521,51.93768560526796,92.5384214460591,-42009
15,"Coruña, A",2017,538051,582251,1120302,162689.0,181080.0,508143.0,312274.0,1164186,47.43314470368137,14.521887848098102,16.16349877086714,45.35768033976553,27.874091093294485,191.94536815642115,68.91281921816307,51.97268236600488,92.40877216183398,-43884
15,"Coruña, A",2018,537648,582426,1120074,163002.0,175893.0,508872.0,318557.0,1166324,47.74231860100624,14.552788476475662,15.703694577322569,45.43199824297323,28.440710167363942,195.4313444006822,70.32470993698568,51.9988857879033,92.31181300285358,-46250
15,"Coruña, A",2019,537547,582885,1120432,162679.0,172994.0,509396.0,323545.0,1168614,48.0140747928743,14.519310408842303,15.439937452696817,45.46424950376284,28.876808231110857,198.88553531801892,71.25309573704186,52.023237465549,92.22179332115255,-48182
15,"Coruña, A",2020,538153,583841,1121994,161967.0,170897.0,509979.0,329836.0,1172679,48.33784863547484,14.435638693255044,15.23154312768161,45.45291686051797,29.397305154929526,203.64395216309495,72.23092016754886,52.03601801792166,92.17458177825812,-50685
15,"Coruña, A",2021,537361,583140,1120501,160581.0,168585.0,509055.0,334950.0,1173171,48.66381201035484,14.33117864241085,15.045501967423501,45.431017018280215,29.89287827498592,208.58632092215143,73.12599610412609,52.042791572698285,92.14956957162946,-52670
15,"Coruña, A",2022,536697,582467,1119164,158852.0,167753.0,506798.0,340326.0,1173729,48.96826780287443,14.193808950252153,14.989134747007588,45.283622418162125,30.408948107694673,214.24092866315817,74.00152101175449,52.04482989088284,92.14204409863564,-54565
15,"Coruña, A",2023,538523,585361,1123884,158289.0,169976.0,506320.0,343699.0,1178284,49.07995525696691,14.084104765260472,15.123980766698342,45.05091272764805,30.581358930281063,217.13385010960963,74.22607852183067,52.08375597481591,91.99844198708148,-54400
16,Cuenca,2015,103960,101704,205664,32574.0,40661.0,85424.0,55995.0,214654,46.17063273919889,15.838454955655827,19.7705967014159,41.53570872880037,27.22644702038276,171.9009025603242,70.24546932624817,49.45153259685701,102.21820184063557,-8990
16,Cuenca,2016,102444,100420,202864,31955.0,38974.0,85428.0,55777.0,212134,46.49980672593738,15.751932329048032,19.21188579540973,42.11097089675842,27.494774824512973,174.54858394617432,70.52298194562789,49.50114362331414,102.01553475403306,-9270
16,Cuenca,2017,101107,99424,200531,31515.0,37603.0,85315.0,55651.0,210084,46.80950000952,15.71577461838818,18.75171419880218,42.54454423505592,27.751818920765366,176.5857528161193,70.91394262841895,49.58036413322628,101.69275024139041,-9553
16,Cuenca,2018,100173,98749,198922,30984.0,36851.0,85154.0,55681.0,208670,47.058609287391576,15.575954394184656,18.525351645368538,42.80773368455978,27.991373503182153,179.70888200361478,71.0339740174583,49.642070761403964,101.44203991939159,-9748
16,Cuenca,2019,99419,98198,197617,30362.0,36279.0,85262.0,55829.0,207732,47.35189571178249,15.364062808361629,18.35823841066305,43.14507355136451,28.25111199947373,183.8778736578618,70.91516443011001,49.691069088185735,101.24340617935192,-10115
16,Cuenca,2020,99329,98208,197537,30185.0,36202.0,85640.0,55783.0,207810,47.49897502526346,15.280681593827993,18.326693227091635,43.35390331937814,28.239266567782238,184.80371045221136,70.55695080514108,49.716255688807664,101.14145487129358,-10273
16,Cuenca,2021,98748,97762,196510,29674.0,36130.0,85800.0,54832.0,206436,47.50688348931388,15.100503791155667,18.385832782046716,43.66190015775279,27.9029057045443,184.78129001819775,69.30697941441811,49.74912218207725,101.00857183772835,-9926
16,Cuenca,2022,98835,97805,196640,29385.0,36165.0,85917.0,55273.0,206740,47.68608880719744,14.943551668022783,18.39147681041497,43.69253458096013,28.10872660699756,188.09937042708864,69.34519421372521,49.738100081366966,101.05311589387046,-10100
16,Cuenca,2023,99934,98502,198436,29462.0,36571.0,86724.0,55751.0,208508,47.70844763750072,14.847104356064424,18.429619625471183,43.703763430022775,28.095204499183616,189.2301948272351,69.11310272111602,49.63917837489165,101.45377758827232,-10072
10,Cáceres,2015,202513,203454,405967,64091.0,79455.0,173819.0,103862.0,421227,45.77092399110219,15.787243790751464,19.571787854677844,42.816041697970526,25.58385287474105,162.0539545333978,66.31276799039775,50.11589611963534,99.53748758933223,-15260
10,Cáceres,2016,201008,202175,403183,63220.0,76664.0,174691.0,104448.0,419023,46.14149103987132,15.680224612644878,19.014690599554047,43.32796769705072,25.905854165478207,165.21354001898135,66.70565534801376,50.144723363832306,99.42277729689626,-15840
10,Cáceres,2017,199287,200779,400066,62173.0,74107.0,174942.0,105496.0,416718,46.549100350836774,15.54068578684517,18.523693590557556,43.728284833002554,26.369649007913694,169.68137294323904,67.32369935233629,50.18646923257663,99.2568943963263,-16652
10,Cáceres,2018,197613,199366,396979,61165.0,71750.0,174746.0,106768.0,414429,46.930468186347966,15.407616019990982,18.07400391456475,44.01895314361717,26.89512543484668,174.55734488678166,68.12808321433208,50.22079253562531,99.12071265912944,-17450
10,Cáceres,2019,196275,198266,394541,59832.0,69945.0,174597.0,108362.0,412736,47.34089587532951,15.164963844061834,17.728195548751586,44.25319548538682,27.46533313394552,181.11044257253644,68.77918721528408,50.252318516960216,98.99579352990428,-18195
10,Cáceres,2020,195325,197600,392925,58867.0,68542.0,174408.0,109994.0,411811,47.720085184708516,14.981739517719667,17.444041483743717,44.38709677419355,27.993637462620093,186.8517165814463,69.50442477876106,50.28949545078577,98.84868421052632,-18886
10,Cáceres,2021,193987,196557,390544,57762.0,67467.0,174015.0,110287.0,409531,47.95547589803947,14.79013888319882,17.27513417182187,44.557079355975254,28.239327706993322,190.9334856826287,69.59069413041138,50.329028227293215,98.69249123663873,-18987
10,Cáceres,2022,193077,195880,388957,56855.0,66305.0,173374.0,111828.0,408362,48.26500996664724,14.617297027692008,17.046871505076396,44.57407888275568,28.750735942533492,196.68982499340427,70.37871486446456,50.36032260635494,98.5690218501123,-19405
10,Cáceres,2023,192508,195749,388257,56263.0,65419.0,172651.0,112948.0,407281,48.44401285598886,14.491174660083399,16.849406449851514,44.468225943125304,29.091040213054754,200.75004887759275,71.07615407233166,50.41737817991691,98.34430827232833,-19024
11,Cádiz,2015,618625,626942,1245567,248360.0,264907.0,544576.0,207776.0,1265619,40.37241776553607,19.93951349064322,21.267984781228147,43.72113262474038,16.681238343661963,83.65920438073763,56.34905241987787,50.33386401534402,98.67340200528916,-20052
11,Cádiz,2016,617530,626945,1244475,246800.0,256484.0,550597.0,211665.0,1265546,40.74625260559474,19.8316559191627,20.60981538399727,44.24331545430804,17.00837702645694,85.76377633711508,56.80532685071263,50.37827196207236,98.4982733732624,-21071
11,Cádiz,2017,616604,627486,1244090,245413.0,248821.0,554929.0,217350.0,1266513,41.14798900603468,19.726305974648135,20.000241140110443,44.60521344918776,17.470601001535258,88.56499044467897,57.575489891135305,50.43734778030528,98.26577804126308,-22423
11,Cádiz,2018,615670,628067,1243737,242996.0,242715.0,558068.0,223916.0,1267695,41.562324533898135,19.537571045968722,19.51497784499456,44.870257940384505,18.00348465953815,92.1480188974304,58.3069320902167,50.49837706846383,98.02616599821357,-23958
11,Cádiz,2019,614651,628535,1243186,240252.0,237956.0,560309.0,229763.0,1268280,41.945725707257075,19.325507204875215,19.140820440384626,45.070407807037725,18.481787922322162,95.63416745750295,58.879570067584076,50.5584039717307,97.79105379970885,-25094
11,Cádiz,2020,616067,631093,1247160,237378.0,235446.0,564644.0,235886.0,1273354,42.34442817943793,19.033484075820265,18.878572115847206,45.274383399082716,18.91385227236281,99.37146660600392,59.151345473634215,50.60240867250393,97.6190513917917,-26194
11,Cádiz,2021,616595,633278,1249873,233623.0,234231.0,567124.0,241903.0,1276881,42.72044458332452,18.6917390806906,18.740384023016738,45.374530052253306,19.354206387368958,103.54417159269421,59.340242464326046,50.66738780660115,97.36561194293817,-27008
11,Cádiz,2022,616647,633898,1250545,229286.0,233204.0,568164.0,247484.0,1278138,43.08906002325258,18.334885989708486,18.64818938942621,45.4333110763707,19.79009152009724,107.93681253979746,59.4945143804095,50.68973927367668,97.27858425172504,-27593
11,Cádiz,2023,618291,636575,1254866,225146.0,233305.0,569496.0,254785.0,1282732,43.43484063701537,17.94183602073847,18.59202496521541,45.38301300696648,20.303761517165977,113.16434669059188,59.782063051740096,50.728524001765926,97.12775399599418,-27866
14,Córdoba,2015,390068,404291,794359,146210.0,167720.0,334020.0,169289.0,817239,42.79510767352023,18.40603555822997,21.113879240998088,42.048997997127245,21.31139698801172,115.78483003898502,62.88097420975007,50.89525013249677,96.48198945808836,-22880
14,Córdoba,2016,388195,402554,790749,144819.0,162712.0,337303.0,169607.0,814441,43.117043469078794,18.31415531350656,20.57694666702076,42.65613993821048,21.448904772563733,117.11653857573937,62.88331350059498,50.90793665246494,96.43302513451611,-23692
14,Córdoba,2017,386664,401071,787735,143142.0,158723.0,339101.0,171531.0,812497,43.46996850449909,18.171339346353786,20.149288783664556,43.04759849441754,21.77521628466426,119.83275348954186,63.20968856463328,50.91445727306772,96.40786793360776,-24762
14,Córdoba,2018,384813,399266,784079,141159.0,155066.0,339735.0,173652.0,809612,43.80298340439618,18.00316039582746,19.77683371190913,43.3291798402967,22.147258120674064,123.01872356704142,63.623759854972,50.921654578173886,96.38010749725747,-25533
14,Córdoba,2019,382942,398040,780982,139075.0,151960.0,339850.0,176552.0,807437,44.15706488555764,17.8077087564118,19.457554719571,43.51572763520798,22.60641090319623,126.94733057702679,64.17661291962344,50.96660358369335,96.20691387800221,-26455
14,Córdoba,2020,382636,398189,780825,137462.0,150200.0,341042.0,178965.0,807669,44.450065559034705,17.604712963852336,19.23606441904396,43.677136362181024,22.91998847372971,130.19234406599642,64.41366984093379,50.99593378798066,96.09406588328658,-26844
14,Córdoba,2021,380859,396763,777622,135011.0,148382.0,340334.0,181051.0,804778,44.75913978761845,17.3620345103405,19.08150746763852,43.765994274853334,23.282648896250365,134.10092510980587,64.67191579567684,51.02260481313543,95.99156171316378,-27156
14,Córdoba,2022,379567,395543,775110,132605.0,146963.0,339427.0,183675.0,802670,45.05612269052039,17.10789436338068,18.960276605901097,43.79081678729471,23.696636606417155,138.51287658836395,65.02600793601842,51.03056340390396,95.96099539114584,-27560
14,Córdoba,2023,379239,395763,775002,130821.0,146291.0,338941.0,186108.0,802161,45.2672643023034,16.880085470747172,18.8762093517178,43.73420971816847,24.013873512584485,142.26156351044557,65.31494213077455,51.0660617650019,95.82477391772349,-27159
20,Gipuzkoa,2015,346758,363008,709766,123254.0,119086.0,317086.0,173337.0,732763,45.03777483306335,17.365441568066096,16.77820577486101,44.674723782204275,24.421710817367977,140.63397536793937,67.99863356657465,51.14474347883669,95.52351463328633,-22997
20,Gipuzkoa,2016,347295,363966,711261,123953.0,116902.0,317670.0,176604.0,735129,45.2633605802519,17.427217294354673,16.435879374800532,44.662929641861425,24.82970386398242,142.47658386646552,69.161611884797,51.17193266606773,95.41962710802657,-23868
20,Gipuzkoa,2017,347903,365227,713130,124496.0,115196.0,318154.0,180183.0,738029,45.514538046607925,17.45768653681657,16.153576486755572,44.61374503947387,25.266501198939885,144.72995116308957,70.30783431406485,51.214645296089074,95.25664860484028,-24899
20,Gipuzkoa,2018,349174,366575,715749,124487.0,114990.0,318374.0,183887.0,741738,45.750353898546386,17.392549622842644,16.065687831907553,44.48123574046209,25.691548294164573,147.71582574887339,71.15819495851063,51.21557976329691,95.25308599877242,-25989
20,Gipuzkoa,2019,351317,368296,719613,124206.0,116574.0,318361.0,187403.0,746544,45.955034130607174,17.26011064280384,16.199540586398523,44.24058486992314,26.0421921227104,150.8807948086244,71.64495844206606,51.17973132781092,95.38984946890544,-26931
20,Gipuzkoa,2020,353732,370615,724347,123713.0,118812.0,318795.0,191034.0,752354,46.17248529282758,17.079245168406853,16.402635753306082,44.01136471884332,26.373271374079,154.41707823753364,71.92458073111261,51.165394486344255,95.44459884246456,-28007
20,Gipuzkoa,2021,354493,371015,725508,122402.0,120035.0,318130.0,193388.0,753955,46.38857491494851,16.87121299834047,16.544958842631647,43.849275266434,26.65552964267796,157.9941504223787,72.07102347289263,51.13865043528121,95.54681077584465,-28447
20,Gipuzkoa,2022,353333,369908,723241,120230.0,120312.0,315474.0,196188.0,752204,46.66933704154724,16.62378100799042,16.635118860794673,43.619485067909594,27.12622763366568,163.1772436164019,72.60857393307724,51.14588359896632,95.51915611449333,-28963
20,Gipuzkoa,2023,354758,371954,726712,119025.0,123717.0,314358.0,198500.0,755600,46.784768395976705,16.378565373903278,17.0242131683528,43.25757659155209,27.314809718292803,166.7716866204579,72.48188095645723,51.18313719878026,95.37684767471247,-28888
17,Girona,2015,372416,371015,743431,144646.0,145345.0,325593.0,148315.0,763899,42.14061413878013,19.456546740719716,19.55057026139615,43.7959945173123,19.950069340665106,102.53653747770419,62.207976421524705,49.905774712111814,100.37761276498254,-20468
17,Girona,2016,373263,372534,745797,145366.0,141700.0,328879.0,151076.0,767021,42.37183988443602,19.491362931199777,18.999808258815737,44.097656600924914,20.25698682081049,103.92801617984948,62.99516128004012,49.9511261107245,100.19568683663773,-21224
17,Girona,2017,375447,375021,750468,145962.0,139987.0,332144.0,154384.0,772477,42.62157060986929,19.44946353475431,18.653293678078214,44.25824951896683,20.571696594658267,105.76999493018731,63.61497126856741,49.97161771054862,100.11359363875623,-22009
17,Girona,2018,378366,378156,756522,147008.0,140189.0,334430.0,157596.0,779223,42.789410733512746,19.432085253303935,18.530723495152817,44.20624912428191,20.8316479890869,107.20232912494558,64.17863591638768,49.98612069444114,100.05553263732428,-22701
17,Girona,2019,382938,382538,765476,147618.0,142640.0,337933.0,160349.0,788540,42.90946813097624,19.284471361610294,18.63415704737967,44.146779258918635,20.94761952040299,108.62428701106911,64.08329223655927,49.973872466282415,100.10456477526415,-23064
17,Girona,2020,388901,387797,776698,148509.0,146015.0,341873.0,163800.0,800197,43.03551250504563,19.120559084740787,18.799456159279412,44.01620707147437,21.089277943293276,110.29634567601964,64.01243728068737,49.92892990583213,100.28468502850718,-23499
17,Girona,2021,393369,391572,784941,148398.0,147373.0,345873.0,166916.0,808560,43.23064336598397,18.9056247539624,18.775041691031554,44.063566561053634,21.264782958209597,112.47860483294923,63.926316685791676,49.88553279800647,100.45891943244155,-23619
17,Girona,2022,396258,394174,790432,147535.0,148840.0,347338.0,170765.0,814478,43.4881457817154,18.665109712157403,18.830209303267075,43.9428059592729,21.604008947006193,115.74541634188498,64.15036539306459,49.86817335330554,100.52870052311923,-24046
17,Girona,2023,404692,403980,808672,149470.0,155408.0,352992.0,174891.0,832761,43.50150523379457,18.483390051838075,19.217680345059556,43.65082505638875,21.626938981441178,117.00742623937914,63.80035405192761,49.95597720707531,100.17624634882915,-24089
18,Granada,2015,454277,463269,917546,174628.0,196154.0,390353.0,177676.0,938811,41.73220808022062,19.032070326719314,21.378110743221594,42.543153149814835,19.364260756408942,101.74542455963534,60.06816627934534,50.49000268106449,98.05901107132141,-21265
18,Granada,2016,453281,462425,915706,173166.0,190647.0,394556.0,179607.0,937976,42.051757187817174,18.910654729793187,20.819673563348935,43.08762856200571,19.614046429749287,103.71955233706386,60.282158498845696,50.49928688902333,98.02259825917716,-22270
18,Granada,2017,452594,462186,914780,171746.0,185911.0,398012.0,182579.0,938248,42.39748659203111,18.774568748770196,20.323028487723825,43.509040425020224,19.958787905288702,106.30757048199085,60.68008966935709,50.524279061632306,97.92464505631932,-23468
18,Granada,2018,452443,462697,915140,170090.0,183104.0,400680.0,185693.0,939567,42.71979326647275,18.586227243918962,20.00830474025832,43.78346482505409,20.29121227353192,109.17337879945912,60.94428761322681,50.56024214874227,97.7838628735436,-24427
18,Granada,2019,452882,463997,916879,168167.0,181750.0,403250.0,189103.0,942270,43.03861738142995,18.341242410394393,19.822681073511337,43.98072155649764,20.624640765030065,112.44952933690914,61.07179487179487,50.60613232498508,97.60451037398948,-25391
18,Granada,2020,455015,466951,921966,167069.0,181449.0,406846.0,192903.0,948267,43.328515070122656,18.120950230268797,19.68066067512251,44.128091491443286,20.923005837525462,115.46307214384476,61.18902931352468,50.64731237377517,97.44384314414147,-26301
18,Granada,2021,456393,468653,925046,165321.0,181550.0,409538.0,195093.0,951502,43.559983058364566,17.87165178812729,19.626051028813702,44.2721767349948,21.090086330841924,118.0086014480919,60.97467720542457,50.66266974831522,97.38399199407664,-26456
18,Granada,2022,456834,469185,926019,163500.0,180454.0,409918.0,199292.0,953164,43.8687266829213,17.656225196243273,19.487073159406016,44.26669431188777,21.521372671619048,121.89113149847095,61.45142384801447,50.66688696452233,97.3675629016273,-27145
18,Granada,2023,460537,473535,934072,162416.0,182585.0,411870.0,204605.0,961476,44.08894865810483,17.38795296294076,19.547208352246937,44.09403129523206,21.90462833700186,125.97588907496798,61.74075413614151,50.695770775700375,97.25511313841638,-27404
19,Guadalajara,2015,129547,124911,254458,50450.0,50895.0,113785.0,47371.0,262501,41.51655041314128,19.82645466049407,20.0013361733567,44.71661335072979,18.61643178835014,93.89692765113975,59.400655817342724,49.08904416445936,103.71144254709353,-8043
19,Guadalajara,2016,129167,125024,254191,50649.0,48651.0,115281.0,47803.0,262384,41.76987544972254,19.925567781707457,19.13954467310015,45.35211710878827,18.805937267645195,94.3809354577583,60.0566088378108,49.18506162688687,103.31376375735859,-8193
19,Guadalajara,2017,129488,125754,255242,50816.0,47526.0,116931.0,48365.0,263638,42.03302634673302,19.908949154136074,18.619976336182916,45.81181780427986,18.948683994013525,95.17671599496222,60.30816566032458,49.26853730969041,102.96928924726052,-8396
19,Guadalajara,2018,129955,126292,256247,50764.0,46921.0,117999.0,49216.0,264900,42.297078142695355,19.810573392078737,18.310848517250935,46.04892935331926,19.206468758658637,96.95059490977859,60.62333252486054,49.28525992499424,102.90042124600133,-8653
19,Guadalajara,2019,131445,127821,259266,51064.0,46986.0,119861.0,50235.0,268146,42.50048108120203,19.695602200057085,18.12270023836523,46.23089799665209,19.375853370669507,98.3765470781764,60.713707768194816,49.30110388558469,102.83521487079588,-8880
19,Guadalajara,2020,133338,129647,262985,51441.0,47571.0,121634.0,51422.0,272068,42.70466574532838,19.560431203300567,18.088864383900223,46.25130710877046,19.553206456642013,99.96306448163917,60.7919387724949,49.29824894955986,102.84696136432004,-9083
19,Guadalajara,2021,134874,131095,265969,51528.0,48140.0,123475.0,51614.0,274757,42.777679913523585,19.373686407062475,18.09985374235343,46.42458331610075,19.406021002447655,100.16689954975935,60.10080703901174,49.28957886069429,102.88264235859491,-8788
19,Guadalajara,2022,136128,132284,268412,51074.0,48786.0,124613.0,52835.0,277308,43.04896721335122,19.02821036317303,18.175789457997407,46.42601672056391,19.684291313354098,103.44793828562479,59.924797720863445,49.28393663472572,102.90586919052947,-8896
19,Guadalajara,2023,139416,135666,275082,51563.0,50936.0,127234.0,54121.0,283854,43.12317599892903,18.74459252150268,18.51666048669124,46.25311725231022,19.674497059058755,104.96092159106335,59.31638322949991,49.318385063362925,102.76414134713193,-8772
21,Huelva,2015,258349,262491,520840,100380.0,112959.0,225513.0,92123.0,530975,40.8156297377466,19.27271330926964,21.68785039551494,43.297941786345135,17.687389601413102,91.77425782028293,56.87412843603016,50.39762691037555,98.42204113664849,-10135
21,Huelva,2016,258088,261998,520086,99918.0,108814.0,228434.0,93422.0,530588,41.150176785000795,19.211822660098523,20.922309002741855,43.922351303438276,17.96279846025465,93.49866890850497,57.32873137868868,50.375899370488725,98.50762219558928,-10502
21,Huelva,2017,257798,261346,519144,99295.0,105447.0,230399.0,94919.0,530060,41.499213296607934,19.12667776185413,20.31170542277287,44.38055722497034,18.283751714360562,95.59293015761116,57.82829034736159,50.341716363860506,98.64241274019882,-10916
21,Huelva,2018,258116,262329,520445,98737.0,103228.0,233042.0,96908.0,531915,41.82990891401822,18.971649261689517,19.834564651404087,44.77745006676978,18.62021923546196,98.14760424157105,58.180926041573734,50.40474978143704,98.39400142569065,-11470
21,Huelva,2019,258731,263407,522138,97886.0,102224.0,235254.0,98961.0,534325,42.17250175455013,18.74715113628964,19.577965978342892,45.055904760810364,18.95303540443331,101.0982162924218,58.328839213222786,50.4477743431813,98.22480040393764,-12187
21,Huelva,2020,260101,265232,525333,97423.0,101854.0,237679.0,100974.0,537930,42.47393341141041,18.544999076776065,19.38846407897467,45.243493174805316,19.220951282329494,103.64492984202909,58.43231732997971,50.488356908855906,98.06546721360922,-12597
21,Huelva,2021,261186,266068,527254,96343.0,101252.0,239399.0,103271.0,540265,42.80879753454323,18.272597268109866,19.203647577827763,45.40487127646258,19.58657497145588,107.19097391611223,58.59780244296949,50.462964719091744,98.16513071846295,-13011
21,Huelva,2022,263398,267696,531094,95439.0,101909.0,241867.0,105245.0,544460,43.07674392976527,17.97026515080193,19.18850523636117,45.541278944970195,19.816642628235304,110.27462567713408,58.37638462254491,50.40463646736736,98.39444743290898,-13366
21,Huelva,2023,265017,269067,534084,94566.0,102549.0,242789.0,107385.0,547289,43.3023137684112,17.706203518547643,19.2009122160559,45.45895402221373,20.106387759228884,113.55561195355625,58.479229045167344,50.37915384096883,98.49479869326227,-13205
22,Huesca,2015,112722,109955,222677,36193.0,40664.0,96794.0,58944.0,232595,46.084722371504114,16.253587034134643,18.26142798762333,43.468342038019195,26.47062786008434,162.86022158981018,69.21168647877897,49.378696497617625,102.51648401618844,-9918
22,Huesca,2016,112016,109479,221495,36062.0,39284.0,97360.0,58849.0,231555,46.2683768435145,16.281180162080407,17.73584053816113,43.95584550441319,26.568997042822637,163.18839775941433,69.45859313251954,49.427300842005465,102.31733939842344,-10060
22,Huesca,2017,111632,109117,220749,35898.0,38441.0,97590.0,59158.0,231087,46.50834534179768,16.261908321215497,17.4138954196848,44.208580786322926,26.79876239529964,164.79469608334728,69.87818953032765,49.430348495349925,102.30486541968712,-10338
22,Huesca,2018,111504,109149,220653,35933.0,37792.0,97843.0,59651.0,231219,46.66811550953857,16.284845436046645,17.127344744916225,44.342474382854526,27.033849528445113,166.00617816491805,70.47148597338445,49.466356677679435,102.15760107742626,-10566
22,Huesca,2019,111637,109359,220996,36002.0,37764.0,97793.0,60182.0,231741,46.792721184425716,16.290792593531105,17.088092092164565,44.25102716791254,27.232167098047025,167.1629353924782,70.95465376188615,49.48460605621821,102.08304757724558,-10745
22,Huesca,2020,112658,110109,222767,36210.0,38243.0,98392.0,60887.0,233732,46.87852754436705,16.25465172130522,17.167264451197887,44.16812184928647,27.332145245929603,168.14968240817453,71.06305119478904,49.42787755816616,102.31497879374075,-10965
22,Huesca,2021,113456,110539,223995,36221.0,38478.0,99053.0,61120.0,234872,46.91007868115399,16.170450233264134,17.17806201031273,44.22107636331168,27.286323355432042,168.74189006377514,70.77749743694149,49.34886939440612,102.63888763241933,-10877
