codigo_provincia,provincia,anio,trimestre,periodo,sexo,variable,valor
22,Huesca,2015,3,2015T3,hombres,tasa_paro_pct,10.24
22,Huesca,2015,3,2015T3,mujeres,tasa_actividad_pct,54.94
22,Huesca,2015,3,2015T3,mujeres,tasa_empleo_pct,45.05
22,Huesca,2015,3,2015T3,mujeres,tasa_paro_pct,18.0
22,Huesca,2015,3,2015T3,total,tasa_actividad_pct,59.3
22,Huesca,2015,3,2015T3,total,tasa_empleo_pct,51.12
22,Huesca,2015,3,2015T3,total,tasa_paro_pct,13.79
22,Huesca,2015,4,2015T4,hombres,tasa_actividad_pct,62.34
22,Huesca,2015,4,2015T4,hombres,tasa_empleo_pct,56.5
22,Huesca,2015,4,2015T4,hombres,tasa_paro_pct,9.37
22,Huesca,2015,4,2015T4,mujeres,tasa_actividad_pct,53.38
22,Huesca,2015,4,2015T4,mujeres,tasa_empleo_pct,44.84
22,Huesca,2015,4,2015T4,mujeres,tasa_paro_pct,16.0
22,Huesca,2015,4,2015T4,total,tasa_actividad_pct,57.92
22,Huesca,2015,4,2015T4,total,tasa_empleo_pct,50.75
22,Huesca,2015,4,2015T4,total,tasa_paro_pct,12.38
22,Huesca,2016,1,2016T1,hombres,tasa_actividad_pct,61.76
22,Huesca,2016,1,2016T1,hombres,tasa_empleo_pct,54.74
22,Huesca,2016,1,2016T1,hombres,tasa_paro_pct,11.37
22,Huesca,2016,1,2016T1,mujeres,tasa_actividad_pct,53.2
22,Huesca,2016,1,2016T1,mujeres,tasa_empleo_pct,44.08
22,Huesca,2016,1,2016T1,mujeres,tasa_paro_pct,17.14
22,Huesca,2016,1,2016T1,total,tasa_actividad_pct,57.54
22,Huesca,2016,1,2016T1,total,tasa_empleo_pct,49.48
22,Huesca,2016,1,2016T1,total,tasa_paro_pct,14.0
22,Huesca,2016,2,2016T2,hombres,tasa_actividad_pct,62.26
22,Huesca,2016,2,2016T2,hombres,tasa_empleo_pct,55.74
22,Huesca,2016,2,2016T2,hombres,tasa_paro_pct,10.47
22,Huesca,2016,2,2016T2,mujeres,tasa_actividad_pct,54.1
22,Huesca,2016,2,2016T2,mujeres,tasa_empleo_pct,45.16
22,Huesca,2016,2,2016T2,mujeres,tasa_paro_pct,16.53
22,Huesca,2016,2,2016T2,total,tasa_actividad_pct,58.23
22,Huesca,2016,2,2016T2,total,tasa_empleo_pct,50.52
22,Huesca,2016,2,2016T2,total,tasa_paro_pct,13.25
22,Huesca,2016,3,2016T3,hombres,tasa_actividad_pct,63.94
22,Huesca,2016,3,2016T3,hombres,tasa_empleo_pct,57.28
22,Huesca,2016,3,2016T3,hombres,tasa_paro_pct,10.42
22,Huesca,2016,3,2016T3,mujeres,tasa_actividad_pct,53.88
22,Huesca,2016,3,2016T3,mujeres,tasa_empleo_pct,48.2
22,Huesca,2016,3,2016T3,mujeres,tasa_paro_pct,10.54
22,Huesca,2016,3,2016T3,total,tasa_actividad_pct,58.97
22,Huesca,2016,3,2016T3,total,tasa_empleo_pct,52.8
22,Huesca,2016,3,2016T3,total,tasa_paro_pct,10.47
22,Huesca,2016,4,2016T4,hombres,tasa_actividad_pct,62.23
22,Huesca,2016,4,2016T4,hombres,tasa_empleo_pct,55.23
22,Huesca,2016,4,2016T4,hombres,tasa_paro_pct,11.25
22,Huesca,2016,4,2016T4,mujeres,tasa_actividad_pct,54.04
22,Huesca,2016,4,2016T4,mujeres,tasa_empleo_pct,46.56
22,Huesca,2016,4,2016T4,mujeres,tasa_paro_pct,13.84
22,Huesca,2016,4,2016T4,total,tasa_actividad_pct,58.19
22,Huesca,2016,4,2016T4,total,tasa_empleo_pct,50.95
22,Huesca,2016,4,2016T4,total,tasa_paro_pct,12.44
22,Huesca,2017,1,2017T1,hombres,tasa_actividad_pct,62.92
22,Huesca,2017,1,2017T1,hombres,tasa_empleo_pct,56.26
22,Huesca,2017,1,2017T1,hombres,tasa_paro_pct,10.57
22,Huesca,2017,1,2017T1,mujeres,tasa_actividad_pct,53.08
22,Huesca,2017,1,2017T1,mujeres,tasa_empleo_pct,46.36
22,Huesca,2017,1,2017T1,mujeres,tasa_paro_pct,12.66
22,Huesca,2017,1,2017T1,total,tasa_actividad_pct,58.06
22,Huesca,2017,1,2017T1,total,tasa_empleo_pct,51.37
22,Huesca,2017,1,2017T1,total,tasa_paro_pct,11.51
22,Huesca,2017,2,2017T2,hombres,tasa_actividad_pct,62.79
22,Huesca,2017,2,2017T2,hombres,tasa_empleo_pct,57.51
22,Huesca,2017,2,2017T2,hombres,tasa_paro_pct,8.41
22,Huesca,2017,2,2017T2,mujeres,tasa_actividad_pct,49.7
22,Huesca,2017,2,2017T2,mujeres,tasa_empleo_pct,43.35
22,Huesca,2017,2,2017T2,mujeres,tasa_paro_pct,12.77
22,Huesca,2017,2,2017T2,total,tasa_actividad_pct,56.32
22,Huesca,2017,2,2017T2,total,tasa_empleo_pct,50.51
22,Huesca,2017,2,2017T2,total,tasa_paro_pct,10.31
22,Huesca,2017,3,2017T3,hombres,tasa_actividad_pct,63.79
22,Huesca,2017,3,2017T3,hombres,tasa_empleo_pct,59.77
22,Huesca,2017,3,2017T3,hombres,tasa_paro_pct,6.3
22,Huesca,2017,3,2017T3,mujeres,tasa_actividad_pct,53.9
22,Huesca,2017,3,2017T3,mujeres,tasa_empleo_pct,50.56
22,Huesca,2017,3,2017T3,mujeres,tasa_paro_pct,6.18
22,Huesca,2017,3,2017T3,total,tasa_actividad_pct,58.9
22,Huesca,2017,3,2017T3,total,tasa_empleo_pct,55.22
22,Huesca,2017,3,2017T3,total,tasa_paro_pct,6.25
22,Huesca,2017,4,2017T4,hombres,tasa_actividad_pct,64.51
22,Huesca,2017,4,2017T4,hombres,tasa_empleo_pct,60.98
22,Huesca,2017,4,2017T4,hombres,tasa_paro_pct,5.47
22,Huesca,2017,4,2017T4,mujeres,tasa_actividad_pct,51.73
22,Huesca,2017,4,2017T4,mujeres,tasa_empleo_pct,45.79
22,Huesca,2017,4,2017T4,mujeres,tasa_paro_pct,11.49
22,Huesca,2017,4,2017T4,total,tasa_actividad_pct,58.19
22,Huesca,2017,4,2017T4,total,tasa_empleo_pct,53.46
22,Huesca,2017,4,2017T4,total,tasa_paro_pct,8.12
22,Huesca,2018,1,2018T1,hombres,tasa_actividad_pct,63.7
22,Huesca,2018,1,2018T1,hombres,tasa_empleo_pct,58.31
22,Huesca,2018,1,2018T1,hombres,tasa_paro_pct,8.47
22,Huesca,2018,1,2018T1,mujeres,tasa_actividad_pct,50.6
22,Huesca,2018,1,2018T1,mujeres,tasa_empleo_pct,44.74
22,Huesca,2018,1,2018T1,mujeres,tasa_paro_pct,11.58
22,Huesca,2018,1,2018T1,total,tasa_actividad_pct,57.22
22,Huesca,2018,1,2018T1,total,tasa_empleo_pct,51.59
22,Huesca,2018,1,2018T1,total,tasa_paro_pct,9.83
22,Huesca,2018,2,2018T2,hombres,tasa_actividad_pct,63.22
22,Huesca,2018,2,2018T2,hombres,tasa_empleo_pct,58.85
22,Huesca,2018,2,2018T2,hombres,tasa_paro_pct,6.92
22,Huesca,2018,2,2018T2,mujeres,tasa_actividad_pct,52.37
22,Huesca,2018,2,2018T2,mujeres,tasa_empleo_pct,45.16
22,Huesca,2018,2,2018T2,mujeres,tasa_paro_pct,13.77
22,Huesca,2018,2,2018T2,total,tasa_actividad_pct,57.85
22,Huesca,2018,2,2018T2,total,tasa_empleo_pct,52.07
22,Huesca,2018,2,2018T2,total,tasa_paro_pct,9.99
22,Huesca,2018,3,2018T3,hombres,tasa_actividad_pct,65.11
22,Huesca,2018,3,2018T3,hombres,tasa_empleo_pct,61.32
22,Huesca,2018,3,2018T3,hombres,tasa_paro_pct,5.81
22,Huesca,2018,3,2018T3,mujeres,tasa_actividad_pct,53.02
22,Huesca,2018,3,2018T3,mujeres,tasa_empleo_pct,46.99
22,Huesca,2018,3,2018T3,mujeres,tasa_paro_pct,11.37
22,Huesca,2018,3,2018T3,total,tasa_actividad_pct,59.12
22,Huesca,2018,3,2018T3,total,tasa_empleo_pct,54.22
22,Huesca,2018,3,2018T3,total,tasa_paro_pct,8.28
22,Huesca,2018,4,2018T4,hombres,tasa_actividad_pct,63.75
22,Huesca,2018,4,2018T4,hombres,tasa_empleo_pct,57.73
22,Huesca,2018,4,2018T4,hombres,tasa_paro_pct,9.44
22,Huesca,2018,4,2018T4,mujeres,tasa_actividad_pct,51.38
22,Huesca,2018,4,2018T4,mujeres,tasa_empleo_pct,45.96
22,Huesca,2018,4,2018T4,mujeres,tasa_paro_pct,10.56
22,Huesca,2018,4,2018T4,total,tasa_actividad_pct,57.62
22,Huesca,2018,4,2018T4,total,tasa_empleo_pct,51.89
22,Huesca,2018,4,2018T4,total,tasa_paro_pct,9.94
22,Huesca,2019,1,2019T1,hombres,tasa_actividad_pct,65.2
22,Huesca,2019,1,2019T1,hombres,tasa_empleo_pct,59.39
22,Huesca,2019,1,2019T1,hombres,tasa_paro_pct,8.91
22,Huesca,2019,1,2019T1,mujeres,tasa_actividad_pct,49.65
22,Huesca,2019,1,2019T1,mujeres,tasa_empleo_pct,44.92
22,Huesca,2019,1,2019T1,mujeres,tasa_paro_pct,9.52
22,Huesca,2019,1,2019T1,total,tasa_actividad_pct,57.49
22,Huesca,2019,1,2019T1,total,tasa_empleo_pct,52.22
22,Huesca,2019,1,2019T1,total,tasa_paro_pct,9.17
22,Huesca,2019,2,2019T2,hombres,tasa_actividad_pct,66.19
22,Huesca,2019,2,2019T2,hombres,tasa_empleo_pct,59.76
22,Huesca,2019,2,2019T2,hombres,tasa_paro_pct,9.71
22,Huesca,2019,2,2019T2,mujeres,tasa_actividad_pct,51.63
22,Huesca,2019,2,2019T2,mujeres,tasa_empleo_pct,46.92
22,Huesca,2019,2,2019T2,mujeres,tasa_paro_pct,9.11
22,Huesca,2019,2,2019T2,total,tasa_actividad_pct,58.97
22,Huesca,2019,2,2019T2,total,tasa_empleo_pct,53.39
22,Huesca,2019,2,2019T2,total,tasa_paro_pct,9.45
22,Huesca,2019,3,2019T3,hombres,tasa_actividad_pct,67.08
22,Huesca,2019,3,2019T3,hombres,tasa_empleo_pct,62.67
22,Huesca,2019,3,2019T3,hombres,tasa_paro_pct,6.58
22,Huesca,2019,3,2019T3,mujeres,tasa_actividad_pct,52.6
22,Huesca,2019,3,2019T3,mujeres,tasa_empleo_pct,47.57
22,Huesca,2019,3,2019T3,mujeres,tasa_paro_pct,9.56
22,Huesca,2019,3,2019T3,total,tasa_actividad_pct,59.9
22,Huesca,2019,3,2019T3,total,tasa_empleo_pct,55.19
22,Huesca,2019,3,2019T3,total,tasa_paro_pct,7.88
22,Huesca,2019,4,2019T4,hombres,tasa_actividad_pct,65.81
22,Huesca,2019,4,2019T4,hombres,tasa_empleo_pct,59.61
22,Huesca,2019,4,2019T4,hombres,tasa_paro_pct,9.42
22,Huesca,2019,4,2019T4,mujeres,tasa_actividad_pct,53.95
22,Huesca,2019,4,2019T4,mujeres,tasa_empleo_pct,48.66
22,Huesca,2019,4,2019T4,mujeres,tasa_paro_pct,9.8
22,Huesca,2019,4,2019T4,total,tasa_actividad_pct,59.93
22,Huesca,2019,4,2019T4,total,tasa_empleo_pct,54.18
22,Huesca,2019,4,2019T4,total,tasa_paro_pct,9.59
22,Huesca,2020,1,2020T1,hombres,tasa_actividad_pct,63.02
22,Huesca,2020,1,2020T1,hombres,tasa_empleo_pct,57.59
22,Huesca,2020,1,2020T1,hombres,tasa_paro_pct,8.6
22,Huesca,2020,1,2020T1,mujeres,tasa_actividad_pct,53.92
22,Huesca,2020,1,2020T1,mujeres,tasa_empleo_pct,48.85
22,Huesca,2020,1,2020T1,mujeres,tasa_paro_pct,9.39
22,Huesca,2020,1,2020T1,total,tasa_actividad_pct,58.51
22,Huesca,2020,1,2020T1,total,tasa_empleo_pct,53.26
22,Huesca,2020,1,2020T1,total,tasa_paro_pct,8.96
22,Huesca,2020,2,2020T2,hombres,tasa_actividad_pct,64.61
22,Huesca,2020,2,2020T2,hombres,tasa_empleo_pct,58.51
22,Huesca,2020,2,2020T2,hombres,tasa_paro_pct,9.45
22,Huesca,2020,2,2020T2,mujeres,tasa_actividad_pct,50.61
22,Huesca,2020,2,2020T2,mujeres,tasa_empleo_pct,44.28
22,Huesca,2020,2,2020T2,mujeres,tasa_paro_pct,12.51
22,Huesca,2020,2,2020T2,total,tasa_actividad_pct,57.68
22,Huesca,2020,2,2020T2,total,tasa_empleo_pct,51.46
22,Huesca,2020,2,2020T2,total,tasa_paro_pct,10.78
22,Huesca,2020,3,2020T3,hombres,tasa_actividad_pct,64.68
22,Huesca,2020,3,2020T3,hombres,tasa_empleo_pct,57.96
22,Huesca,2020,3,2020T3,hombres,tasa_paro_pct,10.39
22,Huesca,2020,3,2020T3,mujeres,tasa_actividad_pct,49.27
22,Huesca,2020,3,2020T3,mujeres,tasa_empleo_pct,43.65
22,Huesca,2020,3,2020T3,mujeres,tasa_paro_pct,11.42
22,Huesca,2020,3,2020T3,total,tasa_actividad_pct,57.06
22,Huesca,2020,3,2020T3,total,tasa_empleo_pct,50.88
22,Huesca,2020,3,2020T3,total,tasa_paro_pct,10.83
22,Huesca,2020,4,2020T4,hombres,tasa_actividad_pct,63.99
22,Huesca,2020,4,2020T4,hombres,tasa_empleo_pct,56.7
22,Huesca,2020,4,2020T4,hombres,tasa_paro_pct,11.4
22,Huesca,2020,4,2020T4,mujeres,tasa_actividad_pct,50.56
22,Huesca,2020,4,2020T4,mujeres,tasa_empleo_pct,43.56
22,Huesca,2020,4,2020T4,mujeres,tasa_paro_pct,13.84
22,Huesca,2020,4,2020T4,total,tasa_actividad_pct,57.35
22,Huesca,2020,4,2020T4,total,tasa_empleo_pct,50.2
22,Huesca,2020,4,2020T4,total,tasa_paro_pct,12.46
22,Huesca,2021,1,2021T1,hombres,tasa_actividad_pct,64.65
22,Huesca,2021,1,2021T1,hombres,tasa_empleo_pct,59.35
22,Huesca,2021,1,2021T1,hombres,tasa_paro_pct,8.2
22,Huesca,2021,1,2021T1,mujeres,tasa_actividad_pct,50.25
22,Huesca,2021,1,2021T1,mujeres,tasa_empleo_pct,45.1
22,Huesca,2021,1,2021T1,mujeres,tasa_paro_pct,10.26
22,Huesca,2021,1,2021T1,total,tasa_actividad_pct,57.52
22,Huesca,2021,1,2021T1,total,tasa_empleo_pct,52.29
22,Huesca,2021,1,2021T1,total,tasa_paro_pct,9.09
22,Huesca,2021,2,2021T2,hombres,tasa_actividad_pct,64.98
22,Huesca,2021,2,2021T2,hombres,tasa_empleo_pct,62.22
22,Huesca,2021,2,2021T2,hombres,tasa_paro_pct,4.24
22,Huesca,2021,2,2021T2,mujeres,tasa_actividad_pct,53.09
22,Huesca,2021,2,2021T2,mujeres,tasa_empleo_pct,47.85
22,Huesca,2021,2,2021T2,mujeres,tasa_paro_pct,9.86
22,Huesca,2021,2,2021T2,total,tasa_actividad_pct,59.1
22,Huesca,2021,2,2021T2,total,tasa_empleo_pct,55.12
22,Huesca,2021,2,2021T2,total,tasa_paro_pct,6.73
22,Huesca,2021,3,2021T3,hombres,tasa_actividad_pct,64.74
22,Huesca,2021,3,2021T3,hombres,tasa_empleo_pct,60.95
22,Huesca,2021,3,2021T3,hombres,tasa_paro_pct,5.84
22,Huesca,2021,3,2021T3,mujeres,tasa_actividad_pct,57.05
22,Huesca,2021,3,2021T3,mujeres,tasa_empleo_pct,51.9
22,Huesca,2021,3,2021T3,mujeres,tasa_paro_pct,9.04
22,Huesca,2021,3,2021T3,total,tasa_actividad_pct,60.93
22,Huesca,2021,3,2021T3,total,tasa_empleo_pct,56.47
22,Huesca,2021,3,2021T3,total,tasa_paro_pct,7.32
22,Huesca,2021,4,2021T4,hombres,tasa_actividad_pct,61.66
22,Huesca,2021,4,2021T4,hombres,tasa_empleo_pct,58.17
22,Huesca,2021,4,2021T4,hombres,tasa_paro_pct,5.67
22,Huesca,2021,4,2021T4,mujeres,tasa_actividad_pct,54.26
22,Huesca,2021,4,2021T4,mujeres,tasa_empleo_pct,49.23
22,Huesca,2021,4,2021T4,mujeres,tasa_paro_pct,9.27
22,Huesca,2021,4,2021T4,total,tasa_actividad_pct,58.02
22,Huesca,2021,4,2021T4,total,tasa_empleo_pct,53.77
22,Huesca,2021,4,2021T4,total,tasa_paro_pct,7.33
22,Huesca,2022,1,2022T1,hombres,tasa_actividad_pct,62.89
22,Huesca,2022,1,2022T1,hombres,tasa_empleo_pct,60.25
22,Huesca,2022,1,2022T1,hombres,tasa_paro_pct,4.19
22,Huesca,2022,1,2022T1,mujeres,tasa_actividad_pct,52.67
22,Huesca,2022,1,2022T1,mujeres,tasa_empleo_pct,47.44
22,Huesca,2022,1,2022T1,mujeres,tasa_paro_pct,9.94
22,Huesca,2022,1,2022T1,total,tasa_actividad_pct,57.87
22,Huesca,2022,1,2022T1,total,tasa_empleo_pct,53.96
22,Huesca,2022,1,2022T1,total,tasa_paro_pct,6.76
22,Huesca,2022,2,2022T2,hombres,tasa_actividad_pct,61.54
22,Huesca,2022,2,2022T2,hombres,tasa_empleo_pct,55.98
22,Huesca,2022,2,2022T2,hombres,tasa_paro_pct,9.02
22,Huesca,2022,2,2022T2,mujeres,tasa_actividad_pct,54.46
22,Huesca,2022,2,2022T2,mujeres,tasa_empleo_pct,46.87
22,Huesca,2022,2,2022T2,mujeres,tasa_paro_pct,13.92
22,Huesca,2022,2,2022T2,total,tasa_actividad_pct,58.06
22,Huesca,2022,2,2022T2,total,tasa_empleo_pct,51.51
22,Huesca,2022,2,2022T2,total,tasa_paro_pct,11.28
22,Huesca,2022,3,2022T3,hombres,tasa_actividad_pct,63.19
22,Huesca,2022,3,2022T3,hombres,tasa_empleo_pct,56.95
22,Huesca,2022,3,2022T3,hombres,tasa_paro_pct,9.87
22,Huesca,2022,3,2022T3,mujeres,tasa_actividad_pct,53.39
22,Huesca,2022,3,2022T3,mujeres,tasa_empleo_pct,47.33
22,Huesca,2022,3,2022T3,mujeres,tasa_paro_pct,11.36
22,Huesca,2022,3,2022T3,total,tasa_actividad_pct,58.39
22,Huesca,2022,3,2022T3,total,tasa_empleo_pct,52.24
22,Huesca,2022,3,2022T3,total,tasa_paro_pct,10.54
22,Huesca,2022,4,2022T4,hombres,tasa_actividad_pct,62.76
22,Huesca,2022,4,2022T4,hombres,tasa_empleo_pct,57.9
22,Huesca,2022,4,2022T4,hombres,tasa_paro_pct,7.75
22,Huesca,2022,4,2022T4,mujeres,tasa_actividad_pct,50.35
22,Huesca,2022,4,2022T4,mujeres,tasa_empleo_pct,44.91
22,Huesca,2022,4,2022T4,mujeres,tasa_paro_pct,10.81
22,Huesca,2022,4,2022T4,total,tasa_actividad_pct,56.61
22,Huesca,2022,4,2022T4,total,tasa_empleo_pct,51.46
22,Huesca,2022,4,2022T4,total,tasa_paro_pct,9.1
22,Huesca,2023,1,2023T1,hombres,tasa_actividad_pct,61.95
22,Huesca,2023,1,2023T1,hombres,tasa_empleo_pct,57.56
22,Huesca,2023,1,2023T1,hombres,tasa_paro_pct,7.09
22,Huesca,2023,1,2023T1,mujeres,tasa_actividad_pct,51.12
22,Huesca,2023,1,2023T1,mujeres,tasa_empleo_pct,46.59
22,Huesca,2023,1,2023T1,mujeres,tasa_paro_pct,8.86
22,Huesca,2023,1,2023T1,total,tasa_actividad_pct,56.56
22,Huesca,2023,1,2023T1,total,tasa_empleo_pct,52.1
22,Huesca,2023,1,2023T1,total,tasa_paro_pct,7.89
22,Huesca,2023,2,2023T2,hombres,tasa_actividad_pct,63.86
22,Huesca,2023,2,2023T2,hombres,tasa_empleo_pct,59.17
22,Huesca,2023,2,2023T2,hombres,tasa_paro_pct,7.34
22,Huesca,2023,2,2023T2,mujeres,tasa_actividad_pct,50.05
22,Huesca,2023,2,2023T2,mujeres,tasa_empleo_pct,45.47
22,Huesca,2023,2,2023T2,mujeres,tasa_paro_pct,9.15
22,Huesca,2023,2,2023T2,total,tasa_actividad_pct,57.03
22,Huesca,2023,2,2023T2,total,tasa_empleo_pct,52.39
22,Huesca,2023,2,2023T2,total,tasa_paro_pct,8.12
22,Huesca,2023,3,2023T3,hombres,tasa_actividad_pct,63.72
22,Huesca,2023,3,2023T3,hombres,tasa_empleo_pct,60.73
22,Huesca,2023,3,2023T3,hombres,tasa_paro_pct,4.68
22,Huesca,2023,3,2023T3,mujeres,tasa_actividad_pct,50.65
22,Huesca,2023,3,2023T3,mujeres,tasa_empleo_pct,46.34
22,Huesca,2023,3,2023T3,mujeres,tasa_paro_pct,8.5
22,Huesca,2023,3,2023T3,total,tasa_actividad_pct,57.22
22,Huesca,2023,3,2023T3,total,tasa_empleo_pct,53.58
22,Huesca,2023,3,2023T3,total,tasa_paro_pct,6.36
22,Huesca,2023,4,2023T4,hombres,tasa_actividad_pct,63.6
22,Huesca,2023,4,2023T4,hombres,tasa_empleo_pct,57.72
22,Huesca,2023,4,2023T4,hombres,tasa_paro_pct,9.23
22,Huesca,2023,4,2023T4,mujeres,tasa_actividad_pct,51.39
22,Huesca,2023,4,2023T4,mujeres,tasa_empleo_pct,44.12
22,Huesca,2023,4,2023T4,mujeres,tasa_paro_pct,14.15
22,Huesca,2023,4,2023T4,total,tasa_actividad_pct,57.54
22,Huesca,2023,4,2023T4,total,tasa_empleo_pct,50.97
22,Huesca,2023,4,2023T4,total,tasa_paro_pct,11.42
22,Huesca,2024,1,2024T1,hombres,tasa_actividad_pct,65.77
22,Huesca,2024,1,2024T1,hombres,tasa_empleo_pct,60.35
22,Huesca,2024,1,2024T1,hombres,tasa_paro_pct,8.23
22,Huesca,2024,1,2024T1,mujeres,tasa_actividad_pct,51.02
22,Huesca,2024,1,2024T1,mujeres,tasa_empleo_pct,44.33
22,Huesca,2024,1,2024T1,mujeres,tasa_paro_pct,13.11
22,Huesca,2024,1,2024T1,total,tasa_actividad_pct,58.46
22,Huesca,2024,1,2024T1,total,tasa_empleo_pct,52.41
22,Huesca,2024,1,2024T1,total,tasa_paro_pct,10.34
22,Huesca,2024,2,2024T2,hombres,tasa_actividad_pct,65.39
22,Huesca,2024,2,2024T2,hombres,tasa_empleo_pct,59.67
22,Huesca,2024,2,2024T2,hombres,tasa_paro_pct,8.75
22,Huesca,2024,2,2024T2,mujeres,tasa_actividad_pct,52.82
22,Huesca,2024,2,2024T2,mujeres,tasa_empleo_pct,46.38
22,Huesca,2024,2,2024T2,mujeres,tasa_paro_pct,12.19
22,Huesca,2024,2,2024T2,total,tasa_actividad_pct,59.18
22,Huesca,2024,2,2024T2,total,tasa_empleo_pct,53.1
22,Huesca,2024,2,2024T2,total,tasa_paro_pct,10.27
22,Huesca,2024,3,2024T3,hombres,tasa_actividad_pct,65.4
22,Huesca,2024,3,2024T3,hombres,tasa_empleo_pct,62.27
22,Huesca,2024,3,2024T3,hombres,tasa_paro_pct,4.78
22,Huesca,2024,3,2024T3,mujeres,tasa_actividad_pct,55.27
22,Huesca,2024,3,2024T3,mujeres,tasa_empleo_pct,49.9
22,Huesca,2024,3,2024T3,mujeres,tasa_paro_pct,9.7
22,Huesca,2024,3,2024T3,total,tasa_actividad_pct,60.41
22,Huesca,2024,3,2024T3,total,tasa_empleo_pct,56.18
22,Huesca,2024,3,2024T3,total,tasa_paro_pct,7.0
22,Huesca,2024,4,2024T4,hombres,tasa_actividad_pct,63.03
22,Huesca,2024,4,2024T4,hombres,tasa_empleo_pct,58.12
22,Huesca,2024,4,2024T4,hombres,tasa_paro_pct,7.79
22,Huesca,2024,4,2024T4,mujeres,tasa_actividad_pct,54.58
22,Huesca,2024,4,2024T4,mujeres,tasa_empleo_pct,48.99
22,Huesca,2024,4,2024T4,mujeres,tasa_paro_pct,10.24
22,Huesca,2024,4,2024T4,total,tasa_actividad_pct,58.88
22,Huesca,2024,4,2024T4,total,tasa_empleo_pct,53.64
22,Huesca,2024,4,2024T4,total,tasa_paro_pct,8.91
22,Huesca,2025,1,2025T1,hombres,tasa_actividad_pct,63.46
22,Huesca,2025,1,2025T1,hombres,tasa_empleo_pct,59.72
22,Huesca,2025,1,2025T1,hombres,tasa_paro_pct,5.9
22,Huesca,2025,1,2025T1,mujeres,tasa_actividad_pct,54.93
22,Huesca,2025,1,2025T1,mujeres,tasa_empleo_pct,48.88
22,Huesca,2025,1,2025T1,mujeres,tasa_paro_pct,11.01
22,Huesca,2025,1,2025T1,total,tasa_actividad_pct,59.27
22,Huesca,2025,1,2025T1,total,tasa_empleo_pct,54.4
22,Huesca,2025,1,2025T1,total,tasa_paro_pct,8.22
22,Huesca,2025,2,2025T2,hombres,tasa_actividad_pct,63.28
22,Huesca,2025,2,2025T2,hombres,tasa_empleo_pct,59.53
22,Huesca,2025,2,2025T2,hombres,tasa_paro_pct,5.93
22,Huesca,2025,2,2025T2,mujeres,tasa_actividad_pct,54.26
22,Huesca,2025,2,2025T2,mujeres,tasa_empleo_pct,49.32
22,Huesca,2025,2,2025T2,mujeres,tasa_paro_pct,9.1
22,Huesca,2025,2,2025T2,total,tasa_actividad_pct,58.87
22,Huesca,2025,2,2025T2,total,tasa_empleo_pct,54.53
22,Huesca,2025,2,2025T2,total,tasa_paro_pct,7.36
22,Huesca,2025,3,2025T3,hombres,tasa_actividad_pct,62.93
22,Huesca,2025,3,2025T3,hombres,tasa_empleo_pct,58.94
22,Huesca,2025,3,2025T3,hombres,tasa_paro_pct,6.34
22,Huesca,2025,3,2025T3,mujeres,tasa_actividad_pct,57.31
22,Huesca,2025,3,2025T3,mujeres,tasa_empleo_pct,53.53
22,Huesca,2025,3,2025T3,mujeres,tasa_paro_pct,6.59
22,Huesca,2025,3,2025T3,total,tasa_actividad_pct,60.17
22,Huesca,2025,3,2025T3,total,tasa_empleo_pct,56.28
22,Huesca,2025,3,2025T3,total,tasa_paro_pct,6.46
22,Huesca,2025,4,2025T4,hombres,tasa_actividad_pct,63.99
22,Huesca,2025,4,2025T4,hombres,tasa_empleo_pct,62.36
22,Huesca,2025,4,2025T4,hombres,tasa_paro_pct,2.55
22,Huesca,2025,4,2025T4,mujeres,tasa_actividad_pct,55.3
22,Huesca,2025,4,2025T4,mujeres,tasa_empleo_pct,51.28
22,Huesca,2025,4,2025T4,mujeres,tasa_paro_pct,7.26
22,Huesca,2025,4,2025T4,total,tasa_actividad_pct,59.72
22,Huesca,2025,4,2025T4,total,tasa_empleo_pct,56.92
22,Huesca,2025,4,2025T4,total,tasa_paro_pct,4.69
23,Jaén,2015,1,2015T1,hombres,tasa_actividad_pct,62.41
23,Jaén,2015,1,2015T1,hombres,tasa_empleo_pct,42.73
23,Jaén,2015,1,2015T1,hombres,tasa_paro_pct,31.54
23,Jaén,2015,1,2015T1,mujeres,tasa_actividad_pct,47.63
23,Jaén,2015,1,2015T1,mujeres,tasa_empleo_pct,28.35
23,Jaén,2015,1,2015T1,mujeres,tasa_paro_pct,40.48
23,Jaén,2015,1,2015T1,total,tasa_actividad_pct,54.92
23,Jaén,2015,1,2015T1,total,tasa_empleo_pct,35.44
23,Jaén,2015,1,2015T1,total,tasa_paro_pct,35.47
23,Jaén,2015,2,2015T2,hombres,tasa_actividad_pct,61.72
23,Jaén,2015,2,2015T2,hombres,tasa_empleo_pct,42.17
23,Jaén,2015,2,2015T2,hombres,tasa_paro_pct,31.68
23,Jaén,2015,2,2015T2,mujeres,tasa_actividad_pct,48.48
23,Jaén,2015,2,2015T2,mujeres,tasa_empleo_pct,29.99
23,Jaén,2015,2,2015T2,mujeres,tasa_paro_pct,38.14
23,Jaén,2015,2,2015T2,total,tasa_actividad_pct,55.02
23,Jaén,2015,2,2015T2,total,tasa_empleo_pct,36.0
23,Jaén,2015,2,2015T2,total,tasa_paro_pct,34.56
23,Jaén,2015,3,2015T3,hombres,tasa_actividad_pct,60.86
