poblacion_total_lag4;pct_18_34_lag4;pct_35_64_lag4;pct_65_mas_lag4;tamano_medio_hogar_lag4;pct_hogares_unipersonales_lag4;pct_poblacion_espanola_lag4;tasa_migracion_neta_exterior_por_1000_habitantes_lag4;salario_medio_anual_euros_total_lag8;tasa_actividad_pct_total_lag1;tasa_paro_pct_total_lag1;renta_neta_media_por_hogar_eur_lag8;indice_precios_consumo_base_2015_lag1;indice_costes_construccion_lag1;tipo_interes_prestamos_vivienda_pct_lag1;importe_medio_hipoteca_vivienda_eur_lag1;valor_tasado_m2_lag1;ipv_general_lag1;compraventas_por_1000_hab_lag1;pct_compraventas_vivienda_nueva_lag1;visados_obra_nueva_por_1000_hab_lag1;plazas_hoteleras_por_1000_hab_lag1;pernoctaciones_por_habitante_lag1;sen_trimestre;cos_trimestre;tendencia_temporal;prov_Albacete;prov_Alicante/Alacant;prov_Almería;prov_Araba/Álava;prov_Asturias;prov_Badajoz;prov_Balears, Illes;prov_Barcelona;prov_Bizkaia;prov_Burgos;prov_Cantabria;prov_Castellón/Castelló;prov_Ceuta;prov_Ciudad Real;prov_Coruña, A;prov_Cuenca;prov_Cáceres;prov_Cádiz;prov_Córdoba;prov_Gipuzkoa;prov_Girona;prov_Granada;prov_Guadalajara;prov_Huelva;prov_Huesca;prov_Jaén;prov_León;prov_Lleida;prov_Lugo;prov_Madrid;prov_Melilla;prov_Murcia;prov_Málaga;prov_Navarra;prov_Ourense;prov_Palencia;prov_Palmas, Las;prov_Pontevedra;prov_Rioja, La;prov_Salamanca;prov_Santa Cruz de Tenerife;prov_Segovia;prov_Sevilla;prov_Soria;prov_Tarragona;prov_Teruel;prov_Toledo;prov_Valencia/València;prov_Valladolid;prov_Zamora;prov_Zaragoza;prov_Ávila;provincia;trimestre;periodo;periodo_objetivo;persistencia
808672,0;19,218;40,67;21,627;2,6;28,2;79,0;14,55;21836,0;59,37;9,29;37444,0;122,24;117,607;4,03;144439,45;1775,9;84,193;3,756;17,71;0,892;46,918;2,09;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Girona;1;2024T1;2025T1;7,917
808672,0;19,218;40,67;21,627;2,6;28,2;79,0;14,55;21836,0;61,03;12,47;37444,0;122,86;113,317;3,693;151572,41;1800,8;86,345;4,193;18,04;1,258;35,352;1,267;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Girona;2;2024T2;2025T2;8,078
808672,0;19,218;40,67;21,627;2,6;28,2;79,0;14,55;21836,0;62,11;10,05;37444,0;124,67;117,41;3,55;141094,76;1833,6;88,741;3,802;23,38;0,837;92,546;4,669;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Girona;3;2024T3;2025T3;8,251
808672,0;19,218;40,67;21,627;2,6;28,2;79,0;14,55;21836,0;61,43;7,63;37444,0;124,51;114,163;3,45;150292,26;1828,1;91,222;4,358;22,75;1,027;106,418;7,62;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Girona;4;2024T4;2025T4;8,15
934072,0;19,547;41,16;21,905;2,4;31,5;91,5;7,27;18658,0;58,2;21,6;29113,0;122,0;117,607;4,03;106466,39;1281,1;81,449;2,875;19,74;0,668;31,186;1,379;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Granada;1;2024T1;2025T1;6,108
934072,0;19,547;41,16;21,905;2,4;31,5;91,5;7,27;18658,0;56,98;22,41;29113,0;122,32;113,317;3,693;107687,04;1285,3;83,656;3,227;21,99;0,543;31,887;1,41;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Granada;2;2024T2;2025T2;6,256
934072,0;19,547;41,16;21,905;2,4;31,5;91,5;7,27;18658,0;56,58;21,2;29113,0;124,37;117,41;3,55;108500,0;1322,0;87,224;3,554;24,82;0,508;34,204;1,659;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Granada;3;2024T3;2025T3;6,357
934072,0;19,547;41,16;21,905;2,4;31,5;91,5;7,27;18658,0;56,09;22,14;29113,0;123,5;114,163;3,45;113993,5;1343,5;90,574;3,92;23,32;0,581;34,638;1,807;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Granada;4;2024T4;2025T4;6,35
275082,0;18,517;43,07;19,674;2,5;30,4;84,4;14,08;23045,0;64,79;9,05;35509,0;123,07;117,607;4,03;123585,94;1280,1;84,707;3,468;32,7;1,869;14,678;0,418;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Guadalajara;1;2024T1;2025T1;4,091
275082,0;18,517;43,07;19,674;2,5;30,4;84,4;14,08;23045,0;62,86;11,4;35509,0;123,57;113,317;3,693;127872,19;1311,7;86,38;4,689;41,4;2,255;14,417;0,343;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Guadalajara;2;2024T2;2025T2;4,193
275082,0;18,517;43,07;19,674;2,5;30,4;84,4;14,08;23045,0;65,46;12,28;35509,0;125,52;117,41;3,55;126846,64;1342,3;89,16;3,376;22,62;1,713;15,253;0,456;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Guadalajara;3;2024T3;2025T3;4,256
275082,0;18,517;43,07;19,674;2,5;30,4;84,4;14,08;23045,0;64,61;9,24;35509,0;125,07;114,163;3,45;122154,65;1370,0;91,033;4,282;21,42;0,985;14,409;0,468;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Guadalajara;4;2024T4;2025T4;4,19
534084,0;19,201;42,98;20,106;2,5;27,6;89,8;6,16;16190,0;56,73;20,17;29133,0;122,61;117,607;4,03;94612,41;1237,4;81,449;2,97;20,3;0,393;21,544;0,835;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Huelva;1;2024T1;2025T1;7,114
534084,0;19,201;42,98;20,106;2,5;27,6;89,8;6,16;16190,0;56,01;17,35;29133,0;123,13;113,317;3,693;100509,64;1271,8;83,656;3,145;26,94;0,36;20,8;0,731;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Huelva;2;2024T2;2025T2;7,286
534084,0;19,201;42,98;20,106;2,5;27,6;89,8;6,16;16190,0;55,55;12,16;29133,0;125,13;117,41;3,55;93432,36;1266,3;87,224;3,392;21,79;0,437;49,234;2,334;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Huelva;3;2024T3;2025T3;7,404
534084,0;19,201;42,98;20,106;2,5;27,6;89,8;6,16;16190,0;54,71;14,44;29133,0;124,2;114,163;3,45;97391,6;1258,2;90,574;3,476;20,78;0,728;54,411;3,631;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Huelva;4;2024T4;2025T4;7,396
226878,0;17,269;39,17;27,514;2,4;32,7;85,6;11,28;21026,0;57,54;11,42;34901,0;122,32;117,607;4,03;109425,53;1205,5;80,188;2,993;11,19;1,137;46,942;1,413;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Huesca;1;2024T1;2025T1;5,824
226878,0;17,269;39,17;27,514;2,4;32,7;85,6;11,28;21026,0;58,46;10,34;34901,0;123,04;113,317;3,693;100166,67;1195,8;83,44;4,31;20,3;0,459;61,432;2,467;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Huesca;2;2024T2;2025T2;5,907
226878,0;17,269;39,17;27,514;2,4;32,7;85,6;11,28;21026,0;59,18;10,27;34901,0;124,95;117,41;3,55;97141,27;1238,8;87,055;3,124;13,73;0,582;55,479;1,741;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Huesca;3;2024T3;2025T3;5,971
226878,0;17,269;39,17;27,514;2,4;32,7;85,6;11,28;21026,0;60,41;7,0;34901,0;124,5;114,163;3,45;109004,41;1228,6;89,494;3,903;12,67;1,448;69,751;3,475;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Huesca;4;2024T4;2025T4;5,927
620637,0;19,466;40,07;24,072;2,4;29,2;96,5;5,34;16012,0;52,7;19,14;27429,0;121,67;117,607;4,03;80367,54;789,1;81,449;2,436;15,61;0,372;13,331;0,4;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Jaén;1;2024T1;2025T1;5,441
620637,0;19,466;40,07;24,072;2,4;29,2;96,5;5,34;16012,0;49,84;16,75;27429,0;122,17;113,317;3,693;83072,35;797,3;83,656;2,346;12,05;0,598;12,411;0,346;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Jaén;2;2024T2;2025T2;5,573
620637,0;19,466;40,07;24,072;2,4;29,2;96,5;5,34;16012,0;52,32;21,3;27429,0;124,55;117,41;3,55;80031,58;813,7;87,224;2,64;11,93;0,499;13,668;0,464;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Jaén;3;2024T3;2025T3;5,663
620637,0;19,466;40,07;24,072;2,4;29,2;96,5;5,34;16012,0;53,33;21,91;27429,0;123,78;114,163;3,45;83400,68;802,5;90,574;3,074;13,03;0,483;13,603;0,472;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Jaén;4;2024T4;2025T4;5,657
448573,0;14,475;38,22;34,791;2,2;37,1;94,5;5,81;21389,0;48,83;10,09;31392,0;125,36;117,607;4,03;96437,06;889,8;82,077;2,272;24,93;0,288;20,741;0,671;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;León;1;2024T1;2025T1;4,066
448573,0;14,475;38,22;34,791;2,2;37,1;94,5;5,81;21389,0;47,44;8,96;31392,0;125,95;113,317;3,693;100381,6;904,3;84,235;2,653;19,78;0,386;19,605;0,527;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;León;2;2024T2;2025T2;4,151
448573,0;14,475;38,22;34,791;2,2;37,1;94,5;5,81;21389,0;48,58;10,58;31392,0;127,99;117,41;3,55;96753,7;881,2;87,058;2,463;17,14;0,342;23,188;0,855;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;León;3;2024T3;2025T3;4,213
448573,0;14,475;38,22;34,791;2,2;37,1;94,5;5,81;21389,0;50,27;11,09;31392,0;127,06;114,163;3,45;102617,99;908,8;88,944;2,99;21,28;0,427;23,614;1,092;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;León;4;2024T4;2025T4;4,157
447343,0;18,62;40,35;23,454;2,5;29,7;80,3;12,88;21565,0;59,25;5,34;35640,0;124,43;117,607;4,03;131225,59;1099,728;84,193;2,499;24,6;0,32;27,385;0,827;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Lleida;1;2024T1;2025T1;5,578
447343,0;18,62;40,35;23,454;2,5;29,7;80,3;12,88;21565,0;62,31;7,72;35640,0;125,01;113,317;3,693;117951,72;1118,536;86,345;3,148;26,72;0,755;38,175;1,56;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Lleida;2;2024T2;2025T2;5,691
447343,0;18,62;40,35;23,454;2,5;29,7;80,3;12,88;21565,0;60,31;6,72;35640,0;127,26;117,41;3,55;88668,01;1127,177;88,741;2,732;26,26;0,762;28,707;0,816;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Lleida;3;2024T3;2025T3;5,813
447343,0;18,62;40,35;23,454;2,5;29,7;80,3;12,88;21565,0;59,82;6,97;35640,0;127,02;114,163;3,45;116314,55;1106,56;91,222;3,398;26,97;0,819;35,128;1,481;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Lleida;4;2024T4;2025T4;5,741
324267,0;14,048;36,81;36,99;2,3;35,1;93,3;11,71;20788,0;51,42;7,09;30709,0;122,87;117,607;4,03;83165,49;948,4;82,611;1,813;18,71;0,324;25,724;0,662;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Lugo;1;2024T1;2025T1;4,008
324267,0;14,048;36,81;36,99;2,3;35,1;93,3;11,71;20788,0;51,97;7,07;30709,0;123,54;113,317;3,693;76611,11;970,9;85,008;2,781;32,96;0,372;23,336;0,469;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Lugo;2;2024T2;2025T2;4,088
324267,0;14,048;36,81;36,99;2,3;35,1;93,3;11,71;20788,0;52,41;7,64;30709,0;125,43;117,41;3,55;80403,95;955,9;87,831;2,0;19,69;0,541;30,062;1,072;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Lugo;3;2024T3;2025T3;4,115
324267,0;14,048;36,81;36,99;2,3;35,1;93,3;11,71;20788,0;52,27;6,66;30709,0;124,92;114,163;3,45;76700,6;986,9;90,172;2,052;24,74;0,449;32,479;1,608;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Lugo;4;2024T4;2025T4;4,091
6871903,0;19,857;41,42;21,472;2,6;26,4;84,5;21,9;29447,0;63,19;9,64;45726,0;119,41;117,607;4,03;191133,43;3080,0;82,634;2,18;20,14;0,608;17,434;0,959;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Madrid;1;2024T1;2025T1;8,719
6871903,0;19,857;41,42;21,472;2,6;26,4;84,5;21,9;29447,0;63,27;9,19;45726,0;119,99;113,317;3,693;167057,64;3116,7;84,621;2,635;22,16;0,756;17,444;0,856;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Madrid;2;2024T2;2025T2;8,82
6871903,0;19,857;41,42;21,472;2,6;26,4;84,5;21,9;29447,0;62,71;8,48;45726,0;121,88;117,41;3,55;205799,52;3198,0;87,504;2,502;19,95;0,857;17,683;1,018;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Madrid;3;2024T3;2025T3;9,021
6871903,0;19,857;41,42;21,472;2,6;26,4;84,5;21,9;29447,0;63,13;9,65;45726,0;121,53;114,163;3,45;222274,13;3274,6;89,567;2,886;18,07;0,756;17,524;0,953;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Madrid;4;2024T4;2025T4;8,894
85493,0;23,69;38,22;12,969;3,2;20,7;87,2;6,71;22354,0;56,3;29,57;43422,0;122,75;117,607;4,03;140146,67;1846,7;81,138;1,263;13,89;0,503;9,334;0,369;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Melilla;1;2024T1;2025T1;7,761
85493,0;23,69;38,22;12,969;3,2;20,7;87,2;6,71;22354,0;59,57;32,44;43422,0;122,62;113,317;3,693;150602,15;1914,0;83,911;1,349;16,38;0,663;9,281;0,295;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Melilla;2;2024T2;2025T2;7,939
85493,0;23,69;38,22;12,969;3,2;20,7;87,2;6,71;22354,0;56,49;27,93;43422,0;125,17;117,41;3,55;140285,71;1916,1;87,789;1,907;21,34;0,756;9,281;0,394;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Melilla;3;2024T3;2025T3;8,035
85493,0;23,69;38,22;12,969;3,2;20,7;87,2;6,71;22354,0;61,43;27,09;43422,0;124,03;114,163;3,45;137494,38;1867,9;89,24;1,558;11,94;0,57;9,219;0,442;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Melilla;4;2024T4;2025T4;8,089
1551692,0;20,077;41,41;18,765;2,8;24,8;84,9;11,49;19469,0;59,26;11,46;32743,0;120,84;117,607;4,03;87967,41;1095,4;81,841;3,107;19,02;0,65;10,176;0,397;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Murcia;1;2024T1;2025T1;5,168
1551692,0;20,077;41,41;18,765;2,8;24,8;84,9;11,49;19469,0;59,44;12,95;32743,0;121,67;113,317;3,693;92982,16;1101,7;83,261;3,768;20,0;0,756;10,15;0,398;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Murcia;2;2024T2;2025T2;5,29
1551692,0;20,077;41,41;18,765;2,8;24,8;84,9;11,49;19469,0;60,12;12,63;32743,0;123,51;117,41;3,55;87811,76;1098,5;86,389;3,303;20,17;0,847;13,322;0,604;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Murcia;3;2024T3;2025T3;5,32
1551692,0;20,077;41,41;18,765;2,8;24,8;84,9;11,49;19469,0;60,33;11,95;32743,0;122,76;114,163;3,45;93249,05;1095,3;88,875;4,026;20,29;0,573;13,734;0,758;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Murcia;4;2024T4;2025T4;5,26
1752728,0;18,583;42,97;20,62;2,5;29,1;81,9;12,7;19443,0;58,36;16,4;30644,0;124,15;117,607;4,03;180599,19;2272,8;81,449;4,295;21,15;1,156;47,302;2,49;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Málaga;1;2024T1;2025T1;8,245
1752728,0;18,583;42,97;20,62;2,5;29,1;81,9;12,7;19443,0;58,08;16,83;30644,0;124,42;113,317;3,693;191591,4;2327,4;83,656;4,535;27,83;1,162;43,839;2,132;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Málaga;2;2024T2;2025T2;8,445
1752728,0;18,583;42,97;20,62;2,5;29,1;81,9;12,7;19443,0;58,82;12,59;30644,0;126,62;117,41;3,55;185083,57;2400,7;87,224;4,976;27,97;1,302;57,447;3,619;-1,0;-1,8369701987210297e-16;38;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Málaga;3;2024T3;2025T3;8,581
1752728,0;18,583;42,97;20,62;2,5;29,1;81,9;12,7;19443,0;58,4;12,06;30644,0;126,44;114,163;3,45;206839,71;2440,1;90,574;4,965;28,27;1,108;59,464;4,279;-2,4492935982947064e-16;1,0;39;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Málaga;4;2024T4;2025T4;8,572
672155,0;18,434;39,68;23,968;2,6;28,9;87,6;11,19;29712,0;58,84;9,25;40760,0;122,59;117,607;4,03;134523,09;1605,3;81,474;2,208;38,07;0,594;17,098;0,649;1,0;6,123233995736766e-17;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Navarra;1;2024T1;2025T1;4,401
672155,0;18,434;39,68;23,968;2,6;28,9;87,6;11,19;29712,0;58,75;8,82;40760,0;122,53;113,317;3,693;107762,68;1643,6;85,858;3,131;29,52;0,678;15,832;0,474;1,2246467991473532e-16;-1,0;37;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Navarra;2;2024T2;2025T2;4,456
