codigo_serie,alias_serie,descripcion_serie,unidad,frecuencia,anio,observaciones_disponibles,primera_fecha,ultima_fecha,observaciones_esperadas,anio_completo
D_IMVCHOGVT,SI_1_5.55,Crédito hipotecario. Crédito a los hogares para adquisición de viviendas. Tasa Interanual,Porcentaje,MENSUAL,2022,12,2022-01-01,2022-12-01,12.0,True
D_IMVCHOGVT,SI_1_5.55,Crédito hipotecario. Crédito a los hogares para adquisición de viviendas. Tasa Interanual,Porcentaje,MENSUAL,2023,12,2023-01-01,2023-12-01,12.0,True
D_IMVCHOGVT,SI_1_5.55,Crédito hipotecario. Crédito a los hogares para adquisición de viviendas. Tasa Interanual,Porcentaje,MENSUAL,2024,12,2024-01-01,2024-12-01,12.0,True
D_IMVCHOGVT,SI_1_5.55,Crédito hipotecario. Crédito a los hogares para adquisición de viviendas. Tasa Interanual,Porcentaje,MENSUAL,2025,12,2025-01-01,2025-12-01,12.0,True
D_IMVCOSRTT,SI_1_5.50,Crédito total al sector privado no financiero.Tasa interanual,Porcentaje,MENSUAL,2015,12,2015-01-01,2015-12-01,12.0,True
D_IMVCOSRTT,SI_1_5.50,Crédito total al sector privado no financiero.Tasa interanual,Porcentaje,MENSUAL,2016,12,2016-01-01,2016-12-01,12.0,True
D_IMVCOSRTT,SI_1_5.50,Crédito total al sector privado no financiero.Tasa interanual,Porcentaje,MENSUAL,2017,12,2017-01-01,2017-12-01,12.0,True
D_IMVCOSRTT,SI_1_5.50,Crédito total al sector privado no financiero.Tasa interanual,Porcentaje,MENSUAL,2018,12,2018-01-01,2018-12-01,12.0,True
D_IMVCOSRTT,SI_1_5.50,Crédito total al sector privado no financiero.Tasa interanual,Porcentaje,MENSUAL,2019,12,2019-01-01,2019-12-01,12.0,True
D_IMVCOSRTT,SI_1_5.50,Crédito total al sector privado no financiero.Tasa interanual,Porcentaje,MENSUAL,2020,12,2020-01-01,2020-12-01,12.0,True
D_IMVCOSRTT,SI_1_5.50,Crédito total al sector privado no financiero.Tasa interanual,Porcentaje,MENSUAL,2021,12,2021-01-01,2021-12-01,12.0,True
D_IMVCOSRTT,SI_1_5.50,Crédito total al sector privado no financiero.Tasa interanual,Porcentaje,MENSUAL,2022,12,2022-01-01,2022-12-01,12.0,True
D_IMVCOSRTT,SI_1_5.50,Crédito total al sector privado no financiero.Tasa interanual,Porcentaje,MENSUAL,2023,12,2023-01-01,2023-12-01,12.0,True
D_IMVCOSRTT,SI_1_5.50,Crédito total al sector privado no financiero.Tasa interanual,Porcentaje,MENSUAL,2024,12,2024-01-01,2024-12-01,12.0,True
D_IMVCOSRTT,SI_1_5.50,Crédito total al sector privado no financiero.Tasa interanual,Porcentaje,MENSUAL,2025,12,2025-01-01,2025-12-01,12.0,True
D_IMVIBEX,SI_1_5.66,Cotización de acciones. IBEX-35. Rentabilidad acumulada en el año,Porcentaje,MENSUAL,2015,12,2015-01-01,2015-12-01,12.0,True
D_IMVIBEX,SI_1_5.66,Cotización de acciones. IBEX-35. Rentabilidad acumulada en el año,Porcentaje,MENSUAL,2016,12,2016-01-01,2016-12-01,12.0,True
D_IMVIBEX,SI_1_5.66,Cotización de acciones. IBEX-35. Rentabilidad acumulada en el año,Porcentaje,MENSUAL,2017,12,2017-01-01,2017-12-01,12.0,True
D_IMVIBEX,SI_1_5.66,Cotización de acciones. IBEX-35. Rentabilidad acumulada en el año,Porcentaje,MENSUAL,2018,12,2018-01-01,2018-12-01,12.0,True
D_IMVIBEX,SI_1_5.66,Cotización de acciones. IBEX-35. Rentabilidad acumulada en el año,Porcentaje,MENSUAL,2019,12,2019-01-01,2019-12-01,12.0,True
D_IMVIBEX,SI_1_5.66,Cotización de acciones. IBEX-35. Rentabilidad acumulada en el año,Porcentaje,MENSUAL,2020,12,2020-01-01,2020-12-01,12.0,True
D_IMVIBEX,SI_1_5.66,Cotización de acciones. IBEX-35. Rentabilidad acumulada en el año,Porcentaje,MENSUAL,2021,12,2021-01-01,2021-12-01,12.0,True
D_IMVIBEX,SI_1_5.66,Cotización de acciones. IBEX-35. Rentabilidad acumulada en el año,Porcentaje,MENSUAL,2022,12,2022-01-01,2022-12-01,12.0,True
D_IMVIBEX,SI_1_5.66,Cotización de acciones. IBEX-35. Rentabilidad acumulada en el año,Porcentaje,MENSUAL,2023,12,2023-01-01,2023-12-01,12.0,True
D_IMVIBEX,SI_1_5.66,Cotización de acciones. IBEX-35. Rentabilidad acumulada en el año,Porcentaje,MENSUAL,2024,12,2024-01-01,2024-12-01,12.0,True
D_IMVIBEX,SI_1_5.66,Cotización de acciones. IBEX-35. Rentabilidad acumulada en el año,Porcentaje,MENSUAL,2025,12,2025-01-01,2025-12-01,12.0,True
D_IMVTIPLV,SI_1_5.40,Tipo de interés. Tipo de los préstamos libres para adquisición de vivienda de hogares,Porcentaje,MENSUAL,2015,12,2015-01-01,2015-12-01,12.0,True
D_IMVTIPLV,SI_1_5.40,Tipo de interés. Tipo de los préstamos libres para adquisición de vivienda de hogares,Porcentaje,MENSUAL,2016,12,2016-01-01,2016-12-01,12.0,True
D_IMVTIPLV,SI_1_5.40,Tipo de interés. Tipo de los préstamos libres para adquisición de vivienda de hogares,Porcentaje,MENSUAL,2017,12,2017-01-01,2017-12-01,12.0,True
D_IMVTIPLV,SI_1_5.40,Tipo de interés. Tipo de los préstamos libres para adquisición de vivienda de hogares,Porcentaje,MENSUAL,2018,12,2018-01-01,2018-12-01,12.0,True
D_IMVTIPLV,SI_1_5.40,Tipo de interés. Tipo de los préstamos libres para adquisición de vivienda de hogares,Porcentaje,MENSUAL,2019,12,2019-01-01,2019-12-01,12.0,True
D_IMVTIPLV,SI_1_5.40,Tipo de interés. Tipo de los préstamos libres para adquisición de vivienda de hogares,Porcentaje,MENSUAL,2020,12,2020-01-01,2020-12-01,12.0,True
D_IMVTIPLV,SI_1_5.40,Tipo de interés. Tipo de los préstamos libres para adquisición de vivienda de hogares,Porcentaje,MENSUAL,2021,12,2021-01-01,2021-12-01,12.0,True
D_IMVTIPLV,SI_1_5.40,Tipo de interés. Tipo de los préstamos libres para adquisición de vivienda de hogares,Porcentaje,MENSUAL,2022,12,2022-01-01,2022-12-01,12.0,True
D_IMVTIPLV,SI_1_5.40,Tipo de interés. Tipo de los préstamos libres para adquisición de vivienda de hogares,Porcentaje,MENSUAL,2023,12,2023-01-01,2023-12-01,12.0,True
D_IMVTIPLV,SI_1_5.40,Tipo de interés. Tipo de los préstamos libres para adquisición de vivienda de hogares,Porcentaje,MENSUAL,2024,12,2024-01-01,2024-12-01,12.0,True
D_IMVTIPLV,SI_1_5.40,Tipo de interés. Tipo de los préstamos libres para adquisición de vivienda de hogares,Porcentaje,MENSUAL,2025,12,2025-01-01,2025-12-01,12.0,True
D_TKB070AV_VISA,SI_1_5.83,Estadísticas generales. Edificación y vivienda. Viviendas por hogar en función del parque de viviendas estimado,Viviendas,TRIMESTRAL,2021,1,2021-12-01,2021-12-01,4.0,False
D_TKB070C0_ESTI,SI_1_5.47,Estadísticas generales. Riqueza inmobiliaria residencial de los hogares,Millones de euros,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB070C0_ESTI,SI_1_5.47,Estadísticas generales. Riqueza inmobiliaria residencial de los hogares,Millones de euros,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB070C0_ESTI,SI_1_5.47,Estadísticas generales. Riqueza inmobiliaria residencial de los hogares,Millones de euros,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB070C0_ESTI,SI_1_5.47,Estadísticas generales. Riqueza inmobiliaria residencial de los hogares,Millones de euros,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKB070C0_ESTI,SI_1_5.47,Estadísticas generales. Riqueza inmobiliaria residencial de los hogares,Millones de euros,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB070C0_ESTI,SI_1_5.47,Estadísticas generales. Riqueza inmobiliaria residencial de los hogares,Millones de euros,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB070C0_ESTI,SI_1_5.47,Estadísticas generales. Riqueza inmobiliaria residencial de los hogares,Millones de euros,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB070C0_ESTI,SI_1_5.47,Estadísticas generales. Riqueza inmobiliaria residencial de los hogares,Millones de euros,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB070C0_ESTI,SI_1_5.47,Estadísticas generales. Riqueza inmobiliaria residencial de los hogares,Millones de euros,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB070C0_ESTI,SI_1_5.47,Estadísticas generales. Riqueza inmobiliaria residencial de los hogares,Millones de euros,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB070C0_ESTI,SI_1_5.47,Estadísticas generales. Riqueza inmobiliaria residencial de los hogares,Millones de euros,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKB070CR_RDB,SI_1_5.48,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza inmobiliaria de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB070CR_RDB,SI_1_5.48,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza inmobiliaria de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB070CR_RDB,SI_1_5.48,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza inmobiliaria de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB070CR_RDB,SI_1_5.48,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza inmobiliaria de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKB070CR_RDB,SI_1_5.48,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza inmobiliaria de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB070CR_RDB,SI_1_5.48,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza inmobiliaria de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB070CR_RDB,SI_1_5.48,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza inmobiliaria de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB070CR_RDB,SI_1_5.48,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza inmobiliaria de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB070CR_RDB,SI_1_5.48,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza inmobiliaria de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB070CR_RDB,SI_1_5.48,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza inmobiliaria de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB070CR_RDB,SI_1_5.48,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza inmobiliaria de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKB070CT_RDB,SI_1_5.49,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza total de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB070CT_RDB,SI_1_5.49,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza total de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB070CT_RDB,SI_1_5.49,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza total de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB070CT_RDB,SI_1_5.49,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza total de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKB070CT_RDB,SI_1_5.49,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza total de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB070CT_RDB,SI_1_5.49,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza total de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB070CT_RDB,SI_1_5.49,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza total de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB070CT_RDB,SI_1_5.49,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza total de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB070CT_RDB,SI_1_5.49,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza total de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB070CT_RDB,SI_1_5.49,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza total de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB070CT_RDB,SI_1_5.49,Estadísticas Generales. Contabilidad Nacional. Año Base 2020. Riqueza total de los hogares e ISFLSH como proporción de la renta disponible bruta,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKB561B0_2005,SI_1_5.8,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Barcelona,Euros por metro cuadrado,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB561B0_2005,SI_1_5.8,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Barcelona,Euros por metro cuadrado,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB561B0_2005,SI_1_5.8,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Barcelona,Euros por metro cuadrado,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB561B0_2005,SI_1_5.8,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Barcelona,Euros por metro cuadrado,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKB561B0_2005,SI_1_5.8,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Barcelona,Euros por metro cuadrado,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB561B0_2005,SI_1_5.8,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Barcelona,Euros por metro cuadrado,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB561B0_2005,SI_1_5.8,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Barcelona,Euros por metro cuadrado,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB561B0_2005,SI_1_5.8,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Barcelona,Euros por metro cuadrado,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB561B0_2005,SI_1_5.8,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Barcelona,Euros por metro cuadrado,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB561B0_2005,SI_1_5.8,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Barcelona,Euros por metro cuadrado,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB561B0_2005,SI_1_5.8,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Barcelona,Euros por metro cuadrado,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKB561CI_2005,SI_1_5.9,"Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Provincias costa este (excepto Barcelona), costa sur e islas",Euros por metro cuadrado,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB561CI_2005,SI_1_5.9,"Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Provincias costa este (excepto Barcelona), costa sur e islas",Euros por metro cuadrado,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB561CI_2005,SI_1_5.9,"Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Provincias costa este (excepto Barcelona), costa sur e islas",Euros por metro cuadrado,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB561CI_2005,SI_1_5.9,"Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Provincias costa este (excepto Barcelona), costa sur e islas",Euros por metro cuadrado,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKB561CI_2005,SI_1_5.9,"Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Provincias costa este (excepto Barcelona), costa sur e islas",Euros por metro cuadrado,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB561CI_2005,SI_1_5.9,"Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Provincias costa este (excepto Barcelona), costa sur e islas",Euros por metro cuadrado,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB561CI_2005,SI_1_5.9,"Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Provincias costa este (excepto Barcelona), costa sur e islas",Euros por metro cuadrado,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB561CI_2005,SI_1_5.9,"Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Provincias costa este (excepto Barcelona), costa sur e islas",Euros por metro cuadrado,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB561CI_2005,SI_1_5.9,"Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Provincias costa este (excepto Barcelona), costa sur e islas",Euros por metro cuadrado,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB561CI_2005,SI_1_5.9,"Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Provincias costa este (excepto Barcelona), costa sur e islas",Euros por metro cuadrado,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB561CI_2005,SI_1_5.9,"Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Provincias costa este (excepto Barcelona), costa sur e islas",Euros por metro cuadrado,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKB561M0_2005,SI_1_5.7,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Madrid,Euros por metro cuadrado,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB561M0_2005,SI_1_5.7,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Madrid,Euros por metro cuadrado,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB561M0_2005,SI_1_5.7,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Madrid,Euros por metro cuadrado,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB561M0_2005,SI_1_5.7,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Madrid,Euros por metro cuadrado,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKB561M0_2005,SI_1_5.7,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Madrid,Euros por metro cuadrado,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB561M0_2005,SI_1_5.7,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Madrid,Euros por metro cuadrado,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB561M0_2005,SI_1_5.7,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Madrid,Euros por metro cuadrado,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB561M0_2005,SI_1_5.7,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Madrid,Euros por metro cuadrado,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB561M0_2005,SI_1_5.7,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Madrid,Euros por metro cuadrado,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB561M0_2005,SI_1_5.7,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Madrid,Euros por metro cuadrado,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB561M0_2005,SI_1_5.7,Estadísticas generales. Edificación y vivienda. Precio medio m2 vivienda libre tasadas. Madrid,Euros por metro cuadrado,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKB56900,SI_1_5.25,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total,Número de transacciones,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB56900,SI_1_5.25,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total,Número de transacciones,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB56900,SI_1_5.25,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total,Número de transacciones,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB56900,SI_1_5.25,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total,Número de transacciones,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKB56900,SI_1_5.25,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total,Número de transacciones,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB56900,SI_1_5.25,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total,Número de transacciones,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB56900,SI_1_5.25,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total,Número de transacciones,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB56900,SI_1_5.25,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total,Número de transacciones,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB56900,SI_1_5.25,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total,Número de transacciones,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB56900,SI_1_5.25,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total,Número de transacciones,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB56900,SI_1_5.25,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Total,Número de transacciones,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKB56921,SI_1_5.26,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda nueva,Número de transacciones,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB56921,SI_1_5.26,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda nueva,Número de transacciones,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB56921,SI_1_5.26,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda nueva,Número de transacciones,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB56921,SI_1_5.26,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda nueva,Número de transacciones,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
D_TKB56921,SI_1_5.26,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda nueva,Número de transacciones,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
D_TKB56921,SI_1_5.26,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda nueva,Número de transacciones,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
D_TKB56921,SI_1_5.26,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda nueva,Número de transacciones,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
D_TKB56921,SI_1_5.26,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda nueva,Número de transacciones,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
D_TKB56921,SI_1_5.26,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda nueva,Número de transacciones,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
D_TKB56921,SI_1_5.26,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda nueva,Número de transacciones,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
D_TKB56921,SI_1_5.26,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda nueva,Número de transacciones,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
D_TKB56925,SI_1_5.27,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda de segunda mano,Número de transacciones,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
D_TKB56925,SI_1_5.27,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda de segunda mano,Número de transacciones,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
D_TKB56925,SI_1_5.27,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda de segunda mano,Número de transacciones,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
D_TKB56925,SI_1_5.27,Estadísticas generales. Edificación y vivienda. Transacciones de compraventa. Ante notario. Vivienda de segunda mano,Número de transacciones,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
