codigo_ccaa,ccaa,ccaa_original,anio,trimestre,periodo,tipo_vivienda,tipo_indicador,valor,valor_original
09,Cataluña,09 Cataluña,2024,4,2024T4,General,Variación trimestral,1.9,"1,9"
09,Cataluña,09 Cataluña,2024,4,2024T4,Vivienda nueva,Variación trimestral,-0.4,"-0,4"
09,Cataluña,09 Cataluña,2024,4,2024T4,Vivienda segunda mano,Variación trimestral,2.2,"2,2"
09,Cataluña,09 Cataluña,2024,4,2024T4,General,Índice,92.959,"92,959"
09,Cataluña,09 Cataluña,2024,4,2024T4,Vivienda nueva,Índice,92.312,"92,312"
09,Cataluña,09 Cataluña,2024,4,2024T4,Vivienda segunda mano,Índice,93.035,"93,035"
09,Cataluña,09 Cataluña,2025,1,2025T1,General,Variación anual,11.7,"11,7"
09,Cataluña,09 Cataluña,2025,1,2025T1,Vivienda nueva,Variación anual,12.0,"12,0"
09,Cataluña,09 Cataluña,2025,1,2025T1,Vivienda segunda mano,Variación anual,11.6,"11,6"
09,Cataluña,09 Cataluña,2025,1,2025T1,General,Variación en lo que va de año,3.7,"3,7"
09,Cataluña,09 Cataluña,2025,1,2025T1,Vivienda nueva,Variación en lo que va de año,6.9,"6,9"
09,Cataluña,09 Cataluña,2025,1,2025T1,Vivienda segunda mano,Variación en lo que va de año,3.3,"3,3"
09,Cataluña,09 Cataluña,2025,1,2025T1,General,Variación trimestral,3.7,"3,7"
09,Cataluña,09 Cataluña,2025,1,2025T1,Vivienda nueva,Variación trimestral,6.9,"6,9"
09,Cataluña,09 Cataluña,2025,1,2025T1,Vivienda segunda mano,Variación trimestral,3.3,"3,3"
09,Cataluña,09 Cataluña,2025,1,2025T1,General,Índice,96.405,"96,405"
09,Cataluña,09 Cataluña,2025,1,2025T1,Vivienda nueva,Índice,98.698,"98,698"
09,Cataluña,09 Cataluña,2025,1,2025T1,Vivienda segunda mano,Índice,96.136,"96,136"
09,Cataluña,09 Cataluña,2025,2,2025T2,General,Variación anual,11.6,"11,6"
09,Cataluña,09 Cataluña,2025,2,2025T2,Vivienda nueva,Variación anual,11.4,"11,4"
09,Cataluña,09 Cataluña,2025,2,2025T2,Vivienda segunda mano,Variación anual,11.6,"11,6"
09,Cataluña,09 Cataluña,2025,2,2025T2,General,Variación en lo que va de año,6.5,"6,5"
09,Cataluña,09 Cataluña,2025,2,2025T2,Vivienda nueva,Variación en lo que va de año,8.2,"8,2"
09,Cataluña,09 Cataluña,2025,2,2025T2,Vivienda segunda mano,Variación en lo que va de año,6.3,"6,3"
09,Cataluña,09 Cataluña,2025,2,2025T2,General,Variación trimestral,2.7,"2,7"
09,Cataluña,09 Cataluña,2025,2,2025T2,Vivienda nueva,Variación trimestral,1.2,"1,2"
09,Cataluña,09 Cataluña,2025,2,2025T2,Vivienda segunda mano,Variación trimestral,2.9,"2,9"
09,Cataluña,09 Cataluña,2025,2,2025T2,General,Índice,99.027,"99,027"
09,Cataluña,09 Cataluña,2025,2,2025T2,Vivienda nueva,Índice,99.852,"99,852"
09,Cataluña,09 Cataluña,2025,2,2025T2,Vivienda segunda mano,Índice,98.93,"98,930"
09,Cataluña,09 Cataluña,2025,3,2025T3,General,Variación anual,11.3,"11,3"
09,Cataluña,09 Cataluña,2025,3,2025T3,Vivienda nueva,Variación anual,7.6,"7,6"
09,Cataluña,09 Cataluña,2025,3,2025T3,Vivienda segunda mano,Variación anual,11.7,"11,7"
09,Cataluña,09 Cataluña,2025,3,2025T3,General,Variación en lo que va de año,9.2,"9,2"
09,Cataluña,09 Cataluña,2025,3,2025T3,Vivienda nueva,Variación en lo que va de año,8.1,"8,1"
09,Cataluña,09 Cataluña,2025,3,2025T3,Vivienda segunda mano,Variación en lo que va de año,9.3,"9,3"
09,Cataluña,09 Cataluña,2025,3,2025T3,General,Variación trimestral,2.5,"2,5"
09,Cataluña,09 Cataluña,2025,3,2025T3,Vivienda nueva,Variación trimestral,-0.1,"-0,1"
09,Cataluña,09 Cataluña,2025,3,2025T3,Vivienda segunda mano,Variación trimestral,2.8,"2,8"
09,Cataluña,09 Cataluña,2025,3,2025T3,General,Índice,101.52,"101,520"
09,Cataluña,09 Cataluña,2025,3,2025T3,Vivienda nueva,Índice,99.752,"99,752"
09,Cataluña,09 Cataluña,2025,3,2025T3,Vivienda segunda mano,Índice,101.728,"101,728"
09,Cataluña,09 Cataluña,2025,4,2025T4,General,Variación anual,10.9,"10,9"
09,Cataluña,09 Cataluña,2025,4,2025T4,Vivienda nueva,Variación anual,10.2,"10,2"
09,Cataluña,09 Cataluña,2025,4,2025T4,Vivienda segunda mano,Variación anual,10.9,"10,9"
09,Cataluña,09 Cataluña,2025,4,2025T4,General,Variación en lo que va de año,10.9,"10,9"
09,Cataluña,09 Cataluña,2025,4,2025T4,Vivienda nueva,Variación en lo que va de año,10.2,"10,2"
09,Cataluña,09 Cataluña,2025,4,2025T4,Vivienda segunda mano,Variación en lo que va de año,10.9,"10,9"
09,Cataluña,09 Cataluña,2025,4,2025T4,General,Variación trimestral,1.5,"1,5"
09,Cataluña,09 Cataluña,2025,4,2025T4,Vivienda nueva,Variación trimestral,2.0,"2,0"
09,Cataluña,09 Cataluña,2025,4,2025T4,Vivienda segunda mano,Variación trimestral,1.5,"1,5"
09,Cataluña,09 Cataluña,2025,4,2025T4,General,Índice,103.047,"103,047"
09,Cataluña,09 Cataluña,2025,4,2025T4,Vivienda nueva,Índice,101.698,"101,698"
09,Cataluña,09 Cataluña,2025,4,2025T4,Vivienda segunda mano,Índice,103.206,"103,206"
09,Cataluña,09 Cataluña,2026,1,2026T1,General,Variación anual,10.5,"10,5"
09,Cataluña,09 Cataluña,2026,1,2026T1,Vivienda nueva,Variación anual,8.0,"8,0"
09,Cataluña,09 Cataluña,2026,1,2026T1,Vivienda segunda mano,Variación anual,10.8,"10,8"
09,Cataluña,09 Cataluña,2026,1,2026T1,General,Variación en lo que va de año,3.3,"3,3"
09,Cataluña,09 Cataluña,2026,1,2026T1,Vivienda nueva,Variación en lo que va de año,4.8,"4,8"
09,Cataluña,09 Cataluña,2026,1,2026T1,Vivienda segunda mano,Variación en lo que va de año,3.2,"3,2"
09,Cataluña,09 Cataluña,2026,1,2026T1,General,Variación trimestral,3.3,"3,3"
09,Cataluña,09 Cataluña,2026,1,2026T1,Vivienda nueva,Variación trimestral,4.8,"4,8"
09,Cataluña,09 Cataluña,2026,1,2026T1,Vivienda segunda mano,Variación trimestral,3.2,"3,2"
09,Cataluña,09 Cataluña,2026,1,2026T1,General,Índice,106.491,"106,491"
09,Cataluña,09 Cataluña,2026,1,2026T1,Vivienda nueva,Índice,106.601,"106,601"
09,Cataluña,09 Cataluña,2026,1,2026T1,Vivienda segunda mano,Índice,106.478,"106,478"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,1,2015T1,General,Variación anual,1.8,"1,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,1,2015T1,Vivienda nueva,Variación anual,5.5,"5,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,1,2015T1,Vivienda segunda mano,Variación anual,1.3,"1,3"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,1,2015T1,General,Variación en lo que va de año,-0.8,"-0,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,1,2015T1,Vivienda nueva,Variación en lo que va de año,2.0,"2,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,1,2015T1,Vivienda segunda mano,Variación en lo que va de año,-1.2,"-1,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,1,2015T1,General,Variación trimestral,-0.8,"-0,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,1,2015T1,Vivienda nueva,Variación trimestral,2.0,"2,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,1,2015T1,Vivienda segunda mano,Variación trimestral,-1.2,"-1,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,1,2015T1,General,Índice,58.072,"58,072"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,1,2015T1,Vivienda nueva,Índice,50.99,"50,990"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,1,2015T1,Vivienda segunda mano,Índice,59.391,"59,391"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,2,2015T2,General,Variación anual,2.7,"2,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,2,2015T2,Vivienda nueva,Variación anual,4.9,"4,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,2,2015T2,Vivienda segunda mano,Variación anual,2.4,"2,4"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,2,2015T2,General,Variación en lo que va de año,3.1,"3,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,2,2015T2,Vivienda nueva,Variación en lo que va de año,4.5,"4,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,2,2015T2,Vivienda segunda mano,Variación en lo que va de año,2.9,"2,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,2,2015T2,General,Variación trimestral,4.0,"4,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,2,2015T2,Vivienda nueva,Variación trimestral,2.5,"2,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,2,2015T2,Vivienda segunda mano,Variación trimestral,4.2,"4,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,2,2015T2,General,Índice,60.382,"60,382"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,2,2015T2,Vivienda nueva,Índice,52.253,"52,253"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,2,2015T2,Vivienda segunda mano,Índice,61.891,"61,891"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,3,2015T3,General,Variación anual,2.1,"2,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,3,2015T3,Vivienda nueva,Variación anual,1.9,"1,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,3,2015T3,Vivienda segunda mano,Variación anual,2.1,"2,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,3,2015T3,General,Variación en lo que va de año,2.8,"2,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,3,2015T3,Vivienda nueva,Variación en lo que va de año,3.0,"3,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,3,2015T3,Vivienda segunda mano,Variación en lo que va de año,2.8,"2,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,3,2015T3,General,Variación trimestral,-0.3,"-0,3"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,3,2015T3,Vivienda nueva,Variación trimestral,-1.4,"-1,4"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,3,2015T3,Vivienda segunda mano,Variación trimestral,-0.1,"-0,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,3,2015T3,General,Índice,60.219,"60,219"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,3,2015T3,Vivienda nueva,Índice,51.505,"51,505"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,3,2015T3,Vivienda segunda mano,Índice,61.833,"61,833"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,4,2015T4,General,Variación anual,3.0,"3,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,4,2015T4,Vivienda nueva,Variación anual,5.3,"5,3"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,4,2015T4,Vivienda segunda mano,Variación anual,2.6,"2,6"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,4,2015T4,General,Variación en lo que va de año,3.0,"3,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,4,2015T4,Vivienda nueva,Variación en lo que va de año,5.3,"5,3"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,4,2015T4,Vivienda segunda mano,Variación en lo que va de año,2.6,"2,6"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,4,2015T4,General,Variación trimestral,0.1,"0,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,4,2015T4,Vivienda nueva,Variación trimestral,2.2,"2,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,4,2015T4,Vivienda segunda mano,Variación trimestral,-0.2,"-0,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,4,2015T4,General,Índice,60.289,"60,289"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,4,2015T4,Vivienda nueva,Índice,52.623,"52,623"
10,Comunitat Valenciana,10 Comunitat Valenciana,2015,4,2015T4,Vivienda segunda mano,Índice,61.714,"61,714"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,1,2016T1,General,Variación anual,5.1,"5,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,1,2016T1,Vivienda nueva,Variación anual,6.5,"6,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,1,2016T1,Vivienda segunda mano,Variación anual,4.9,"4,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,1,2016T1,General,Variación en lo que va de año,1.2,"1,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,1,2016T1,Vivienda nueva,Variación en lo que va de año,3.2,"3,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,1,2016T1,Vivienda segunda mano,Variación en lo que va de año,1.0,"1,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,1,2016T1,General,Variación trimestral,1.2,"1,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,1,2016T1,Vivienda nueva,Variación trimestral,3.2,"3,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,1,2016T1,Vivienda segunda mano,Variación trimestral,1.0,"1,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,1,2016T1,General,Índice,61.035,"61,035"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,1,2016T1,Vivienda nueva,Índice,54.29,"54,290"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,1,2016T1,Vivienda segunda mano,Índice,62.305,"62,305"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,2,2016T2,General,Variación anual,1.8,"1,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,2,2016T2,Vivienda nueva,Variación anual,7.3,"7,3"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,2,2016T2,Vivienda segunda mano,Variación anual,1.0,"1,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,2,2016T2,General,Variación en lo que va de año,2.0,"2,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,2,2016T2,Vivienda nueva,Variación en lo que va de año,6.5,"6,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,2,2016T2,Vivienda segunda mano,Variación en lo que va de año,1.3,"1,3"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,2,2016T2,General,Variación trimestral,0.7,"0,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,2,2016T2,Vivienda nueva,Variación trimestral,3.3,"3,3"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,2,2016T2,Vivienda segunda mano,Variación trimestral,0.4,"0,4"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,2,2016T2,General,Índice,61.481,"61,481"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,2,2016T2,Vivienda nueva,Índice,56.062,"56,062"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,2,2016T2,Vivienda segunda mano,Índice,62.525,"62,525"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,3,2016T3,General,Variación anual,1.9,"1,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,3,2016T3,Vivienda nueva,Variación anual,7.1,"7,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,3,2016T3,Vivienda segunda mano,Variación anual,1.1,"1,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,3,2016T3,General,Variación en lo que va de año,1.8,"1,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,3,2016T3,Vivienda nueva,Variación en lo que va de año,4.9,"4,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,3,2016T3,Vivienda segunda mano,Variación en lo que va de año,1.3,"1,3"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,3,2016T3,General,Variación trimestral,-0.2,"-0,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,3,2016T3,Vivienda nueva,Variación trimestral,-1.6,"-1,6"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,3,2016T3,Vivienda segunda mano,Variación trimestral,0.0,"0,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,3,2016T3,General,Índice,61.353,"61,353"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,3,2016T3,Vivienda nueva,Índice,55.185,"55,185"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,3,2016T3,Vivienda segunda mano,Índice,62.525,"62,525"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,4,2016T4,General,Variación anual,1.7,"1,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,4,2016T4,Vivienda nueva,Variación anual,3.7,"3,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,4,2016T4,Vivienda segunda mano,Variación anual,1.5,"1,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,4,2016T4,General,Variación en lo que va de año,1.7,"1,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,4,2016T4,Vivienda nueva,Variación en lo que va de año,3.7,"3,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,4,2016T4,Vivienda segunda mano,Variación en lo que va de año,1.5,"1,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,4,2016T4,General,Variación trimestral,0.0,"0,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,4,2016T4,Vivienda nueva,Variación trimestral,-1.1,"-1,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,4,2016T4,Vivienda segunda mano,Variación trimestral,0.1,"0,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,4,2016T4,General,Índice,61.334,"61,334"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,4,2016T4,Vivienda nueva,Índice,54.554,"54,554"
10,Comunitat Valenciana,10 Comunitat Valenciana,2016,4,2016T4,Vivienda segunda mano,Índice,62.611,"62,611"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,1,2017T1,General,Variación anual,1.9,"1,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,1,2017T1,Vivienda nueva,Variación anual,3.0,"3,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,1,2017T1,Vivienda segunda mano,Variación anual,1.7,"1,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,1,2017T1,General,Variación en lo que va de año,1.4,"1,4"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,1,2017T1,Vivienda nueva,Variación en lo que va de año,2.5,"2,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,1,2017T1,Vivienda segunda mano,Variación en lo que va de año,1.2,"1,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,1,2017T1,General,Variación trimestral,1.4,"1,4"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,1,2017T1,Vivienda nueva,Variación trimestral,2.5,"2,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,1,2017T1,Vivienda segunda mano,Variación trimestral,1.2,"1,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,1,2017T1,General,Índice,62.179,"62,179"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,1,2017T1,Vivienda nueva,Índice,55.918,"55,918"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,1,2017T1,Vivienda segunda mano,Índice,63.374,"63,374"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,2,2017T2,General,Variación anual,1.8,"1,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,2,2017T2,Vivienda nueva,Variación anual,0.3,"0,3"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,2,2017T2,Vivienda segunda mano,Variación anual,2.1,"2,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,2,2017T2,General,Variación en lo que va de año,2.1,"2,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,2,2017T2,Vivienda nueva,Variación en lo que va de año,3.1,"3,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,2,2017T2,Vivienda segunda mano,Variación en lo que va de año,1.9,"1,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,2,2017T2,General,Variación trimestral,0.7,"0,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,2,2017T2,Vivienda nueva,Variación trimestral,0.6,"0,6"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,2,2017T2,Vivienda segunda mano,Variación trimestral,0.7,"0,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,2,2017T2,General,Índice,62.615,"62,615"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,2,2017T2,Vivienda nueva,Índice,56.24,"56,240"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,2,2017T2,Vivienda segunda mano,Índice,63.83,"63,830"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,3,2017T3,General,Variación anual,2.9,"2,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,3,2017T3,Vivienda nueva,Variación anual,3.8,"3,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,3,2017T3,Vivienda segunda mano,Variación anual,2.8,"2,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,3,2017T3,General,Variación en lo que va de año,3.0,"3,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,3,2017T3,Vivienda nueva,Variación en lo que va de año,5.0,"5,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,3,2017T3,Vivienda segunda mano,Variación en lo que va de año,2.7,"2,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,3,2017T3,General,Variación trimestral,0.9,"0,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,3,2017T3,Vivienda nueva,Variación trimestral,1.8,"1,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,3,2017T3,Vivienda segunda mano,Variación trimestral,0.7,"0,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,3,2017T3,General,Índice,63.158,"63,158"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,3,2017T3,Vivienda nueva,Índice,57.27,"57,270"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,3,2017T3,Vivienda segunda mano,Índice,64.297,"64,297"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,4,2017T4,General,Variación anual,4.1,"4,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,4,2017T4,Vivienda nueva,Variación anual,5.8,"5,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,4,2017T4,Vivienda segunda mano,Variación anual,3.9,"3,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,4,2017T4,General,Variación en lo que va de año,4.1,"4,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,4,2017T4,Vivienda nueva,Variación en lo que va de año,5.8,"5,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,4,2017T4,Vivienda segunda mano,Variación en lo que va de año,3.9,"3,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,4,2017T4,General,Variación trimestral,1.1,"1,1"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,4,2017T4,Vivienda nueva,Variación trimestral,0.8,"0,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,4,2017T4,Vivienda segunda mano,Variación trimestral,1.2,"1,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,4,2017T4,General,Índice,63.878,"63,878"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,4,2017T4,Vivienda nueva,Índice,57.734,"57,734"
10,Comunitat Valenciana,10 Comunitat Valenciana,2017,4,2017T4,Vivienda segunda mano,Índice,65.06,"65,060"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,1,2018T1,General,Variación anual,3.4,"3,4"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,1,2018T1,Vivienda nueva,Variación anual,4.8,"4,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,1,2018T1,Vivienda segunda mano,Variación anual,3.2,"3,2"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,1,2018T1,General,Variación en lo que va de año,0.7,"0,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,1,2018T1,Vivienda nueva,Variación en lo que va de año,1.5,"1,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,1,2018T1,Vivienda segunda mano,Variación en lo que va de año,0.5,"0,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,1,2018T1,General,Variación trimestral,0.7,"0,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,1,2018T1,Vivienda nueva,Variación trimestral,1.5,"1,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,1,2018T1,Vivienda segunda mano,Variación trimestral,0.5,"0,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,1,2018T1,General,Índice,64.306,"64,306"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,1,2018T1,Vivienda nueva,Índice,58.611,"58,611"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,1,2018T1,Vivienda segunda mano,Índice,65.41,"65,410"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,2,2018T2,General,Variación anual,4.0,"4,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,2,2018T2,Vivienda nueva,Variación anual,4.7,"4,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,2,2018T2,Vivienda segunda mano,Variación anual,3.9,"3,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,2,2018T2,General,Variación en lo que va de año,2.0,"2,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,2,2018T2,Vivienda nueva,Variación en lo que va de año,2.0,"2,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,2,2018T2,Vivienda segunda mano,Variación en lo que va de año,2.0,"2,0"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,2,2018T2,General,Variación trimestral,1.3,"1,3"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,2,2018T2,Vivienda nueva,Variación trimestral,0.5,"0,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,2,2018T2,Vivienda segunda mano,Variación trimestral,1.4,"1,4"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,2,2018T2,General,Índice,65.139,"65,139"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,2,2018T2,Vivienda nueva,Índice,58.899,"58,899"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,2,2018T2,Vivienda segunda mano,Índice,66.34,"66,340"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,3,2018T3,General,Variación anual,4.7,"4,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,3,2018T3,Vivienda nueva,Variación anual,4.8,"4,8"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,3,2018T3,Vivienda segunda mano,Variación anual,4.7,"4,7"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,3,2018T3,General,Variación en lo que va de año,3.5,"3,5"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,3,2018T3,Vivienda nueva,Variación en lo que va de año,3.9,"3,9"
10,Comunitat Valenciana,10 Comunitat Valenciana,2018,3,2018T3,Vivienda segunda mano,Variación en lo que va de año,3.4,"3,4"
