codigo_provincia;provincia;anio;trimestre;tasa_actividad_pct_hombres;tasa_empleo_pct_hombres;tasa_paro_pct_hombres;tasa_actividad_pct_mujeres;tasa_empleo_pct_mujeres;tasa_paro_pct_mujeres;tasa_actividad_pct_total;tasa_empleo_pct_total;tasa_paro_pct_total;mes;fecha;periodo;codigo_ccaa;comunidad_autonoma;provincia_mapa;brecha_actividad_genero_pp;brecha_empleo_genero_pp;brecha_paro_genero_pp;viajeros_total;viajeros_residentes_espana;viajeros_residentes_extranjero;pernoctaciones_total;pernoctaciones_residentes_espana;pernoctaciones_residentes_extranjero;estancia_media_total;establecimientos_abiertos_estimados;habitaciones_estimadas;plazas_estimadas;personal_empleado_hoteles;grado_ocupacion_habitaciones_pct;grado_ocupacion_plazas_pct;grado_ocupacion_plazas_fin_semana_pct;poblacion_total;edad_media_aprox;pct_0_17;pct_18_34;pct_65_mas;indice_envejecimiento;tasa_dependencia;pct_mujeres;razon_masculinidad;tamano_medio_hogar;pct_hogares_unipersonales;pct_poblacion_espanola;hogares_1_persona_miles;hogares_2_personas_miles;hogares_3_personas_miles;4 y más;hogares_total_miles;pct_hogares_1_persona;tamano_medio_hogar_estimado;renta_bruta_media_por_hogar_eur;renta_bruta_media_por_persona_eur;renta_mediana_por_unidad_consumo_eur;renta_neta_media_por_hogar_eur;renta_neta_media_por_persona_eur;confianza_construccion_pct_neto;confianza_consumidor_pct_neto;confianza_industria_manufacturera_pct_neto;ipc_general_variacion_interanual_pct;pib_indice_volumen_base_2020;produccion_industrial_indice_base_2021;tasa_paro_nacional_pct;vab_construccion_indice_volumen_base_2020;salario_medio_anual_euros_total;salario_medio_anual_euros_hombre;salario_medio_anual_euros_mujer;brecha_salarial_genero_pct;alquiler_mensual_eur_m2_mediana_vivienda_colectiva;alquiler_mensual_total_eur_mediana_vivienda_colectiva;superficie_m2_mediana_vivienda_colectiva;observaciones_alquiler_vivienda_colectiva;ipv_general;ipv_vivienda_nueva;ipv_segunda_mano;ipva_indice_general;ipva_variacion_anual_general;valor_tasado_m2;precio_suelo_m2;superficie_m2;numero_transacciones;valor_transacciones_miles_euros;ipv_nacional_variacion_interanual_pct;ipc_alquiler_variacion_interanual_pct;indice_costes_construccion;compraventas_viviendas_total;compraventas_viviendas_nuevas;compraventas_viviendas_usadas;plazo_medio_hipotecas_meses;ratio_prestamo_valor_pct;prestamos_ltv_superior_80_pct;tipo_interes_prestamos_vivienda_pct;tasa_paro_joven_20_29_nacional_pct;ratio_precio_vivienda_renta_hogar_anios_nacional;esfuerzo_teorico_vivienda_pct_nacional;credito_vivienda_variacion_interanual_pct;rentabilidad_anual_vivienda_pct;rentabilidad_bruta_alquiler_pct;parque_viviendas_estimado_nacional;pct_vivienda_principal_propiedad_nacional;pct_vivienda_principal_alquiler_nacional;viajeros_por_1000_habitantes;pernoctaciones_por_habitante;plazas_hoteleras_por_1000_habitantes;transacciones_suelo_por_100000_habitantes;precio_vivienda_estimado_eur;IAV_total;IAV_hombre;IAV_mujer;anios_renta_neta_hogar_para_compra;anios_renta_bruta_hogar_para_compra;esfuerzo_alquiler_renta_neta_pct;alquiler_eur_m2_sobre_valor_tasado_m2_pct;valor_medio_transaccion_suelo_miles_eur;valor_suelo_estimado_miles_eur;valor_tasado_m2_variacion_interanual_pct;precio_suelo_m2_variacion_interanual_pct;viajeros_total_variacion_interanual_pct;pernoctaciones_total_variacion_interanual_pct;tasa_paro_pct_total_variacion_interanual_pct;valor_tasado_m2_lag_1t;valor_tasado_m2_lag_4t;valor_tasado_m2_media_movil_4t
7;Balears, Illes;2023;2;68.1;63.48;6.78;61.2;56.62;7.48;64.61;60.02;7.12;6;30/06/2023;2023T2;4;Balears, Illes;Balears, Illes;6.9;6.86;0.7;4072875;549937;3522937;19601946;1831828;17770119;4.812803241;1037;136131.6667;290995.3333;50415.66667;76.81333333;71.12666667;72.48;1209906;42.68385181;17.1030642;20.62201526;18.7849304;109.8337127;54.04741663;50.19042802;99.24117795;2.7;27.5;79.3;118.013;124.813;93.239;119.504;336.065;35.11612337;1.926282118;56349;20267;21350;44812;16118;8.725;0.008333333;-6.525;3.55;116.2725;100.6491667;12.185;108.9675;24962;25910;22499;13.16;;;;;83.119;77.031;84.025;123.906;3.2;2869.9;;;;;3.6;2.066666667;116.6;152262;28841;123421;295;62.7;6.2;3.886666667;18.41;7.26;37.21;-2.01;9.73;6.13;25083371.53;75.1;18.7;3366.273909;16.20121398;240.5106953;;;0.114970756;0.110764184;0.12755678;;;;;;;9.096784004;;8.651345459;8.003278786;-21.06430155;2802.8;2630.6;2761.675
7;Balears, Illes;2023;3;71.34;67.24;5.74;62.98;59.22;5.97;67.12;63.2;5.85;9;30/09/2023;2023T3;4;Balears, Illes;Balears, Illes;8.36;8.02;0.23;5643013;654359;4988654;30726429;2670071;28056360;5.445039556;1331;173573;371781.6667;68798;89.03666667;85.13666667;84.74333333;1209906;42.68385181;17.1030642;20.62201526;18.7849304;109.8337127;54.04741663;50.19042802;99.24117795;2.7;27.5;79.3;118.565;125.643;93.742;120.289;337.95;35.08359225;1.926548306;56349;20267;21350;44812;16118;8.725;0.008333333;-6.525;3.55;116.2725;100.6491667;12.185;108.9675;24962;25910;22499;13.16;;;;;85.732;81.318;86.378;123.906;3.2;2919.9;;;;;4.5;2.033333333;112.7766667;140737;25473;115264;294;62.2;6.6;4.056666667;19.45;7.21;37.56;-3.143333333;10.52;6.08;25084549.87;75.1;18.7;4664.009435;25.39571587;307.2814472;;;0.1169738;0.112693941;0.129779101;;;;;;;9.05729439;;3.015764497;2.957302166;4.278074866;2869.9;2677.4;2822.3
7;Balears, Illes;2023;4;66.22;59.1;10.75;55.75;49.26;11.63;60.93;54.13;11.16;12;31/12/2023;2023T4;4;Balears, Illes;Balears, Illes;10.47;9.84;0.88;1390242;223524;1166718;7064852;596641;6468210;5.081742603;457.6666667;55909.33333;119333.6667;20344.66667;58.97333333;50.47;55.19;1209906;42.68385181;17.1030642;20.62201526;18.7849304;109.8337127;54.04741663;50.19042802;99.24117795;2.7;27.5;79.3;119.06;126.225;94.083;121.033;339.368;35.0828599;1.926401429;56349;20267;21350;44812;16118;8.725;0.008333333;-6.525;3.55;116.2725;100.6491667;12.185;108.9675;24962;25910;22499;13.16;;;;;84.691;82.084;85.058;123.906;3.2;2957.7;;;;;4.2;2.033333333;117.6066667;129642;24691;104951;290;61.4;6.1;4.03;19.62;6.97;36.23;-3.14;10.34;6.08;25084986.07;75.1;18.7;1149.049596;5.839174283;98.63052722;;;0.118488102;0.114152837;0.131459176;;;;;;;9.682563228;;9.985933745;13.02269492;4.299065421;2919.9;2696.6;2887.575
7;Balears, Illes;2024;1;66.16;56.72;14.27;56.88;47.28;16.87;61.47;51.95;15.48;3;31/03/2024;2024T1;4;Balears, Illes;Balears, Illes;9.28;9.44;2.6;593395;192129;401266;2489623;535644;1953979;4.195557765;221;25589.33333;53424.66667;9322;56.81666667;48.01333333;50.58666667;1231768;;;;;;;50.16025745;99.36101823;;;;119.122;126.339;94.041;121.287;339.502;35.08727489;1.926124147;;;;;;7.791666667;3.553333333;-4.875;2.775;120.29;101.3708333;11.345;114.1625;24962;25910;22499;13.16;;;;;86.24;85.381;86.325;128.808;4;3034.3;;;;;6.3;1.966666667;113.3166667;151701;31156;120545;289;61.5;6.7;3.693333333;19.6;6.97;34.99;-2.61;12.38;6.08;25084978.5;73.6;20.4;481.7425035;2.021178501;43.37234501;;;0.121556766;0.117109224;0.134863772;;;;;;;8.259597545;;37.64735629;50.96437793;-12.98482293;2957.7;2802.8;2945.45
7;Balears, Illes;2024;2;70.08;65.33;6.77;60.69;55.05;9.28;65.35;60.15;7.95;6;30/06/2024;2024T2;4;Balears, Illes;Balears, Illes;9.39;10.28;2.51;4368808;542924;3825884;21090461;1776365;19314096;4.827509243;1083;141112.6667;302231.6667;54906.33333;79.17333333;72.81;75.02;1231768;;;;;;;50.16025745;99.36101823;;;;119.202;126.533;94.202;121.527;339.937;35.06590927;1.926456961;;;;;;7.791666667;3.553333333;-4.875;2.775;120.29;101.3708333;11.345;114.1625;24962;25910;22499;13.16;;;;;88.257;86.54;88.478;128.808;4;3108.7;;;;;7.8;2.166666667;117.41;146916;29675;117241;297;63;7.4;3.55;17.49;7.01;34.69;-1.79;13.84;6.04;25087606.4;73.6;20.4;3546.778289;17.12210497;245.3641162;;;0.124537297;0.119980702;0.138170585;;;;;;;8.320847416;;7.265948501;7.593710339;11.65730337;3034.3;2869.9;3005.15
7;Balears, Illes;2024;3;70.81;66.9;5.52;63.56;59.19;6.88;67.16;63.02;6.17;9;30/09/2024;2024T3;4;Balears, Illes;Balears, Illes;7.25;7.71;1.36;5857700;632318;5225381;31699414;2463856;29235557;5.411580313;1365.333333;176465;377773.3333;72598.66667;89.79333333;85.7;85.88333333;1231768;;;;;;;50.16025745;99.36101823;;;;119.582;127.111;94.685;122.173;341.378;35.02920516;1.927069114;;;;;;7.791666667;3.553333333;-4.875;2.775;120.29;101.3708333;11.345;114.1625;24962;25910;22499;13.16;;;;;90.726;90.177;90.757;128.808;4;3208.4;;;;;8.1;2.266666667;114.1633333;167777;33475;134302;296;63.3;8.2;3.45;19.05;7.09;34.67;-0.616666667;14.11;5.95;25090691.87;73.6;20.4;4755.522144;25.73489001;306.6919528;;;0.128531368;0.123828638;0.142601893;;;;;;;9.880475359;;3.804474666;3.166606181;5.47008547;3108.7;2919.9;3077.275
7;Balears, Illes;2024;4;66.01;61.97;6.12;57.65;51.57;10.54;61.79;56.73;8.2;12;31/12/2024;2024T4;4;Balears, Illes;Balears, Illes;8.36;10.4;4.42;1584443;242049;1342394;7761104;675244;7085861;4.898316948;488;58217.66667;124086.6667;22485;62.76666667;53.52666667;58.38;1231768;;;;;;;50.16025745;99.36101823;;;;119.962;127.564;95.277;122.849;342.803;34.99444287;1.927990712;;;;;;7.791666667;3.553333333;-4.875;2.775;120.29;101.3708333;11.345;114.1625;24962;25910;22499;13.16;;;;;91.979;90.611;92.141;128.808;4;3316.7;;;;;11.3;2.4;118.19;174007;40032;133975;304;64.1;8.6;3.166666667;17.54;7.21;34.17;0.206666667;17.25;5.96;25097708.3;73.6;20.4;1286.316092;6.300783914;100.7386672;;;0.132869962;0.128008491;0.147415441;;;;;;;12.13780978;;13.96886297;9.855153371;-26.52329749;3208.4;2957.7;3167.025
8;Barcelona;2015;1;67.27;53.95;19.79;56.99;45.96;19.35;61.94;49.81;19.58;3;31/03/2015;2015T1;9;Cataluña;Barcelona;10.28;7.99;-0.44;1944352;665914;1278439;4654416;1233146;3421270;2.393813466;948;55467;108780.6667;16132;57.08666667;47.08666667;52.23;5453143;42.94548179;18.52482137;19.05976058;21.32408778;115.1108955;63.26382134;51.27021243;95.04502764;2.6;25.5;87.6;;;;;;;;41240;15766;16450;33620;12853;-26.63333333;15.53333333;-0.591666667;-0.5;101.5625;97.06583333;22.0575;103.2025;;;;;8.75;600;73;229623;50.903;44.684;51.634;100;0.6;1873.8;228.79;393.92;319;56243.72;1.5;-0.566666667;90.33;90748;23352;67396;275;60.7;13.2;2.613333333;36.56;6.58;31.13;-3.78;9.78;8.33;25201145;77.3;15.6;356.5562099;0.853529057;19.94825125;5.849837424;136787.4;;;;4.068631767;3.31686227;21.41582391;5.603586295;176.3126019;90.1249568;;;;;;;;
8;Barcelona;2015;2;67.9;55.66;18.03;57.62;46.1;20;62.57;50.7;18.97;6;30/06/2015;2015T2;9;Cataluña;Barcelona;10.28;9.56;1.97;3084833;844801;2240032;8191526;1752883;6438642;2.655419596;1066.666667;67075.33333;133433.6667;19511;75.34666667;66.49;71.93;5453143;42.94548179;18.52482137;19.05976058;21.32408778;115.1108955;63.26382134;51.27021243;95.04502764;2.6;25.5;87.6;;;;;;;;41240;15766;16450;33620;12853;-26.63333333;15.53333333;-0.591666667;-0.5;101.5625;97.06583333;22.0575;103.2025;;;;;8.75;600;73;229623;53.669;45.66;54.62;100;0.6;1900.2;214.34;495.1;346;52254.42;4;-0.533333333;93.72;87612;18803;68809;276;61.8;14.5;2.506666667;34.66;6.69;31.27;-3.316666667;12.23;8.25;25190714.67;77.3;15.6;565.6981671;1.502165999;24.46913031;6.34496473;138714.6;;;;4.125954789;3.363593598;21.41582391;5.525734133;151.0243353;106.119734;;;;;;1873.8;;1887
8;Barcelona;2015;3;67.4;56.27;16.52;56.57;46.37;18.04;61.78;51.13;17.24;9;30/09/2015;2015T3;9;Cataluña;Barcelona;10.83;9.9;1.52;3316163;791898;2524264;10369735;1735096;8634638;3.127028135;1130.333333;72015.66667;143197;21098.66667;81.56;76.35;77.17666667;5453143;42.94548179;18.52482137;19.05976058;21.32408778;115.1108955;63.26382134;51.27021243;95.04502764;2.6;25.5;87.6;;;;;;;;41240;15766;16450;33620;12853;-26.63333333;15.53333333;-0.591666667;-0.5;101.5625;97.06583333;22.0575;103.2025;;;;;8.75;600;73;229623;54.15;47.267;54.96;100;0.6;1905.7;268.79;558.94;316;79374.34;4.5;-0.4;90.26;93115;18431;74684;273;62.3;14.9;2.45;33.58;6.64;30.85;-3.36;12.74;8.25;25182205.33;77.3;15.6;608.1195743;1.901607018;26.2595351;5.794823279;139116.1;;;;4.137897085;3.373329292;21.41582391;5.50978643;251.1846203;150.2374826;;;;;;1900.2;;1893.233333
8;Barcelona;2015;4;67.44;56.69;15.95;56.86;46.36;18.46;61.94;51.32;17.15;12;31/12/2015;2015T4;9;Cataluña;Barcelona;10.58;10.33;2.51;2406481;757040;1649442;5941273;1392980;4548293;2.468863457;1031.333333;59278.33333;117194.6667;17501.66667;64.44333333;53.99;56.87333333;5453143;42.94548179;18.52482137;19.05976058;21.32408778;115.1108955;63.26382134;51.27021243;95.04502764;2.6;25.5;87.6;;;;;;;;41240;15766;16450;33620;12853;-26.63333333;15.53333333;-0.591666667;-0.5;101.5625;97.06583333;22.0575;103.2025;;;;;8.75;600;73;229623;54.376;47.612;55.171;100;0.6;1954.6;225.2;465.09;338;71241.82;4.2;-0.4;92.90666667;84081;16368;67713;271;63.2;15.6;2.426666667;33.04;6.65;30.88;-3.27;12.45;8.15;25173354.33;77.3;15.6;441.3016493;1.089513515;21.49121464;6.198260343;142685.8;;;;4.244074955;3.459888458;21.41582391;5.371943109;210.7746154;104.738268;;;;;;1905.7;;1908.575
8;Barcelona;2016;1;67.4;56.67;15.93;57.81;47.25;18.26;62.42;51.77;17.05;3;31/03/2016;2016T1;9;Cataluña;Barcelona;9.59;9.42;2.33;2197509;746581;1450929;5329170;1420412;3908758;2.42509587;1026.333333;56636;111335.3333;16557;61.91333333;52.00666667;57.15333333;5472926;43.18990816;18.49677851;18.65186922;21.60677853;116.8137388;63.81795624;51.27986382;95.00831816;2.6;26;87.2;;;;;;;;42705;16324;17150;34679;13256;-39.13333333;11.7425;-2.108333333;-0.191666667;104.5225;98.58833333;19.635;106.8475;;;;;9.050891927;625;73;251048;55.268;48.377;56.078;101.801;1.8;1983.9;224.86;452.63;336;75499.89;6.3;-0.3;88.55;99620;20137;79483;277;63.9;15.2;2.33;33.77;6.68;30.75;-3.323333333;14.47;8.18;25163299.33;77.1;16.3;401.5236091;0.973733246;20.34292686;6.139311951;144824.7;;;;4.176149831;3.391282051;21.62692119;5.474605732;224.7020536;101.7783818;5.875760487;-1.717732418;13.02012187;14.49707117;-12.92134831;1954.6;1873.8;1936.1
8;Barcelona;2016;2;67.22;57.73;14.11;58.18;48.09;17.34;62.52;52.72;15.67;6;30/06/2016;2016T2;9;Cataluña;Barcelona;9.04;9.64;3.23;3266533;921077;2345458;8482717;1785336;6697381;2.596856361;1135.666667;68222.33333;136132.6667;19946;78.45666667;67.50333333;72.75;5472926;43.18990816;18.49677851;18.65186922;21.60677853;116.8137388;63.81795624;51.27986382;95.00831816;2.6;26;87.2;;;;;;;;42705;16324;17150;34679;13256;-39.13333333;11.7425;-2.108333333;-0.191666667;104.5225;98.58833333;19.635;106.8475;;;;;9.050891927;625;73;251048;56.626;50.256;57.376;101.801;1.8;2018.9;224.11;570.82;493;96874.98;3.9;-0.066666667;92.68;108662;20590;88072;276;63.8;14.3;2.323333333;32.41;6.67;30.52;-3.6;11.81;7.92;25152336.17;77.1;16.3;596.8531276;1.549941841;24.87383653;9.007978547;147379.7;;;;4.249825543;3.451111111;21.62692119;5.379697019;196.5009736;127.9264702;6.246710873;4.558178595;5.890108152;3.554783321;-17.39588824;1983.9;1900.2;1965.775
8;Barcelona;2016;3;67.21;58.03;13.66;57.59;48.67;15.48;62.21;53.17;14.54;9;30/09/2016;2016T3;9;Cataluña;Barcelona;9.62;9.36;1.82;3643264;908115;2735149;10935522;1922365;9013157;3.001572766;1184;73197.33333;146721.3333;21849;84.58333333;78.67333333;79.64333333;5472926;43.18990816;18.49677851;18.65186922;21.60677853;116.8137388;63.81795624;51.27986382;95.00831816;2.6;26;87.2;;;;;;;;42705;16324;17150;34679;13256;-39.13333333;11.7425;-2.108333333;-0.191666667;104.5225;98.58833333;19.635;106.8475;;;;;9.050891927;625;73;251048;57.74;51.107;58.521;101.801;1.8;2031.8;240.73;498.94;347;49336.27;4;-0.033333333;89.74333333;103640;18128;85512;279;63.8;13.9;2.366666667;29.64;6.67;30.57;-3.156666667;11.88;7.88;25141659.33;77.1;16.3;665.6885184;1.998112527;26.80857248;6.340301331;148321.4;;;;4.276980305;3.473162393;21.62692119;5.345541053;142.1794524;120.1098262;6.616991132;-10.43937646;9.863839624;5.4561375;-15.6612529;2018.9;1905.7;1997.3
8;Barcelona;2016;4;67.39;58.13;13.75;57.65;48.55;15.79;62.33;53.15;14.73;12;31/12/2016;2016T4;9;Cataluña;Barcelona;9.74;9.58;2.04;2602102;811836;1790266;6369932;1515254;4854678;2.447994737;1057.666667;59454.33333;118059.6667;17915.33333;69.02666667;57.57666667;61.97666667;5472926;43.18990816;18.49677851;18.65186922;21.60677853;116.8137388;63.81795624;51.27986382;95.00831816;2.6;26;87.2;;;;;;;;42705;16324;17150;34679;13256;-39.13333333;11.7425;-2.108333333;-0.191666667;104.5225;98.58833333;19.635;106.8475;;;;;9.050891927;625;73;251048;58.424;50.146;59.395;101.801;1.8;2075.3;231.12;998.41;555;97961.38;4.5;0.066666667;93.20333333;93463;16279;77184;278;64.2;13.8;2.273333333;29.74;6.7;30.31;-3.1;12.34;7.81;25131463.97;77.1;16.3;475.4498782;1.163898799;21.57158103;10.14082778;151496.9;;;;4.368548689;3.547521368;21.62692119;5.233494103;176.506991;230.7525192;6.175176507;2.628774423;8.128923519;7.21493525;-14.11078717;2031.8;1954.6;2027.475
8;Barcelona;2017;1;67.22;58.12;13.54;58.26;49;15.9;62.56;53.37;14.69;3;31/03/2017;2017T1;9;Cataluña;Barcelona;8.96;9.12;2.36;2377008;770590;1606418;5666786;1450248;4216539;2.383999549;1050;58085;115146;17716;66.12;54.15666667;56.99666667;5507412;43.4011242;18.47473913;18.40123819;21.8591963;118.3193773;64.32290076;51.2944737;94.95277519;2.6;26.1;86.7;;;;;;;;43976;16889;17850;35469;13622;-25.1;14.3425;1.375;1.966666667;107.5475;101.4008333;17.225;108.6925;;;;;9.429824561;650;73;263782;60.119;52.138;61.063;104.134;2.3;2114.9;240.74;784.74;406;108912.63;5.3;0.1;90.09333333;114965;20540;94425;280;64.8;14.1;2.236666667;29.69;6.78;30.47;-2.956666667;13.01;7.72;25121333.1;76.7;16.9;431.6016307;1.028938093;20.90746071;7.371883563;154387.7;;;;4.352750289;3.510726305;21.99103442;5.350508049;268.2577094;188.9183076;6.603155401;7.062172018;8.168294191;6.335245451;-13.84164223;2075.3;1983.9;2060.225
8;Barcelona;2017;2;66.49;58.47;12.06;57.25;49.2;14.07;61.68;53.65;13.03;6;30/06/2017;2017T2;9;Cataluña;Barcelona;9.24;9.27;2.01;3488053;916178;2571876;9359060;1896411;7462649;2.683175972;1153.333333;69543.66667;138909;21593;82.05;72.70333333;78.24;5507412;43.4011242;18.47473913;18.40123819;21.8591963;118.3193773;64.32290076;51.2944737;94.95277519;2.6;26.1;86.7;;;;;;;;43976;16889;17850;35469;13622;-25.1;14.3425;1.375;1.966666667;107.5475;101.4008333;17.225;108.6925;;;;;9.429824561;650;73;263782;61.886;54.166;62.806;104.134;2.3;2128.3;246.77;936.68;622;148608.23;5.6;0.233333333;93.77333333;121395;20802;100593;278;65;14;2.17;27.75;6.77;30.19;-2.83;13.25;7.67;25113511.4;76.7;16.9;633.3379453;1.699357157;25.22219148;11.29387088;155365.9;;;;4.380329302;3.532970257;21.99103442;5.31682069;238.9199839;231.1445236;5.418792412;10.11110615;6.781501978;10.33092345;-16.84747926;2114.9;2018.9;2087.575
8;Barcelona;2017;3;67.59;59.76;11.59;56.67;48.95;13.63;61.91;54.13;12.56;9;30/09/2017;2017T3;9;Cataluña;Barcelona;10.92;10.81;2.04;3692112;879976;2812136;11194197;1949442;9244754;3.031922379;1196.666667;74146.66667;148656;23334.33333;85.82666667;78.75666667;80.54;5507412;43.4011242;18.47473913;18.40123819;21.8591963;118.3193773;64.32290076;51.2944737;94.95277519;2.6;26.1;86.7;;;;;;;;43976;16889;17850;35469;13622;-25.1;14.3425;1.375;1.966666667;107.5475;101.4008333;17.225;108.6925;;;;;9.429824561;650;73;263782;63.485;55.418;64.444;104.134;2.3;2178.6;239.44;525.23;385;76366.32;6.7;0.5;91.13333333;120069;21737;98332;281;64.9;13.5;2.216666667;26.4;6.8;30.42;-2.836666667;14.25;7.65;25107406.33;76.7;16.9;670.3896494;2.032569381;26.99198825;6.990579241;159037.8;;;;4.483853506;3.616468073;21.99103442;5.194064754;198.3540779;125.7610712;7.225120583;-0.535870062;1.340775744;2.365456354;-13.6176066;2128.3;2031.8;2124.275
8;Barcelona;2017;4;67.38;59.72;11.37;57.12;49.72;12.95;62.04;54.52;12.13;12;31/12/2017;2017T4;9;Cataluña;Barcelona;10.26;10;1.58;2509190;804384;1704807;5977054;1465815;4511239;2.382065129;1087.333333;61137.66667;121816.3333;18971.33333;63.24333333;52.21333333;57.51333333;5507412;43.4011242;18.47473913;18.40123819;21.8591963;118.3193773;64.32290076;51.2944737;94.95277519;2.6;26.1;86.7;;;;;;;;43976;16889;17850;35469;13622;-25.1;14.3425;1.375;1.966666667;107.5475;101.4008333;17.225;108.6925;;;;;9.429824561;650;73;263782;64.387;55.189;65.465;104.134;2.3;2207.5;242.71;715.32;516;118575.3;7.2;0.8;94.80333333;111215;20161;91054;282;65.6;14.5;2.153333333;26.23;6.83;30.28;-2.793333333;14.79;7.58;25098752.9;76.7;16.9;455.6023773;1.085274535;22.11861639;9.369191918;161147.5;;;;4.543333615;3.664441968;21.99103442;5.126065447;229.797093;173.6153172;6.37016335;5.014710973;-3.570651727;-6.167695354;-17.65105227;2178.6;2075.3;2157.325
8;Barcelona;2018;1;66.54;59.31;10.87;56.52;49.57;12.29;61.33;54.24;11.55;3;31/03/2018;2018T1;9;Cataluña;Barcelona;10.02;9.74;1.42;2377049;737022;1640027;5533195;1296822;4236373;2.327758073;1086.333333;59457.33333;119034;18013;63.47333333;51.22333333;54.35333333;5556273;43.54500525;18.3776967;18.43669309;22.04868263;119.9752232;64.48980787;51.29719148;94.94244639;2.6;26.2;85.8;;;;;;;;46076;17659;18550;37044;14198;-5.95;11.44;-0.433333333;1.691666667;110.1225;102.1583333;15.255;112.0025;;;;;10;694;73;276377;65.269;56.272;66.33;107.785;3.5;2226;237.09;752.12;506;112044.43;6.2;1.066666667;91.97;129164;22810;106354;284;65.5;14.5;2.226666667;26.04;6.84;30.5;-2.603333333;13.67;7.44;25090413.97;76.1;17.5;427.8135722;0.995846496;21.42335339;9.106823945;162498;;;;4.386621315;3.526738432;22.4813735;5.39083558;221.4316798;178.3201308;5.253203461;-1.516158511;0.001724857;-2.35743859;-21.37508509;2207.5;2114.9;2185.1
8;Barcelona;2018;2;66.69;59.55;10.71;56.33;50.06;11.13;61.3;54.61;10.91;6;30/06/2018;2018T2;9;Cataluña;Barcelona;10.36;9.49;0.42;3445591;866448;2579143;8986549;1689675;7296874;2.608129926;1181.666667;71540;143453;21685.66667;78.04333333;67.54666667;72.17666667;5556273;43.54500525;18.3776967;18.43669309;22.04868263;119.9752232;64.48980787;51.29719148;94.94244639;2.6;26.2;85.8;;;;;;;;46076;17659;18550;37044;14198;-5.95;11.44;-0.433333333;1.691666667;110.1225;102.1583333;15.255;112.0025;;;;;10;694;73;276377;67.66;58.925;68.702;107.785;3.5;2296.5;215.24;900.6;559;126388.68;6.8;1.266666667;95.37333333;134405;23075;111330;280;64.9;14.5;2.196666667;24.42;6.91;30.66;-2.186666667;14.22;7.36;25085193.1;76.1;17.5;620.1262969;1.617369953;25.81820584;10.06070076;167644.5;;;;4.525550696;3.638434326;22.4813735;5.225342913;226.0978175;193.845144;7.903021191;-12.77707987;-1.217355356;-3.980218099;-16.27014582;2226;2128.3;2227.15
8;Barcelona;2018;3;66.81;59.74;10.58;55.68;49.83;10.51;61.02;54.59;10.55;9;30/09/2018;2018T3;9;Cataluña;Barcelona;11.13;9.91;-0.07;3674649;831317;2843331;10901688;1739138;9162550;2.966729067;1192.666667;74582;150014.6667;23272;82.97;76.16666667;78.99333333;5556273;43.54500525;18.3776967;18.43669309;22.04868263;119.9752232;64.48980787;51.29719148;94.94244639;2.6;26.2;85.8;;;;;;;;46076;17659;18550;37044;14198;-5.95;11.44;-0.433333333;1.691666667;110.1225;102.1583333;15.255;112.0025;;;;;10;694;73;276377;69.239;59.678;70.366;107.785;3.5;2319.2;228.31;625.09;434;97581.35;7.2;1.366666667;92.55333333;134156;23790;110366;280;65.9;15.4;2.166666667;23.43;6.94;30.67;-1.813333333;14.38;7.27;25081377.73;76.1;17.5;661.3514131;1.962050461;26.99915333;7.810991289;169301.6;;;;4.570283987;3.674398819;22.4813735;5.174197999;224.8418203;142.7142979;6.453685853;-4.648346141;-0.472981318;-2.613041382;-16.00318471;2296.5;2178.6;2262.3
8;Barcelona;2018;4;66.81;59.91;10.34;57.34;50.22;12.42;61.89;54.87;11.34;12;31/12/2018;2018T4;9;Cataluña;Barcelona;9.47;9.69;2.08;2782238;782966;1999272;6667661;1393671;5273990;2.396509932;1081;61722.33333;123272.3333;19292.66667;69.16333333;57.73666667;61.97333333;5556273;43.54500525;18.3776967;18.43669309;22.04868263;119.9752232;64.48980787;51.29719148;94.94244639;2.6;26.2;85.8;;;;;;;;46076;17659;18550;37044;14198;-5.95;11.44;-0.433333333;1.691666667;110.1225;102.1583333;15.255;112.0025;;;;;10;694;73;276377;69.634;60.671;70.703;107.785;3.5;2360.4;214.35;731.85;539;106391.74;6.6;1.533333333;96.51333333;120259;22041;98218;289;66.5;14.9;2.26;23.43;6.96;30.94;-1.57;13.8;7.16;25077179;76.1;17.5;500.7381747;1.200024009;22.18615488;9.700747246;172309.2;;;;4.651473923;3.739673583;22.4813735;5.083884087;197.3872727;156.8720475;6.926387316;-11.68472663;10.88191807;11.55430418;-6.512778236;2319.2;2207.5;2300.525
