codigo_provincia,provincia,anio,tasa_actividad_pct_hombres,tasa_empleo_pct_hombres,tasa_paro_pct_hombres,tasa_actividad_pct_mujeres,tasa_empleo_pct_mujeres,tasa_paro_pct_mujeres,tasa_actividad_pct_total,tasa_empleo_pct_total,tasa_paro_pct_total
23,Jaén,2015,61.8875,43.1775,30.252499999999998,48.644999999999996,29.785,38.787499999999994,55.182500000000005,36.3925,34.0625
23,Jaén,2016,62.0775,44.735,27.9475,46.887499999999996,29.3425,37.46,54.3825,36.94,32.0925
23,Jaén,2017,63.1975,48.5325,23.1775,47.144999999999996,32.325,31.43,55.0675,40.32,26.755000000000003
23,Jaén,2018,60.02,47.8,20.3425,45.965,33.8375,26.375,52.895,40.725,23.0125
23,Jaén,2019,59.2375,48.9825,17.310000000000002,45.285000000000004,32.3225,28.6525,52.1725,40.545,22.29
23,Jaén,2020,59.025000000000006,47.2475,19.994999999999997,43.8575,31.015,29.2175,51.345,39.0275,23.995
23,Jaén,2021,61.035,50.61,17.0875,44.59,31.765,28.78,52.7175,41.08,22.09
23,Jaén,2022,60.5725,51.9675,14.2125,44.082499999999996,32.8825,25.380000000000003,52.2325,42.32,18.975
23,Jaén,2023,59.495000000000005,49.9225,16.03,44.697500000000005,35.0125,21.6025,52.0,42.37,18.4725
23,Jaén,2024,57.9375,49.2675,14.9475,46.042500000000004,34.615,24.745,51.9275,41.8625,19.335
23,Jaén,2025,59.46,52.245000000000005,12.145,45.33,35.942499999999995,20.695,52.3025,43.985,15.9025
24,León,2015,55.097500000000004,44.2875,19.6125,45.2775,34.807500000000005,23.13,50.045,39.41,21.2475
24,León,2016,55.9025,45.4925,18.6425,45.82,36.7125,19.8775,50.715,40.975,19.2175
24,León,2017,55.5225,47.364999999999995,14.66,44.945,36.675,18.4125,50.0775,41.8625,16.4025
24,León,2018,55.38,49.885,9.9325,45.6425,39.32,13.8325,50.3675,44.445,11.765
24,León,2019,57.31,50.96,11.085,47.06,40.225,14.535,52.0275,45.43,12.6875
24,León,2020,53.8175,46.535,13.557500000000001,45.295,38.265,15.4625,49.42,42.2675,14.46
24,León,2021,55.435,48.3,12.8925,44.6975,38.2575,14.4875,49.89,43.1175,13.622499999999999
24,León,2022,55.3975,49.955,9.815,48.2325,42.6775,11.5125,51.705,46.205,10.629999999999999
24,León,2023,54.51,50.16,7.98,45.9625,40.207499999999996,12.515,50.1025,45.025,10.1325
24,León,2024,53.24,48.8925,8.16,44.3175,39.322500000000005,11.2325,48.6225,43.94,9.6125
24,León,2025,54.64,49.6375,9.155,45.655,40.5125,11.27,49.9825,44.91,10.155
25,Lleida,2015,69.36500000000001,60.3225,13.0375,56.3475,46.48,17.535,62.9175,53.4625,15.0375
25,Lleida,2016,66.9825,60.3825,9.7975,53.5475,46.04,13.97,60.33,53.2775,11.6275
25,Lleida,2017,65.5975,59.0325,10.0175,53.519999999999996,46.1675,13.7625,59.6225,52.665,11.67
25,Lleida,2018,64.58000000000001,58.2975,9.719999999999999,54.84,48.49,11.555,59.7675,53.447500000000005,10.545
25,Lleida,2019,67.225,60.87,9.455,56.925,51.2725,9.8975,62.14,56.129999999999995,9.675
25,Lleida,2020,64.9125,58.935,9.1775,56.935,51.4975,9.595,60.98,55.265,9.3575
25,Lleida,2021,67.8875,61.63,9.22,56.39,48.6675,13.665,62.195,55.2125,11.2175
25,Lleida,2022,65.80499999999999,59.9825,8.9125,53.85,47.7175,11.375,59.9075,53.93,9.995000000000001
25,Lleida,2023,65.4175,61.0825,6.6375,52.3775,47.7625,8.7625,59.015,54.542500000000004,7.592499999999999
25,Lleida,2024,65.715,61.9475,5.735,54.855000000000004,50.58,7.7375,60.39,56.375,6.635
25,Lleida,2025,64.7925,62.207499999999996,3.9825,57.035000000000004,53.2225,6.640000000000001,60.9975,57.8125,5.2
26,"Rioja, La",2015,66.0725,56.7425,14.120000000000001,52.91,43.96,16.88,59.375,50.239999999999995,15.3825
26,"Rioja, La",2016,65.4825,57.5,12.1725,53.2175,45.155,15.129999999999999,59.2325,51.207499999999996,13.535
26,"Rioja, La",2017,64.68,58.512499999999996,9.5375,53.4625,45.52,14.844999999999999,58.955,51.885,11.9925
26,"Rioja, La",2018,63.7925,57.9825,9.11,54.69,48.21,11.855,59.1525,53.0,10.4025
26,"Rioja, La",2019,64.17,57.6725,10.125,55.03,49.6525,9.7575,59.5075,53.58,9.96
26,"Rioja, La",2020,63.6425,57.75,9.27,53.365,46.662499999999994,12.5375,58.4,52.0925,10.8
26,"Rioja, La",2021,65.02000000000001,59.28,8.84,54.945,46.84,14.775,59.8775,52.925000000000004,11.605
26,"Rioja, La",2022,64.9975,59.21,8.9025,54.2575,48.667500000000004,10.295,59.53,53.84,9.55
26,"Rioja, La",2023,64.45,59.385,7.8575,53.68,47.705,11.1175,58.965,53.4375,9.375
26,"Rioja, La",2024,64.115,58.1425,9.315,52.9925,47.57,10.2475,58.4575,52.76,9.745000000000001
26,"Rioja, La",2025,63.2775,58.805,7.072500000000001,55.3625,50.2325,9.27,59.2475,54.442499999999995,8.1175
27,Lugo,2015,56.2825,47.7375,15.195,47.8275,39.7975,16.795,51.91,43.6325,15.9575
27,Lugo,2016,56.705,48.7375,14.0525,47.8275,40.3525,15.575,52.115,44.405,14.785
27,Lugo,2017,56.9325,50.3575,11.55,46.7225,40.2225,13.92,51.6575,45.1225,12.66
27,Lugo,2018,55.5925,51.3725,7.6025,48.04,42.8025,10.9025,51.692499999999995,46.9425,9.1875
27,Lugo,2019,54.57,50.474999999999994,7.51,47.7,42.7725,10.3125,51.0175,46.495,8.8625
27,Lugo,2020,55.2,51.075,7.4775,47.4725,42.625,10.21,51.205,46.7025,8.787500000000001
27,Lugo,2021,56.075,50.8775,9.265,48.695,44.5825,8.455,52.254999999999995,47.615,8.8725
27,Lugo,2022,54.4375,49.3675,9.31,49.1,44.715,8.925,51.675,46.96,9.125
27,Lugo,2023,54.625,50.47,7.595,50.36,45.894999999999996,8.86,52.41,48.0925,8.219999999999999
27,Lugo,2024,55.1725,51.4675,6.7125,49.332499999999996,45.6425,7.485,52.1475,48.4475,7.09
27,Lugo,2025,54.65,50.7725,7.0874999999999995,49.2025,46.4775,5.505000000000001,51.84,48.555,6.3225
28,Madrid,2015,70.49,58.64,16.8075,59.2425,48.975,17.3275,64.575,53.557500000000005,17.0575
28,Madrid,2016,68.97,58.615,15.005,58.855000000000004,49.1625,16.46,63.65,53.644999999999996,15.712499999999999
28,Madrid,2017,68.2225,59.4975,12.7925,58.05,49.965,13.9275,62.870000000000005,54.4825,13.3425
28,Madrid,2018,68.4175,60.4625,11.62,57.93,50.480000000000004,12.852500000000001,62.895,55.207499999999996,12.219999999999999
28,Madrid,2019,67.805,61.1525,9.8125,58.36,51.6625,11.4775,62.835,56.1575,10.622499999999999
28,Madrid,2020,66.5975,58.8925,11.5725,58.129999999999995,50.3125,13.45,62.14,54.3725,12.497499999999999
28,Madrid,2021,67.795,60.5025,10.754999999999999,59.325,51.815,12.645,63.3275,55.925,11.6875
28,Madrid,2022,68.27250000000001,61.765,9.530000000000001,58.8425,51.21,12.969999999999999,63.302499999999995,56.2,11.215
28,Madrid,2023,67.7175,61.825,8.7025,59.222500000000004,52.56,11.25,63.245,56.9525,9.955
28,Madrid,2024,67.67750000000001,61.932500000000005,8.485,59.0725,53.475,9.48,63.1475,57.480000000000004,8.975
28,Madrid,2025,67.50999999999999,62.237500000000004,7.8100000000000005,59.445,54.61,8.1275,63.2725,58.230000000000004,7.9675
29,Málaga,2015,66.2075,47.515,28.2125,54.3375,37.405,31.1475,60.1375,42.345,29.5675
29,Málaga,2016,63.074999999999996,48.214999999999996,23.557499999999997,52.6625,37.4075,28.8975,57.7475,42.6875,26.0575
29,Málaga,2017,61.7125,48.86,20.8175,50.66,38.332499999999996,24.3125,56.05,43.465,22.4375
29,Málaga,2018,64.11250000000001,54.01,15.7775,50.3725,38.625,23.302500000000002,57.0625,46.1175,19.189999999999998
29,Málaga,2019,62.4875,52.7725,15.5475,51.6125,41.2675,20.045,56.905,46.864999999999995,17.6425
29,Málaga,2020,61.54,50.9075,17.28,51.335,39.1075,23.7925,56.295,44.837500000000006,20.345
29,Málaga,2021,62.01,50.9875,17.802500000000002,53.115,40.7325,23.314999999999998,57.43,45.7025,20.427500000000002
29,Málaga,2022,61.905,52.365,15.4425,52.589999999999996,41.125,21.799999999999997,57.115,46.585,18.4425
29,Málaga,2023,62.8925,53.957499999999996,14.215,54.0725,43.4475,19.655,58.3275,48.5225,16.822499999999998
29,Málaga,2024,64.305,57.0075,11.365,51.870000000000005,43.4975,16.11,57.894999999999996,50.042500000000004,13.559999999999999
29,Málaga,2025,65.4175,58.5475,10.5075,54.7475,46.14,15.747499999999999,59.9075,52.1425,12.9825
30,Murcia,2015,67.575,52.9225,21.6875,51.39,36.7775,28.4225,59.447500000000005,44.815,24.615000000000002
30,Murcia,2016,67.31,55.66,17.305,51.055,39.3125,23.0075,59.1375,47.4375,19.7825
30,Murcia,2017,66.7325,56.5725,15.217500000000001,52.3925,41.0925,21.5725,59.5175,48.7875,18.0325
30,Murcia,2018,66.5075,57.5925,13.4025,52.2175,41.2625,20.9825,59.3125,49.3725,16.7625
30,Murcia,2019,66.4075,58.519999999999996,11.8775,51.935,42.4725,18.2175,59.120000000000005,50.4425,14.68
30,Murcia,2020,66.39,57.36,13.59,51.379999999999995,41.375,19.4625,58.8375,49.315,16.17
30,Murcia,2021,67.97749999999999,59.5775,12.3525,52.51,43.1975,17.75,60.1875,51.33,14.7225
30,Murcia,2022,66.1125,58.295,11.817499999999999,53.0375,44.675,15.7675,59.555,51.4675,13.585
30,Murcia,2023,66.14,58.9,10.945,53.1,45.1125,15.032499999999999,59.5875,51.975,12.775
30,Murcia,2024,65.6775,58.19,11.4025,53.88,46.165,14.3125,59.7375,52.1325,12.7325
30,Murcia,2025,66.95,59.665,10.8925,53.0175,45.795,13.615,59.9475,52.69,12.1025
31,Navarra,2015,64.07,55.945,12.6775,53.6525,45.5175,15.17,58.8,50.67,13.8275
31,Navarra,2016,63.417500000000004,56.49,10.9275,53.805,46.13,14.2775,58.545,51.2375,12.485
31,Navarra,2017,64.545,59.555,7.7375,53.8575,46.775,13.155,59.120000000000005,53.0675,10.2375
31,Navarra,2018,63.4425,57.685,9.085,54.875,48.795,11.09,59.0925,53.17,10.0275
31,Navarra,2019,63.475,58.785,7.395,53.9425,48.975,9.2125,58.635,53.8025,8.2425
31,Navarra,2020,62.4625,56.22,9.99,51.96,46.6925,10.125,57.1275,51.379999999999995,10.055
31,Navarra,2021,62.0775,54.91,11.555,54.36,49.055,9.7675,58.1725,51.942499999999995,10.712499999999999
31,Navarra,2022,63.5875,57.7,9.2675,54.0025,48.45,10.282499999999999,58.7225,53.0025,9.735
31,Navarra,2023,63.49,57.6725,9.157499999999999,54.225,48.355000000000004,10.8375,58.7875,52.94,9.945
31,Navarra,2024,63.587500000000006,59.1625,6.955,55.0575,50.43,8.4,59.2625,54.735,7.64
31,Navarra,2025,63.684999999999995,59.58,6.4425,54.335,49.3775,9.1175,58.9475,54.4125,7.6899999999999995
32,Ourense,2015,50.625,40.7525,19.47,45.1425,35.545,21.25,47.775,38.045,20.3425
32,Ourense,2016,51.54,41.7475,19.035,44.715,35.7375,20.060000000000002,47.99,38.6225,19.54
32,Ourense,2017,52.065,44.04,15.3975,44.11,36.315,17.6475,47.925,40.0225,16.47
32,Ourense,2018,51.5575,45.1725,12.3925,44.707499999999996,37.91,15.1925,47.99,41.3925,13.75
32,Ourense,2019,51.5075,45.16,12.325,44.06,38.07,13.5825,47.629999999999995,41.4675,12.932500000000001
32,Ourense,2020,51.975,46.4125,10.725,43.155,37.615,12.8325,47.3825,41.83,11.725
32,Ourense,2021,52.5725,47.21,10.21,44.195,39.0,11.752500000000001,48.205,42.927499999999995,10.9475
32,Ourense,2022,51.335,45.980000000000004,10.445,45.9125,40.1475,12.5425,48.504999999999995,42.9325,11.4875
32,Ourense,2023,51.12,46.38,9.2975,46.745000000000005,42.150000000000006,9.842500000000001,48.835,44.17,9.57
32,Ourense,2024,52.6125,46.4375,11.7225,45.53,40.8975,10.185,48.915,43.5425,10.98
32,Ourense,2025,50.504999999999995,45.8375,9.235,44.78,40.4225,9.7175,47.5225,43.0175,9.48
33,Asturias,2015,55.55,44.667500000000004,19.5925,46.8275,38.120000000000005,18.5975,50.97,41.230000000000004,19.11
33,Asturias,2016,56.432500000000005,45.807500000000005,18.810000000000002,47.3925,39.6575,16.31,51.6825,42.5775,17.6075
33,Asturias,2017,55.5875,48.0775,13.51,46.5925,40.1,13.93,50.86,43.885000000000005,13.7125
33,Asturias,2018,55.04,48.230000000000004,12.3625,46.9225,39.9225,14.92,50.7725,43.8625,13.6075
33,Asturias,2019,54.8975,47.5925,13.3,46.91,39.81,15.129999999999999,50.7,43.5025,14.192499999999999
33,Asturias,2020,54.22,46.707499999999996,13.87,46.2325,39.5775,14.385,50.0225,42.96,14.12
33,Asturias,2021,55.3125,49.055,11.317499999999999,46.027499999999996,39.8375,13.4275,50.4125,44.19,12.335
33,Asturias,2022,54.4,48.015,11.7575,44.97,38.965,13.344999999999999,49.4225,43.2375,12.5125
33,Asturias,2023,53.5025,47.4125,11.3825,47.025,40.9625,12.879999999999999,50.085,44.015,12.1225
33,Asturias,2024,55.55,50.435,9.2325,47.685,42.4075,11.065,51.4025,46.2025,10.135
33,Asturias,2025,57.17,52.69,7.83,48.6425,43.835,9.8825,52.68,48.0275,8.8325
34,Palencia,2015,62.3625,51.215,17.8875,48.269999999999996,37.019999999999996,23.335,55.2175,44.0175,20.31
34,Palencia,2016,63.2675,54.8675,13.32,46.2,37.9825,17.72,54.625,46.32,15.212499999999999
34,Palencia,2017,60.5325,53.8275,11.07,48.655,40.519999999999996,16.7125,54.5175,47.09,13.6275
34,Palencia,2018,59.6675,54.0025,9.5275,47.53,40.3675,15.06,53.525000000000006,47.1,12.02
34,Palencia,2019,58.54,53.1775,9.1575,47.0625,41.38,12.1025,52.7325,47.209999999999994,10.49
34,Palencia,2020,59.1125,53.1325,10.1075,47.942499999999995,41.725,12.985,53.45,47.3525,11.42
34,Palencia,2021,58.07,52.79,9.1075,47.974999999999994,42.675,11.0475,52.9625,47.6725,9.9925
34,Palencia,2022,59.29,53.7575,9.4,50.095,45.2475,9.665,54.6175,49.4325,9.5075
34,Palencia,2023,61.255,57.2725,6.535,48.527499999999996,42.97,11.4525,54.82,50.0375,8.735
34,Palencia,2024,59.2525,55.7975,5.8325000000000005,48.629999999999995,44.545,8.407499999999999,53.9,50.1275,7.0
34,Palencia,2025,56.4025,52.1725,7.525,48.0975,44.3675,7.675,52.230000000000004,48.2525,7.61
35,"Palmas, Las",2015,69.565,50.3825,27.56,54.655,36.745000000000005,32.7525,62.045,43.505,29.8675
35,"Palmas, Las",2016,66.5325,50.542500000000004,24.025,54.495,38.685,29.0125,60.46,44.5575,26.295
35,"Palmas, Las",2017,65.96000000000001,51.129999999999995,22.505,56.4125,41.22,26.9225,61.135,46.1225,24.560000000000002
35,"Palmas, Las",2018,65.6525,52.95,19.3475,56.675,44.64,21.255,61.114999999999995,48.7475,20.235
35,"Palmas, Las",2019,64.5025,50.975,20.98,55.84,42.66,23.605,60.12,46.77,22.22
35,"Palmas, Las",2020,60.8675,48.2575,20.7825,53.665,41.1275,23.405,57.22,44.6475,22.0425
35,"Palmas, Las",2021,61.150000000000006,47.16,22.97,55.81,42.33,24.1825,58.45,44.72,23.555
35,"Palmas, Las",2022,65.47,54.9975,16.0275,56.445,45.835,18.767500000000002,60.9,50.3575,17.32
35,"Palmas, Las",2023,65.8,56.85,13.5925,56.405,46.985,16.7025,61.0375,51.85,15.0475
35,"Palmas, Las",2024,65.15,56.94,12.602500000000001,56.025,47.2775,15.605,60.519999999999996,52.0375,14.015
35,"Palmas, Las",2025,64.71,56.1475,13.227500000000001,57.62,48.22,16.3275,61.129999999999995,52.144999999999996,14.705
36,Pontevedra,2015,60.375,47.3525,21.57,49.0175,37.5075,23.48,54.4675,42.23,22.465
36,Pontevedra,2016,60.0,48.52,19.13,48.8075,39.205,19.68,54.177499999999995,43.6775,19.3875
36,Pontevedra,2017,58.29,47.955,17.7225,49.935,40.475,18.947499999999998,53.9425,44.067499999999995,18.3125
36,Pontevedra,2018,58.2525,49.695,14.692499999999999,49.724999999999994,41.042500000000004,17.445,53.815,45.1925,16.0175
36,Pontevedra,2019,58.4575,50.7725,13.155,49.394999999999996,41.7225,15.5375,53.7425,46.0625,14.2925
36,Pontevedra,2020,58.825,51.335,12.725000000000001,48.11,40.545,15.7075,53.2475,45.72,14.129999999999999
36,Pontevedra,2021,58.3975,51.6625,11.535,49.06,41.135,16.16,53.525,46.1675,13.747499999999999
36,Pontevedra,2022,58.870000000000005,52.34,11.09,49.3275,42.235,14.370000000000001,53.8875,47.07,12.657499999999999
36,Pontevedra,2023,59.5475,53.5325,10.0975,49.17,43.2825,11.969999999999999,54.13,48.182500000000005,10.9925
36,Pontevedra,2024,59.144999999999996,53.1375,10.1525,51.405,45.0075,12.455,55.0975,48.8925,11.2775
36,Pontevedra,2025,58.6925,53.082499999999996,9.5575,53.25,47.685,10.4525,55.8525,50.265,10.004999999999999
37,Salamanca,2015,60.7425,53.2025,12.4225,48.03,38.3775,20.115000000000002,54.1875,45.5575,15.955
37,Salamanca,2016,59.375,50.542500000000004,14.8825,45.7375,37.3125,18.4075,52.3425,43.7175,16.4775
37,Salamanca,2017,59.215,51.7575,12.64,47.667500000000004,39.6675,16.7925,53.2575,45.5175,14.56
37,Salamanca,2018,61.565,54.35,11.7225,46.1075,39.2725,14.8125,53.5875,46.5675,13.0975
37,Salamanca,2019,60.8975,53.817499999999995,11.62,46.0775,38.879999999999995,15.620000000000001,53.25,46.1125,13.4
37,Salamanca,2020,58.185,51.4275,11.6175,45.839999999999996,38.6375,15.6175,51.8125,44.8275,13.4675
37,Salamanca,2021,58.59,52.8125,9.879999999999999,48.0025,39.7025,17.27,53.129999999999995,46.045,13.3375
37,Salamanca,2022,60.3425,54.825,9.145,48.5075,41.89,13.6475,54.2325,48.1475,11.2225
37,Salamanca,2023,59.075,53.3625,9.6675,48.2675,42.4075,12.1425,53.4825,47.692499999999995,10.82
37,Salamanca,2024,56.432500000000005,51.3825,8.935,49.457499999999996,42.085,14.905,52.8175,46.56,11.8475
37,Salamanca,2025,59.9,55.6825,7.0325,48.685,44.275,9.055,54.0925,49.7725,7.9775
38,Santa Cruz de Tenerife,2015,66.4075,47.655,28.2575,57.3425,41.1025,28.325,61.8,44.324999999999996,28.29
38,Santa Cruz de Tenerife,2016,66.1425,49.765,24.765,57.65,42.1,26.9825,61.817499999999995,45.8625,25.8175
38,Santa Cruz de Tenerife,2017,63.599999999999994,50.975,19.84,55.4825,41.645,24.927500000000002,59.465,46.225,22.2575
38,Santa Cruz de Tenerife,2018,65.2825,53.26,18.4225,54.21,42.495,21.6175,59.644999999999996,47.775,19.9025
38,Santa Cruz de Tenerife,2019,65.845,54.2675,17.5775,54.515,43.6225,19.9825,60.075,48.845,18.6925
38,Santa Cruz de Tenerife,2020,61.795,48.075,22.225,52.4625,39.5875,24.517500000000002,57.035,43.7475,23.3075
38,Santa Cruz de Tenerife,2021,62.0025,48.365,22.0475,52.645,39.455,25.0825,57.2,43.792500000000004,23.4825
38,Santa Cruz de Tenerife,2022,62.7075,52.49,16.285,52.18,41.754999999999995,19.9925,57.295,46.97,18.005000000000003
38,Santa Cruz de Tenerife,2023,63.817499999999995,54.5475,14.55,53.425,42.58,20.285,58.4825,48.405,17.2425
38,Santa Cruz de Tenerife,2024,62.4,55.0175,11.84,54.94,46.55,15.2675,58.567499999999995,50.665,13.48
38,Santa Cruz de Tenerife,2025,63.3875,56.565,10.7675,54.402499999999996,46.905,13.782499999999999,58.769999999999996,51.5975,12.2
39,Cantabria,2015,62.2625,52.01,16.47,50.2625,40.7,19.02,56.085,46.19,17.6475
39,Cantabria,2016,61.9325,53.04,14.35,50.6575,42.7975,15.540000000000001,56.1225,47.765,14.907499999999999
39,Cantabria,2017,60.915,52.852500000000006,13.2375,50.97,43.87,13.93,55.785,48.22,13.565
39,Cantabria,2018,60.7625,55.167500000000004,9.217500000000001,49.24,43.1475,12.3525,54.815,48.9625,10.675
39,Cantabria,2019,61.17,55.269999999999996,9.6425,49.332499999999996,43.894999999999996,11.01,55.055,49.3925,10.28
39,Cantabria,2020,59.230000000000004,52.3075,11.7,48.7375,42.5675,12.69,53.8125,47.28,12.165
39,Cantabria,2021,60.69,54.7075,9.865,50.120000000000005,43.695,12.8075,55.22,49.01,11.265
39,Cantabria,2022,60.19,55.4825,7.83,49.6225,43.8975,11.535,54.7025,49.4675,9.575
39,Cantabria,2023,59.465,55.629999999999995,6.455,50.4975,45.46,9.9825,54.8125,50.3525,8.1425
39,Cantabria,2024,61.2525,57.195,6.62,50.894999999999996,46.21,9.209999999999999,55.8775,51.495,7.8475
39,Cantabria,2025,60.3225,56.175,6.875,51.004999999999995,47.004999999999995,7.845,55.485,51.412499999999994,7.3375
40,Segovia,2015,66.4375,58.81,11.4625,52.85,42.760000000000005,19.125,59.712500000000006,50.8625,14.815
40,Segovia,2016,66.94,59.3425,11.3625,53.995000000000005,44.455,17.6875,60.525,51.9675,14.16
40,Segovia,2017,65.965,60.025,8.995000000000001,53.7375,45.38,15.5725,59.8975,52.755,11.9225
40,Segovia,2018,64.1575,57.925,9.705,50.5025,43.16,14.5375,57.365,50.5775,11.82
40,Segovia,2019,66.505,60.76,8.6375,52.4675,46.4975,11.375,59.52,53.66,9.8325
40,Segovia,2020,65.1125,60.5925,6.9475,51.815,45.6475,11.91,58.4925,53.155,9.145
40,Segovia,2021,64.45,59.7775,7.2375,50.9175,44.7825,12.0075,57.7125,52.31,9.36
40,Segovia,2022,62.205,58.0075,6.75,53.0125,47.665,10.075,57.6075,52.8375,8.2725
40,Segovia,2023,64.0275,60.105000000000004,6.115,53.8225,48.24,10.379999999999999,58.9225,54.17,8.065
40,Segovia,2024,64.3475,60.3225,6.2524999999999995,53.1375,49.2925,7.23,58.7525,54.815,6.6925
40,Segovia,2025,62.5275,60.1625,3.8075,52.535,48.0925,8.4575,57.545,54.14,5.91
41,Sevilla,2015,66.83,47.69,28.6425,54.0475,36.400000000000006,32.6525,60.2375,41.8675,30.5
41,Sevilla,2016,64.905,48.33,25.5325,52.8275,36.9475,30.0675,58.6775,42.457499999999996,27.6375
41,Sevilla,2017,64.7975,50.345,22.305,52.4875,38.5475,26.5525,58.445,44.26,24.2725
41,Sevilla,2018,65.58,52.6775,19.6725,52.7575,39.22,25.6575,58.96,45.730000000000004,22.44
41,Sevilla,2019,64.96000000000001,52.74,18.8075,53.205,40.1275,24.580000000000002,58.8875,46.230000000000004,21.502499999999998
41,Sevilla,2020,63.3625,51.21,19.15,50.5,37.585,25.5525,56.715,44.1775,22.0975
41,Sevilla,2021,64.7225,52.515,18.865000000000002,51.65,38.3525,25.7575,57.955,45.185,22.045
41,Sevilla,2022,63.955,54.917500000000004,14.1325,52.54,41.4525,21.095,58.065,47.9675,17.3875
41,Sevilla,2023,62.485,53.4625,14.445,53.9725,43.6075,19.197499999999998,58.0775,48.3575,16.7325
41,Sevilla,2024,63.1825,55.6575,11.92,52.4125,43.917500000000004,16.215,57.59,49.5575,13.9525
41,Sevilla,2025,63.345,56.175,11.3225,52.845,44.0225,16.697499999999998,57.9025,49.875,13.865
42,Soria,2015,62.2025,54.8075,11.865,49.55,41.1575,16.92,55.985,48.0975,14.0775
42,Soria,2016,62.5225,55.567499999999995,11.155000000000001,48.1175,40.45,15.9875,55.4425,48.1425,13.2075
42,Soria,2017,65.17,58.94,9.5725,54.215,47.4925,12.425,59.785,53.315,10.84
42,Soria,2018,62.835,58.315,7.1775,53.1575,48.2475,9.1675,58.08,53.37,8.067499999999999
42,Soria,2019,63.0825,59.587500000000006,5.5375,53.39,48.135000000000005,9.8525,58.32,53.96,7.48
42,Soria,2020,62.67,58.1425,7.215,52.725,47.095,10.675,57.78,52.71,8.7625
42,Soria,2021,63.25,57.595,8.965,51.68,46.7625,9.5075,57.552499999999995,52.260000000000005,9.2025
42,Soria,2022,63.5475,58.875,7.38,53.705,48.8775,9.0225,58.69,53.9375,8.1
42,Soria,2023,60.394999999999996,57.215,5.3325000000000005,53.1375,47.5,10.64,56.815,52.42,7.785
42,Soria,2024,63.8725,60.3175,5.5775,51.075,47.325,7.3025,57.5725,53.92,6.34
42,Soria,2025,65.1875,60.225,7.640000000000001,51.16,47.129999999999995,7.8725000000000005,58.29,53.7875,7.7275
43,Tarragona,2015,68.58,54.215,20.939999999999998,56.6575,43.5625,23.122500000000002,62.59,48.8625,21.935000000000002
43,Tarragona,2016,66.2225,54.4425,17.775,53.9,42.769999999999996,20.615000000000002,60.019999999999996,48.57,19.06
43,Tarragona,2017,65.28,55.33,15.255,54.7,45.4,17.0625,59.9475,50.325,16.0875
43,Tarragona,2018,65.9875,56.8975,13.775,54.7,45.75,16.375,60.292500000000004,51.2725,14.965
43,Tarragona,2019,64.7925,56.4475,12.875,53.379999999999995,45.835,14.145,59.045,51.1025,13.455
43,Tarragona,2020,64.185,55.3025,13.835,52.82,43.8425,16.9975,58.457499999999996,49.53,15.2675
43,Tarragona,2021,63.8925,56.2,12.0275,52.495000000000005,44.63,14.9825,58.175,50.3975,13.3625
43,Tarragona,2022,61.72,55.1325,10.6775,52.010000000000005,45.655,12.23,56.83,50.3575,11.395
43,Tarragona,2023,64.185,57.705,10.1075,53.68,46.89,12.6575,58.9025,52.27,11.275
43,Tarragona,2024,64.0425,56.505,11.7675,54.410000000000004,46.92,13.7675,59.2125,51.7,12.6975
43,Tarragona,2025,65.0075,58.6975,9.7225,53.885,46.865,13.035,59.43,52.7625,11.2325
44,Teruel,2015,62.5175,54.004999999999995,13.615,51.28,40.3475,21.355,57.0025,47.305,17.025
44,Teruel,2016,61.8425,55.7375,9.8875,51.3725,42.175,17.8825,56.7,49.0725,13.445
44,Teruel,2017,61.6575,56.1275,8.9825,48.9225,40.9725,16.265,55.395,48.6725,12.155000000000001
44,Teruel,2018,62.8275,57.865,7.9,49.3625,44.04,10.81,56.195,51.0575,9.16
44,Teruel,2019,62.5325,57.325,8.3125,50.947500000000005,45.0475,11.5825,56.83,51.285000000000004,9.77
44,Teruel,2020,60.730000000000004,54.735,9.86,51.01,45.167500000000004,11.4675,55.9525,50.0325,10.585
44,Teruel,2021,59.97,55.955,6.715,52.5525,47.1325,10.342500000000001,56.315,51.6125,8.385
44,Teruel,2022,59.565,56.1225,5.77,54.21,47.435,12.4825,56.92,51.83,8.94
44,Teruel,2023,59.7675,55.305,7.51,54.0225,47.7825,11.5725,56.9425,51.6025,9.3925
44,Teruel,2024,64.4175,60.4775,6.095000000000001,53.754999999999995,49.1525,8.559999999999999,59.1825,54.92,7.1975
44,Teruel,2025,63.2225,58.9275,6.795,54.410000000000004,49.7125,8.635,58.917500000000004,54.4275,7.63
45,Toledo,2015,68.8675,52.9525,23.1025,52.0775,34.4375,33.885,60.56,43.79,27.685
45,Toledo,2016,67.99000000000001,53.83,20.825,52.52,36.0225,31.4225,60.3275,45.01,25.4
45,Toledo,2017,68.41499999999999,57.405,16.095,52.3275,38.02,27.3175,60.4375,47.792500000000004,20.912499999999998
45,Toledo,2018,66.815,57.942499999999995,13.275,51.7275,37.46,27.5925,59.33,47.7825,19.4675
45,Toledo,2019,66.2425,57.845,12.6775,52.0025,40.42,22.27,59.1775,49.2,16.86
45,Toledo,2020,66.08,56.6525,14.265,51.835,38.9675,24.7,59.015,47.8775,18.8375
45,Toledo,2021,68.0075,60.135,11.56,55.695,43.245000000000005,22.41,61.879999999999995,51.7275,16.4125
