codigo_provincia,provincia,anio,sexo,variable,valor
24,León,2018,total,tasa_actividad_pct,50.3675
24,León,2018,total,tasa_empleo_pct,44.445
24,León,2018,total,tasa_paro_pct,11.765
24,León,2019,hombres,tasa_actividad_pct,57.31
24,León,2019,hombres,tasa_empleo_pct,50.96
24,León,2019,hombres,tasa_paro_pct,11.085
24,León,2019,mujeres,tasa_actividad_pct,47.06
24,León,2019,mujeres,tasa_empleo_pct,40.225
24,León,2019,mujeres,tasa_paro_pct,14.535
24,León,2019,total,tasa_actividad_pct,52.0275
24,León,2019,total,tasa_empleo_pct,45.43
24,León,2019,total,tasa_paro_pct,12.6875
24,León,2020,hombres,tasa_actividad_pct,53.8175
24,León,2020,hombres,tasa_empleo_pct,46.535
24,León,2020,hombres,tasa_paro_pct,13.557500000000001
24,León,2020,mujeres,tasa_actividad_pct,45.295
24,León,2020,mujeres,tasa_empleo_pct,38.265
24,León,2020,mujeres,tasa_paro_pct,15.4625
24,León,2020,total,tasa_actividad_pct,49.42
24,León,2020,total,tasa_empleo_pct,42.2675
24,León,2020,total,tasa_paro_pct,14.46
24,León,2021,hombres,tasa_actividad_pct,55.435
24,León,2021,hombres,tasa_empleo_pct,48.3
24,León,2021,hombres,tasa_paro_pct,12.8925
24,León,2021,mujeres,tasa_actividad_pct,44.6975
24,León,2021,mujeres,tasa_empleo_pct,38.2575
24,León,2021,mujeres,tasa_paro_pct,14.4875
24,León,2021,total,tasa_actividad_pct,49.89
24,León,2021,total,tasa_empleo_pct,43.1175
24,León,2021,total,tasa_paro_pct,13.622499999999999
24,León,2022,hombres,tasa_actividad_pct,55.3975
24,León,2022,hombres,tasa_empleo_pct,49.955
24,León,2022,hombres,tasa_paro_pct,9.815
24,León,2022,mujeres,tasa_actividad_pct,48.2325
24,León,2022,mujeres,tasa_empleo_pct,42.6775
24,León,2022,mujeres,tasa_paro_pct,11.5125
24,León,2022,total,tasa_actividad_pct,51.705
24,León,2022,total,tasa_empleo_pct,46.205
24,León,2022,total,tasa_paro_pct,10.629999999999999
24,León,2023,hombres,tasa_actividad_pct,54.51
24,León,2023,hombres,tasa_empleo_pct,50.16
24,León,2023,hombres,tasa_paro_pct,7.98
24,León,2023,mujeres,tasa_actividad_pct,45.9625
24,León,2023,mujeres,tasa_empleo_pct,40.207499999999996
24,León,2023,mujeres,tasa_paro_pct,12.515
24,León,2023,total,tasa_actividad_pct,50.1025
24,León,2023,total,tasa_empleo_pct,45.025
24,León,2023,total,tasa_paro_pct,10.1325
24,León,2024,hombres,tasa_actividad_pct,53.24
24,León,2024,hombres,tasa_empleo_pct,48.8925
24,León,2024,hombres,tasa_paro_pct,8.16
24,León,2024,mujeres,tasa_actividad_pct,44.3175
24,León,2024,mujeres,tasa_empleo_pct,39.322500000000005
24,León,2024,mujeres,tasa_paro_pct,11.2325
24,León,2024,total,tasa_actividad_pct,48.6225
24,León,2024,total,tasa_empleo_pct,43.94
24,León,2024,total,tasa_paro_pct,9.6125
24,León,2025,hombres,tasa_actividad_pct,54.64
24,León,2025,hombres,tasa_empleo_pct,49.6375
24,León,2025,hombres,tasa_paro_pct,9.155
24,León,2025,mujeres,tasa_actividad_pct,45.655
24,León,2025,mujeres,tasa_empleo_pct,40.5125
24,León,2025,mujeres,tasa_paro_pct,11.27
24,León,2025,total,tasa_actividad_pct,49.9825
24,León,2025,total,tasa_empleo_pct,44.91
24,León,2025,total,tasa_paro_pct,10.155
25,Lleida,2015,hombres,tasa_actividad_pct,69.36500000000001
25,Lleida,2015,hombres,tasa_empleo_pct,60.3225
25,Lleida,2015,hombres,tasa_paro_pct,13.0375
25,Lleida,2015,mujeres,tasa_actividad_pct,56.3475
25,Lleida,2015,mujeres,tasa_empleo_pct,46.48
25,Lleida,2015,mujeres,tasa_paro_pct,17.535
25,Lleida,2015,total,tasa_actividad_pct,62.9175
25,Lleida,2015,total,tasa_empleo_pct,53.4625
25,Lleida,2015,total,tasa_paro_pct,15.0375
25,Lleida,2016,hombres,tasa_actividad_pct,66.9825
25,Lleida,2016,hombres,tasa_empleo_pct,60.3825
25,Lleida,2016,hombres,tasa_paro_pct,9.7975
25,Lleida,2016,mujeres,tasa_actividad_pct,53.5475
25,Lleida,2016,mujeres,tasa_empleo_pct,46.04
25,Lleida,2016,mujeres,tasa_paro_pct,13.97
25,Lleida,2016,total,tasa_actividad_pct,60.33
25,Lleida,2016,total,tasa_empleo_pct,53.2775
25,Lleida,2016,total,tasa_paro_pct,11.6275
25,Lleida,2017,hombres,tasa_actividad_pct,65.5975
25,Lleida,2017,hombres,tasa_empleo_pct,59.0325
25,Lleida,2017,hombres,tasa_paro_pct,10.0175
25,Lleida,2017,mujeres,tasa_actividad_pct,53.519999999999996
25,Lleida,2017,mujeres,tasa_empleo_pct,46.1675
25,Lleida,2017,mujeres,tasa_paro_pct,13.7625
25,Lleida,2017,total,tasa_actividad_pct,59.6225
25,Lleida,2017,total,tasa_empleo_pct,52.665
25,Lleida,2017,total,tasa_paro_pct,11.67
25,Lleida,2018,hombres,tasa_actividad_pct,64.58000000000001
25,Lleida,2018,hombres,tasa_empleo_pct,58.2975
25,Lleida,2018,hombres,tasa_paro_pct,9.719999999999999
25,Lleida,2018,mujeres,tasa_actividad_pct,54.84
25,Lleida,2018,mujeres,tasa_empleo_pct,48.49
25,Lleida,2018,mujeres,tasa_paro_pct,11.555
25,Lleida,2018,total,tasa_actividad_pct,59.7675
25,Lleida,2018,total,tasa_empleo_pct,53.447500000000005
25,Lleida,2018,total,tasa_paro_pct,10.545
25,Lleida,2019,hombres,tasa_actividad_pct,67.225
25,Lleida,2019,hombres,tasa_empleo_pct,60.87
25,Lleida,2019,hombres,tasa_paro_pct,9.455
25,Lleida,2019,mujeres,tasa_actividad_pct,56.925
25,Lleida,2019,mujeres,tasa_empleo_pct,51.2725
25,Lleida,2019,mujeres,tasa_paro_pct,9.8975
25,Lleida,2019,total,tasa_actividad_pct,62.14
25,Lleida,2019,total,tasa_empleo_pct,56.129999999999995
25,Lleida,2019,total,tasa_paro_pct,9.675
25,Lleida,2020,hombres,tasa_actividad_pct,64.9125
25,Lleida,2020,hombres,tasa_empleo_pct,58.935
25,Lleida,2020,hombres,tasa_paro_pct,9.1775
25,Lleida,2020,mujeres,tasa_actividad_pct,56.935
25,Lleida,2020,mujeres,tasa_empleo_pct,51.4975
25,Lleida,2020,mujeres,tasa_paro_pct,9.595
25,Lleida,2020,total,tasa_actividad_pct,60.98
25,Lleida,2020,total,tasa_empleo_pct,55.265
25,Lleida,2020,total,tasa_paro_pct,9.3575
25,Lleida,2021,hombres,tasa_actividad_pct,67.8875
25,Lleida,2021,hombres,tasa_empleo_pct,61.63
25,Lleida,2021,hombres,tasa_paro_pct,9.22
25,Lleida,2021,mujeres,tasa_actividad_pct,56.39
25,Lleida,2021,mujeres,tasa_empleo_pct,48.6675
25,Lleida,2021,mujeres,tasa_paro_pct,13.665
25,Lleida,2021,total,tasa_actividad_pct,62.195
25,Lleida,2021,total,tasa_empleo_pct,55.2125
25,Lleida,2021,total,tasa_paro_pct,11.2175
25,Lleida,2022,hombres,tasa_actividad_pct,65.80499999999999
25,Lleida,2022,hombres,tasa_empleo_pct,59.9825
25,Lleida,2022,hombres,tasa_paro_pct,8.9125
25,Lleida,2022,mujeres,tasa_actividad_pct,53.85
25,Lleida,2022,mujeres,tasa_empleo_pct,47.7175
25,Lleida,2022,mujeres,tasa_paro_pct,11.375
25,Lleida,2022,total,tasa_actividad_pct,59.9075
25,Lleida,2022,total,tasa_empleo_pct,53.93
25,Lleida,2022,total,tasa_paro_pct,9.995000000000001
25,Lleida,2023,hombres,tasa_actividad_pct,65.4175
25,Lleida,2023,hombres,tasa_empleo_pct,61.0825
25,Lleida,2023,hombres,tasa_paro_pct,6.6375
25,Lleida,2023,mujeres,tasa_actividad_pct,52.3775
25,Lleida,2023,mujeres,tasa_empleo_pct,47.7625
25,Lleida,2023,mujeres,tasa_paro_pct,8.7625
25,Lleida,2023,total,tasa_actividad_pct,59.015
25,Lleida,2023,total,tasa_empleo_pct,54.542500000000004
25,Lleida,2023,total,tasa_paro_pct,7.592499999999999
25,Lleida,2024,hombres,tasa_actividad_pct,65.715
25,Lleida,2024,hombres,tasa_empleo_pct,61.9475
25,Lleida,2024,hombres,tasa_paro_pct,5.735
25,Lleida,2024,mujeres,tasa_actividad_pct,54.855000000000004
25,Lleida,2024,mujeres,tasa_empleo_pct,50.58
25,Lleida,2024,mujeres,tasa_paro_pct,7.7375
25,Lleida,2024,total,tasa_actividad_pct,60.39
25,Lleida,2024,total,tasa_empleo_pct,56.375
25,Lleida,2024,total,tasa_paro_pct,6.635
25,Lleida,2025,hombres,tasa_actividad_pct,64.7925
25,Lleida,2025,hombres,tasa_empleo_pct,62.207499999999996
25,Lleida,2025,hombres,tasa_paro_pct,3.9825
25,Lleida,2025,mujeres,tasa_actividad_pct,57.035000000000004
25,Lleida,2025,mujeres,tasa_empleo_pct,53.2225
25,Lleida,2025,mujeres,tasa_paro_pct,6.640000000000001
25,Lleida,2025,total,tasa_actividad_pct,60.9975
25,Lleida,2025,total,tasa_empleo_pct,57.8125
25,Lleida,2025,total,tasa_paro_pct,5.2
26,"Rioja, La",2015,hombres,tasa_actividad_pct,66.0725
26,"Rioja, La",2015,hombres,tasa_empleo_pct,56.7425
26,"Rioja, La",2015,hombres,tasa_paro_pct,14.120000000000001
26,"Rioja, La",2015,mujeres,tasa_actividad_pct,52.91
26,"Rioja, La",2015,mujeres,tasa_empleo_pct,43.96
26,"Rioja, La",2015,mujeres,tasa_paro_pct,16.88
26,"Rioja, La",2015,total,tasa_actividad_pct,59.375
26,"Rioja, La",2015,total,tasa_empleo_pct,50.239999999999995
26,"Rioja, La",2015,total,tasa_paro_pct,15.3825
26,"Rioja, La",2016,hombres,tasa_actividad_pct,65.4825
26,"Rioja, La",2016,hombres,tasa_empleo_pct,57.5
26,"Rioja, La",2016,hombres,tasa_paro_pct,12.1725
26,"Rioja, La",2016,mujeres,tasa_actividad_pct,53.2175
26,"Rioja, La",2016,mujeres,tasa_empleo_pct,45.155
26,"Rioja, La",2016,mujeres,tasa_paro_pct,15.129999999999999
26,"Rioja, La",2016,total,tasa_actividad_pct,59.2325
26,"Rioja, La",2016,total,tasa_empleo_pct,51.207499999999996
26,"Rioja, La",2016,total,tasa_paro_pct,13.535
26,"Rioja, La",2017,hombres,tasa_actividad_pct,64.68
26,"Rioja, La",2017,hombres,tasa_empleo_pct,58.512499999999996
26,"Rioja, La",2017,hombres,tasa_paro_pct,9.5375
26,"Rioja, La",2017,mujeres,tasa_actividad_pct,53.4625
26,"Rioja, La",2017,mujeres,tasa_empleo_pct,45.52
26,"Rioja, La",2017,mujeres,tasa_paro_pct,14.844999999999999
26,"Rioja, La",2017,total,tasa_actividad_pct,58.955
26,"Rioja, La",2017,total,tasa_empleo_pct,51.885
26,"Rioja, La",2017,total,tasa_paro_pct,11.9925
26,"Rioja, La",2018,hombres,tasa_actividad_pct,63.7925
26,"Rioja, La",2018,hombres,tasa_empleo_pct,57.9825
26,"Rioja, La",2018,hombres,tasa_paro_pct,9.11
26,"Rioja, La",2018,mujeres,tasa_actividad_pct,54.69
26,"Rioja, La",2018,mujeres,tasa_empleo_pct,48.21
26,"Rioja, La",2018,mujeres,tasa_paro_pct,11.855
26,"Rioja, La",2018,total,tasa_actividad_pct,59.1525
26,"Rioja, La",2018,total,tasa_empleo_pct,53.0
26,"Rioja, La",2018,total,tasa_paro_pct,10.4025
26,"Rioja, La",2019,hombres,tasa_actividad_pct,64.17
26,"Rioja, La",2019,hombres,tasa_empleo_pct,57.6725
26,"Rioja, La",2019,hombres,tasa_paro_pct,10.125
26,"Rioja, La",2019,mujeres,tasa_actividad_pct,55.03
26,"Rioja, La",2019,mujeres,tasa_empleo_pct,49.6525
26,"Rioja, La",2019,mujeres,tasa_paro_pct,9.7575
26,"Rioja, La",2019,total,tasa_actividad_pct,59.5075
26,"Rioja, La",2019,total,tasa_empleo_pct,53.58
26,"Rioja, La",2019,total,tasa_paro_pct,9.96
26,"Rioja, La",2020,hombres,tasa_actividad_pct,63.6425
26,"Rioja, La",2020,hombres,tasa_empleo_pct,57.75
26,"Rioja, La",2020,hombres,tasa_paro_pct,9.27
26,"Rioja, La",2020,mujeres,tasa_actividad_pct,53.365
26,"Rioja, La",2020,mujeres,tasa_empleo_pct,46.662499999999994
26,"Rioja, La",2020,mujeres,tasa_paro_pct,12.5375
26,"Rioja, La",2020,total,tasa_actividad_pct,58.4
26,"Rioja, La",2020,total,tasa_empleo_pct,52.0925
26,"Rioja, La",2020,total,tasa_paro_pct,10.8
26,"Rioja, La",2021,hombres,tasa_actividad_pct,65.02000000000001
26,"Rioja, La",2021,hombres,tasa_empleo_pct,59.28
26,"Rioja, La",2021,hombres,tasa_paro_pct,8.84
26,"Rioja, La",2021,mujeres,tasa_actividad_pct,54.945
26,"Rioja, La",2021,mujeres,tasa_empleo_pct,46.84
26,"Rioja, La",2021,mujeres,tasa_paro_pct,14.775
26,"Rioja, La",2021,total,tasa_actividad_pct,59.8775
26,"Rioja, La",2021,total,tasa_empleo_pct,52.925000000000004
26,"Rioja, La",2021,total,tasa_paro_pct,11.605
26,"Rioja, La",2022,hombres,tasa_actividad_pct,64.9975
26,"Rioja, La",2022,hombres,tasa_empleo_pct,59.21
26,"Rioja, La",2022,hombres,tasa_paro_pct,8.9025
26,"Rioja, La",2022,mujeres,tasa_actividad_pct,54.2575
26,"Rioja, La",2022,mujeres,tasa_empleo_pct,48.667500000000004
26,"Rioja, La",2022,mujeres,tasa_paro_pct,10.295
26,"Rioja, La",2022,total,tasa_actividad_pct,59.53
26,"Rioja, La",2022,total,tasa_empleo_pct,53.84
26,"Rioja, La",2022,total,tasa_paro_pct,9.55
26,"Rioja, La",2023,hombres,tasa_actividad_pct,64.45
26,"Rioja, La",2023,hombres,tasa_empleo_pct,59.385
26,"Rioja, La",2023,hombres,tasa_paro_pct,7.8575
26,"Rioja, La",2023,mujeres,tasa_actividad_pct,53.68
26,"Rioja, La",2023,mujeres,tasa_empleo_pct,47.705
26,"Rioja, La",2023,mujeres,tasa_paro_pct,11.1175
26,"Rioja, La",2023,total,tasa_actividad_pct,58.965
26,"Rioja, La",2023,total,tasa_empleo_pct,53.4375
26,"Rioja, La",2023,total,tasa_paro_pct,9.375
26,"Rioja, La",2024,hombres,tasa_actividad_pct,64.115
26,"Rioja, La",2024,hombres,tasa_empleo_pct,58.1425
26,"Rioja, La",2024,hombres,tasa_paro_pct,9.315
26,"Rioja, La",2024,mujeres,tasa_actividad_pct,52.9925
26,"Rioja, La",2024,mujeres,tasa_empleo_pct,47.57
26,"Rioja, La",2024,mujeres,tasa_paro_pct,10.2475
26,"Rioja, La",2024,total,tasa_actividad_pct,58.4575
26,"Rioja, La",2024,total,tasa_empleo_pct,52.76
26,"Rioja, La",2024,total,tasa_paro_pct,9.745000000000001
26,"Rioja, La",2025,hombres,tasa_actividad_pct,63.2775
26,"Rioja, La",2025,hombres,tasa_empleo_pct,58.805
26,"Rioja, La",2025,hombres,tasa_paro_pct,7.072500000000001
26,"Rioja, La",2025,mujeres,tasa_actividad_pct,55.3625
26,"Rioja, La",2025,mujeres,tasa_empleo_pct,50.2325
26,"Rioja, La",2025,mujeres,tasa_paro_pct,9.27
26,"Rioja, La",2025,total,tasa_actividad_pct,59.2475
26,"Rioja, La",2025,total,tasa_empleo_pct,54.442499999999995
26,"Rioja, La",2025,total,tasa_paro_pct,8.1175
27,Lugo,2015,hombres,tasa_actividad_pct,56.2825
27,Lugo,2015,hombres,tasa_empleo_pct,47.7375
27,Lugo,2015,hombres,tasa_paro_pct,15.195
27,Lugo,2015,mujeres,tasa_actividad_pct,47.8275
27,Lugo,2015,mujeres,tasa_empleo_pct,39.7975
27,Lugo,2015,mujeres,tasa_paro_pct,16.795
27,Lugo,2015,total,tasa_actividad_pct,51.91
27,Lugo,2015,total,tasa_empleo_pct,43.6325
27,Lugo,2015,total,tasa_paro_pct,15.9575
27,Lugo,2016,hombres,tasa_actividad_pct,56.705
27,Lugo,2016,hombres,tasa_empleo_pct,48.7375
27,Lugo,2016,hombres,tasa_paro_pct,14.0525
27,Lugo,2016,mujeres,tasa_actividad_pct,47.8275
27,Lugo,2016,mujeres,tasa_empleo_pct,40.3525
27,Lugo,2016,mujeres,tasa_paro_pct,15.575
27,Lugo,2016,total,tasa_actividad_pct,52.115
27,Lugo,2016,total,tasa_empleo_pct,44.405
27,Lugo,2016,total,tasa_paro_pct,14.785
27,Lugo,2017,hombres,tasa_actividad_pct,56.9325
27,Lugo,2017,hombres,tasa_empleo_pct,50.3575
27,Lugo,2017,hombres,tasa_paro_pct,11.55
27,Lugo,2017,mujeres,tasa_actividad_pct,46.7225
27,Lugo,2017,mujeres,tasa_empleo_pct,40.2225
27,Lugo,2017,mujeres,tasa_paro_pct,13.92
27,Lugo,2017,total,tasa_actividad_pct,51.6575
27,Lugo,2017,total,tasa_empleo_pct,45.1225
27,Lugo,2017,total,tasa_paro_pct,12.66
27,Lugo,2018,hombres,tasa_actividad_pct,55.5925
27,Lugo,2018,hombres,tasa_empleo_pct,51.3725
27,Lugo,2018,hombres,tasa_paro_pct,7.6025
27,Lugo,2018,mujeres,tasa_actividad_pct,48.04
27,Lugo,2018,mujeres,tasa_empleo_pct,42.8025
27,Lugo,2018,mujeres,tasa_paro_pct,10.9025
27,Lugo,2018,total,tasa_actividad_pct,51.692499999999995
27,Lugo,2018,total,tasa_empleo_pct,46.9425
27,Lugo,2018,total,tasa_paro_pct,9.1875
27,Lugo,2019,hombres,tasa_actividad_pct,54.57
27,Lugo,2019,hombres,tasa_empleo_pct,50.474999999999994
27,Lugo,2019,hombres,tasa_paro_pct,7.51
27,Lugo,2019,mujeres,tasa_actividad_pct,47.7
27,Lugo,2019,mujeres,tasa_empleo_pct,42.7725
27,Lugo,2019,mujeres,tasa_paro_pct,10.3125
27,Lugo,2019,total,tasa_actividad_pct,51.0175
27,Lugo,2019,total,tasa_empleo_pct,46.495
27,Lugo,2019,total,tasa_paro_pct,8.8625
27,Lugo,2020,hombres,tasa_actividad_pct,55.2
27,Lugo,2020,hombres,tasa_empleo_pct,51.075
27,Lugo,2020,hombres,tasa_paro_pct,7.4775
27,Lugo,2020,mujeres,tasa_actividad_pct,47.4725
27,Lugo,2020,mujeres,tasa_empleo_pct,42.625
27,Lugo,2020,mujeres,tasa_paro_pct,10.21
27,Lugo,2020,total,tasa_actividad_pct,51.205
27,Lugo,2020,total,tasa_empleo_pct,46.7025
27,Lugo,2020,total,tasa_paro_pct,8.787500000000001
27,Lugo,2021,hombres,tasa_actividad_pct,56.075
27,Lugo,2021,hombres,tasa_empleo_pct,50.8775
27,Lugo,2021,hombres,tasa_paro_pct,9.265
27,Lugo,2021,mujeres,tasa_actividad_pct,48.695
27,Lugo,2021,mujeres,tasa_empleo_pct,44.5825
27,Lugo,2021,mujeres,tasa_paro_pct,8.455
27,Lugo,2021,total,tasa_actividad_pct,52.254999999999995
27,Lugo,2021,total,tasa_empleo_pct,47.615
27,Lugo,2021,total,tasa_paro_pct,8.8725
27,Lugo,2022,hombres,tasa_actividad_pct,54.4375
27,Lugo,2022,hombres,tasa_empleo_pct,49.3675
27,Lugo,2022,hombres,tasa_paro_pct,9.31
27,Lugo,2022,mujeres,tasa_actividad_pct,49.1
27,Lugo,2022,mujeres,tasa_empleo_pct,44.715
27,Lugo,2022,mujeres,tasa_paro_pct,8.925
27,Lugo,2022,total,tasa_actividad_pct,51.675
27,Lugo,2022,total,tasa_empleo_pct,46.96
27,Lugo,2022,total,tasa_paro_pct,9.125
27,Lugo,2023,hombres,tasa_actividad_pct,54.625
27,Lugo,2023,hombres,tasa_empleo_pct,50.47
27,Lugo,2023,hombres,tasa_paro_pct,7.595
27,Lugo,2023,mujeres,tasa_actividad_pct,50.36
27,Lugo,2023,mujeres,tasa_empleo_pct,45.894999999999996
27,Lugo,2023,mujeres,tasa_paro_pct,8.86
27,Lugo,2023,total,tasa_actividad_pct,52.41
27,Lugo,2023,total,tasa_empleo_pct,48.0925
27,Lugo,2023,total,tasa_paro_pct,8.219999999999999
27,Lugo,2024,hombres,tasa_actividad_pct,55.1725
27,Lugo,2024,hombres,tasa_empleo_pct,51.4675
27,Lugo,2024,hombres,tasa_paro_pct,6.7125
27,Lugo,2024,mujeres,tasa_actividad_pct,49.332499999999996
27,Lugo,2024,mujeres,tasa_empleo_pct,45.6425
27,Lugo,2024,mujeres,tasa_paro_pct,7.485
27,Lugo,2024,total,tasa_actividad_pct,52.1475
27,Lugo,2024,total,tasa_empleo_pct,48.4475
27,Lugo,2024,total,tasa_paro_pct,7.09
27,Lugo,2025,hombres,tasa_actividad_pct,54.65
27,Lugo,2025,hombres,tasa_empleo_pct,50.7725
27,Lugo,2025,hombres,tasa_paro_pct,7.0874999999999995
27,Lugo,2025,mujeres,tasa_actividad_pct,49.2025
27,Lugo,2025,mujeres,tasa_empleo_pct,46.4775
27,Lugo,2025,mujeres,tasa_paro_pct,5.505000000000001
27,Lugo,2025,total,tasa_actividad_pct,51.84
27,Lugo,2025,total,tasa_empleo_pct,48.555
27,Lugo,2025,total,tasa_paro_pct,6.3225
28,Madrid,2015,hombres,tasa_actividad_pct,70.49
28,Madrid,2015,hombres,tasa_empleo_pct,58.64
28,Madrid,2015,hombres,tasa_paro_pct,16.8075
28,Madrid,2015,mujeres,tasa_actividad_pct,59.2425
28,Madrid,2015,mujeres,tasa_empleo_pct,48.975
28,Madrid,2015,mujeres,tasa_paro_pct,17.3275
28,Madrid,2015,total,tasa_actividad_pct,64.575
28,Madrid,2015,total,tasa_empleo_pct,53.557500000000005
28,Madrid,2015,total,tasa_paro_pct,17.0575
28,Madrid,2016,hombres,tasa_actividad_pct,68.97
28,Madrid,2016,hombres,tasa_empleo_pct,58.615
28,Madrid,2016,hombres,tasa_paro_pct,15.005
28,Madrid,2016,mujeres,tasa_actividad_pct,58.855000000000004
28,Madrid,2016,mujeres,tasa_empleo_pct,49.1625
28,Madrid,2016,mujeres,tasa_paro_pct,16.46
28,Madrid,2016,total,tasa_actividad_pct,63.65
28,Madrid,2016,total,tasa_empleo_pct,53.644999999999996
28,Madrid,2016,total,tasa_paro_pct,15.712499999999999
28,Madrid,2017,hombres,tasa_actividad_pct,68.2225
28,Madrid,2017,hombres,tasa_empleo_pct,59.4975
28,Madrid,2017,hombres,tasa_paro_pct,12.7925
28,Madrid,2017,mujeres,tasa_actividad_pct,58.05
28,Madrid,2017,mujeres,tasa_empleo_pct,49.965
28,Madrid,2017,mujeres,tasa_paro_pct,13.9275
28,Madrid,2017,total,tasa_actividad_pct,62.870000000000005
28,Madrid,2017,total,tasa_empleo_pct,54.4825
28,Madrid,2017,total,tasa_paro_pct,13.3425
28,Madrid,2018,hombres,tasa_actividad_pct,68.4175
28,Madrid,2018,hombres,tasa_empleo_pct,60.4625
28,Madrid,2018,hombres,tasa_paro_pct,11.62
28,Madrid,2018,mujeres,tasa_actividad_pct,57.93
28,Madrid,2018,mujeres,tasa_empleo_pct,50.480000000000004
28,Madrid,2018,mujeres,tasa_paro_pct,12.852500000000001
28,Madrid,2018,total,tasa_actividad_pct,62.895
28,Madrid,2018,total,tasa_empleo_pct,55.207499999999996
28,Madrid,2018,total,tasa_paro_pct,12.219999999999999
28,Madrid,2019,hombres,tasa_actividad_pct,67.805
28,Madrid,2019,hombres,tasa_empleo_pct,61.1525
28,Madrid,2019,hombres,tasa_paro_pct,9.8125
28,Madrid,2019,mujeres,tasa_actividad_pct,58.36
28,Madrid,2019,mujeres,tasa_empleo_pct,51.6625
28,Madrid,2019,mujeres,tasa_paro_pct,11.4775
28,Madrid,2019,total,tasa_actividad_pct,62.835
28,Madrid,2019,total,tasa_empleo_pct,56.1575
28,Madrid,2019,total,tasa_paro_pct,10.622499999999999
28,Madrid,2020,hombres,tasa_actividad_pct,66.5975
28,Madrid,2020,hombres,tasa_empleo_pct,58.8925
28,Madrid,2020,hombres,tasa_paro_pct,11.5725
28,Madrid,2020,mujeres,tasa_actividad_pct,58.129999999999995
28,Madrid,2020,mujeres,tasa_empleo_pct,50.3125
28,Madrid,2020,mujeres,tasa_paro_pct,13.45
28,Madrid,2020,total,tasa_actividad_pct,62.14
28,Madrid,2020,total,tasa_empleo_pct,54.3725
28,Madrid,2020,total,tasa_paro_pct,12.497499999999999
28,Madrid,2021,hombres,tasa_actividad_pct,67.795
28,Madrid,2021,hombres,tasa_empleo_pct,60.5025
28,Madrid,2021,hombres,tasa_paro_pct,10.754999999999999
28,Madrid,2021,mujeres,tasa_actividad_pct,59.325
28,Madrid,2021,mujeres,tasa_empleo_pct,51.815
28,Madrid,2021,mujeres,tasa_paro_pct,12.645
28,Madrid,2021,total,tasa_actividad_pct,63.3275
28,Madrid,2021,total,tasa_empleo_pct,55.925
28,Madrid,2021,total,tasa_paro_pct,11.6875
28,Madrid,2022,hombres,tasa_actividad_pct,68.27250000000001
28,Madrid,2022,hombres,tasa_empleo_pct,61.765
28,Madrid,2022,hombres,tasa_paro_pct,9.530000000000001
28,Madrid,2022,mujeres,tasa_actividad_pct,58.8425
28,Madrid,2022,mujeres,tasa_empleo_pct,51.21
28,Madrid,2022,mujeres,tasa_paro_pct,12.969999999999999
28,Madrid,2022,total,tasa_actividad_pct,63.302499999999995
28,Madrid,2022,total,tasa_empleo_pct,56.2
28,Madrid,2022,total,tasa_paro_pct,11.215
28,Madrid,2023,hombres,tasa_actividad_pct,67.7175
28,Madrid,2023,hombres,tasa_empleo_pct,61.825
28,Madrid,2023,hombres,tasa_paro_pct,8.7025
28,Madrid,2023,mujeres,tasa_actividad_pct,59.222500000000004
28,Madrid,2023,mujeres,tasa_empleo_pct,52.56
28,Madrid,2023,mujeres,tasa_paro_pct,11.25
28,Madrid,2023,total,tasa_actividad_pct,63.245
28,Madrid,2023,total,tasa_empleo_pct,56.9525
28,Madrid,2023,total,tasa_paro_pct,9.955
28,Madrid,2024,hombres,tasa_actividad_pct,67.67750000000001
28,Madrid,2024,hombres,tasa_empleo_pct,61.932500000000005
28,Madrid,2024,hombres,tasa_paro_pct,8.485
28,Madrid,2024,mujeres,tasa_actividad_pct,59.0725
28,Madrid,2024,mujeres,tasa_empleo_pct,53.475
28,Madrid,2024,mujeres,tasa_paro_pct,9.48
28,Madrid,2024,total,tasa_actividad_pct,63.1475
28,Madrid,2024,total,tasa_empleo_pct,57.480000000000004
28,Madrid,2024,total,tasa_paro_pct,8.975
28,Madrid,2025,hombres,tasa_actividad_pct,67.50999999999999
28,Madrid,2025,hombres,tasa_empleo_pct,62.237500000000004
28,Madrid,2025,hombres,tasa_paro_pct,7.8100000000000005
28,Madrid,2025,mujeres,tasa_actividad_pct,59.445
28,Madrid,2025,mujeres,tasa_empleo_pct,54.61
28,Madrid,2025,mujeres,tasa_paro_pct,8.1275
28,Madrid,2025,total,tasa_actividad_pct,63.2725
28,Madrid,2025,total,tasa_empleo_pct,58.230000000000004
28,Madrid,2025,total,tasa_paro_pct,7.9675
29,Málaga,2015,hombres,tasa_actividad_pct,66.2075
29,Málaga,2015,hombres,tasa_empleo_pct,47.515
29,Málaga,2015,hombres,tasa_paro_pct,28.2125
29,Málaga,2015,mujeres,tasa_actividad_pct,54.3375
29,Málaga,2015,mujeres,tasa_empleo_pct,37.405
29,Málaga,2015,mujeres,tasa_paro_pct,31.1475
29,Málaga,2015,total,tasa_actividad_pct,60.1375
29,Málaga,2015,total,tasa_empleo_pct,42.345
29,Málaga,2015,total,tasa_paro_pct,29.5675
29,Málaga,2016,hombres,tasa_actividad_pct,63.074999999999996
29,Málaga,2016,hombres,tasa_empleo_pct,48.214999999999996
