codigo_provincia,provincia,anio,mes,periodo,variable,valor
27,Lugo,2023,8,2023M08,grado_ocupacion_plazas_fin_semana_pct,63.2
27,Lugo,2023,8,2023M08,grado_ocupacion_plazas_pct,59.15
27,Lugo,2023,8,2023M08,habitaciones_estimadas,5607.0
27,Lugo,2023,8,2023M08,personal_empleado,1258.0
27,Lugo,2023,8,2023M08,plazas_estimadas,10599.0
27,Lugo,2023,9,2023M09,establecimientos_abiertos_estimados,338.0
27,Lugo,2023,9,2023M09,grado_ocupacion_habitaciones_pct,52.56
27,Lugo,2023,9,2023M09,grado_ocupacion_plazas_fin_semana_pct,49.21
27,Lugo,2023,9,2023M09,grado_ocupacion_plazas_pct,45.51
27,Lugo,2023,9,2023M09,habitaciones_estimadas,5464.0
27,Lugo,2023,9,2023M09,personal_empleado,1188.0
27,Lugo,2023,9,2023M09,plazas_estimadas,10263.0
27,Lugo,2023,10,2023M10,establecimientos_abiertos_estimados,314.0
27,Lugo,2023,10,2023M10,grado_ocupacion_habitaciones_pct,43.34
27,Lugo,2023,10,2023M10,grado_ocupacion_plazas_fin_semana_pct,44.25
27,Lugo,2023,10,2023M10,grado_ocupacion_plazas_pct,37.11
27,Lugo,2023,10,2023M10,habitaciones_estimadas,5151.0
27,Lugo,2023,10,2023M10,personal_empleado,1095.0
27,Lugo,2023,10,2023M10,plazas_estimadas,9645.0
27,Lugo,2023,11,2023M11,establecimientos_abiertos_estimados,245.0
27,Lugo,2023,11,2023M11,grado_ocupacion_habitaciones_pct,28.16
27,Lugo,2023,11,2023M11,grado_ocupacion_plazas_fin_semana_pct,27.86
27,Lugo,2023,11,2023M11,grado_ocupacion_plazas_pct,22.59
27,Lugo,2023,11,2023M11,habitaciones_estimadas,4290.0
27,Lugo,2023,11,2023M11,personal_empleado,961.0
27,Lugo,2023,11,2023M11,plazas_estimadas,7981.0
27,Lugo,2023,12,2023M12,establecimientos_abiertos_estimados,211.0
27,Lugo,2023,12,2023M12,grado_ocupacion_habitaciones_pct,24.58
27,Lugo,2023,12,2023M12,grado_ocupacion_plazas_fin_semana_pct,24.78
27,Lugo,2023,12,2023M12,grado_ocupacion_plazas_pct,21.49
27,Lugo,2023,12,2023M12,habitaciones_estimadas,3937.0
27,Lugo,2023,12,2023M12,personal_empleado,840.0
27,Lugo,2023,12,2023M12,plazas_estimadas,7398.0
27,Lugo,2024,1,2024M01,establecimientos_abiertos_estimados,205.0
27,Lugo,2024,1,2024M01,grado_ocupacion_habitaciones_pct,22.04
27,Lugo,2024,1,2024M01,grado_ocupacion_plazas_fin_semana_pct,20.52
27,Lugo,2024,1,2024M01,grado_ocupacion_plazas_pct,16.45
27,Lugo,2024,1,2024M01,habitaciones_estimadas,3676.0
27,Lugo,2024,1,2024M01,personal_empleado,674.0
27,Lugo,2024,1,2024M01,plazas_estimadas,6916.0
27,Lugo,2024,2,2024M02,establecimientos_abiertos_estimados,220.0
27,Lugo,2024,2,2024M02,grado_ocupacion_habitaciones_pct,26.84
27,Lugo,2024,2,2024M02,grado_ocupacion_plazas_fin_semana_pct,25.66
27,Lugo,2024,2,2024M02,grado_ocupacion_plazas_pct,20.8
27,Lugo,2024,2,2024M02,habitaciones_estimadas,3933.0
27,Lugo,2024,2,2024M02,personal_empleado,737.0
27,Lugo,2024,2,2024M02,plazas_estimadas,7359.0
27,Lugo,2024,3,2024M03,establecimientos_abiertos_estimados,267.0
27,Lugo,2024,3,2024M03,grado_ocupacion_habitaciones_pct,32.14
27,Lugo,2024,3,2024M03,grado_ocupacion_plazas_fin_semana_pct,32.7
27,Lugo,2024,3,2024M03,grado_ocupacion_plazas_pct,27.63
27,Lugo,2024,3,2024M03,habitaciones_estimadas,4458.0
27,Lugo,2024,3,2024M03,personal_empleado,866.0
27,Lugo,2024,3,2024M03,plazas_estimadas,8481.0
27,Lugo,2024,4,2024M04,establecimientos_abiertos_estimados,312.0
27,Lugo,2024,4,2024M04,grado_ocupacion_habitaciones_pct,38.41
27,Lugo,2024,4,2024M04,grado_ocupacion_plazas_fin_semana_pct,36.8
27,Lugo,2024,4,2024M04,grado_ocupacion_plazas_pct,32.46
27,Lugo,2024,4,2024M04,habitaciones_estimadas,5058.0
27,Lugo,2024,4,2024M04,personal_empleado,965.0
27,Lugo,2024,4,2024M04,plazas_estimadas,9580.0
27,Lugo,2024,5,2024M05,establecimientos_abiertos_estimados,327.0
27,Lugo,2024,5,2024M05,grado_ocupacion_habitaciones_pct,49.21
27,Lugo,2024,5,2024M05,grado_ocupacion_plazas_fin_semana_pct,46.8
27,Lugo,2024,5,2024M05,grado_ocupacion_plazas_pct,41.72
27,Lugo,2024,5,2024M05,habitaciones_estimadas,5170.0
27,Lugo,2024,5,2024M05,personal_empleado,1043.0
27,Lugo,2024,5,2024M05,plazas_estimadas,9806.0
27,Lugo,2024,6,2024M06,establecimientos_abiertos_estimados,328.0
27,Lugo,2024,6,2024M06,grado_ocupacion_habitaciones_pct,49.46
27,Lugo,2024,6,2024M06,grado_ocupacion_plazas_fin_semana_pct,48.88
27,Lugo,2024,6,2024M06,grado_ocupacion_plazas_pct,42.77
27,Lugo,2024,6,2024M06,habitaciones_estimadas,5259.0
27,Lugo,2024,6,2024M06,personal_empleado,1088.0
27,Lugo,2024,6,2024M06,plazas_estimadas,9929.0
27,Lugo,2024,7,2024M07,establecimientos_abiertos_estimados,343.0
27,Lugo,2024,7,2024M07,grado_ocupacion_habitaciones_pct,51.77
27,Lugo,2024,7,2024M07,grado_ocupacion_plazas_fin_semana_pct,49.64
27,Lugo,2024,7,2024M07,grado_ocupacion_plazas_pct,47.6
27,Lugo,2024,7,2024M07,habitaciones_estimadas,5479.0
27,Lugo,2024,7,2024M07,personal_empleado,1215.0
27,Lugo,2024,7,2024M07,plazas_estimadas,10420.0
27,Lugo,2024,8,2024M08,establecimientos_abiertos_estimados,360.0
27,Lugo,2024,8,2024M08,grado_ocupacion_habitaciones_pct,66.78
27,Lugo,2024,8,2024M08,grado_ocupacion_plazas_fin_semana_pct,60.32
27,Lugo,2024,8,2024M08,grado_ocupacion_plazas_pct,62.8
27,Lugo,2024,8,2024M08,habitaciones_estimadas,5776.0
27,Lugo,2024,8,2024M08,personal_empleado,1311.0
27,Lugo,2024,8,2024M08,plazas_estimadas,11001.0
27,Lugo,2024,9,2024M09,establecimientos_abiertos_estimados,335.0
27,Lugo,2024,9,2024M09,grado_ocupacion_habitaciones_pct,57.26
27,Lugo,2024,9,2024M09,grado_ocupacion_plazas_fin_semana_pct,50.96
27,Lugo,2024,9,2024M09,grado_ocupacion_plazas_pct,49.44
27,Lugo,2024,9,2024M09,habitaciones_estimadas,5418.0
27,Lugo,2024,9,2024M09,personal_empleado,1186.0
27,Lugo,2024,9,2024M09,plazas_estimadas,10251.0
27,Lugo,2024,10,2024M10,establecimientos_abiertos_estimados,323.0
27,Lugo,2024,10,2024M10,grado_ocupacion_habitaciones_pct,46.36
27,Lugo,2024,10,2024M10,grado_ocupacion_plazas_fin_semana_pct,48.23
27,Lugo,2024,10,2024M10,grado_ocupacion_plazas_pct,39.19
27,Lugo,2024,10,2024M10,habitaciones_estimadas,5281.0
27,Lugo,2024,10,2024M10,personal_empleado,1127.0
27,Lugo,2024,10,2024M10,plazas_estimadas,9998.0
27,Lugo,2024,11,2024M11,establecimientos_abiertos_estimados,252.0
27,Lugo,2024,11,2024M11,grado_ocupacion_habitaciones_pct,33.8
27,Lugo,2024,11,2024M11,grado_ocupacion_plazas_fin_semana_pct,32.48
27,Lugo,2024,11,2024M11,grado_ocupacion_plazas_pct,27.37
27,Lugo,2024,11,2024M11,habitaciones_estimadas,4480.0
27,Lugo,2024,11,2024M11,personal_empleado,941.0
27,Lugo,2024,11,2024M11,plazas_estimadas,8453.0
27,Lugo,2024,12,2024M12,establecimientos_abiertos_estimados,204.0
27,Lugo,2024,12,2024M12,grado_ocupacion_habitaciones_pct,25.35
27,Lugo,2024,12,2024M12,grado_ocupacion_plazas_fin_semana_pct,30.51
27,Lugo,2024,12,2024M12,grado_ocupacion_plazas_pct,21.4
27,Lugo,2024,12,2024M12,habitaciones_estimadas,3868.0
27,Lugo,2024,12,2024M12,personal_empleado,884.0
27,Lugo,2024,12,2024M12,plazas_estimadas,7349.0
27,Lugo,2025,1,2025M01,establecimientos_abiertos_estimados,208.0
27,Lugo,2025,1,2025M01,grado_ocupacion_habitaciones_pct,23.64
27,Lugo,2025,1,2025M01,grado_ocupacion_plazas_fin_semana_pct,22.77
27,Lugo,2025,1,2025M01,grado_ocupacion_plazas_pct,18.64
27,Lugo,2025,1,2025M01,habitaciones_estimadas,3673.0
27,Lugo,2025,1,2025M01,personal_empleado,704.0
27,Lugo,2025,1,2025M01,plazas_estimadas,7007.0
27,Lugo,2025,2,2025M02,establecimientos_abiertos_estimados,226.0
27,Lugo,2025,2,2025M02,grado_ocupacion_habitaciones_pct,26.02
27,Lugo,2025,2,2025M02,grado_ocupacion_plazas_fin_semana_pct,26.37
27,Lugo,2025,2,2025M02,grado_ocupacion_plazas_pct,20.67
27,Lugo,2025,2,2025M02,habitaciones_estimadas,3987.0
27,Lugo,2025,2,2025M02,personal_empleado,732.0
27,Lugo,2025,2,2025M02,plazas_estimadas,7544.0
27,Lugo,2025,3,2025M03,establecimientos_abiertos_estimados,258.0
27,Lugo,2025,3,2025M03,grado_ocupacion_habitaciones_pct,28.7
27,Lugo,2025,3,2025M03,grado_ocupacion_plazas_fin_semana_pct,28.15
27,Lugo,2025,3,2025M03,grado_ocupacion_plazas_pct,23.12
27,Lugo,2025,3,2025M03,habitaciones_estimadas,4598.0
27,Lugo,2025,3,2025M03,personal_empleado,897.0
27,Lugo,2025,3,2025M03,plazas_estimadas,8777.0
27,Lugo,2025,4,2025M04,establecimientos_abiertos_estimados,335.0
27,Lugo,2025,4,2025M04,grado_ocupacion_habitaciones_pct,44.34
27,Lugo,2025,4,2025M04,grado_ocupacion_plazas_fin_semana_pct,44.29
27,Lugo,2025,4,2025M04,grado_ocupacion_plazas_pct,38.81
27,Lugo,2025,4,2025M04,habitaciones_estimadas,5393.0
27,Lugo,2025,4,2025M04,personal_empleado,1030.0
27,Lugo,2025,4,2025M04,plazas_estimadas,10327.0
27,Lugo,2025,5,2025M05,establecimientos_abiertos_estimados,345.0
27,Lugo,2025,5,2025M05,grado_ocupacion_habitaciones_pct,52.69
27,Lugo,2025,5,2025M05,grado_ocupacion_plazas_fin_semana_pct,49.38
27,Lugo,2025,5,2025M05,grado_ocupacion_plazas_pct,43.88
27,Lugo,2025,5,2025M05,habitaciones_estimadas,5510.0
27,Lugo,2025,5,2025M05,personal_empleado,1116.0
27,Lugo,2025,5,2025M05,plazas_estimadas,10566.0
27,Lugo,2025,6,2025M06,establecimientos_abiertos_estimados,350.0
27,Lugo,2025,6,2025M06,grado_ocupacion_habitaciones_pct,55.48
27,Lugo,2025,6,2025M06,grado_ocupacion_plazas_fin_semana_pct,54.53
27,Lugo,2025,6,2025M06,grado_ocupacion_plazas_pct,47.82
27,Lugo,2025,6,2025M06,habitaciones_estimadas,5649.0
27,Lugo,2025,6,2025M06,personal_empleado,1180.0
27,Lugo,2025,6,2025M06,plazas_estimadas,10791.0
27,Lugo,2025,7,2025M07,establecimientos_abiertos_estimados,357.0
27,Lugo,2025,7,2025M07,grado_ocupacion_habitaciones_pct,54.71
27,Lugo,2025,7,2025M07,grado_ocupacion_plazas_fin_semana_pct,54.42
27,Lugo,2025,7,2025M07,grado_ocupacion_plazas_pct,49.35
27,Lugo,2025,7,2025M07,habitaciones_estimadas,5802.0
27,Lugo,2025,7,2025M07,personal_empleado,1337.0
27,Lugo,2025,7,2025M07,plazas_estimadas,11109.0
27,Lugo,2025,8,2025M08,establecimientos_abiertos_estimados,358.0
27,Lugo,2025,8,2025M08,grado_ocupacion_habitaciones_pct,67.48
27,Lugo,2025,8,2025M08,grado_ocupacion_plazas_fin_semana_pct,63.59
27,Lugo,2025,8,2025M08,grado_ocupacion_plazas_pct,62.84
27,Lugo,2025,8,2025M08,habitaciones_estimadas,5778.0
27,Lugo,2025,8,2025M08,personal_empleado,1291.0
27,Lugo,2025,8,2025M08,plazas_estimadas,11080.0
27,Lugo,2025,9,2025M09,establecimientos_abiertos_estimados,352.0
27,Lugo,2025,9,2025M09,grado_ocupacion_habitaciones_pct,61.51
27,Lugo,2025,9,2025M09,grado_ocupacion_plazas_fin_semana_pct,57.81
27,Lugo,2025,9,2025M09,grado_ocupacion_plazas_pct,52.61
27,Lugo,2025,9,2025M09,habitaciones_estimadas,5634.0
27,Lugo,2025,9,2025M09,personal_empleado,1241.0
27,Lugo,2025,9,2025M09,plazas_estimadas,10744.0
27,Lugo,2025,10,2025M10,establecimientos_abiertos_estimados,321.0
27,Lugo,2025,10,2025M10,grado_ocupacion_habitaciones_pct,51.13
27,Lugo,2025,10,2025M10,grado_ocupacion_plazas_fin_semana_pct,48.88
27,Lugo,2025,10,2025M10,grado_ocupacion_plazas_pct,42.41
27,Lugo,2025,10,2025M10,habitaciones_estimadas,5212.0
27,Lugo,2025,10,2025M10,personal_empleado,1085.0
27,Lugo,2025,10,2025M10,plazas_estimadas,9949.0
27,Lugo,2025,11,2025M11,establecimientos_abiertos_estimados,256.0
27,Lugo,2025,11,2025M11,grado_ocupacion_habitaciones_pct,33.65
27,Lugo,2025,11,2025M11,grado_ocupacion_plazas_fin_semana_pct,32.56
27,Lugo,2025,11,2025M11,grado_ocupacion_plazas_pct,27.0
27,Lugo,2025,11,2025M11,habitaciones_estimadas,4428.0
27,Lugo,2025,11,2025M11,personal_empleado,926.0
27,Lugo,2025,11,2025M11,plazas_estimadas,8433.0
27,Lugo,2025,12,2025M12,establecimientos_abiertos_estimados,208.0
27,Lugo,2025,12,2025M12,grado_ocupacion_habitaciones_pct,30.01
27,Lugo,2025,12,2025M12,grado_ocupacion_plazas_fin_semana_pct,29.72
27,Lugo,2025,12,2025M12,grado_ocupacion_plazas_pct,24.62
27,Lugo,2025,12,2025M12,habitaciones_estimadas,3759.0
27,Lugo,2025,12,2025M12,personal_empleado,845.0
27,Lugo,2025,12,2025M12,plazas_estimadas,7204.0
28,Madrid,2015,1,2015M01,establecimientos_abiertos_estimados,1132.0
28,Madrid,2015,1,2015M01,grado_ocupacion_habitaciones_pct,53.04
28,Madrid,2015,1,2015M01,grado_ocupacion_plazas_fin_semana_pct,51.34
28,Madrid,2015,1,2015M01,grado_ocupacion_plazas_pct,43.66
28,Madrid,2015,1,2015M01,habitaciones_estimadas,55038.0
28,Madrid,2015,1,2015M01,personal_empleado,13032.0
28,Madrid,2015,1,2015M01,plazas_estimadas,106628.0
28,Madrid,2015,2,2015M02,establecimientos_abiertos_estimados,1107.0
28,Madrid,2015,2,2015M02,grado_ocupacion_habitaciones_pct,58.89
28,Madrid,2015,2,2015M02,grado_ocupacion_plazas_fin_semana_pct,59.21
28,Madrid,2015,2,2015M02,grado_ocupacion_plazas_pct,47.36
28,Madrid,2015,2,2015M02,habitaciones_estimadas,54865.0
28,Madrid,2015,2,2015M02,personal_empleado,13250.0
28,Madrid,2015,2,2015M02,plazas_estimadas,106391.0
28,Madrid,2015,3,2015M03,establecimientos_abiertos_estimados,1130.0
28,Madrid,2015,3,2015M03,grado_ocupacion_habitaciones_pct,63.81
28,Madrid,2015,3,2015M03,grado_ocupacion_plazas_fin_semana_pct,60.89
28,Madrid,2015,3,2015M03,grado_ocupacion_plazas_pct,52.01
28,Madrid,2015,3,2015M03,habitaciones_estimadas,55099.0
28,Madrid,2015,3,2015M03,personal_empleado,13262.0
28,Madrid,2015,3,2015M03,plazas_estimadas,106677.0
28,Madrid,2015,4,2015M04,establecimientos_abiertos_estimados,1130.0
28,Madrid,2015,4,2015M04,grado_ocupacion_habitaciones_pct,70.16
28,Madrid,2015,4,2015M04,grado_ocupacion_plazas_fin_semana_pct,71.92
28,Madrid,2015,4,2015M04,grado_ocupacion_plazas_pct,59.3
28,Madrid,2015,4,2015M04,habitaciones_estimadas,55224.0
28,Madrid,2015,4,2015M04,personal_empleado,13480.0
28,Madrid,2015,4,2015M04,plazas_estimadas,107021.0
28,Madrid,2015,5,2015M05,establecimientos_abiertos_estimados,1118.0
28,Madrid,2015,5,2015M05,grado_ocupacion_habitaciones_pct,75.7
28,Madrid,2015,5,2015M05,grado_ocupacion_plazas_fin_semana_pct,74.17
28,Madrid,2015,5,2015M05,grado_ocupacion_plazas_pct,63.52
28,Madrid,2015,5,2015M05,habitaciones_estimadas,54653.0
28,Madrid,2015,5,2015M05,personal_empleado,13309.0
28,Madrid,2015,5,2015M05,plazas_estimadas,105956.0
28,Madrid,2015,6,2015M06,establecimientos_abiertos_estimados,1104.0
28,Madrid,2015,6,2015M06,grado_ocupacion_habitaciones_pct,71.33
28,Madrid,2015,6,2015M06,grado_ocupacion_plazas_fin_semana_pct,67.1
28,Madrid,2015,6,2015M06,grado_ocupacion_plazas_pct,58.99
28,Madrid,2015,6,2015M06,habitaciones_estimadas,54485.0
28,Madrid,2015,6,2015M06,personal_empleado,13413.0
28,Madrid,2015,6,2015M06,plazas_estimadas,105805.0
28,Madrid,2015,7,2015M07,establecimientos_abiertos_estimados,1068.0
28,Madrid,2015,7,2015M07,grado_ocupacion_habitaciones_pct,63.1
28,Madrid,2015,7,2015M07,grado_ocupacion_plazas_fin_semana_pct,60.83
28,Madrid,2015,7,2015M07,grado_ocupacion_plazas_pct,56.04
28,Madrid,2015,7,2015M07,habitaciones_estimadas,53345.0
28,Madrid,2015,7,2015M07,personal_empleado,13095.0
28,Madrid,2015,7,2015M07,plazas_estimadas,103776.0
28,Madrid,2015,8,2015M08,establecimientos_abiertos_estimados,999.0
28,Madrid,2015,8,2015M08,grado_ocupacion_habitaciones_pct,55.73
28,Madrid,2015,8,2015M08,grado_ocupacion_plazas_fin_semana_pct,57.51
28,Madrid,2015,8,2015M08,grado_ocupacion_plazas_pct,53.78
28,Madrid,2015,8,2015M08,habitaciones_estimadas,52311.0
28,Madrid,2015,8,2015M08,personal_empleado,12638.0
28,Madrid,2015,8,2015M08,plazas_estimadas,101816.0
28,Madrid,2015,9,2015M09,establecimientos_abiertos_estimados,1096.0
28,Madrid,2015,9,2015M09,grado_ocupacion_habitaciones_pct,76.41
28,Madrid,2015,9,2015M09,grado_ocupacion_plazas_fin_semana_pct,73.02
28,Madrid,2015,9,2015M09,grado_ocupacion_plazas_pct,63.72
28,Madrid,2015,9,2015M09,habitaciones_estimadas,53949.0
28,Madrid,2015,9,2015M09,personal_empleado,13224.0
28,Madrid,2015,9,2015M09,plazas_estimadas,104819.0
28,Madrid,2015,10,2015M10,establecimientos_abiertos_estimados,1117.0
28,Madrid,2015,10,2015M10,grado_ocupacion_habitaciones_pct,80.61
28,Madrid,2015,10,2015M10,grado_ocupacion_plazas_fin_semana_pct,72.44
28,Madrid,2015,10,2015M10,grado_ocupacion_plazas_pct,65.6
28,Madrid,2015,10,2015M10,habitaciones_estimadas,54695.0
28,Madrid,2015,10,2015M10,personal_empleado,13389.0
28,Madrid,2015,10,2015M10,plazas_estimadas,106114.0
28,Madrid,2015,11,2015M11,establecimientos_abiertos_estimados,1093.0
28,Madrid,2015,11,2015M11,grado_ocupacion_habitaciones_pct,68.38
28,Madrid,2015,11,2015M11,grado_ocupacion_plazas_fin_semana_pct,64.7
28,Madrid,2015,11,2015M11,grado_ocupacion_plazas_pct,54.7
28,Madrid,2015,11,2015M11,habitaciones_estimadas,54297.0
28,Madrid,2015,11,2015M11,personal_empleado,13440.0
28,Madrid,2015,11,2015M11,plazas_estimadas,105474.0
28,Madrid,2015,12,2015M12,establecimientos_abiertos_estimados,1086.0
28,Madrid,2015,12,2015M12,grado_ocupacion_habitaciones_pct,58.94
28,Madrid,2015,12,2015M12,grado_ocupacion_plazas_fin_semana_pct,57.39
28,Madrid,2015,12,2015M12,grado_ocupacion_plazas_pct,51.45
28,Madrid,2015,12,2015M12,habitaciones_estimadas,54125.0
28,Madrid,2015,12,2015M12,personal_empleado,13219.0
28,Madrid,2015,12,2015M12,plazas_estimadas,105152.0
28,Madrid,2016,1,2016M01,establecimientos_abiertos_estimados,1071.0
28,Madrid,2016,1,2016M01,grado_ocupacion_habitaciones_pct,55.73
28,Madrid,2016,1,2016M01,grado_ocupacion_plazas_fin_semana_pct,51.94
28,Madrid,2016,1,2016M01,grado_ocupacion_plazas_pct,46.29
28,Madrid,2016,1,2016M01,habitaciones_estimadas,54364.0
28,Madrid,2016,1,2016M01,personal_empleado,13342.0
28,Madrid,2016,1,2016M01,plazas_estimadas,105659.0
28,Madrid,2016,2,2016M02,establecimientos_abiertos_estimados,1087.0
28,Madrid,2016,2,2016M02,grado_ocupacion_habitaciones_pct,65.18
28,Madrid,2016,2,2016M02,grado_ocupacion_plazas_fin_semana_pct,64.75
28,Madrid,2016,2,2016M02,grado_ocupacion_plazas_pct,52.92
28,Madrid,2016,2,2016M02,habitaciones_estimadas,54391.0
28,Madrid,2016,2,2016M02,personal_empleado,13561.0
28,Madrid,2016,2,2016M02,plazas_estimadas,105701.0
28,Madrid,2016,3,2016M03,establecimientos_abiertos_estimados,1080.0
28,Madrid,2016,3,2016M03,grado_ocupacion_habitaciones_pct,67.08
28,Madrid,2016,3,2016M03,grado_ocupacion_plazas_fin_semana_pct,65.94
28,Madrid,2016,3,2016M03,grado_ocupacion_plazas_pct,55.8
28,Madrid,2016,3,2016M03,habitaciones_estimadas,54210.0
28,Madrid,2016,3,2016M03,personal_empleado,13577.0
28,Madrid,2016,3,2016M03,plazas_estimadas,105479.0
28,Madrid,2016,4,2016M04,establecimientos_abiertos_estimados,1107.0
28,Madrid,2016,4,2016M04,grado_ocupacion_habitaciones_pct,72.33
28,Madrid,2016,4,2016M04,grado_ocupacion_plazas_fin_semana_pct,63.46
28,Madrid,2016,4,2016M04,grado_ocupacion_plazas_pct,57.94
28,Madrid,2016,4,2016M04,habitaciones_estimadas,54512.0
28,Madrid,2016,4,2016M04,personal_empleado,13620.0
28,Madrid,2016,4,2016M04,plazas_estimadas,105833.0
28,Madrid,2016,5,2016M05,establecimientos_abiertos_estimados,1107.0
28,Madrid,2016,5,2016M05,grado_ocupacion_habitaciones_pct,75.75
28,Madrid,2016,5,2016M05,grado_ocupacion_plazas_fin_semana_pct,70.98
28,Madrid,2016,5,2016M05,grado_ocupacion_plazas_pct,60.9
28,Madrid,2016,5,2016M05,habitaciones_estimadas,54487.0
28,Madrid,2016,5,2016M05,personal_empleado,13913.0
28,Madrid,2016,5,2016M05,plazas_estimadas,105784.0
28,Madrid,2016,6,2016M06,establecimientos_abiertos_estimados,1092.0
28,Madrid,2016,6,2016M06,grado_ocupacion_habitaciones_pct,75.7
28,Madrid,2016,6,2016M06,grado_ocupacion_plazas_fin_semana_pct,68.55
28,Madrid,2016,6,2016M06,grado_ocupacion_plazas_pct,60.47
28,Madrid,2016,6,2016M06,habitaciones_estimadas,54340.0
28,Madrid,2016,6,2016M06,personal_empleado,13654.0
28,Madrid,2016,6,2016M06,plazas_estimadas,105524.0
28,Madrid,2016,7,2016M07,establecimientos_abiertos_estimados,1060.0
28,Madrid,2016,7,2016M07,grado_ocupacion_habitaciones_pct,64.79
28,Madrid,2016,7,2016M07,grado_ocupacion_plazas_fin_semana_pct,61.73
28,Madrid,2016,7,2016M07,grado_ocupacion_plazas_pct,57.77
28,Madrid,2016,7,2016M07,habitaciones_estimadas,53569.0
28,Madrid,2016,7,2016M07,personal_empleado,13600.0
28,Madrid,2016,7,2016M07,plazas_estimadas,104450.0
28,Madrid,2016,8,2016M08,establecimientos_abiertos_estimados,998.0
28,Madrid,2016,8,2016M08,grado_ocupacion_habitaciones_pct,58.18
28,Madrid,2016,8,2016M08,grado_ocupacion_plazas_fin_semana_pct,60.33
28,Madrid,2016,8,2016M08,grado_ocupacion_plazas_pct,55.61
28,Madrid,2016,8,2016M08,habitaciones_estimadas,52994.0
28,Madrid,2016,8,2016M08,personal_empleado,13542.0
28,Madrid,2016,8,2016M08,plazas_estimadas,103384.0
28,Madrid,2016,9,2016M09,establecimientos_abiertos_estimados,1069.0
28,Madrid,2016,9,2016M09,grado_ocupacion_habitaciones_pct,77.99
28,Madrid,2016,9,2016M09,grado_ocupacion_plazas_fin_semana_pct,71.93
28,Madrid,2016,9,2016M09,grado_ocupacion_plazas_pct,64.51
28,Madrid,2016,9,2016M09,habitaciones_estimadas,54108.0
28,Madrid,2016,9,2016M09,personal_empleado,13635.0
28,Madrid,2016,9,2016M09,plazas_estimadas,105313.0
28,Madrid,2016,10,2016M10,establecimientos_abiertos_estimados,1088.0
28,Madrid,2016,10,2016M10,grado_ocupacion_habitaciones_pct,77.67
28,Madrid,2016,10,2016M10,grado_ocupacion_plazas_fin_semana_pct,72.64
28,Madrid,2016,10,2016M10,grado_ocupacion_plazas_pct,64.1
28,Madrid,2016,10,2016M10,habitaciones_estimadas,54570.0
28,Madrid,2016,10,2016M10,personal_empleado,13761.0
28,Madrid,2016,10,2016M10,plazas_estimadas,106203.0
28,Madrid,2016,11,2016M11,establecimientos_abiertos_estimados,1091.0
28,Madrid,2016,11,2016M11,grado_ocupacion_habitaciones_pct,69.0
28,Madrid,2016,11,2016M11,grado_ocupacion_plazas_fin_semana_pct,66.11
28,Madrid,2016,11,2016M11,grado_ocupacion_plazas_pct,54.4
28,Madrid,2016,11,2016M11,habitaciones_estimadas,54762.0
28,Madrid,2016,11,2016M11,personal_empleado,13731.0
28,Madrid,2016,11,2016M11,plazas_estimadas,106619.0
28,Madrid,2016,12,2016M12,establecimientos_abiertos_estimados,1085.0
28,Madrid,2016,12,2016M12,grado_ocupacion_habitaciones_pct,60.85
28,Madrid,2016,12,2016M12,grado_ocupacion_plazas_fin_semana_pct,59.62
28,Madrid,2016,12,2016M12,grado_ocupacion_plazas_pct,53.33
28,Madrid,2016,12,2016M12,habitaciones_estimadas,54611.0
28,Madrid,2016,12,2016M12,personal_empleado,13675.0
28,Madrid,2016,12,2016M12,plazas_estimadas,106315.0
28,Madrid,2017,1,2017M01,establecimientos_abiertos_estimados,1128.0
28,Madrid,2017,1,2017M01,grado_ocupacion_habitaciones_pct,61.49
28,Madrid,2017,1,2017M01,grado_ocupacion_plazas_fin_semana_pct,56.8
28,Madrid,2017,1,2017M01,grado_ocupacion_plazas_pct,50.64
28,Madrid,2017,1,2017M01,habitaciones_estimadas,55093.0
28,Madrid,2017,1,2017M01,personal_empleado,14343.0
28,Madrid,2017,1,2017M01,plazas_estimadas,107089.0
28,Madrid,2017,2,2017M02,establecimientos_abiertos_estimados,1115.0
28,Madrid,2017,2,2017M02,grado_ocupacion_habitaciones_pct,69.63
28,Madrid,2017,2,2017M02,grado_ocupacion_plazas_fin_semana_pct,66.51
28,Madrid,2017,2,2017M02,grado_ocupacion_plazas_pct,55.9
28,Madrid,2017,2,2017M02,habitaciones_estimadas,55173.0
28,Madrid,2017,2,2017M02,personal_empleado,14471.0
28,Madrid,2017,2,2017M02,plazas_estimadas,107312.0
28,Madrid,2017,3,2017M03,establecimientos_abiertos_estimados,1138.0
28,Madrid,2017,3,2017M03,grado_ocupacion_habitaciones_pct,70.85
28,Madrid,2017,3,2017M03,grado_ocupacion_plazas_fin_semana_pct,64.22
28,Madrid,2017,3,2017M03,grado_ocupacion_plazas_pct,56.28
28,Madrid,2017,3,2017M03,habitaciones_estimadas,55547.0
28,Madrid,2017,3,2017M03,personal_empleado,14452.0
28,Madrid,2017,3,2017M03,plazas_estimadas,107940.0
28,Madrid,2017,4,2017M04,establecimientos_abiertos_estimados,1122.0
28,Madrid,2017,4,2017M04,grado_ocupacion_habitaciones_pct,75.82
28,Madrid,2017,4,2017M04,grado_ocupacion_plazas_fin_semana_pct,74.06
