codigo_provincia,provincia,provincia_original,anio,tipo_edificacion,tipo_dato,valor,valor_original,edificacion_normalizada,dato_normalizado,variable
43,Tarragona,43 Tarragona,2018,Vivienda colectiva,Índice,104.892,"104,892",colectiva,indice,ipva_indice_colectiva
43,Tarragona,43 Tarragona,2018,Vivienda unifamiliar,Índice,104.836,"104,836",unifamiliar,indice,ipva_indice_unifamiliar
43,Tarragona,43 Tarragona,2019,Total,Variación anual,2.9,"2,9",general,variacion_anual,ipva_variacion_anual_general
43,Tarragona,43 Tarragona,2019,Vivienda colectiva,Variación anual,3.1,"3,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
43,Tarragona,43 Tarragona,2019,Vivienda unifamiliar,Variación anual,1.9,"1,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
43,Tarragona,43 Tarragona,2019,Total,Índice,107.909,"107,909",general,indice,ipva_indice_general
43,Tarragona,43 Tarragona,2019,Vivienda colectiva,Índice,108.123,"108,123",colectiva,indice,ipva_indice_colectiva
43,Tarragona,43 Tarragona,2019,Vivienda unifamiliar,Índice,106.792,"106,792",unifamiliar,indice,ipva_indice_unifamiliar
43,Tarragona,43 Tarragona,2020,Total,Variación anual,1.2,"1,2",general,variacion_anual,ipva_variacion_anual_general
43,Tarragona,43 Tarragona,2020,Vivienda colectiva,Variación anual,1.3,"1,3",colectiva,variacion_anual,ipva_variacion_anual_colectiva
43,Tarragona,43 Tarragona,2020,Vivienda unifamiliar,Variación anual,0.6,"0,6",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
43,Tarragona,43 Tarragona,2020,Total,Índice,109.192,"109,192",general,indice,ipva_indice_general
43,Tarragona,43 Tarragona,2020,Vivienda colectiva,Índice,109.53,"109,530",colectiva,indice,ipva_indice_colectiva
43,Tarragona,43 Tarragona,2020,Vivienda unifamiliar,Índice,107.441,"107,441",unifamiliar,indice,ipva_indice_unifamiliar
43,Tarragona,43 Tarragona,2021,Total,Variación anual,1.9,"1,9",general,variacion_anual,ipva_variacion_anual_general
43,Tarragona,43 Tarragona,2021,Vivienda colectiva,Variación anual,1.9,"1,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
43,Tarragona,43 Tarragona,2021,Vivienda unifamiliar,Variación anual,2.2,"2,2",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
43,Tarragona,43 Tarragona,2021,Total,Índice,111.286,"111,286",general,indice,ipva_indice_general
43,Tarragona,43 Tarragona,2021,Vivienda colectiva,Índice,111.579,"111,579",colectiva,indice,ipva_indice_colectiva
43,Tarragona,43 Tarragona,2021,Vivienda unifamiliar,Índice,109.755,"109,755",unifamiliar,indice,ipva_indice_unifamiliar
43,Tarragona,43 Tarragona,2022,Total,Variación anual,2.6,"2,6",general,variacion_anual,ipva_variacion_anual_general
43,Tarragona,43 Tarragona,2022,Vivienda colectiva,Variación anual,2.7,"2,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
43,Tarragona,43 Tarragona,2022,Vivienda unifamiliar,Variación anual,2.4,"2,4",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
43,Tarragona,43 Tarragona,2022,Total,Índice,114.192,"114,192",general,indice,ipva_indice_general
43,Tarragona,43 Tarragona,2022,Vivienda colectiva,Índice,114.542,"114,542",colectiva,indice,ipva_indice_colectiva
43,Tarragona,43 Tarragona,2022,Vivienda unifamiliar,Índice,112.36,"112,360",unifamiliar,indice,ipva_indice_unifamiliar
43,Tarragona,43 Tarragona,2023,Total,Variación anual,2.3,"2,3",general,variacion_anual,ipva_variacion_anual_general
43,Tarragona,43 Tarragona,2023,Vivienda colectiva,Variación anual,2.4,"2,4",colectiva,variacion_anual,ipva_variacion_anual_colectiva
43,Tarragona,43 Tarragona,2023,Vivienda unifamiliar,Variación anual,2.1,"2,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
43,Tarragona,43 Tarragona,2023,Total,Índice,116.859,"116,859",general,indice,ipva_indice_general
43,Tarragona,43 Tarragona,2023,Vivienda colectiva,Índice,117.27,"117,270",colectiva,indice,ipva_indice_colectiva
43,Tarragona,43 Tarragona,2023,Vivienda unifamiliar,Índice,114.706,"114,706",unifamiliar,indice,ipva_indice_unifamiliar
43,Tarragona,43 Tarragona,2024,Total,Variación anual,3.4,"3,4",general,variacion_anual,ipva_variacion_anual_general
43,Tarragona,43 Tarragona,2024,Vivienda colectiva,Variación anual,3.5,"3,5",colectiva,variacion_anual,ipva_variacion_anual_colectiva
43,Tarragona,43 Tarragona,2024,Vivienda unifamiliar,Variación anual,2.5,"2,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
43,Tarragona,43 Tarragona,2024,Total,Índice,120.777,"120,777",general,indice,ipva_indice_general
43,Tarragona,43 Tarragona,2024,Vivienda colectiva,Índice,121.387,"121,387",colectiva,indice,ipva_indice_colectiva
43,Tarragona,43 Tarragona,2024,Vivienda unifamiliar,Índice,117.534,"117,534",unifamiliar,indice,ipva_indice_unifamiliar
44,Teruel,44 Teruel,2015,Total,Variación anual,-1.1,"-1,1",general,variacion_anual,ipva_variacion_anual_general
44,Teruel,44 Teruel,2015,Vivienda colectiva,Variación anual,-1.2,"-1,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
44,Teruel,44 Teruel,2015,Vivienda unifamiliar,Variación anual,-1.0,"-1,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
44,Teruel,44 Teruel,2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
44,Teruel,44 Teruel,2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
44,Teruel,44 Teruel,2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
44,Teruel,44 Teruel,2016,Total,Variación anual,1.1,"1,1",general,variacion_anual,ipva_variacion_anual_general
44,Teruel,44 Teruel,2016,Vivienda colectiva,Variación anual,1.2,"1,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
44,Teruel,44 Teruel,2016,Vivienda unifamiliar,Variación anual,0.9,"0,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
44,Teruel,44 Teruel,2016,Total,Índice,101.124,"101,124",general,indice,ipva_indice_general
44,Teruel,44 Teruel,2016,Vivienda colectiva,Índice,101.161,"101,161",colectiva,indice,ipva_indice_colectiva
44,Teruel,44 Teruel,2016,Vivienda unifamiliar,Índice,100.9,"100,900",unifamiliar,indice,ipva_indice_unifamiliar
44,Teruel,44 Teruel,2017,Total,Variación anual,1.0,"1,0",general,variacion_anual,ipva_variacion_anual_general
44,Teruel,44 Teruel,2017,Vivienda colectiva,Variación anual,1.0,"1,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
44,Teruel,44 Teruel,2017,Vivienda unifamiliar,Variación anual,0.9,"0,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
44,Teruel,44 Teruel,2017,Total,Índice,102.145,"102,145",general,indice,ipva_indice_general
44,Teruel,44 Teruel,2017,Vivienda colectiva,Índice,102.197,"102,197",colectiva,indice,ipva_indice_colectiva
44,Teruel,44 Teruel,2017,Vivienda unifamiliar,Índice,101.82,"101,820",unifamiliar,indice,ipva_indice_unifamiliar
44,Teruel,44 Teruel,2018,Total,Variación anual,1.8,"1,8",general,variacion_anual,ipva_variacion_anual_general
44,Teruel,44 Teruel,2018,Vivienda colectiva,Variación anual,1.9,"1,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
44,Teruel,44 Teruel,2018,Vivienda unifamiliar,Variación anual,0.7,"0,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
44,Teruel,44 Teruel,2018,Total,Índice,103.95,"103,950",general,indice,ipva_indice_general
44,Teruel,44 Teruel,2018,Vivienda colectiva,Índice,104.183,"104,183",colectiva,indice,ipva_indice_colectiva
44,Teruel,44 Teruel,2018,Vivienda unifamiliar,Índice,102.507,"102,507",unifamiliar,indice,ipva_indice_unifamiliar
44,Teruel,44 Teruel,2019,Total,Variación anual,2.4,"2,4",general,variacion_anual,ipva_variacion_anual_general
44,Teruel,44 Teruel,2019,Vivienda colectiva,Variación anual,2.8,"2,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
44,Teruel,44 Teruel,2019,Vivienda unifamiliar,Variación anual,-0.5,"-0,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
44,Teruel,44 Teruel,2019,Total,Índice,106.402,"106,402",general,indice,ipva_indice_general
44,Teruel,44 Teruel,2019,Vivienda colectiva,Índice,107.08,"107,080",colectiva,indice,ipva_indice_colectiva
44,Teruel,44 Teruel,2019,Vivienda unifamiliar,Índice,102.033,"102,033",unifamiliar,indice,ipva_indice_unifamiliar
44,Teruel,44 Teruel,2020,Total,Variación anual,1.2,"1,2",general,variacion_anual,ipva_variacion_anual_general
44,Teruel,44 Teruel,2020,Vivienda colectiva,Variación anual,1.3,"1,3",colectiva,variacion_anual,ipva_variacion_anual_colectiva
44,Teruel,44 Teruel,2020,Vivienda unifamiliar,Variación anual,0.8,"0,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
44,Teruel,44 Teruel,2020,Total,Índice,107.723,"107,723",general,indice,ipva_indice_general
44,Teruel,44 Teruel,2020,Vivienda colectiva,Índice,108.469,"108,469",colectiva,indice,ipva_indice_colectiva
44,Teruel,44 Teruel,2020,Vivienda unifamiliar,Índice,102.896,"102,896",unifamiliar,indice,ipva_indice_unifamiliar
44,Teruel,44 Teruel,2021,Total,Variación anual,2.0,"2,0",general,variacion_anual,ipva_variacion_anual_general
44,Teruel,44 Teruel,2021,Vivienda colectiva,Variación anual,2.1,"2,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
44,Teruel,44 Teruel,2021,Vivienda unifamiliar,Variación anual,0.8,"0,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
44,Teruel,44 Teruel,2021,Total,Índice,109.825,"109,825",general,indice,ipva_indice_general
44,Teruel,44 Teruel,2021,Vivienda colectiva,Índice,110.795,"110,795",colectiva,indice,ipva_indice_colectiva
44,Teruel,44 Teruel,2021,Vivienda unifamiliar,Índice,103.723,"103,723",unifamiliar,indice,ipva_indice_unifamiliar
44,Teruel,44 Teruel,2022,Total,Variación anual,2.8,"2,8",general,variacion_anual,ipva_variacion_anual_general
44,Teruel,44 Teruel,2022,Vivienda colectiva,Variación anual,2.8,"2,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
44,Teruel,44 Teruel,2022,Vivienda unifamiliar,Variación anual,2.6,"2,6",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
44,Teruel,44 Teruel,2022,Total,Índice,112.848,"112,848",general,indice,ipva_indice_general
44,Teruel,44 Teruel,2022,Vivienda colectiva,Índice,113.876,"113,876",colectiva,indice,ipva_indice_colectiva
44,Teruel,44 Teruel,2022,Vivienda unifamiliar,Índice,106.406,"106,406",unifamiliar,indice,ipva_indice_unifamiliar
44,Teruel,44 Teruel,2023,Total,Variación anual,2.0,"2,0",general,variacion_anual,ipva_variacion_anual_general
44,Teruel,44 Teruel,2023,Vivienda colectiva,Variación anual,2.2,"2,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
44,Teruel,44 Teruel,2023,Vivienda unifamiliar,Variación anual,0.8,"0,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
44,Teruel,44 Teruel,2023,Total,Índice,115.056,"115,056",general,indice,ipva_indice_general
44,Teruel,44 Teruel,2023,Vivienda colectiva,Índice,116.325,"116,325",colectiva,indice,ipva_indice_colectiva
44,Teruel,44 Teruel,2023,Vivienda unifamiliar,Índice,107.268,"107,268",unifamiliar,indice,ipva_indice_unifamiliar
44,Teruel,44 Teruel,2024,Total,Variación anual,3.7,"3,7",general,variacion_anual,ipva_variacion_anual_general
44,Teruel,44 Teruel,2024,Vivienda colectiva,Variación anual,3.7,"3,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
44,Teruel,44 Teruel,2024,Vivienda unifamiliar,Variación anual,3.3,"3,3",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
44,Teruel,44 Teruel,2024,Total,Índice,119.273,"119,273",general,indice,ipva_indice_general
44,Teruel,44 Teruel,2024,Vivienda colectiva,Índice,120.655,"120,655",colectiva,indice,ipva_indice_colectiva
44,Teruel,44 Teruel,2024,Vivienda unifamiliar,Índice,110.836,"110,836",unifamiliar,indice,ipva_indice_unifamiliar
45,Toledo,45 Toledo,2015,Total,Variación anual,-1.5,"-1,5",general,variacion_anual,ipva_variacion_anual_general
45,Toledo,45 Toledo,2015,Vivienda colectiva,Variación anual,-1.7,"-1,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
45,Toledo,45 Toledo,2015,Vivienda unifamiliar,Variación anual,-1.1,"-1,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
45,Toledo,45 Toledo,2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
45,Toledo,45 Toledo,2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
45,Toledo,45 Toledo,2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
45,Toledo,45 Toledo,2016,Total,Variación anual,1.5,"1,5",general,variacion_anual,ipva_variacion_anual_general
45,Toledo,45 Toledo,2016,Vivienda colectiva,Variación anual,1.7,"1,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
45,Toledo,45 Toledo,2016,Vivienda unifamiliar,Variación anual,1.0,"1,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
45,Toledo,45 Toledo,2016,Total,Índice,101.497,"101,497",general,indice,ipva_indice_general
45,Toledo,45 Toledo,2016,Vivienda colectiva,Índice,101.691,"101,691",colectiva,indice,ipva_indice_colectiva
45,Toledo,45 Toledo,2016,Vivienda unifamiliar,Índice,101.021,"101,021",unifamiliar,indice,ipva_indice_unifamiliar
45,Toledo,45 Toledo,2017,Total,Variación anual,1.9,"1,9",general,variacion_anual,ipva_variacion_anual_general
45,Toledo,45 Toledo,2017,Vivienda colectiva,Variación anual,1.8,"1,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
45,Toledo,45 Toledo,2017,Vivienda unifamiliar,Variación anual,2.1,"2,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
45,Toledo,45 Toledo,2017,Total,Índice,103.443,"103,443",general,indice,ipva_indice_general
45,Toledo,45 Toledo,2017,Vivienda colectiva,Índice,103.571,"103,571",colectiva,indice,ipva_indice_colectiva
45,Toledo,45 Toledo,2017,Vivienda unifamiliar,Índice,103.123,"103,123",unifamiliar,indice,ipva_indice_unifamiliar
45,Toledo,45 Toledo,2018,Total,Variación anual,2.0,"2,0",general,variacion_anual,ipva_variacion_anual_general
45,Toledo,45 Toledo,2018,Vivienda colectiva,Variación anual,2.1,"2,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
45,Toledo,45 Toledo,2018,Vivienda unifamiliar,Variación anual,1.7,"1,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
45,Toledo,45 Toledo,2018,Total,Índice,105.463,"105,463",general,indice,ipva_indice_general
45,Toledo,45 Toledo,2018,Vivienda colectiva,Índice,105.718,"105,718",colectiva,indice,ipva_indice_colectiva
45,Toledo,45 Toledo,2018,Vivienda unifamiliar,Índice,104.851,"104,851",unifamiliar,indice,ipva_indice_unifamiliar
45,Toledo,45 Toledo,2019,Total,Variación anual,4.0,"4,0",general,variacion_anual,ipva_variacion_anual_general
45,Toledo,45 Toledo,2019,Vivienda colectiva,Variación anual,4.6,"4,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
45,Toledo,45 Toledo,2019,Vivienda unifamiliar,Variación anual,2.7,"2,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
45,Toledo,45 Toledo,2019,Total,Índice,109.707,"109,707",general,indice,ipva_indice_general
45,Toledo,45 Toledo,2019,Vivienda colectiva,Índice,110.55,"110,550",colectiva,indice,ipva_indice_colectiva
45,Toledo,45 Toledo,2019,Vivienda unifamiliar,Índice,107.692,"107,692",unifamiliar,indice,ipva_indice_unifamiliar
45,Toledo,45 Toledo,2020,Total,Variación anual,2.1,"2,1",general,variacion_anual,ipva_variacion_anual_general
45,Toledo,45 Toledo,2020,Vivienda colectiva,Variación anual,2.3,"2,3",colectiva,variacion_anual,ipva_variacion_anual_colectiva
45,Toledo,45 Toledo,2020,Vivienda unifamiliar,Variación anual,1.6,"1,6",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
45,Toledo,45 Toledo,2020,Total,Índice,111.982,"111,982",general,indice,ipva_indice_general
45,Toledo,45 Toledo,2020,Vivienda colectiva,Índice,113.054,"113,054",colectiva,indice,ipva_indice_colectiva
45,Toledo,45 Toledo,2020,Vivienda unifamiliar,Índice,109.414,"109,414",unifamiliar,indice,ipva_indice_unifamiliar
45,Toledo,45 Toledo,2021,Total,Variación anual,2.6,"2,6",general,variacion_anual,ipva_variacion_anual_general
45,Toledo,45 Toledo,2021,Vivienda colectiva,Variación anual,2.7,"2,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
45,Toledo,45 Toledo,2021,Vivienda unifamiliar,Variación anual,2.1,"2,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
45,Toledo,45 Toledo,2021,Total,Índice,114.842,"114,842",general,indice,ipva_indice_general
45,Toledo,45 Toledo,2021,Vivienda colectiva,Índice,116.14,"116,140",colectiva,indice,ipva_indice_colectiva
45,Toledo,45 Toledo,2021,Vivienda unifamiliar,Índice,111.729,"111,729",unifamiliar,indice,ipva_indice_unifamiliar
45,Toledo,45 Toledo,2022,Total,Variación anual,3.0,"3,0",general,variacion_anual,ipva_variacion_anual_general
45,Toledo,45 Toledo,2022,Vivienda colectiva,Variación anual,3.3,"3,3",colectiva,variacion_anual,ipva_variacion_anual_colectiva
45,Toledo,45 Toledo,2022,Vivienda unifamiliar,Variación anual,2.2,"2,2",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
45,Toledo,45 Toledo,2022,Total,Índice,118.257,"118,257",general,indice,ipva_indice_general
45,Toledo,45 Toledo,2022,Vivienda colectiva,Índice,119.926,"119,926",colectiva,indice,ipva_indice_colectiva
45,Toledo,45 Toledo,2022,Vivienda unifamiliar,Índice,114.206,"114,206",unifamiliar,indice,ipva_indice_unifamiliar
45,Toledo,45 Toledo,2023,Total,Variación anual,3.1,"3,1",general,variacion_anual,ipva_variacion_anual_general
45,Toledo,45 Toledo,2023,Vivienda colectiva,Variación anual,3.2,"3,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
45,Toledo,45 Toledo,2023,Vivienda unifamiliar,Variación anual,2.9,"2,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
45,Toledo,45 Toledo,2023,Total,Índice,121.972,"121,972",general,indice,ipva_indice_general
45,Toledo,45 Toledo,2023,Vivienda colectiva,Índice,123.787,"123,787",colectiva,indice,ipva_indice_colectiva
45,Toledo,45 Toledo,2023,Vivienda unifamiliar,Índice,117.546,"117,546",unifamiliar,indice,ipva_indice_unifamiliar
45,Toledo,45 Toledo,2024,Total,Variación anual,3.8,"3,8",general,variacion_anual,ipva_variacion_anual_general
45,Toledo,45 Toledo,2024,Vivienda colectiva,Variación anual,4.1,"4,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
45,Toledo,45 Toledo,2024,Vivienda unifamiliar,Variación anual,3.0,"3,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
45,Toledo,45 Toledo,2024,Total,Índice,126.637,"126,637",general,indice,ipva_indice_general
45,Toledo,45 Toledo,2024,Vivienda colectiva,Índice,128.888,"128,888",colectiva,indice,ipva_indice_colectiva
45,Toledo,45 Toledo,2024,Vivienda unifamiliar,Índice,121.026,"121,026",unifamiliar,indice,ipva_indice_unifamiliar
46,Valencia/València,46 Valencia/València,2015,Total,Variación anual,0.2,"0,2",general,variacion_anual,ipva_variacion_anual_general
46,Valencia/València,46 Valencia/València,2015,Vivienda colectiva,Variación anual,0.1,"0,1",colectiva,variacion_anual,ipva_variacion_anual_colectiva
46,Valencia/València,46 Valencia/València,2015,Vivienda unifamiliar,Variación anual,0.6,"0,6",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
46,Valencia/València,46 Valencia/València,2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
46,Valencia/València,46 Valencia/València,2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
46,Valencia/València,46 Valencia/València,2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
46,Valencia/València,46 Valencia/València,2016,Total,Variación anual,1.7,"1,7",general,variacion_anual,ipva_variacion_anual_general
46,Valencia/València,46 Valencia/València,2016,Vivienda colectiva,Variación anual,1.7,"1,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
46,Valencia/València,46 Valencia/València,2016,Vivienda unifamiliar,Variación anual,1.6,"1,6",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
46,Valencia/València,46 Valencia/València,2016,Total,Índice,101.694,"101,694",general,indice,ipva_indice_general
46,Valencia/València,46 Valencia/València,2016,Vivienda colectiva,Índice,101.699,"101,699",colectiva,indice,ipva_indice_colectiva
46,Valencia/València,46 Valencia/València,2016,Vivienda unifamiliar,Índice,101.641,"101,641",unifamiliar,indice,ipva_indice_unifamiliar
46,Valencia/València,46 Valencia/València,2017,Total,Variación anual,1.9,"1,9",general,variacion_anual,ipva_variacion_anual_general
46,Valencia/València,46 Valencia/València,2017,Vivienda colectiva,Variación anual,2.0,"2,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
46,Valencia/València,46 Valencia/València,2017,Vivienda unifamiliar,Variación anual,1.1,"1,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
46,Valencia/València,46 Valencia/València,2017,Total,Índice,103.619,"103,619",general,indice,ipva_indice_general
46,Valencia/València,46 Valencia/València,2017,Vivienda colectiva,Índice,103.711,"103,711",colectiva,indice,ipva_indice_colectiva
46,Valencia/València,46 Valencia/València,2017,Vivienda unifamiliar,Índice,102.756,"102,756",unifamiliar,indice,ipva_indice_unifamiliar
46,Valencia/València,46 Valencia/València,2018,Total,Variación anual,2.7,"2,7",general,variacion_anual,ipva_variacion_anual_general
46,Valencia/València,46 Valencia/València,2018,Vivienda colectiva,Variación anual,2.8,"2,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
46,Valencia/València,46 Valencia/València,2018,Vivienda unifamiliar,Variación anual,1.9,"1,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
46,Valencia/València,46 Valencia/València,2018,Total,Índice,106.386,"106,386",general,indice,ipva_indice_general
46,Valencia/València,46 Valencia/València,2018,Vivienda colectiva,Índice,106.568,"106,568",colectiva,indice,ipva_indice_colectiva
46,Valencia/València,46 Valencia/València,2018,Vivienda unifamiliar,Índice,104.663,"104,663",unifamiliar,indice,ipva_indice_unifamiliar
46,Valencia/València,46 Valencia/València,2019,Total,Variación anual,4.4,"4,4",general,variacion_anual,ipva_variacion_anual_general
46,Valencia/València,46 Valencia/València,2019,Vivienda colectiva,Variación anual,4.6,"4,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
46,Valencia/València,46 Valencia/València,2019,Vivienda unifamiliar,Variación anual,2.2,"2,2",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
46,Valencia/València,46 Valencia/València,2019,Total,Índice,111.078,"111,078",general,indice,ipva_indice_general
46,Valencia/València,46 Valencia/València,2019,Vivienda colectiva,Índice,111.523,"111,523",colectiva,indice,ipva_indice_colectiva
46,Valencia/València,46 Valencia/València,2019,Vivienda unifamiliar,Índice,106.929,"106,929",unifamiliar,indice,ipva_indice_unifamiliar
46,Valencia/València,46 Valencia/València,2020,Total,Variación anual,1.9,"1,9",general,variacion_anual,ipva_variacion_anual_general
46,Valencia/València,46 Valencia/València,2020,Vivienda colectiva,Variación anual,1.9,"1,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
46,Valencia/València,46 Valencia/València,2020,Vivienda unifamiliar,Variación anual,1.8,"1,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
46,Valencia/València,46 Valencia/València,2020,Total,Índice,113.196,"113,196",general,indice,ipva_indice_general
46,Valencia/València,46 Valencia/València,2020,Vivienda colectiva,Índice,113.661,"113,661",colectiva,indice,ipva_indice_colectiva
46,Valencia/València,46 Valencia/València,2020,Vivienda unifamiliar,Índice,108.865,"108,865",unifamiliar,indice,ipva_indice_unifamiliar
46,Valencia/València,46 Valencia/València,2021,Total,Variación anual,2.9,"2,9",general,variacion_anual,ipva_variacion_anual_general
46,Valencia/València,46 Valencia/València,2021,Vivienda colectiva,Variación anual,2.9,"2,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
46,Valencia/València,46 Valencia/València,2021,Vivienda unifamiliar,Variación anual,2.8,"2,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
46,Valencia/València,46 Valencia/València,2021,Total,Índice,116.489,"116,489",general,indice,ipva_indice_general
46,Valencia/València,46 Valencia/València,2021,Vivienda colectiva,Índice,116.978,"116,978",colectiva,indice,ipva_indice_colectiva
46,Valencia/València,46 Valencia/València,2021,Vivienda unifamiliar,Índice,111.938,"111,938",unifamiliar,indice,ipva_indice_unifamiliar
46,Valencia/València,46 Valencia/València,2022,Total,Variación anual,3.9,"3,9",general,variacion_anual,ipva_variacion_anual_general
46,Valencia/València,46 Valencia/València,2022,Vivienda colectiva,Variación anual,4.0,"4,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
46,Valencia/València,46 Valencia/València,2022,Vivienda unifamiliar,Variación anual,3.0,"3,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
46,Valencia/València,46 Valencia/València,2022,Total,Índice,121.038,"121,038",general,indice,ipva_indice_general
46,Valencia/València,46 Valencia/València,2022,Vivienda colectiva,Índice,121.649,"121,649",colectiva,indice,ipva_indice_colectiva
46,Valencia/València,46 Valencia/València,2022,Vivienda unifamiliar,Índice,115.347,"115,347",unifamiliar,indice,ipva_indice_unifamiliar
46,Valencia/València,46 Valencia/València,2023,Total,Variación anual,4.1,"4,1",general,variacion_anual,ipva_variacion_anual_general
46,Valencia/València,46 Valencia/València,2023,Vivienda colectiva,Variación anual,4.2,"4,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
46,Valencia/València,46 Valencia/València,2023,Vivienda unifamiliar,Variación anual,2.8,"2,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
46,Valencia/València,46 Valencia/València,2023,Total,Índice,125.943,"125,943",general,indice,ipva_indice_general
46,Valencia/València,46 Valencia/València,2023,Vivienda colectiva,Índice,126.722,"126,722",colectiva,indice,ipva_indice_colectiva
46,Valencia/València,46 Valencia/València,2023,Vivienda unifamiliar,Índice,118.633,"118,633",unifamiliar,indice,ipva_indice_unifamiliar
46,Valencia/València,46 Valencia/València,2024,Total,Variación anual,5.4,"5,4",general,variacion_anual,ipva_variacion_anual_general
46,Valencia/València,46 Valencia/València,2024,Vivienda colectiva,Variación anual,5.5,"5,5",colectiva,variacion_anual,ipva_variacion_anual_colectiva
46,Valencia/València,46 Valencia/València,2024,Vivienda unifamiliar,Variación anual,4.3,"4,3",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
46,Valencia/València,46 Valencia/València,2024,Total,Índice,132.773,"132,773",general,indice,ipva_indice_general
46,Valencia/València,46 Valencia/València,2024,Vivienda colectiva,Índice,133.73,"133,730",colectiva,indice,ipva_indice_colectiva
