periodo;codigo_provincia;provincia;salario_medio_anual_euros_total;salario_medio_anual_euros_hombre;salario_medio_anual_euros_mujer;indice_precios_consumo_base_2015;pct_35_64;tasa_migracion_neta_exterior_por_1000_habitantes;compraventas_viviendas;pct_compraventas_vivienda_nueva;importe_medio_hipoteca_vivienda_eur;visados_obra_nueva_viviendas
2023T2;32;Ourense;21473,0;22773,0;20103,0;120,88;34,96;9,35;473;19,03;72746,67;121
2023T3;32;Ourense;21473,0;22773,0;20103,0;122,03;34,96;9,35;496;20,36;93099,21;54
2023T4;32;Ourense;21473,0;22773,0;20103,0;122,83;34,96;9,35;503;19,28;80399,16;115
2024T1;32;Ourense;22294,0;23640,0;20885,0;123,29;34,96;12,68;534;16,85;90150,0;229
2024T2;32;Ourense;22294,0;23640,0;20885,0;125,19;34,96;12,68;488;21,11;91579,19;173
2024T3;32;Ourense;22294,0;23640,0;20885,0;124,3;34,96;12,68;572;20,45;88862,07;106
2024T4;32;Ourense;22294,0;23640,0;20885,0;125,32;34,96;12,68;744;21,91;92266,51;162
2015T1;33;Asturias;19684,0;22542,0;16443,0;98,95;42,28;-0,69;1367;30,21;83817,65;817
2015T2;33;Asturias;19684,0;22542,0;16443,0;100,84;42,28;-0,69;1285;24,36;106571,81;1083
2015T3;33;Asturias;19684,0;22542,0;16443,0;99,75;42,28;-0,69;1416;24,08;92038,39;1003
2015T4;33;Asturias;19684,0;22542,0;16443,0;100,46;42,28;-0,69;1441;28,24;86571,86;1112
2016T1;33;Asturias;19765,0;22702,0;16474,0;98,25;42,38;1,18;1610;25,16;90727,84;1061
2016T2;33;Asturias;19765,0;22702,0;16474,0;99,95;42,38;1,18;1621;22,83;86220,17;1136
2016T3;33;Asturias;19765,0;22702,0;16474,0;99,77;42,38;1,18;1566;24,01;90622,7;1014
2016T4;33;Asturias;19765,0;22702,0;16474,0;101,6;42,38;1,18;1617;24,06;85774,88;1077
2017T1;33;Asturias;19987,0;22959,0;16685,0;100,99;42,37;1,22;1875;23,41;95897,72;1079
2017T2;33;Asturias;19987,0;22959,0;16685,0;101,72;42,37;1,22;1997;20,38;89722,41;990
2017T3;33;Asturias;19987,0;22959,0;16685,0;101,19;42,37;1,22;2013;25,09;92529,05;1090
2017T4;33;Asturias;19987,0;22959,0;16685,0;102,78;42,37;1,22;1955;20,67;90069,8;1025
2018T1;33;Asturias;20650,0;23611,0;17377,0;101,64;42,16;2,48;2399;25,8;93283,93;1330
2018T2;33;Asturias;20650,0;23611,0;17377,0;103,41;42,16;2,48;2062;20,42;95278,86;1212
2018T3;33;Asturias;20650,0;23611,0;17377,0;103,46;42,16;2,48;2411;22,56;90502,36;943
2018T4;33;Asturias;20650,0;23611,0;17377,0;104,42;42,16;2,48;2053;21,24;95744,62;730
2019T1;33;Asturias;21311,0;24238,0;18091,0;102,73;41,92;4,64;2222;25,2;95142,38;859
2019T2;33;Asturias;21311,0;24238,0;18091,0;104,24;41,92;4,64;2382;22,88;94052,33;926
2019T3;33;Asturias;21311,0;24238,0;18091,0;103,42;41,92;4,64;1867;21,96;94149,39;1031
2019T4;33;Asturias;21311,0;24238,0;18091,0;104,48;41,92;4,64;1866;23,69;96005,8;877
2020T1;33;Asturias;21191,0;23851,0;18292,0;103,06;41,63;2,56;1999;23,56;82498,72;928
2020T2;33;Asturias;21191,0;23851,0;18292,0;103,18;41,63;2,56;1305;25,9;103536,83;731
2020T3;33;Asturias;21191,0;23851,0;18292,0;102,81;41,63;2,56;2061;29,21;102424,31;938
2020T4;33;Asturias;21191,0;23851,0;18292,0;103,72;41,63;2,56;2262;24,14;97563,53;839
2021T1;33;Asturias;22286,0;25118,0;19183,0;103,67;41,51;1,29;2358;22,48;103800,11;830
2021T2;33;Asturias;22286,0;25118,0;19183,0;105,94;41,51;1,29;2341;21,74;105268,9;1342
2021T3;33;Asturias;22286,0;25118,0;19183,0;106,16;41,51;1,29;2399;19,22;109419,81;1145
2021T4;33;Asturias;22286,0;25118,0;19183,0;109,5;41,51;1,29;2308;20,19;106855,78;1338
2022T1;33;Asturias;23405,0;26408,0;20157,0;111,58;41,16;9,08;2800;19,18;108167,55;998
2022T2;33;Asturias;23405,0;26408,0;20157,0;115,66;41,16;9,08;2938;17,29;108841,64;1261
2022T3;33;Asturias;23405,0;26408,0;20157,0;117,02;41,16;9,08;2878;19,42;112356,89;894
2022T4;33;Asturias;23405,0;26408,0;20157,0;116,77;41,16;9,08;2715;17,5;107061,94;839
2023T1;33;Asturias;24581,0;27637,0;21305,0;117,4;40,82;9,12;3181;16,16;114853,16;827
2023T2;33;Asturias;24581,0;27637,0;21305,0;118,9;40,82;9,12;3145;20,32;113383,62;1298
2023T3;33;Asturias;24581,0;27637,0;21305,0;120,07;40,82;9,12;2813;20,73;107400,66;938
2023T4;33;Asturias;24581,0;27637,0;21305,0;120,27;40,82;9,12;2931;17,33;111395,44;783
2024T1;33;Asturias;25470,0;28640,0;22113,0;120,99;40,82;10,24;3184;19,22;113672,62;926
2024T2;33;Asturias;25470,0;28640,0;22113,0;122,97;40,82;10,24;3185;16,83;101461,11;971
2024T3;33;Asturias;25470,0;28640,0;22113,0;122,91;40,82;10,24;3783;23,31;110003,64;1090
2024T4;33;Asturias;25470,0;28640,0;22113,0;123,38;40,82;10,24;4264;23,05;111853,3;1536
2015T1;34;Palencia;18060,0;20168,0;15482,0;99,07;39,91;-0,84;294;33,67;80391,3;37
2015T2;34;Palencia;18060,0;20168,0;15482,0;100,71;39,91;-0,84;239;21,76;77312,5;47
2015T3;34;Palencia;18060,0;20168,0;15482,0;99,8;39,91;-0,84;308;16,56;81497,24;29
2015T4;34;Palencia;18060,0;20168,0;15482,0;100,41;39,91;-0,84;270;16,67;84145,7;39
2016T1;34;Palencia;18173,0;20367,0;15523,0;98,11;39,9;1,03;261;19,92;73592,11;30
2016T2;34;Palencia;18173,0;20367,0;15523,0;99,52;39,9;1,03;315;15,24;82712,92;49
2016T3;34;Palencia;18173,0;20367,0;15523,0;99,49;39,9;1,03;274;18,61;84485,55;57
2016T4;34;Palencia;18173,0;20367,0;15523,0;101,38;39,9;1,03;269;15,99;77518,29;42
2017T1;34;Palencia;18469,0;20620,0;15901,0;100,9;39,98;1,65;334;22,16;81645,71;41
2017T2;34;Palencia;18469,0;20620,0;15901,0;101,5;39,98;1,65;328;14,94;83851,85;76
2017T3;34;Palencia;18469,0;20620,0;15901,0;101,04;39,98;1,65;289;9,0;85178,34;57
2017T4;34;Palencia;18469,0;20620,0;15901,0;102,69;39,98;1,65;318;16,67;76069,18;69
2018T1;34;Palencia;18895,0;21064,0;16351,0;101,83;39,87;3,03;319;18,18;86068,97;54
2018T2;34;Palencia;18895,0;21064,0;16351,0;103,4;39,87;3,03;329;10,64;83168,42;35
2018T3;34;Palencia;18895,0;21064,0;16351,0;103,36;39,87;3,03;297;12,12;89151,35;243
2018T4;34;Palencia;18895,0;21064,0;16351,0;104,5;39,87;3,03;318;13,21;86893,33;47
2019T1;34;Palencia;19448,0;21578,0;16981,0;102,83;39,68;3,51;347;10,95;84522,73;116
2019T2;34;Palencia;19448,0;21578,0;16981,0;104,38;39,68;3,51;311;10,61;99718,59;85
2019T3;34;Palencia;19448,0;21578,0;16981,0;103,74;39,68;3,51;333;11,41;100421,88;42
2019T4;34;Palencia;19448,0;21578,0;16981,0;104,91;39,68;3,51;346;18,5;91321,27;101
2020T1;34;Palencia;19483,0;21469,0;17219,0;103,49;39,56;1,72;289;12,11;86780,1;103
2020T2;34;Palencia;19483,0;21469,0;17219,0;103,43;39,56;1,72;197;12,69;85482,99;112
2020T3;34;Palencia;19483,0;21469,0;17219,0;102,95;39,56;1,72;311;14,15;82549,13;80
2020T4;34;Palencia;19483,0;21469,0;17219,0;103,86;39,56;1,72;379;7,92;86965,52;63
2021T1;34;Palencia;20140,0;22107,0;17912,0;103,93;39,48;2,4;460;16,74;89415,54;91
2021T2;34;Palencia;20140,0;22107,0;17912,0;106,1;39,48;2,4;435;20,69;86044,61;126
2021T3;34;Palencia;20140,0;22107,0;17912,0;106,64;39,48;2,4;454;15,2;99248,57;86
2021T4;34;Palencia;20140,0;22107,0;17912,0;110,22;39,48;2,4;461;15,4;93539,03;106
2022T1;34;Palencia;21160,0;23306,0;18781,0;112,44;39,21;9,89;460;15,87;84737,7;105
2022T2;34;Palencia;21160,0;23306,0;18781,0;116,47;39,21;9,89;412;13,11;98891,7;70
2022T3;34;Palencia;21160,0;23306,0;18781,0;118,04;39,21;9,89;501;16,97;99550,68;61
2022T4;34;Palencia;21160,0;23306,0;18781,0;118,0;39,21;9,89;434;13,36;93837,84;50
2023T1;34;Palencia;22128,0;24416,0;19616,0;118,52;38,97;9,37;435;13,33;102358,85;47
2023T2;34;Palencia;22128,0;24416,0;19616,0;120,07;38,97;9,37;408;13,97;107917,36;72
2023T3;34;Palencia;22128,0;24416,0;19616,0;121,16;38,97;9,37;434;20,97;97606,97;66
2023T4;34;Palencia;22128,0;24416,0;19616,0;121,48;38,97;9,37;420;16,19;102555,56;29
2024T1;34;Palencia;23057,0;25362,0;20546,0;122,03;38,97;11,74;426;10,56;86294,12;50
2024T2;34;Palencia;23057,0;25362,0;20546,0;123,59;38,97;11,74;432;13,19;91118,72;59
2024T3;34;Palencia;23057,0;25362,0;20546,0;123,01;38,97;11,74;502;13,75;90488,22;58
2024T4;34;Palencia;23057,0;25362,0;20546,0;123,8;38,97;11,74;537;18,25;85369,96;394
2015T1;35;Palmas, Las;16409,0;17706,0;14933,0;99,24;45,19;3,03;2805;25,56;71803,92;160
2015T2;35;Palmas, Las;16409,0;17706,0;14933,0;100,6;45,19;3,03;2402;23,86;93866,45;163
2015T3;35;Palmas, Las;16409,0;17706,0;14933,0;99,96;45,19;3,03;2610;19,69;81651,8;206
2015T4;35;Palmas, Las;16409,0;17706,0;14933,0;100,2;45,19;3,03;2521;19,36;84878,25;148
2016T1;35;Palmas, Las;16475,0;17779,0;14996,0;98,52;45,55;5,63;3117;20,21;67103,03;141
2016T2;35;Palmas, Las;16475,0;17779,0;14996,0;99,76;45,55;5,63;2930;21,6;83838,32;188
2016T3;35;Palmas, Las;16475,0;17779,0;14996,0;99,71;45,55;5,63;2564;19,85;83170,93;656
2016T4;35;Palmas, Las;16475,0;17779,0;14996,0;100,96;45,55;5,63;2644;27,16;81565,9;302
2017T1;35;Palmas, Las;16779,0;18143,0;15246,0;100,5;45,77;5,64;2705;19,96;81922,75;420
2017T2;35;Palmas, Las;16779,0;18143,0;15246,0;101,62;45,77;5,64;3141;22,22;78428,71;382
2017T3;35;Palmas, Las;16779,0;18143,0;15246,0;100,96;45,77;5,64;3124;21,54;93089,9;306
2017T4;35;Palmas, Las;16779,0;18143,0;15246,0;102,11;45,77;5,64;2791;20,42;92504,26;444
2018T1;35;Palmas, Las;17350,0;18694,0;15849,0;101,59;45,82;10,69;3353;17,6;93567,69;389
2018T2;35;Palmas, Las;17350,0;18694,0;15849,0;103,11;45,82;10,69;3379;21,04;92911,69;431
2018T3;35;Palmas, Las;17350,0;18694,0;15849,0;102,87;45,82;10,69;3104;20,07;90361,46;615
2018T4;35;Palmas, Las;17350,0;18694,0;15849,0;103,89;45,82;10,69;2630;22,55;101279,49;492
2019T1;35;Palmas, Las;17961,0;19278,0;16503,0;102,62;45,92;10,94;2782;23,15;97436,86;627
2019T2;35;Palmas, Las;17961,0;19278,0;16503,0;103,3;45,92;10,94;2833;19,63;96466,12;765
2019T3;35;Palmas, Las;17961,0;19278,0;16503,0;102,75;45,92;10,94;3027;20,02;105690,51;894
2019T4;35;Palmas, Las;17961,0;19278,0;16503,0;103,76;45,92;10,94;2445;24,54;83289,54;578
2020T1;35;Palmas, Las;16764,0;17894,0;15514,0;103,67;45,93;2,69;3204;18,45;108928,35;374
2020T2;35;Palmas, Las;16764,0;17894,0;15514,0;104,36;45,93;2,69;1419;22,13;95964,97;451
2020T3;35;Palmas, Las;16764,0;17894,0;15514,0;103,46;45,93;2,69;1937;22,2;95196,86;350
2020T4;35;Palmas, Las;16764,0;17894,0;15514,0;103,94;45,93;2,69;2077;25,08;110556,75;754
2021T1;35;Palmas, Las;18127,0;19250,0;16896,0;103,36;45,92;4,34;2552;26,72;106256,54;630
2021T2;35;Palmas, Las;18127,0;19250,0;16896,0;105,49;45,92;4,34;2669;24,99;124009,51;334
2021T3;35;Palmas, Las;18127,0;19250,0;16896,0;105,72;45,92;4,34;2935;24,33;101444,87;454
2021T4;35;Palmas, Las;18127,0;19250,0;16896,0;108,7;45,92;4,34;2758;24,73;116536,53;325
2022T1;35;Palmas, Las;19889,0;21109,0;18569,0;110,53;45,9;12,63;3512;23,23;118622,75;578
2022T2;35;Palmas, Las;19889,0;21109,0;18569,0;113,5;45,9;12,63;3651;19,45;111925,7;385
2022T3;35;Palmas, Las;19889,0;21109,0;18569,0;115,72;45,9;12,63;4083;17,46;120137,9;399
2022T4;35;Palmas, Las;19889,0;21109,0;18569,0;116,24;45,9;12,63;3137;21,96;124763,59;574
2023T1;35;Palmas, Las;20962,0;22157,0;19678,0;117,08;45,88;12,9;3598;25,38;107171,81;429
2023T2;35;Palmas, Las;20962,0;22157,0;19678,0;118,63;45,88;12,9;3258;24,55;112069,95;513
2023T3;35;Palmas, Las;20962,0;22157,0;19678,0;119,26;45,88;12,9;2945;24,14;115365,27;857
2023T4;35;Palmas, Las;20962,0;22157,0;19678,0;120,41;45,88;12,9;2671;26,24;96923,81;715
2024T1;35;Palmas, Las;21902,0;23143,0;20579,0;120,99;45,88;12,61;3386;23,45;78492,4;685
2024T2;35;Palmas, Las;21902,0;23143,0;20579,0;122,57;45,88;12,61;3233;24,74;120700,77;443
2024T3;35;Palmas, Las;21902,0;23143,0;20579,0;122,24;45,88;12,61;3404;25,18;126962,26;615
2024T4;35;Palmas, Las;21902,0;23143,0;20579,0;122,77;45,88;12,61;3374;28,48;131051,15;618
2015T1;36;Pontevedra;17184,0;19284,0;14767,0;99,0;41,62;0,13;1062;39,64;92032,77;118
2015T2;36;Pontevedra;17184,0;19284,0;14767,0;100,79;41,62;0,13;914;33,37;95503,72;176
2015T3;36;Pontevedra;17184,0;19284,0;14767,0;99,69;41,62;0,13;979;37,28;104715,8;156
2015T4;36;Pontevedra;17184,0;19284,0;14767,0;100,52;41,62;0,13;1035;35,07;107524,1;203
2016T1;36;Pontevedra;17422,0;19614,0;14932,0;98,13;41,85;1,06;992;31,75;96401,63;118
2016T2;36;Pontevedra;17422,0;19614,0;14932,0;99,76;41,85;1,06;1075;24,65;94972,68;182
2016T3;36;Pontevedra;17422,0;19614,0;14932,0;99,55;41,85;1,06;1103;25,48;98826,09;208
2016T4;36;Pontevedra;17422,0;19614,0;14932,0;101,56;41,85;1,06;1029;25,07;103751,23;150
2017T1;36;Pontevedra;17898,0;20129,0;15373,0;100,99;42,03;0,23;1196;29,18;95917,11;224
2017T2;36;Pontevedra;17898,0;20129,0;15373,0;101,86;42,03;0,23;1280;24,22;102255,47;252
2017T3;36;Pontevedra;17898,0;20129,0;15373,0;101,27;42,03;0,23;1306;26,65;99370,52;210
2017T4;36;Pontevedra;17898,0;20129,0;15373,0;103,12;42,03;0,23;1222;20,79;96137,03;200
2018T1;36;Pontevedra;18529,0;20815,0;15953,0;101,95;41,94;3,49;1269;20,57;103424,33;161
2018T2;36;Pontevedra;18529,0;20815,0;15953,0;103,85;41,94;3,49;1425;23,65;100191,22;315
2018T3;36;Pontevedra;18529,0;20815,0;15953,0;103,78;41,94;3,49;1438;21,49;102577,72;582
2018T4;36;Pontevedra;18529,0;20815,0;15953,0;104,97;41,94;3,49;1378;21,48;106307,93;477
2019T1;36;Pontevedra;19160,0;21432,0;16631,0;103,21;41,87;6,05;1446;21,72;106647,45;364
2019T2;36;Pontevedra;19160,0;21432,0;16631,0;104,78;41,87;6,05;1405;20,43;106052,68;341
2019T3;36;Pontevedra;19160,0;21432,0;16631,0;103,92;41,87;6,05;1361;20,5;107557,61;338
2019T4;36;Pontevedra;19160,0;21432,0;16631,0;105,39;41,87;6,05;1318;19,73;100210,23;425
2020T1;36;Pontevedra;19105,0;21215,0;16747,0;103,89;41,72;2,46;1477;23,63;102551,79;361
2020T2;36;Pontevedra;19105,0;21215,0;16747,0;103,78;41,72;2,46;999;19,92;104569,17;414
2020T3;36;Pontevedra;19105,0;21215,0;16747,0;103,41;41,72;2,46;1131;19,1;110861,69;453
2020T4;36;Pontevedra;19105,0;21215,0;16747,0;104,69;41,72;2,46;1470;19,18;114207,36;423
2021T1;36;Pontevedra;20046,0;22207,0;17655,0;104,6;41,54;2,56;1510;22,72;114881,08;389
2021T2;36;Pontevedra;20046,0;22207,0;17655,0;107,3;41,54;2,56;1524;25,39;107825,79;414
2021T3;36;Pontevedra;20046,0;22207,0;17655,0;107,91;41,54;2,56;1748;24,2;121271,02;447
2021T4;36;Pontevedra;20046,0;22207,0;17655,0;111,42;41,54;2,56;1635;22,63;114415,51;591
2022T1;36;Pontevedra;21097,0;23402,0;18604,0;113,77;41,29;7,37;1793;20,8;117071,67;505
2022T2;36;Pontevedra;21097,0;23402,0;18604,0;118,48;41,29;7,37;1758;19,11;118585,57;382
2022T3;36;Pontevedra;21097,0;23402,0;18604,0;119,85;41,29;7,37;1805;24,04;122550,88;474
2022T4;36;Pontevedra;21097,0;23402,0;18604,0;119,9;41,29;7,37;1628;25,37;124195,08;496
2023T1;36;Pontevedra;22259,0;24650,0;19694,0;120,31;41,18;6,97;1556;22,11;122856,37;92
2023T2;36;Pontevedra;22259,0;24650,0;19694,0;121,72;41,18;6,97;1434;16,95;132613,31;663
2023T3;36;Pontevedra;22259,0;24650,0;19694,0;123,08;41,18;6,97;1507;24,88;128440,69;522
2023T4;36;Pontevedra;22259,0;24650,0;19694,0;123,82;41,18;6,97;1349;26,83;125503,74;477
2024T1;36;Pontevedra;23182,0;25599,0;20613,0;124,54;41,18;6,88;1803;19,41;115911,98;559
2024T2;36;Pontevedra;23182,0;25599,0;20613,0;126,52;41,18;6,88;1460;25,0;120639,33;893
2024T3;36;Pontevedra;23182,0;25599,0;20613,0;125,77;41,18;6,88;1835;26,43;136656,19;1252
2024T4;36;Pontevedra;23182,0;25599,0;20613,0;126,81;41,18;6,88;2145;31,38;125803,67;459
2015T1;37;Salamanca;17690,0;19220,0;15869,0;99,08;37,69;-0,89;617;15,88;88277,78;122
2015T2;37;Salamanca;17690,0;19220,0;15869,0;100,76;37,69;-0,89;500;14,6;82498,53;136
2015T3;37;Salamanca;17690,0;19220,0;15869,0;99,84;37,69;-0,89;457;11,6;83611,26;143
2015T4;37;Salamanca;17690,0;19220,0;15869,0;100,32;37,69;-0,89;506;14,03;94684,52;108
2016T1;37;Salamanca;17712,0;19321,0;15829,0;98,08;37,74;0,92;607;16,47;92653,75;118
2016T2;37;Salamanca;17712,0;19321,0;15829,0;99,39;37,74;0,92;574;15,68;86835,75;173
2016T3;37;Salamanca;17712,0;19321,0;15829,0;99,3;37,74;0,92;524;12,98;90089,29;131
2016T4;37;Salamanca;17712,0;19321,0;15829,0;101,18;37,74;0,92;540;11,48;81768,81;142
2017T1;37;Salamanca;18173,0;19856,0;16219,0;101,08;37,74;1,61;648;15,59;97336,54;164
2017T2;37;Salamanca;18173,0;19856,0;16219,0;101,5;37,74;1,61;623;14,93;90264,34;162
2017T3;37;Salamanca;18173,0;19856,0;16219,0;100,92;37,74;1,61;561;13,37;98120,42;163
2017T4;37;Salamanca;18173,0;19856,0;16219,0;102,41;37,74;1,61;632;15,51;108048,47;178
2018T1;37;Salamanca;18647,0;20382,0;16651,0;101,61;37,7;4,23;701;12,7;93344,26;183
2018T2;37;Salamanca;18647,0;20382,0;16651,0;103,34;37,7;4,23;660;10,45;95097,26;130
2018T3;37;Salamanca;18647,0;20382,0;16651,0;103,49;37,7;4,23;643;13,84;90529,26;264
2018T4;37;Salamanca;18647,0;20382,0;16651,0;104,54;37,7;4,23;726;15,7;93742,99;113
2019T1;37;Salamanca;19331,0;21127,0;17292,0;103,01;37,57;5,43;800;15,38;94794,81;151
2019T2;37;Salamanca;19331,0;21127,0;17292,0;104,58;37,57;5,43;714;12,75;101362,07;158
2019T3;37;Salamanca;19331,0;21127,0;17292,0;103,7;37,57;5,43;602;12,29;101963,59;146
2019T4;37;Salamanca;19331,0;21127,0;17292,0;104,77;37,57;5,43;663;18,4;97169,35;197
2020T1;37;Salamanca;19395,0;21007,0;17570,0;103,78;37,48;0,3;688;10,9;94465,62;135
2020T2;37;Salamanca;19395,0;21007,0;17570,0;103,51;37,48;0,3;419;14,32;106515,98;115
2020T3;37;Salamanca;19395,0;21007,0;17570,0;103,05;37,48;0,3;588;14,63;111238,41;125
2020T4;37;Salamanca;19395,0;21007,0;17570,0;103,92;37,48;0,3;709;12,41;96283,06;162
2021T1;37;Salamanca;20138,0;21836,0;18226,0;104,27;37,55;4,23;647;17,16;123026,19;166
2021T2;37;Salamanca;20138,0;21836,0;18226,0;106,39;37,55;4,23;752;11,44;98085,77;249
2021T3;37;Salamanca;20138,0;21836,0;18226,0;106,8;37,55;4,23;919;10,01;97310,0;218
2021T4;37;Salamanca;20138,0;21836,0;18226,0;110,65;37,55;4,23;842;12,0;107644,34;162
2022T1;37;Salamanca;21174,0;23016,0;19138,0;112,54;37,15;10,61;881;12,94;106369,23;193
2022T2;37;Salamanca;21174,0;23016,0;19138,0;116,47;37,15;10,61;949;11,59;105911,07;130
2022T3;37;Salamanca;21174,0;23016,0;19138,0;117,48;37,15;10,61;928;11,85;106422,26;188
2022T4;37;Salamanca;21174,0;23016,0;19138,0;118,09;37,15;10,61;805;9,44;110093,5;232
2023T1;37;Salamanca;22204,0;24140,0;20095,0;118,62;36,96;8,38;909;12,21;105704,7;162
2023T2;37;Salamanca;22204,0;24140,0;20095,0;120,46;36,96;8,38;794;11,08;97859,04;178
2023T3;37;Salamanca;22204,0;24140,0;20095,0;121,28;36,96;8,38;836;20,1;107796,25;128
2023T4;37;Salamanca;22204,0;24140,0;20095,0;122,1;36,96;8,38;816;12,62;102815,72;171
2024T1;37;Salamanca;23060,0;25014,0;20965,0;122,59;36,96;8,94;927;9,28;106781,05;162
2024T2;37;Salamanca;23060,0;25014,0;20965,0;124,5;36,96;8,94;766;9,79;105660,75;119
2024T3;37;Salamanca;23060,0;25014,0;20965,0;123,52;36,96;8,94;1014;10,55;106044,98;134
2024T4;37;Salamanca;23060,0;25014,0;20965,0;124,34;36,96;8,94;1132;11,84;115729,38;335
2015T1;38;Santa Cruz de Tenerife;15753,0;16736,0;14674,0;99,37;44,22;5,32;2064;30,43;94785,25;75
2015T2;38;Santa Cruz de Tenerife;15753,0;16736,0;14674,0;100,77;44,22;5,32;2255;23,24;81336,48;98
2015T3;38;Santa Cruz de Tenerife;15753,0;16736,0;14674,0;99,79;44,22;5,32;2008;22,26;86863,34;333
2015T4;38;Santa Cruz de Tenerife;15753,0;16736,0;14674,0;100,07;44,22;5,32;1789;22,75;92222,34;162
2016T1;38;Santa Cruz de Tenerife;15887,0;16860,0;14823,0;98,46;44,56;10,72;2363;26,49;83490,33;189
2016T2;38;Santa Cruz de Tenerife;15887,0;16860,0;14823,0;99,86;44,56;10,72;2568;16,98;79094,8;211
2016T3;38;Santa Cruz de Tenerife;15887,0;16860,0;14823,0;99,75;44,56;10,72;2362;19,14;91664,8;220
2016T4;38;Santa Cruz de Tenerife;15887,0;16860,0;14823,0;101,13;44,56;10,72;2154;19,78;80945,83;204
2017T1;38;Santa Cruz de Tenerife;16116,0;17110,0;15028,0;101,17;44,75;13,97;2667;20,81;85400,42;262
2017T2;38;Santa Cruz de Tenerife;16116,0;17110,0;15028,0;102,04;44,75;13,97;3144;16,63;76721,29;371
2017T3;38;Santa Cruz de Tenerife;16116,0;17110,0;15028,0;101,46;44,75;13,97;2884;20,94;96324,22;382
2017T4;38;Santa Cruz de Tenerife;16116,0;17110,0;15028,0;102,78;44,75;13,97;2618;21,89;91408,21;268
2018T1;38;Santa Cruz de Tenerife;16649,0;17606,0;15601,0;102,34;44,83;17,72;3031;23,99;94604,32;395
2018T2;38;Santa Cruz de Tenerife;16649,0;17606,0;15601,0;103,72;44,83;17,72;3253;22,81;71422,89;312
2018T3;38;Santa Cruz de Tenerife;16649,0;17606,0;15601,0;103,3;44,83;17,72;2937;21,72;101471,65;487
2018T4;38;Santa Cruz de Tenerife;16649,0;17606,0;15601,0;104,37;44,83;17,72;2537;24,75;103722,79;458
2019T1;38;Santa Cruz de Tenerife;17405,0;18331,0;16401,0;102,97;44,89;18,61;2519;19,57;91957,85;480
2019T2;38;Santa Cruz de Tenerife;17405,0;18331,0;16401,0;104,3;44,89;18,61;3202;18,3;97593,3;511
2019T3;38;Santa Cruz de Tenerife;17405,0;18331,0;16401,0;103,54;44,89;18,61;2226;25,07;102265,24;278
2019T4;38;Santa Cruz de Tenerife;17405,0;18331,0;16401,0;104,68;44,89;18,61;2282;20,46;106545,33;468
2020T1;38;Santa Cruz de Tenerife;16490,0;17194,0;15724,0;104,07;44,86;7,94;3123;19,28;96294,67;431
2020T2;38;Santa Cruz de Tenerife;16490,0;17194,0;15724,0;104,32;44,86;7,94;1163;19,78;103047,24;548
2020T3;38;Santa Cruz de Tenerife;16490,0;17194,0;15724,0;103,88;44,86;7,94;2017;18,05;106919,49;402
2020T4;38;Santa Cruz de Tenerife;16490,0;17194,0;15724,0;104,64;44,86;7,94;1999;18,56;118199,83;273
2021T1;38;Santa Cruz de Tenerife;17697,0;18421,0;16919,0;104,56;44,85;6,24;2043;21,59;110629,75;387
2021T2;38;Santa Cruz de Tenerife;17697,0;18421,0;16919,0;106,32;44,85;6,24;2404;18,26;110431,6;599
2021T3;38;Santa Cruz de Tenerife;17697,0;18421,0;16919,0;106,75;44,85;6,24;2672;20,73;118282,08;179
2021T4;38;Santa Cruz de Tenerife;17697,0;18421,0;16919,0;110,11;44,85;6,24;2768;22,58;112065,08;497
2022T1;38;Santa Cruz de Tenerife;19267,0;20034,0;18452,0;111,76;44,72;16,75;3094;16,23;114474,17;400
2022T2;38;Santa Cruz de Tenerife;19267,0;20034,0;18452,0;114,5;44,72;16,75;3771;16,1;103033,04;418
2022T3;38;Santa Cruz de Tenerife;19267,0;20034,0;18452,0;115,92;44,72;16,75;3737;19,99;114860,99;411
2022T4;38;Santa Cruz de Tenerife;19267,0;20034,0;18452,0;116,95;44,72;16,75;2991;17,05;108361,3;465
2023T1;38;Santa Cruz de Tenerife;20422,0;21257,0;19539,0;118,23;44,68;13,47;3174;21,87;118587,57;527
2023T2;38;Santa Cruz de Tenerife;20422,0;21257,0;19539,0;120,28;44,68;13,47;3190;18,62;121928,36;515
2023T3;38;Santa Cruz de Tenerife;20422,0;21257,0;19539,0;121,32;44,68;13,47;2602;22,94;107905,88;442
2023T4;38;Santa Cruz de Tenerife;20422,0;21257,0;19539,0;122,15;44,68;13,47;2322;22,31;117141,53;650
2024T1;38;Santa Cruz de Tenerife;21321,0;22143,0;20456,0;122,67;44,68;11,77;2742;24,91;113314,37;386
2024T2;38;Santa Cruz de Tenerife;21321,0;22143,0;20456,0;124,17;44,68;11,77;2934;28,43;119840,62;730
2024T3;38;Santa Cruz de Tenerife;21321,0;22143,0;20456,0;123,86;44,68;11,77;3055;29,92;134283,97;327
2024T4;38;Santa Cruz de Tenerife;21321,0;22143,0;20456,0;124,58;44,68;11,77;2648;32,82;132967,47;370
2015T1;39;Cantabria;18918,0;21498,0;15878,0;99,04;42,37;-1,2;966;22,36;102283,15;351
2015T2;39;Cantabria;18918,0;21498,0;15878,0;100,68;42,37;-1,2;1068;20,22;103928,93;283
2015T3;39;Cantabria;18918,0;21498,0;15878,0;99,93;42,37;-1,2;1152;22,74;103702,26;359
