codigo_provincia,provincia,tamano_hogar,fecha,anio,trimestre,periodo,numero_hogares
13,Ciudad Real,2,2021-10-01,2021,4,2021-T4,52.808
13,Ciudad Real,2,2022-01-01,2022,1,2022-T1,53.149
13,Ciudad Real,2,2022-04-01,2022,2,2022-T2,53.328
13,Ciudad Real,2,2022-07-01,2022,3,2022-T3,53.574
13,Ciudad Real,2,2022-10-01,2022,4,2022-T4,53.956
13,Ciudad Real,2,2023-01-01,2023,1,2023-T1,54.349
13,Ciudad Real,2,2023-04-01,2023,2,2023-T2,54.591
13,Ciudad Real,2,2023-07-01,2023,3,2023-T3,54.887
13,Ciudad Real,2,2023-10-01,2023,4,2023-T4,55.154
13,Ciudad Real,2,2024-01-01,2024,1,2024-T1,55.346
13,Ciudad Real,2,2024-04-01,2024,2,2024-T2,55.59
13,Ciudad Real,2,2024-07-01,2024,3,2024-T3,55.908
13,Ciudad Real,2,2024-10-01,2024,4,2024-T4,56.157
13,Ciudad Real,2,2025-01-01,2025,1,2025-T1,56.373
13,Ciudad Real,2,2025-04-01,2025,2,2025-T2,56.608
13,Ciudad Real,2,2025-07-01,2025,3,2025-T3,56.918
13,Ciudad Real,2,2025-10-01,2025,4,2025-T4,57.388
13,Ciudad Real,2,2026-01-01,2026,1,2026-T1,57.792
13,Ciudad Real,2,2026-04-01,2026,2,2026-T2,58.16
13,Ciudad Real,3,2021-01-01,2021,1,2021-T1,39.329
13,Ciudad Real,3,2021-04-01,2021,2,2021-T2,39.228
13,Ciudad Real,3,2021-07-01,2021,3,2021-T3,39.159
13,Ciudad Real,3,2021-10-01,2021,4,2021-T4,39.103
13,Ciudad Real,3,2022-01-01,2022,1,2022-T1,39.045
13,Ciudad Real,3,2022-04-01,2022,2,2022-T2,39.018
13,Ciudad Real,3,2022-07-01,2022,3,2022-T3,39.052
13,Ciudad Real,3,2022-10-01,2022,4,2022-T4,39.019
13,Ciudad Real,3,2023-01-01,2023,1,2023-T1,38.987
13,Ciudad Real,3,2023-04-01,2023,2,2023-T2,38.939
13,Ciudad Real,3,2023-07-01,2023,3,2023-T3,38.916
13,Ciudad Real,3,2023-10-01,2023,4,2023-T4,38.991
13,Ciudad Real,3,2024-01-01,2024,1,2024-T1,39.041
13,Ciudad Real,3,2024-04-01,2024,2,2024-T2,39.084
13,Ciudad Real,3,2024-07-01,2024,3,2024-T3,39.157
13,Ciudad Real,3,2024-10-01,2024,4,2024-T4,39.232
13,Ciudad Real,3,2025-01-01,2025,1,2025-T1,39.295
13,Ciudad Real,3,2025-04-01,2025,2,2025-T2,39.326
13,Ciudad Real,3,2025-07-01,2025,3,2025-T3,39.414
13,Ciudad Real,3,2025-10-01,2025,4,2025-T4,39.481
13,Ciudad Real,3,2026-01-01,2026,1,2026-T1,39.503
13,Ciudad Real,3,2026-04-01,2026,2,2026-T2,39.569
13,Ciudad Real,4 y más,2021-01-01,2021,1,2021-T1,49.161
13,Ciudad Real,4 y más,2021-04-01,2021,2,2021-T2,48.802
13,Ciudad Real,4 y más,2021-07-01,2021,3,2021-T3,48.485
13,Ciudad Real,4 y más,2021-10-01,2021,4,2021-T4,48.203
13,Ciudad Real,4 y más,2022-01-01,2022,1,2022-T1,47.921
13,Ciudad Real,4 y más,2022-04-01,2022,2,2022-T2,47.729
13,Ciudad Real,4 y más,2022-07-01,2022,3,2022-T3,47.617
13,Ciudad Real,4 y más,2022-10-01,2022,4,2022-T4,47.389
13,Ciudad Real,4 y más,2023-01-01,2023,1,2023-T1,47.154
13,Ciudad Real,4 y más,2023-04-01,2023,2,2023-T2,46.942
13,Ciudad Real,4 y más,2023-07-01,2023,3,2023-T3,46.745
13,Ciudad Real,4 y más,2023-10-01,2023,4,2023-T4,46.633
13,Ciudad Real,4 y más,2024-01-01,2024,1,2024-T1,46.505
13,Ciudad Real,4 y más,2024-04-01,2024,2,2024-T2,46.335
13,Ciudad Real,4 y más,2024-07-01,2024,3,2024-T3,46.19
13,Ciudad Real,4 y más,2024-10-01,2024,4,2024-T4,46.079
13,Ciudad Real,4 y más,2025-01-01,2025,1,2025-T1,45.96
13,Ciudad Real,4 y más,2025-04-01,2025,2,2025-T2,45.793
13,Ciudad Real,4 y más,2025-07-01,2025,3,2025-T3,45.692
13,Ciudad Real,4 y más,2025-10-01,2025,4,2025-T4,45.645
13,Ciudad Real,4 y más,2026-01-01,2026,1,2026-T1,45.536
13,Ciudad Real,4 y más,2026-04-01,2026,2,2026-T2,45.471
13,Ciudad Real,Total,2021-01-01,2021,1,2021-T1,193.882
13,Ciudad Real,Total,2021-04-01,2021,2,2021-T2,194.14
13,Ciudad Real,Total,2021-07-01,2021,3,2021-T3,194.651
13,Ciudad Real,Total,2021-10-01,2021,4,2021-T4,195.18
13,Ciudad Real,Total,2022-01-01,2022,1,2022-T1,195.625
13,Ciudad Real,Total,2022-04-01,2022,2,2022-T2,195.758
13,Ciudad Real,Total,2022-07-01,2022,3,2022-T3,196.196
13,Ciudad Real,Total,2022-10-01,2022,4,2022-T4,196.77
13,Ciudad Real,Total,2023-01-01,2023,1,2023-T1,197.366
13,Ciudad Real,Total,2023-04-01,2023,2,2023-T2,197.656
13,Ciudad Real,Total,2023-07-01,2023,3,2023-T3,198.129
13,Ciudad Real,Total,2023-10-01,2023,4,2023-T4,198.536
13,Ciudad Real,Total,2024-01-01,2024,1,2024-T1,198.73
13,Ciudad Real,Total,2024-04-01,2024,2,2024-T2,199.064
13,Ciudad Real,Total,2024-07-01,2024,3,2024-T3,199.616
13,Ciudad Real,Total,2024-10-01,2024,4,2024-T4,200.129
13,Ciudad Real,Total,2025-01-01,2025,1,2025-T1,200.57
13,Ciudad Real,Total,2025-04-01,2025,2,2025-T2,200.781
13,Ciudad Real,Total,2025-07-01,2025,3,2025-T3,201.294
13,Ciudad Real,Total,2025-10-01,2025,4,2025-T4,202.146
13,Ciudad Real,Total,2026-01-01,2026,1,2026-T1,202.756
13,Ciudad Real,Total,2026-04-01,2026,2,2026-T2,203.38
15,"Coruña, A",1,2021-01-01,2021,1,2021-T1,129.304
15,"Coruña, A",1,2021-04-01,2021,2,2021-T2,130.378
15,"Coruña, A",1,2021-07-01,2021,3,2021-T3,131.569
15,"Coruña, A",1,2021-10-01,2021,4,2021-T4,132.998
15,"Coruña, A",1,2022-01-01,2022,1,2022-T1,134.38
15,"Coruña, A",1,2022-04-01,2022,2,2022-T2,135.297
15,"Coruña, A",1,2022-07-01,2022,3,2022-T3,136.333
15,"Coruña, A",1,2022-10-01,2022,4,2022-T4,137.466
15,"Coruña, A",1,2023-01-01,2023,1,2023-T1,138.596
15,"Coruña, A",1,2023-04-01,2023,2,2023-T2,139.474
15,"Coruña, A",1,2023-07-01,2023,3,2023-T3,140.561
15,"Coruña, A",1,2023-10-01,2023,4,2023-T4,141.182
15,"Coruña, A",1,2024-01-01,2024,1,2024-T1,141.64
15,"Coruña, A",1,2024-04-01,2024,2,2024-T2,141.99
15,"Coruña, A",1,2024-07-01,2024,3,2024-T3,142.416
15,"Coruña, A",1,2024-10-01,2024,4,2024-T4,143.109
15,"Coruña, A",1,2025-01-01,2025,1,2025-T1,143.727
15,"Coruña, A",1,2025-04-01,2025,2,2025-T2,144.203
15,"Coruña, A",1,2025-07-01,2025,3,2025-T3,144.694
15,"Coruña, A",1,2025-10-01,2025,4,2025-T4,144.641
15,"Coruña, A",1,2026-01-01,2026,1,2026-T1,144.401
15,"Coruña, A",1,2026-04-01,2026,2,2026-T2,144.394
15,"Coruña, A",2,2021-01-01,2021,1,2021-T1,129.597
15,"Coruña, A",2,2021-04-01,2021,2,2021-T2,130.522
15,"Coruña, A",2,2021-07-01,2021,3,2021-T3,131.545
15,"Coruña, A",2,2021-10-01,2021,4,2021-T4,132.261
15,"Coruña, A",2,2022-01-01,2022,1,2022-T1,132.976
15,"Coruña, A",2,2022-04-01,2022,2,2022-T2,133.262
15,"Coruña, A",2,2022-07-01,2022,3,2022-T3,133.639
15,"Coruña, A",2,2022-10-01,2022,4,2022-T4,134.557
15,"Coruña, A",2,2023-01-01,2023,1,2023-T1,135.463
15,"Coruña, A",2,2023-04-01,2023,2,2023-T2,135.915
15,"Coruña, A",2,2023-07-01,2023,3,2023-T3,136.556
15,"Coruña, A",2,2023-10-01,2023,4,2023-T4,137.186
15,"Coruña, A",2,2024-01-01,2024,1,2024-T1,137.671
15,"Coruña, A",2,2024-04-01,2024,2,2024-T2,138.107
15,"Coruña, A",2,2024-07-01,2024,3,2024-T3,138.604
15,"Coruña, A",2,2024-10-01,2024,4,2024-T4,139.171
15,"Coruña, A",2,2025-01-01,2025,1,2025-T1,139.631
15,"Coruña, A",2,2025-04-01,2025,2,2025-T2,140.199
15,"Coruña, A",2,2025-07-01,2025,3,2025-T3,140.775
15,"Coruña, A",2,2025-10-01,2025,4,2025-T4,140.916
15,"Coruña, A",2,2026-01-01,2026,1,2026-T1,140.879
15,"Coruña, A",2,2026-04-01,2026,2,2026-T2,140.946
15,"Coruña, A",3,2021-01-01,2021,1,2021-T1,97.226
15,"Coruña, A",3,2021-04-01,2021,2,2021-T2,96.935
15,"Coruña, A",3,2021-07-01,2021,3,2021-T3,96.638
15,"Coruña, A",3,2021-10-01,2021,4,2021-T4,96.395
15,"Coruña, A",3,2022-01-01,2022,1,2022-T1,96.166
15,"Coruña, A",3,2022-04-01,2022,2,2022-T2,96.026
15,"Coruña, A",3,2022-07-01,2022,3,2022-T3,95.911
15,"Coruña, A",3,2022-10-01,2022,4,2022-T4,95.744
15,"Coruña, A",3,2023-01-01,2023,1,2023-T1,95.569
15,"Coruña, A",3,2023-04-01,2023,2,2023-T2,95.489
15,"Coruña, A",3,2023-07-01,2023,3,2023-T3,95.463
15,"Coruña, A",3,2023-10-01,2023,4,2023-T4,95.435
15,"Coruña, A",3,2024-01-01,2024,1,2024-T1,95.318
15,"Coruña, A",3,2024-04-01,2024,2,2024-T2,95.484
15,"Coruña, A",3,2024-07-01,2024,3,2024-T3,95.592
15,"Coruña, A",3,2024-10-01,2024,4,2024-T4,95.688
15,"Coruña, A",3,2025-01-01,2025,1,2025-T1,95.705
15,"Coruña, A",3,2025-04-01,2025,2,2025-T2,95.756
15,"Coruña, A",3,2025-07-01,2025,3,2025-T3,95.747
15,"Coruña, A",3,2025-10-01,2025,4,2025-T4,95.888
15,"Coruña, A",3,2026-01-01,2026,1,2026-T1,95.908
15,"Coruña, A",3,2026-04-01,2026,2,2026-T2,95.989
15,"Coruña, A",4 y más,2021-01-01,2021,1,2021-T1,97.272
15,"Coruña, A",4 y más,2021-04-01,2021,2,2021-T2,96.574
15,"Coruña, A",4 y más,2021-07-01,2021,3,2021-T3,95.861
15,"Coruña, A",4 y más,2021-10-01,2021,4,2021-T4,95.515
15,"Coruña, A",4 y más,2022-01-01,2022,1,2022-T1,95.176
15,"Coruña, A",4 y más,2022-04-01,2022,2,2022-T2,95.033
15,"Coruña, A",4 y más,2022-07-01,2022,3,2022-T3,94.91
15,"Coruña, A",4 y más,2022-10-01,2022,4,2022-T4,94.656
15,"Coruña, A",4 y más,2023-01-01,2023,1,2023-T1,94.394
15,"Coruña, A",4 y más,2023-04-01,2023,2,2023-T2,94.06
15,"Coruña, A",4 y más,2023-07-01,2023,3,2023-T3,93.74
15,"Coruña, A",4 y más,2023-10-01,2023,4,2023-T4,93.803
15,"Coruña, A",4 y más,2024-01-01,2024,1,2024-T1,93.791
15,"Coruña, A",4 y más,2024-04-01,2024,2,2024-T2,93.629
15,"Coruña, A",4 y más,2024-07-01,2024,3,2024-T3,93.37
15,"Coruña, A",4 y más,2024-10-01,2024,4,2024-T4,93.481
15,"Coruña, A",4 y más,2025-01-01,2025,1,2025-T1,93.51
15,"Coruña, A",4 y más,2025-04-01,2025,2,2025-T2,93.397
15,"Coruña, A",4 y más,2025-07-01,2025,3,2025-T3,93.214
15,"Coruña, A",4 y más,2025-10-01,2025,4,2025-T4,93.666
15,"Coruña, A",4 y más,2026-01-01,2026,1,2026-T1,93.978
15,"Coruña, A",4 y más,2026-04-01,2026,2,2026-T2,94.094
15,"Coruña, A",Total,2021-01-01,2021,1,2021-T1,453.399
15,"Coruña, A",Total,2021-04-01,2021,2,2021-T2,454.409
15,"Coruña, A",Total,2021-07-01,2021,3,2021-T3,455.613
15,"Coruña, A",Total,2021-10-01,2021,4,2021-T4,457.169
15,"Coruña, A",Total,2022-01-01,2022,1,2022-T1,458.698
15,"Coruña, A",Total,2022-04-01,2022,2,2022-T2,459.618
15,"Coruña, A",Total,2022-07-01,2022,3,2022-T3,460.793
15,"Coruña, A",Total,2022-10-01,2022,4,2022-T4,462.423
15,"Coruña, A",Total,2023-01-01,2023,1,2023-T1,464.022
15,"Coruña, A",Total,2023-04-01,2023,2,2023-T2,464.938
15,"Coruña, A",Total,2023-07-01,2023,3,2023-T3,466.32
15,"Coruña, A",Total,2023-10-01,2023,4,2023-T4,467.606
15,"Coruña, A",Total,2024-01-01,2024,1,2024-T1,468.42
15,"Coruña, A",Total,2024-04-01,2024,2,2024-T2,469.21
15,"Coruña, A",Total,2024-07-01,2024,3,2024-T3,469.982
15,"Coruña, A",Total,2024-10-01,2024,4,2024-T4,471.449
15,"Coruña, A",Total,2025-01-01,2025,1,2025-T1,472.573
15,"Coruña, A",Total,2025-04-01,2025,2,2025-T2,473.555
15,"Coruña, A",Total,2025-07-01,2025,3,2025-T3,474.43
15,"Coruña, A",Total,2025-10-01,2025,4,2025-T4,475.111
15,"Coruña, A",Total,2026-01-01,2026,1,2026-T1,475.166
15,"Coruña, A",Total,2026-04-01,2026,2,2026-T2,475.423
16,Cuenca,1,2021-01-01,2021,1,2021-T1,25.34
16,Cuenca,1,2021-04-01,2021,2,2021-T2,25.55
16,Cuenca,1,2021-07-01,2021,3,2021-T3,25.731
16,Cuenca,1,2021-10-01,2021,4,2021-T4,25.918
16,Cuenca,1,2022-01-01,2022,1,2022-T1,26.111
16,Cuenca,1,2022-04-01,2022,2,2022-T2,26.144
16,Cuenca,1,2022-07-01,2022,3,2022-T3,26.242
16,Cuenca,1,2022-10-01,2022,4,2022-T4,26.427
16,Cuenca,1,2023-01-01,2023,1,2023-T1,26.631
16,Cuenca,1,2023-04-01,2023,2,2023-T2,26.688
16,Cuenca,1,2023-07-01,2023,3,2023-T3,26.746
16,Cuenca,1,2023-10-01,2023,4,2023-T4,26.843
16,Cuenca,1,2024-01-01,2024,1,2024-T1,26.914
16,Cuenca,1,2024-04-01,2024,2,2024-T2,26.84
16,Cuenca,1,2024-07-01,2024,3,2024-T3,26.831
16,Cuenca,1,2024-10-01,2024,4,2024-T4,26.947
16,Cuenca,1,2025-01-01,2025,1,2025-T1,27.031
16,Cuenca,1,2025-04-01,2025,2,2025-T2,27.095
16,Cuenca,1,2025-07-01,2025,3,2025-T3,27.176
16,Cuenca,1,2025-10-01,2025,4,2025-T4,27.354
16,Cuenca,1,2026-01-01,2026,1,2026-T1,27.484
16,Cuenca,1,2026-04-01,2026,2,2026-T2,27.571
16,Cuenca,2,2021-01-01,2021,1,2021-T1,22.146
16,Cuenca,2,2021-04-01,2021,2,2021-T2,22.284
16,Cuenca,2,2021-07-01,2021,3,2021-T3,22.389
16,Cuenca,2,2021-10-01,2021,4,2021-T4,22.494
16,Cuenca,2,2022-01-01,2022,1,2022-T1,22.598
16,Cuenca,2,2022-04-01,2022,2,2022-T2,22.623
16,Cuenca,2,2022-07-01,2022,3,2022-T3,22.705
16,Cuenca,2,2022-10-01,2022,4,2022-T4,22.86
16,Cuenca,2,2023-01-01,2023,1,2023-T1,23.027
16,Cuenca,2,2023-04-01,2023,2,2023-T2,23.08
16,Cuenca,2,2023-07-01,2023,3,2023-T3,23.146
16,Cuenca,2,2023-10-01,2023,4,2023-T4,23.248
16,Cuenca,2,2024-01-01,2024,1,2024-T1,23.336
16,Cuenca,2,2024-04-01,2024,2,2024-T2,23.376
16,Cuenca,2,2024-07-01,2024,3,2024-T3,23.475
16,Cuenca,2,2024-10-01,2024,4,2024-T4,23.606
16,Cuenca,2,2025-01-01,2025,1,2025-T1,23.705
16,Cuenca,2,2025-04-01,2025,2,2025-T2,23.751
16,Cuenca,2,2025-07-01,2025,3,2025-T3,23.81
16,Cuenca,2,2025-10-01,2025,4,2025-T4,23.912
16,Cuenca,2,2026-01-01,2026,1,2026-T1,23.974
16,Cuenca,2,2026-04-01,2026,2,2026-T2,24.011
16,Cuenca,3,2021-01-01,2021,1,2021-T1,15.702
16,Cuenca,3,2021-04-01,2021,2,2021-T2,15.663
16,Cuenca,3,2021-07-01,2021,3,2021-T3,15.603
16,Cuenca,3,2021-10-01,2021,4,2021-T4,15.593
16,Cuenca,3,2022-01-01,2022,1,2022-T1,15.595
16,Cuenca,3,2022-04-01,2022,2,2022-T2,15.585
16,Cuenca,3,2022-07-01,2022,3,2022-T3,15.61
16,Cuenca,3,2022-10-01,2022,4,2022-T4,15.645
16,Cuenca,3,2023-01-01,2023,1,2023-T1,15.695
16,Cuenca,3,2023-04-01,2023,2,2023-T2,15.738
16,Cuenca,3,2023-07-01,2023,3,2023-T3,15.768
16,Cuenca,3,2023-10-01,2023,4,2023-T4,15.752
16,Cuenca,3,2024-01-01,2024,1,2024-T1,15.745
16,Cuenca,3,2024-04-01,2024,2,2024-T2,15.706
16,Cuenca,3,2024-07-01,2024,3,2024-T3,15.703
16,Cuenca,3,2024-10-01,2024,4,2024-T4,15.694
16,Cuenca,3,2025-01-01,2025,1,2025-T1,15.677
16,Cuenca,3,2025-04-01,2025,2,2025-T2,15.7
16,Cuenca,3,2025-07-01,2025,3,2025-T3,15.737
16,Cuenca,3,2025-10-01,2025,4,2025-T4,15.738
16,Cuenca,3,2026-01-01,2026,1,2026-T1,15.709
16,Cuenca,3,2026-04-01,2026,2,2026-T2,15.663
16,Cuenca,4 y más,2021-01-01,2021,1,2021-T1,17.718
16,Cuenca,4 y más,2021-04-01,2021,2,2021-T2,17.645
16,Cuenca,4 y más,2021-07-01,2021,3,2021-T3,17.558
16,Cuenca,4 y más,2021-10-01,2021,4,2021-T4,17.497
16,Cuenca,4 y más,2022-01-01,2022,1,2022-T1,17.452
16,Cuenca,4 y más,2022-04-01,2022,2,2022-T2,17.443
16,Cuenca,4 y más,2022-07-01,2022,3,2022-T3,17.465
16,Cuenca,4 y más,2022-10-01,2022,4,2022-T4,17.43
16,Cuenca,4 y más,2023-01-01,2023,1,2023-T1,17.415
16,Cuenca,4 y más,2023-04-01,2023,2,2023-T2,17.356
16,Cuenca,4 y más,2023-07-01,2023,3,2023-T3,17.269
16,Cuenca,4 y más,2023-10-01,2023,4,2023-T4,17.273
16,Cuenca,4 y más,2024-01-01,2024,1,2024-T1,17.294
16,Cuenca,4 y más,2024-04-01,2024,2,2024-T2,17.225
16,Cuenca,4 y más,2024-07-01,2024,3,2024-T3,17.188
16,Cuenca,4 y más,2024-10-01,2024,4,2024-T4,17.213
16,Cuenca,4 y más,2025-01-01,2025,1,2025-T1,17.236
16,Cuenca,4 y más,2025-04-01,2025,2,2025-T2,17.221
16,Cuenca,4 y más,2025-07-01,2025,3,2025-T3,17.223
16,Cuenca,4 y más,2025-10-01,2025,4,2025-T4,17.223
16,Cuenca,4 y más,2026-01-01,2026,1,2026-T1,17.188
16,Cuenca,4 y más,2026-04-01,2026,2,2026-T2,17.128
16,Cuenca,Total,2021-01-01,2021,1,2021-T1,80.906
16,Cuenca,Total,2021-04-01,2021,2,2021-T2,81.142
16,Cuenca,Total,2021-07-01,2021,3,2021-T3,81.281
16,Cuenca,Total,2021-10-01,2021,4,2021-T4,81.502
16,Cuenca,Total,2022-01-01,2022,1,2022-T1,81.756
16,Cuenca,Total,2022-04-01,2022,2,2022-T2,81.795
16,Cuenca,Total,2022-07-01,2022,3,2022-T3,82.022
16,Cuenca,Total,2022-10-01,2022,4,2022-T4,82.362
16,Cuenca,Total,2023-01-01,2023,1,2023-T1,82.768
16,Cuenca,Total,2023-04-01,2023,2,2023-T2,82.862
16,Cuenca,Total,2023-07-01,2023,3,2023-T3,82.929
16,Cuenca,Total,2023-10-01,2023,4,2023-T4,83.116
16,Cuenca,Total,2024-01-01,2024,1,2024-T1,83.289
16,Cuenca,Total,2024-04-01,2024,2,2024-T2,83.147
16,Cuenca,Total,2024-07-01,2024,3,2024-T3,83.197
16,Cuenca,Total,2024-10-01,2024,4,2024-T4,83.46
16,Cuenca,Total,2025-01-01,2025,1,2025-T1,83.649
16,Cuenca,Total,2025-04-01,2025,2,2025-T2,83.767
16,Cuenca,Total,2025-07-01,2025,3,2025-T3,83.946
16,Cuenca,Total,2025-10-01,2025,4,2025-T4,84.227
16,Cuenca,Total,2026-01-01,2026,1,2026-T1,84.355
16,Cuenca,Total,2026-04-01,2026,2,2026-T2,84.373
10,Cáceres,1,2021-01-01,2021,1,2021-T1,55.556
10,Cáceres,1,2021-04-01,2021,2,2021-T2,55.922
10,Cáceres,1,2021-07-01,2021,3,2021-T3,56.363
10,Cáceres,1,2021-10-01,2021,4,2021-T4,56.865
10,Cáceres,1,2022-01-01,2022,1,2022-T1,57.346
10,Cáceres,1,2022-04-01,2022,2,2022-T2,57.532
10,Cáceres,1,2022-07-01,2022,3,2022-T3,57.85
10,Cáceres,1,2022-10-01,2022,4,2022-T4,58.234
10,Cáceres,1,2023-01-01,2023,1,2023-T1,58.604
10,Cáceres,1,2023-04-01,2023,2,2023-T2,58.745
10,Cáceres,1,2023-07-01,2023,3,2023-T3,58.974
10,Cáceres,1,2023-10-01,2023,4,2023-T4,59.21
10,Cáceres,1,2024-01-01,2024,1,2024-T1,59.406
10,Cáceres,1,2024-04-01,2024,2,2024-T2,59.445
10,Cáceres,1,2024-07-01,2024,3,2024-T3,59.533
10,Cáceres,1,2024-10-01,2024,4,2024-T4,59.771
10,Cáceres,1,2025-01-01,2025,1,2025-T1,60.025
10,Cáceres,1,2025-04-01,2025,2,2025-T2,60.174
10,Cáceres,1,2025-07-01,2025,3,2025-T3,60.373
10,Cáceres,1,2025-10-01,2025,4,2025-T4,60.664
10,Cáceres,1,2026-01-01,2026,1,2026-T1,60.879
10,Cáceres,1,2026-04-01,2026,2,2026-T2,61.001
10,Cáceres,2,2021-01-01,2021,1,2021-T1,48.479
10,Cáceres,2,2021-04-01,2021,2,2021-T2,48.708
10,Cáceres,2,2021-07-01,2021,3,2021-T3,49.007
10,Cáceres,2,2021-10-01,2021,4,2021-T4,49.174
10,Cáceres,2,2022-01-01,2022,1,2022-T1,49.341
10,Cáceres,2,2022-04-01,2022,2,2022-T2,49.37
10,Cáceres,2,2022-07-01,2022,3,2022-T3,49.481
10,Cáceres,2,2022-10-01,2022,4,2022-T4,49.715
10,Cáceres,2,2023-01-01,2023,1,2023-T1,49.929
10,Cáceres,2,2023-04-01,2023,2,2023-T2,50.042
10,Cáceres,2,2023-07-01,2023,3,2023-T3,50.23
10,Cáceres,2,2023-10-01,2023,4,2023-T4,50.303
10,Cáceres,2,2024-01-01,2024,1,2024-T1,50.328
10,Cáceres,2,2024-04-01,2024,2,2024-T2,50.443
10,Cáceres,2,2024-07-01,2024,3,2024-T3,50.608
10,Cáceres,2,2024-10-01,2024,4,2024-T4,50.747
10,Cáceres,2,2025-01-01,2025,1,2025-T1,50.907
10,Cáceres,2,2025-04-01,2025,2,2025-T2,51.005
10,Cáceres,2,2025-07-01,2025,3,2025-T3,51.139
10,Cáceres,2,2025-10-01,2025,4,2025-T4,51.366
10,Cáceres,2,2026-01-01,2026,1,2026-T1,51.541
10,Cáceres,2,2026-04-01,2026,2,2026-T2,51.652
10,Cáceres,3,2021-01-01,2021,1,2021-T1,32.281
10,Cáceres,3,2021-04-01,2021,2,2021-T2,32.144
10,Cáceres,3,2021-07-01,2021,3,2021-T3,32.031
10,Cáceres,3,2021-10-01,2021,4,2021-T4,31.898
10,Cáceres,3,2022-01-01,2022,1,2022-T1,31.783
10,Cáceres,3,2022-04-01,2022,2,2022-T2,31.655
10,Cáceres,3,2022-07-01,2022,3,2022-T3,31.594
10,Cáceres,3,2022-10-01,2022,4,2022-T4,31.566
10,Cáceres,3,2023-01-01,2023,1,2023-T1,31.503
10,Cáceres,3,2023-04-01,2023,2,2023-T2,31.517
10,Cáceres,3,2023-07-01,2023,3,2023-T3,31.533
10,Cáceres,3,2023-10-01,2023,4,2023-T4,31.55
10,Cáceres,3,2024-01-01,2024,1,2024-T1,31.537
10,Cáceres,3,2024-04-01,2024,2,2024-T2,31.475
10,Cáceres,3,2024-07-01,2024,3,2024-T3,31.425
10,Cáceres,3,2024-10-01,2024,4,2024-T4,31.365
10,Cáceres,3,2025-01-01,2025,1,2025-T1,31.334
10,Cáceres,3,2025-04-01,2025,2,2025-T2,31.311
10,Cáceres,3,2025-07-01,2025,3,2025-T3,31.302
10,Cáceres,3,2025-10-01,2025,4,2025-T4,31.301
10,Cáceres,3,2026-01-01,2026,1,2026-T1,31.279
10,Cáceres,3,2026-04-01,2026,2,2026-T2,31.228
10,Cáceres,4 y más,2021-01-01,2021,1,2021-T1,31.891
10,Cáceres,4 y más,2021-04-01,2021,2,2021-T2,31.638
10,Cáceres,4 y más,2021-07-01,2021,3,2021-T3,31.413
10,Cáceres,4 y más,2021-10-01,2021,4,2021-T4,31.238
10,Cáceres,4 y más,2022-01-01,2022,1,2022-T1,31.088
10,Cáceres,4 y más,2022-04-01,2022,2,2022-T2,30.905
10,Cáceres,4 y más,2022-07-01,2022,3,2022-T3,30.798
10,Cáceres,4 y más,2022-10-01,2022,4,2022-T4,30.625
10,Cáceres,4 y más,2023-01-01,2023,1,2023-T1,30.42
10,Cáceres,4 y más,2023-04-01,2023,2,2023-T2,30.315
10,Cáceres,4 y más,2023-07-01,2023,3,2023-T3,30.186
10,Cáceres,4 y más,2023-10-01,2023,4,2023-T4,30.143
10,Cáceres,4 y más,2024-01-01,2024,1,2024-T1,30.075
10,Cáceres,4 y más,2024-04-01,2024,2,2024-T2,29.955
10,Cáceres,4 y más,2024-07-01,2024,3,2024-T3,29.842
10,Cáceres,4 y más,2024-10-01,2024,4,2024-T4,29.745
10,Cáceres,4 y más,2025-01-01,2025,1,2025-T1,29.679
10,Cáceres,4 y más,2025-04-01,2025,2,2025-T2,29.606
10,Cáceres,4 y más,2025-07-01,2025,3,2025-T3,29.546
10,Cáceres,4 y más,2025-10-01,2025,4,2025-T4,29.469
10,Cáceres,4 y más,2026-01-01,2026,1,2026-T1,29.371
10,Cáceres,4 y más,2026-04-01,2026,2,2026-T2,29.243
10,Cáceres,Total,2021-01-01,2021,1,2021-T1,168.207
10,Cáceres,Total,2021-04-01,2021,2,2021-T2,168.412
10,Cáceres,Total,2021-07-01,2021,3,2021-T3,168.814
10,Cáceres,Total,2021-10-01,2021,4,2021-T4,169.175
10,Cáceres,Total,2022-01-01,2022,1,2022-T1,169.558
10,Cáceres,Total,2022-04-01,2022,2,2022-T2,169.462
10,Cáceres,Total,2022-07-01,2022,3,2022-T3,169.723
10,Cáceres,Total,2022-10-01,2022,4,2022-T4,170.14
10,Cáceres,Total,2023-01-01,2023,1,2023-T1,170.456
10,Cáceres,Total,2023-04-01,2023,2,2023-T2,170.619
10,Cáceres,Total,2023-07-01,2023,3,2023-T3,170.923
10,Cáceres,Total,2023-10-01,2023,4,2023-T4,171.206
10,Cáceres,Total,2024-01-01,2024,1,2024-T1,171.346
10,Cáceres,Total,2024-04-01,2024,2,2024-T2,171.318
10,Cáceres,Total,2024-07-01,2024,3,2024-T3,171.408
10,Cáceres,Total,2024-10-01,2024,4,2024-T4,171.628
10,Cáceres,Total,2025-01-01,2025,1,2025-T1,171.945
10,Cáceres,Total,2025-04-01,2025,2,2025-T2,172.096
10,Cáceres,Total,2025-07-01,2025,3,2025-T3,172.36
10,Cáceres,Total,2025-10-01,2025,4,2025-T4,172.8
